"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Monmouth County, NJ","34025","40-44 years","40-44",261
,"Monmouth County, NJ","34025","45-49 years","45-49",29
,"Monmouth County, NJ","34025","50 years and over","50+",Suppressed
,"Morris County, NJ","34027","Under 15 years","15",Suppressed
,"Morris County, NJ","34027","15-19 years","15-19",56
,"Morris County, NJ","34027","20-24 years","20-24",282
,"Morris County, NJ","34027","25-29 years","25-29",948
,"Morris County, NJ","34027","30-34 years","30-34",1954
,"Morris County, NJ","34027","35-39 years","35-39",1132
,"Morris County, NJ","34027","40-44 years","40-44",231
,"Morris County, NJ","34027","45-49 years","45-49",28
,"Morris County, NJ","34027","50 years and over","50+",Suppressed
,"Ocean County, NJ","34029","Under 15 years","15",Suppressed
,"Ocean County, NJ","34029","15-19 years","15-19",122
,"Ocean County, NJ","34029","20-24 years","20-24",1841
,"Ocean County, NJ","34029","25-29 years","25-29",2528
,"Ocean County, NJ","34029","30-34 years","30-34",2463
,"Ocean County, NJ","34029","35-39 years","35-39",1287
,"Ocean County, NJ","34029","40-44 years","40-44",302
,"Ocean County, NJ","34029","45-49 years","45-49",20
,"Ocean County, NJ","34029","50 years and over","50+",Suppressed
,"Passaic County, NJ","34031","Under 15 years","15",Suppressed
,"Passaic County, NJ","34031","15-19 years","15-19",344
,"Passaic County, NJ","34031","20-24 years","20-24",1317
,"Passaic County, NJ","34031","25-29 years","25-29",1813
,"Passaic County, NJ","34031","30-34 years","30-34",1918
,"Passaic County, NJ","34031","35-39 years","35-39",1153
,"Passaic County, NJ","34031","40-44 years","40-44",266
,"Passaic County, NJ","34031","45-49 years","45-49",23
,"Passaic County, NJ","34031","50 years and over","50+",Suppressed
,"Somerset County, NJ","34035","Under 15 years","15",Suppressed
,"Somerset County, NJ","34035","15-19 years","15-19",71
,"Somerset County, NJ","34035","20-24 years","20-24",244
,"Somerset County, NJ","34035","25-29 years","25-29",682
,"Somerset County, NJ","34035","30-34 years","30-34",1281
,"Somerset County, NJ","34035","35-39 years","35-39",785
,"Somerset County, NJ","34035","40-44 years","40-44",173
,"Somerset County, NJ","34035","45-49 years","45-49",10
,"Somerset County, NJ","34035","50 years and over","50+",Suppressed
,"Sussex County, NJ","34037","Under 15 years","15",0
,"Sussex County, NJ","34037","15-19 years","15-19",17
,"Sussex County, NJ","34037","20-24 years","20-24",113
,"Sussex County, NJ","34037","25-29 years","25-29",329
,"Sussex County, NJ","34037","30-34 years","30-34",438
,"Sussex County, NJ","34037","35-39 years","35-39",232
,"Sussex County, NJ","34037","40-44 years","40-44",48
,"Sussex County, NJ","34037","45-49 years","45-49",Suppressed
,"Sussex County, NJ","34037","50 years and over","50+",0
,"Union County, NJ","34039","Under 15 years","15",Suppressed
,"Union County, NJ","34039","15-19 years","15-19",229
,"Union County, NJ","34039","20-24 years","20-24",917
,"Union County, NJ","34039","25-29 years","25-29",1647
,"Union County, NJ","34039","30-34 years","30-34",2188
,"Union County, NJ","34039","35-39 years","35-39",1397
,"Union County, NJ","34039","40-44 years","40-44",350
,"Union County, NJ","34039","45-49 years","45-49",27
,"Union County, NJ","34039","50 years and over","50+",0
,"Warren County, NJ","34041","Under 15 years","15",0
,"Warren County, NJ","34041","15-19 years","15-19",21
,"Warren County, NJ","34041","20-24 years","20-24",122
,"Warren County, NJ","34041","25-29 years","25-29",277
,"Warren County, NJ","34041","30-34 years","30-34",340
,"Warren County, NJ","34041","35-39 years","35-39",148
,"Warren County, NJ","34041","40-44 years","40-44",48
,"Warren County, NJ","34041","45-49 years","45-49",Suppressed
,"Warren County, NJ","34041","50 years and over","50+",Suppressed
,"Unidentified Counties, NJ","34999","Under 15 years","15",Suppressed
,"Unidentified Counties, NJ","34999","15-19 years","15-19",72
,"Unidentified Counties, NJ","34999","20-24 years","20-24",307
,"Unidentified Counties, NJ","34999","25-29 years","25-29",452
,"Unidentified Counties, NJ","34999","30-34 years","30-34",425
,"Unidentified Counties, NJ","34999","35-39 years","35-39",181
,"Unidentified Counties, NJ","34999","40-44 years","40-44",33
,"Unidentified Counties, NJ","34999","45-49 years","45-49",Suppressed
,"Unidentified Counties, NJ","34999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New Jersey (34)"
"Year: 2016"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 2:14:08 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 2:14:08 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
