"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Henderson County, NC","37089","American Indian or Alaska Native","1002-5",Suppressed
,"Henderson County, NC","37089","Asian","A",22
,"Henderson County, NC","37089","Black or African American","2054-5",58
,"Henderson County, NC","37089","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Henderson County, NC","37089","White","2106-3",980
,"Henderson County, NC","37089","More than one race","M",15
,"Henderson County, NC","37089","Unknown or Not Stated","UNK",0
,"Henderson County, NC","37089","Not Available","NA",0
,"Henderson County, NC","37089","Not Reported","NR",0
,"Iredell County, NC","37097","American Indian or Alaska Native","1002-5",Suppressed
,"Iredell County, NC","37097","Asian","A",87
,"Iredell County, NC","37097","Black or African American","2054-5",340
,"Iredell County, NC","37097","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Iredell County, NC","37097","White","2106-3",1467
,"Iredell County, NC","37097","More than one race","M",19
,"Iredell County, NC","37097","Unknown or Not Stated","UNK",0
,"Iredell County, NC","37097","Not Available","NA",0
,"Iredell County, NC","37097","Not Reported","NR",0
,"Johnston County, NC","37101","American Indian or Alaska Native","1002-5",16
,"Johnston County, NC","37101","Asian","A",44
,"Johnston County, NC","37101","Black or African American","2054-5",472
,"Johnston County, NC","37101","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Johnston County, NC","37101","White","2106-3",1762
,"Johnston County, NC","37101","More than one race","M",37
,"Johnston County, NC","37101","Unknown or Not Stated","UNK",0
,"Johnston County, NC","37101","Not Available","NA",0
,"Johnston County, NC","37101","Not Reported","NR",0
,"Mecklenburg County, NC","37119","American Indian or Alaska Native","1002-5",54
,"Mecklenburg County, NC","37119","Asian","A",1442
,"Mecklenburg County, NC","37119","Black or African American","2054-5",5363
,"Mecklenburg County, NC","37119","Native Hawaiian or Other Pacific Islander","NHOPI",20
,"Mecklenburg County, NC","37119","White","2106-3",7626
,"Mecklenburg County, NC","37119","More than one race","M",376
,"Mecklenburg County, NC","37119","Unknown or Not Stated","UNK",0
,"Mecklenburg County, NC","37119","Not Available","NA",0
,"Mecklenburg County, NC","37119","Not Reported","NR",0
,"New Hanover County, NC","37129","American Indian or Alaska Native","1002-5",10
,"New Hanover County, NC","37129","Asian","A",58
,"New Hanover County, NC","37129","Black or African American","2054-5",404
,"New Hanover County, NC","37129","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"New Hanover County, NC","37129","White","2106-3",1688
,"New Hanover County, NC","37129","More than one race","M",77
,"New Hanover County, NC","37129","Unknown or Not Stated","UNK",0
,"New Hanover County, NC","37129","Not Available","NA",0
,"New Hanover County, NC","37129","Not Reported","NR",0
,"Onslow County, NC","37133","American Indian or Alaska Native","1002-5",29
,"Onslow County, NC","37133","Asian","A",75
,"Onslow County, NC","37133","Black or African American","2054-5",498
,"Onslow County, NC","37133","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Onslow County, NC","37133","White","2106-3",3166
,"Onslow County, NC","37133","More than one race","M",181
,"Onslow County, NC","37133","Unknown or Not Stated","UNK",0
,"Onslow County, NC","37133","Not Available","NA",0
,"Onslow County, NC","37133","Not Reported","NR",0
,"Orange County, NC","37135","American Indian or Alaska Native","1002-5",Suppressed
,"Orange County, NC","37135","Asian","A",137
,"Orange County, NC","37135","Black or African American","2054-5",184
,"Orange County, NC","37135","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Orange County, NC","37135","White","2106-3",823
,"Orange County, NC","37135","More than one race","M",18
,"Orange County, NC","37135","Unknown or Not Stated","UNK",0
,"Orange County, NC","37135","Not Available","NA",0
,"Orange County, NC","37135","Not Reported","NR",0
,"Pitt County, NC","37147","American Indian or Alaska Native","1002-5",Suppressed
,"Pitt County, NC","37147","Asian","A",54
,"Pitt County, NC","37147","Black or African American","2054-5",921
,"Pitt County, NC","37147","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Pitt County, NC","37147","White","2106-3",990
,"Pitt County, NC","37147","More than one race","M",50
,"Pitt County, NC","37147","Unknown or Not Stated","UNK",0
,"Pitt County, NC","37147","Not Available","NA",0
,"Pitt County, NC","37147","Not Reported","NR",0
,"Randolph County, NC","37151","American Indian or Alaska Native","1002-5",Suppressed
,"Randolph County, NC","37151","Asian","A",56
,"Randolph County, NC","37151","Black or African American","2054-5",168
,"Randolph County, NC","37151","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Randolph County, NC","37151","White","2106-3",1351
,"Randolph County, NC","37151","More than one race","M",17
,"Randolph County, NC","37151","Unknown or Not Stated","UNK",0
,"Randolph County, NC","37151","Not Available","NA",0
,"Randolph County, NC","37151","Not Reported","NR",0
,"Robeson County, NC","37155","American Indian or Alaska Native","1002-5",824
,"Robeson County, NC","37155","Asian","A",19
,"Robeson County, NC","37155","Black or African American","2054-5",439
,"Robeson County, NC","37155","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Robeson County, NC","37155","White","2106-3",442
,"Robeson County, NC","37155","More than one race","M",48
,"Robeson County, NC","37155","Unknown or Not Stated","UNK",0
,"Robeson County, NC","37155","Not Available","NA",0
,"Robeson County, NC","37155","Not Reported","NR",0
,"Rowan County, NC","37159","American Indian or Alaska Native","1002-5",Suppressed
,"Rowan County, NC","37159","Asian","A",49
,"Rowan County, NC","37159","Black or African American","2054-5",338
,"Rowan County, NC","37159","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Rowan County, NC","37159","White","2106-3",1225
,"Rowan County, NC","37159","More than one race","M",20
,"Rowan County, NC","37159","Unknown or Not Stated","UNK",0
,"Rowan County, NC","37159","Not Available","NA",0
,"Rowan County, NC","37159","Not Reported","NR",0
,"Union County, NC","37179","American Indian or Alaska Native","1002-5",Suppressed
,"Union County, NC","37179","Asian","A",76
,"Union County, NC","37179","Black or African American","2054-5",381
,"Union County, NC","37179","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Union County, NC","37179","White","2106-3",1886
,"Union County, NC","37179","More than one race","M",58
,"Union County, NC","37179","Unknown or Not Stated","UNK",0
,"Union County, NC","37179","Not Available","NA",0
,"Union County, NC","37179","Not Reported","NR",0
,"Wake County, NC","37183","American Indian or Alaska Native","1002-5",26
,"Wake County, NC","37183","Asian","A",1294
,"Wake County, NC","37183","Black or African American","2054-5",3192
,"Wake County, NC","37183","Native Hawaiian or Other Pacific Islander","NHOPI",22
,"Wake County, NC","37183","White","2106-3",8177
,"Wake County, NC","37183","More than one race","M",307
,"Wake County, NC","37183","Unknown or Not Stated","UNK",0
,"Wake County, NC","37183","Not Available","NA",0
,"Wake County, NC","37183","Not Reported","NR",0
,"Wayne County, NC","37191","American Indian or Alaska Native","1002-5",Suppressed
,"Wayne County, NC","37191","Asian","A",42
,"Wayne County, NC","37191","Black or African American","2054-5",547
,"Wayne County, NC","37191","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Wayne County, NC","37191","White","2106-3",1006
,"Wayne County, NC","37191","More than one race","M",28
,"Wayne County, NC","37191","Unknown or Not Stated","UNK",0
,"Wayne County, NC","37191","Not Available","NA",0
,"Wayne County, NC","37191","Not Reported","NR",0
,"Unidentified Counties, NC","37999","American Indian or Alaska Native","1002-5",487
,"Unidentified Counties, NC","37999","Asian","A",494
,"Unidentified Counties, NC","37999","Black or African American","2054-5",7531
,"Unidentified Counties, NC","37999","Native Hawaiian or Other Pacific Islander","NHOPI",60
,"Unidentified Counties, NC","37999","White","2106-3",22200
,"Unidentified Counties, NC","37999","More than one race","M",582
,"Unidentified Counties, NC","37999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, NC","37999","Not Available","NA",0
,"Unidentified Counties, NC","37999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: North Carolina (37)"
"Year: 2016"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 5:43:13 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 5:43:13 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
