"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Gaston County, NC","37071","45-49 years","45-49",Suppressed
,"Gaston County, NC","37071","50 years and over","50+",0
,"Guilford County, NC","37081","Under 15 years","15",Suppressed
,"Guilford County, NC","37081","15-19 years","15-19",345
,"Guilford County, NC","37081","20-24 years","20-24",1297
,"Guilford County, NC","37081","25-29 years","25-29",1917
,"Guilford County, NC","37081","30-34 years","30-34",1641
,"Guilford County, NC","37081","35-39 years","35-39",866
,"Guilford County, NC","37081","40-44 years","40-44",172
,"Guilford County, NC","37081","45-49 years","45-49",15
,"Guilford County, NC","37081","50 years and over","50+",Suppressed
,"Harnett County, NC","37085","Under 15 years","15",0
,"Harnett County, NC","37085","15-19 years","15-19",107
,"Harnett County, NC","37085","20-24 years","20-24",400
,"Harnett County, NC","37085","25-29 years","25-29",627
,"Harnett County, NC","37085","30-34 years","30-34",484
,"Harnett County, NC","37085","35-39 years","35-39",202
,"Harnett County, NC","37085","40-44 years","40-44",40
,"Harnett County, NC","37085","45-49 years","45-49",Suppressed
,"Harnett County, NC","37085","50 years and over","50+",0
,"Henderson County, NC","37089","Under 15 years","15",0
,"Henderson County, NC","37089","15-19 years","15-19",67
,"Henderson County, NC","37089","20-24 years","20-24",246
,"Henderson County, NC","37089","25-29 years","25-29",332
,"Henderson County, NC","37089","30-34 years","30-34",287
,"Henderson County, NC","37089","35-39 years","35-39",133
,"Henderson County, NC","37089","40-44 years","40-44",21
,"Henderson County, NC","37089","45-49 years","45-49",Suppressed
,"Henderson County, NC","37089","50 years and over","50+",0
,"Iredell County, NC","37097","Under 15 years","15",0
,"Iredell County, NC","37097","15-19 years","15-19",126
,"Iredell County, NC","37097","20-24 years","20-24",410
,"Iredell County, NC","37097","25-29 years","25-29",569
,"Iredell County, NC","37097","30-34 years","30-34",513
,"Iredell County, NC","37097","35-39 years","35-39",252
,"Iredell County, NC","37097","40-44 years","40-44",50
,"Iredell County, NC","37097","45-49 years","45-49",Suppressed
,"Iredell County, NC","37097","50 years and over","50+",0
,"Johnston County, NC","37101","Under 15 years","15",Suppressed
,"Johnston County, NC","37101","15-19 years","15-19",145
,"Johnston County, NC","37101","20-24 years","20-24",497
,"Johnston County, NC","37101","25-29 years","25-29",712
,"Johnston County, NC","37101","30-34 years","30-34",608
,"Johnston County, NC","37101","35-39 years","35-39",291
,"Johnston County, NC","37101","40-44 years","40-44",79
,"Johnston County, NC","37101","45-49 years","45-49",Suppressed
,"Johnston County, NC","37101","50 years and over","50+",0
,"Mecklenburg County, NC","37119","Under 15 years","15",Suppressed
,"Mecklenburg County, NC","37119","15-19 years","15-19",682
,"Mecklenburg County, NC","37119","20-24 years","20-24",2314
,"Mecklenburg County, NC","37119","25-29 years","25-29",4060
,"Mecklenburg County, NC","37119","30-34 years","30-34",4815
,"Mecklenburg County, NC","37119","35-39 years","35-39",2481
,"Mecklenburg County, NC","37119","40-44 years","40-44",491
,"Mecklenburg County, NC","37119","45-49 years","45-49",30
,"Mecklenburg County, NC","37119","50 years and over","50+",0
,"New Hanover County, NC","37129","Under 15 years","15",0
,"New Hanover County, NC","37129","15-19 years","15-19",87
,"New Hanover County, NC","37129","20-24 years","20-24",365
,"New Hanover County, NC","37129","25-29 years","25-29",634
,"New Hanover County, NC","37129","30-34 years","30-34",730
,"New Hanover County, NC","37129","35-39 years","35-39",359
,"New Hanover County, NC","37129","40-44 years","40-44",60
,"New Hanover County, NC","37129","45-49 years","45-49",Suppressed
,"New Hanover County, NC","37129","50 years and over","50+",0
,"Onslow County, NC","37133","Under 15 years","15",0
,"Onslow County, NC","37133","15-19 years","15-19",227
,"Onslow County, NC","37133","20-24 years","20-24",1469
,"Onslow County, NC","37133","25-29 years","25-29",1267
,"Onslow County, NC","37133","30-34 years","30-34",707
,"Onslow County, NC","37133","35-39 years","35-39",250
,"Onslow County, NC","37133","40-44 years","40-44",37
,"Onslow County, NC","37133","45-49 years","45-49",Suppressed
,"Onslow County, NC","37133","50 years and over","50+",Suppressed
,"Orange County, NC","37135","Under 15 years","15",Suppressed
,"Orange County, NC","37135","15-19 years","15-19",34
,"Orange County, NC","37135","20-24 years","20-24",126
,"Orange County, NC","37135","25-29 years","25-29",286
,"Orange County, NC","37135","30-34 years","30-34",421
,"Orange County, NC","37135","35-39 years","35-39",240
,"Orange County, NC","37135","40-44 years","40-44",52
,"Orange County, NC","37135","45-49 years","45-49",Suppressed
,"Orange County, NC","37135","50 years and over","50+",Suppressed
,"Pitt County, NC","37147","Under 15 years","15",Suppressed
,"Pitt County, NC","37147","15-19 years","15-19",123
,"Pitt County, NC","37147","20-24 years","20-24",479
,"Pitt County, NC","37147","25-29 years","25-29",616
,"Pitt County, NC","37147","30-34 years","30-34",528
,"Pitt County, NC","37147","35-39 years","35-39",221
,"Pitt County, NC","37147","40-44 years","40-44",51
,"Pitt County, NC","37147","45-49 years","45-49",Suppressed
,"Pitt County, NC","37147","50 years and over","50+",0
,"Randolph County, NC","37151","Under 15 years","15",Suppressed
,"Randolph County, NC","37151","15-19 years","15-19",136
,"Randolph County, NC","37151","20-24 years","20-24",446
,"Randolph County, NC","37151","25-29 years","25-29",479
,"Randolph County, NC","37151","30-34 years","30-34",334
,"Randolph County, NC","37151","35-39 years","35-39",171
,"Randolph County, NC","37151","40-44 years","40-44",32
,"Randolph County, NC","37151","45-49 years","45-49",Suppressed
,"Randolph County, NC","37151","50 years and over","50+",0
,"Robeson County, NC","37155","Under 15 years","15",Suppressed
,"Robeson County, NC","37155","15-19 years","15-19",197
,"Robeson County, NC","37155","20-24 years","20-24",563
,"Robeson County, NC","37155","25-29 years","25-29",533
,"Robeson County, NC","37155","30-34 years","30-34",295
,"Robeson County, NC","37155","35-39 years","35-39",140
,"Robeson County, NC","37155","40-44 years","40-44",42
,"Robeson County, NC","37155","45-49 years","45-49",Suppressed
,"Robeson County, NC","37155","50 years and over","50+",0
,"Rowan County, NC","37159","Under 15 years","15",Suppressed
,"Rowan County, NC","37159","15-19 years","15-19",114
,"Rowan County, NC","37159","20-24 years","20-24",471
,"Rowan County, NC","37159","25-29 years","25-29",538
,"Rowan County, NC","37159","30-34 years","30-34",366
,"Rowan County, NC","37159","35-39 years","35-39",150
,"Rowan County, NC","37159","40-44 years","40-44",11
,"Rowan County, NC","37159","45-49 years","45-49",0
,"Rowan County, NC","37159","50 years and over","50+",0
,"Union County, NC","37179","Under 15 years","15",0
,"Union County, NC","37179","15-19 years","15-19",121
,"Union County, NC","37179","20-24 years","20-24",428
,"Union County, NC","37179","25-29 years","25-29",679
,"Union County, NC","37179","30-34 years","30-34",692
,"Union County, NC","37179","35-39 years","35-39",399
,"Union County, NC","37179","40-44 years","40-44",88
,"Union County, NC","37179","45-49 years","45-49",Suppressed
,"Union County, NC","37179","50 years and over","50+",0
,"Wake County, NC","37183","Under 15 years","15",Suppressed
,"Wake County, NC","37183","15-19 years","15-19",417
,"Wake County, NC","37183","20-24 years","20-24",1508
,"Wake County, NC","37183","25-29 years","25-29",3388
,"Wake County, NC","37183","30-34 years","30-34",4686
,"Wake County, NC","37183","35-39 years","35-39",2455
,"Wake County, NC","37183","40-44 years","40-44",518
,"Wake County, NC","37183","45-49 years","45-49",37
,"Wake County, NC","37183","50 years and over","50+",Suppressed
,"Wayne County, NC","37191","Under 15 years","15",0
,"Wayne County, NC","37191","15-19 years","15-19",123
,"Wayne County, NC","37191","20-24 years","20-24",434
,"Wayne County, NC","37191","25-29 years","25-29",518
,"Wayne County, NC","37191","30-34 years","30-34",364
,"Wayne County, NC","37191","35-39 years","35-39",158
,"Wayne County, NC","37191","40-44 years","40-44",37
,"Wayne County, NC","37191","45-49 years","45-49",Suppressed
,"Wayne County, NC","37191","50 years and over","50+",0
,"Unidentified Counties, NC","37999","Under 15 years","15",27
,"Unidentified Counties, NC","37999","15-19 years","15-19",2477
,"Unidentified Counties, NC","37999","20-24 years","20-24",8563
,"Unidentified Counties, NC","37999","25-29 years","25-29",9827
,"Unidentified Counties, NC","37999","30-34 years","30-34",6886
,"Unidentified Counties, NC","37999","35-39 years","35-39",2981
,"Unidentified Counties, NC","37999","40-44 years","40-44",557
,"Unidentified Counties, NC","37999","45-49 years","45-49",36
,"Unidentified Counties, NC","37999","50 years and over","50+",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: North Carolina (37)"
"Year: 2016"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 2:17:28 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 2:17:28 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
