"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Livingston Parish, LA","22063","Under 15 years","15",Suppressed
,"Livingston Parish, LA","22063","15-19 years","15-19",118
,"Livingston Parish, LA","22063","20-24 years","20-24",522
,"Livingston Parish, LA","22063","25-29 years","25-29",641
,"Livingston Parish, LA","22063","30-34 years","30-34",436
,"Livingston Parish, LA","22063","35-39 years","35-39",169
,"Livingston Parish, LA","22063","40-44 years","40-44",33
,"Livingston Parish, LA","22063","45-49 years","45-49",Suppressed
,"Livingston Parish, LA","22063","50 years and over","50+",0
,"Orleans Parish, LA","22071","Under 15 years","15",Suppressed
,"Orleans Parish, LA","22071","15-19 years","15-19",271
,"Orleans Parish, LA","22071","20-24 years","20-24",975
,"Orleans Parish, LA","22071","25-29 years","25-29",1377
,"Orleans Parish, LA","22071","30-34 years","30-34",1346
,"Orleans Parish, LA","22071","35-39 years","35-39",706
,"Orleans Parish, LA","22071","40-44 years","40-44",141
,"Orleans Parish, LA","22071","45-49 years","45-49",10
,"Orleans Parish, LA","22071","50 years and over","50+",Suppressed
,"Ouachita Parish, LA","22073","Under 15 years","15",Suppressed
,"Ouachita Parish, LA","22073","15-19 years","15-19",208
,"Ouachita Parish, LA","22073","20-24 years","20-24",651
,"Ouachita Parish, LA","22073","25-29 years","25-29",701
,"Ouachita Parish, LA","22073","30-34 years","30-34",447
,"Ouachita Parish, LA","22073","35-39 years","35-39",168
,"Ouachita Parish, LA","22073","40-44 years","40-44",41
,"Ouachita Parish, LA","22073","45-49 years","45-49",Suppressed
,"Ouachita Parish, LA","22073","50 years and over","50+",0
,"Rapides Parish, LA","22079","Under 15 years","15",Suppressed
,"Rapides Parish, LA","22079","15-19 years","15-19",167
,"Rapides Parish, LA","22079","20-24 years","20-24",563
,"Rapides Parish, LA","22079","25-29 years","25-29",577
,"Rapides Parish, LA","22079","30-34 years","30-34",378
,"Rapides Parish, LA","22079","35-39 years","35-39",131
,"Rapides Parish, LA","22079","40-44 years","40-44",21
,"Rapides Parish, LA","22079","45-49 years","45-49",0
,"Rapides Parish, LA","22079","50 years and over","50+",0
,"St. Tammany Parish, LA","22103","Under 15 years","15",Suppressed
,"St. Tammany Parish, LA","22103","15-19 years","15-19",149
,"St. Tammany Parish, LA","22103","20-24 years","20-24",582
,"St. Tammany Parish, LA","22103","25-29 years","25-29",932
,"St. Tammany Parish, LA","22103","30-34 years","30-34",903
,"St. Tammany Parish, LA","22103","35-39 years","35-39",440
,"St. Tammany Parish, LA","22103","40-44 years","40-44",76
,"St. Tammany Parish, LA","22103","45-49 years","45-49",Suppressed
,"St. Tammany Parish, LA","22103","50 years and over","50+",Suppressed
,"Tangipahoa Parish, LA","22105","Under 15 years","15",Suppressed
,"Tangipahoa Parish, LA","22105","15-19 years","15-19",172
,"Tangipahoa Parish, LA","22105","20-24 years","20-24",594
,"Tangipahoa Parish, LA","22105","25-29 years","25-29",648
,"Tangipahoa Parish, LA","22105","30-34 years","30-34",378
,"Tangipahoa Parish, LA","22105","35-39 years","35-39",164
,"Tangipahoa Parish, LA","22105","40-44 years","40-44",24
,"Tangipahoa Parish, LA","22105","45-49 years","45-49",0
,"Tangipahoa Parish, LA","22105","50 years and over","50+",Suppressed
,"Terrebonne Parish, LA","22109","Under 15 years","15",Suppressed
,"Terrebonne Parish, LA","22109","15-19 years","15-19",110
,"Terrebonne Parish, LA","22109","20-24 years","20-24",434
,"Terrebonne Parish, LA","22109","25-29 years","25-29",524
,"Terrebonne Parish, LA","22109","30-34 years","30-34",334
,"Terrebonne Parish, LA","22109","35-39 years","35-39",139
,"Terrebonne Parish, LA","22109","40-44 years","40-44",25
,"Terrebonne Parish, LA","22109","45-49 years","45-49",Suppressed
,"Terrebonne Parish, LA","22109","50 years and over","50+",0
,"Unidentified Counties, LA","22999","Under 15 years","15",27
,"Unidentified Counties, LA","22999","15-19 years","15-19",1767
,"Unidentified Counties, LA","22999","20-24 years","20-24",6349
,"Unidentified Counties, LA","22999","25-29 years","25-29",6517
,"Unidentified Counties, LA","22999","30-34 years","30-34",4020
,"Unidentified Counties, LA","22999","35-39 years","35-39",1485
,"Unidentified Counties, LA","22999","40-44 years","40-44",247
,"Unidentified Counties, LA","22999","45-49 years","45-49",21
,"Unidentified Counties, LA","22999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Louisiana (22)"
"Year: 2016"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 2:01:27 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 2:01:27 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
