"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Dutchess County, NY","36027","35-39 years","35-39",501
,"Dutchess County, NY","36027","40-44 years","40-44",119
,"Dutchess County, NY","36027","45-49 years","45-49",Suppressed
,"Dutchess County, NY","36027","50 years and over","50+",0
,"Erie County, NY","36029","Under 15 years","15",Suppressed
,"Erie County, NY","36029","15-19 years","15-19",444
,"Erie County, NY","36029","20-24 years","20-24",1669
,"Erie County, NY","36029","25-29 years","25-29",2917
,"Erie County, NY","36029","30-34 years","30-34",3234
,"Erie County, NY","36029","35-39 years","35-39",1403
,"Erie County, NY","36029","40-44 years","40-44",229
,"Erie County, NY","36029","45-49 years","45-49",11
,"Erie County, NY","36029","50 years and over","50+",Suppressed
,"Jefferson County, NY","36045","Under 15 years","15",0
,"Jefferson County, NY","36045","15-19 years","15-19",98
,"Jefferson County, NY","36045","20-24 years","20-24",610
,"Jefferson County, NY","36045","25-29 years","25-29",613
,"Jefferson County, NY","36045","30-34 years","30-34",394
,"Jefferson County, NY","36045","35-39 years","35-39",149
,"Jefferson County, NY","36045","40-44 years","40-44",23
,"Jefferson County, NY","36045","45-49 years","45-49",Suppressed
,"Jefferson County, NY","36045","50 years and over","50+",0
,"Kings County, NY","36047","Under 15 years","15",10
,"Kings County, NY","36047","15-19 years","15-19",1092
,"Kings County, NY","36047","20-24 years","20-24",7280
,"Kings County, NY","36047","25-29 years","25-29",10904
,"Kings County, NY","36047","30-34 years","30-34",11589
,"Kings County, NY","36047","35-39 years","35-39",7731
,"Kings County, NY","36047","40-44 years","40-44",2018
,"Kings County, NY","36047","45-49 years","45-49",168
,"Kings County, NY","36047","50 years and over","50+",10
,"Monroe County, NY","36055","Under 15 years","15",Suppressed
,"Monroe County, NY","36055","15-19 years","15-19",350
,"Monroe County, NY","36055","20-24 years","20-24",1311
,"Monroe County, NY","36055","25-29 years","25-29",2287
,"Monroe County, NY","36055","30-34 years","30-34",2621
,"Monroe County, NY","36055","35-39 years","35-39",1175
,"Monroe County, NY","36055","40-44 years","40-44",232
,"Monroe County, NY","36055","45-49 years","45-49",21
,"Monroe County, NY","36055","50 years and over","50+",0
,"Nassau County, NY","36059","Under 15 years","15",Suppressed
,"Nassau County, NY","36059","15-19 years","15-19",346
,"Nassau County, NY","36059","20-24 years","20-24",1305
,"Nassau County, NY","36059","25-29 years","25-29",3082
,"Nassau County, NY","36059","30-34 years","30-34",5266
,"Nassau County, NY","36059","35-39 years","35-39",3453
,"Nassau County, NY","36059","40-44 years","40-44",801
,"Nassau County, NY","36059","45-49 years","45-49",70
,"Nassau County, NY","36059","50 years and over","50+",Suppressed
,"New York County, NY","36061","Under 15 years","15",Suppressed
,"New York County, NY","36061","15-19 years","15-19",320
,"New York County, NY","36061","20-24 years","20-24",1545
,"New York County, NY","36061","25-29 years","25-29",3085
,"New York County, NY","36061","30-34 years","30-34",6523
,"New York County, NY","36061","35-39 years","35-39",4672
,"New York County, NY","36061","40-44 years","40-44",1256
,"New York County, NY","36061","45-49 years","45-49",173
,"New York County, NY","36061","50 years and over","50+",11
,"Niagara County, NY","36063","Under 15 years","15",Suppressed
,"Niagara County, NY","36063","15-19 years","15-19",117
,"Niagara County, NY","36063","20-24 years","20-24",446
,"Niagara County, NY","36063","25-29 years","25-29",669
,"Niagara County, NY","36063","30-34 years","30-34",591
,"Niagara County, NY","36063","35-39 years","35-39",265
,"Niagara County, NY","36063","40-44 years","40-44",47
,"Niagara County, NY","36063","45-49 years","45-49",Suppressed
,"Niagara County, NY","36063","50 years and over","50+",0
,"Oneida County, NY","36065","Under 15 years","15",Suppressed
,"Oneida County, NY","36065","15-19 years","15-19",146
,"Oneida County, NY","36065","20-24 years","20-24",559
,"Oneida County, NY","36065","25-29 years","25-29",804
,"Oneida County, NY","36065","30-34 years","30-34",643
,"Oneida County, NY","36065","35-39 years","35-39",297
,"Oneida County, NY","36065","40-44 years","40-44",41
,"Oneida County, NY","36065","45-49 years","45-49",Suppressed
,"Oneida County, NY","36065","50 years and over","50+",Suppressed
,"Onondaga County, NY","36067","Under 15 years","15",Suppressed
,"Onondaga County, NY","36067","15-19 years","15-19",254
,"Onondaga County, NY","36067","20-24 years","20-24",929
,"Onondaga County, NY","36067","25-29 years","25-29",1516
,"Onondaga County, NY","36067","30-34 years","30-34",1617
,"Onondaga County, NY","36067","35-39 years","35-39",765
,"Onondaga County, NY","36067","40-44 years","40-44",143
,"Onondaga County, NY","36067","45-49 years","45-49",13
,"Onondaga County, NY","36067","50 years and over","50+",Suppressed
,"Ontario County, NY","36069","Under 15 years","15",0
,"Ontario County, NY","36069","15-19 years","15-19",25
,"Ontario County, NY","36069","20-24 years","20-24",167
,"Ontario County, NY","36069","25-29 years","25-29",303
,"Ontario County, NY","36069","30-34 years","30-34",352
,"Ontario County, NY","36069","35-39 years","35-39",128
,"Ontario County, NY","36069","40-44 years","40-44",19
,"Ontario County, NY","36069","45-49 years","45-49",Suppressed
,"Ontario County, NY","36069","50 years and over","50+",0
,"Orange County, NY","36071","Under 15 years","15",0
,"Orange County, NY","36071","15-19 years","15-19",188
,"Orange County, NY","36071","20-24 years","20-24",1053
,"Orange County, NY","36071","25-29 years","25-29",1289
,"Orange County, NY","36071","30-34 years","30-34",1397
,"Orange County, NY","36071","35-39 years","35-39",821
,"Orange County, NY","36071","40-44 years","40-44",229
,"Orange County, NY","36071","45-49 years","45-49",15
,"Orange County, NY","36071","50 years and over","50+",Suppressed
,"Oswego County, NY","36075","Under 15 years","15",0
,"Oswego County, NY","36075","15-19 years","15-19",97
,"Oswego County, NY","36075","20-24 years","20-24",367
,"Oswego County, NY","36075","25-29 years","25-29",421
,"Oswego County, NY","36075","30-34 years","30-34",306
,"Oswego County, NY","36075","35-39 years","35-39",119
,"Oswego County, NY","36075","40-44 years","40-44",19
,"Oswego County, NY","36075","45-49 years","45-49",Suppressed
,"Oswego County, NY","36075","50 years and over","50+",0
,"Queens County, NY","36081","Under 15 years","15",Suppressed
,"Queens County, NY","36081","15-19 years","15-19",729
,"Queens County, NY","36081","20-24 years","20-24",3991
,"Queens County, NY","36081","25-29 years","25-29",8672
,"Queens County, NY","36081","30-34 years","30-34",9671
,"Queens County, NY","36081","35-39 years","35-39",5757
,"Queens County, NY","36081","40-44 years","40-44",1430
,"Queens County, NY","36081","45-49 years","45-49",107
,"Queens County, NY","36081","50 years and over","50+",11
,"Rensselaer County, NY","36083","Under 15 years","15",Suppressed
,"Rensselaer County, NY","36083","15-19 years","15-19",71
,"Rensselaer County, NY","36083","20-24 years","20-24",312
,"Rensselaer County, NY","36083","25-29 years","25-29",539
,"Rensselaer County, NY","36083","30-34 years","30-34",530
,"Rensselaer County, NY","36083","35-39 years","35-39",231
,"Rensselaer County, NY","36083","40-44 years","40-44",40
,"Rensselaer County, NY","36083","45-49 years","45-49",Suppressed
,"Rensselaer County, NY","36083","50 years and over","50+",0
,"Richmond County, NY","36085","Under 15 years","15",Suppressed
,"Richmond County, NY","36085","15-19 years","15-19",128
,"Richmond County, NY","36085","20-24 years","20-24",642
,"Richmond County, NY","36085","25-29 years","25-29",1513
,"Richmond County, NY","36085","30-34 years","30-34",1881
,"Richmond County, NY","36085","35-39 years","35-39",1061
,"Richmond County, NY","36085","40-44 years","40-44",219
,"Richmond County, NY","36085","45-49 years","45-49",16
,"Richmond County, NY","36085","50 years and over","50+",Suppressed
,"Rockland County, NY","36087","Under 15 years","15",Suppressed
,"Rockland County, NY","36087","15-19 years","15-19",151
,"Rockland County, NY","36087","20-24 years","20-24",1120
,"Rockland County, NY","36087","25-29 years","25-29",1269
,"Rockland County, NY","36087","30-34 years","30-34",1531
,"Rockland County, NY","36087","35-39 years","35-39",1035
,"Rockland County, NY","36087","40-44 years","40-44",305
,"Rockland County, NY","36087","45-49 years","45-49",24
,"Rockland County, NY","36087","50 years and over","50+",Suppressed
,"St. Lawrence County, NY","36089","Under 15 years","15",0
,"St. Lawrence County, NY","36089","15-19 years","15-19",48
,"St. Lawrence County, NY","36089","20-24 years","20-24",275
,"St. Lawrence County, NY","36089","25-29 years","25-29",358
,"St. Lawrence County, NY","36089","30-34 years","30-34",257
,"St. Lawrence County, NY","36089","35-39 years","35-39",119
,"St. Lawrence County, NY","36089","40-44 years","40-44",24
,"St. Lawrence County, NY","36089","45-49 years","45-49",Suppressed
,"St. Lawrence County, NY","36089","50 years and over","50+",0
,"Saratoga County, NY","36091","Under 15 years","15",Suppressed
,"Saratoga County, NY","36091","15-19 years","15-19",55
,"Saratoga County, NY","36091","20-24 years","20-24",225
,"Saratoga County, NY","36091","25-29 years","25-29",583
,"Saratoga County, NY","36091","30-34 years","30-34",857
,"Saratoga County, NY","36091","35-39 years","35-39",399
,"Saratoga County, NY","36091","40-44 years","40-44",86
,"Saratoga County, NY","36091","45-49 years","45-49",Suppressed
,"Saratoga County, NY","36091","50 years and over","50+",0
,"Schenectady County, NY","36093","Under 15 years","15",0
,"Schenectady County, NY","36093","15-19 years","15-19",96
,"Schenectady County, NY","36093","20-24 years","20-24",312
,"Schenectady County, NY","36093","25-29 years","25-29",497
,"Schenectady County, NY","36093","30-34 years","30-34",555
,"Schenectady County, NY","36093","35-39 years","35-39",261
,"Schenectady County, NY","36093","40-44 years","40-44",46
,"Schenectady County, NY","36093","45-49 years","45-49",Suppressed
,"Schenectady County, NY","36093","50 years and over","50+",0
,"Suffolk County, NY","36103","Under 15 years","15",Suppressed
,"Suffolk County, NY","36103","15-19 years","15-19",513
,"Suffolk County, NY","36103","20-24 years","20-24",2000
,"Suffolk County, NY","36103","25-29 years","25-29",3771
,"Suffolk County, NY","36103","30-34 years","30-34",5324
,"Suffolk County, NY","36103","35-39 years","35-39",3197
,"Suffolk County, NY","36103","40-44 years","40-44",677
,"Suffolk County, NY","36103","45-49 years","45-49",62
,"Suffolk County, NY","36103","50 years and over","50+",Suppressed
,"Tompkins County, NY","36109","Under 15 years","15",Suppressed
,"Tompkins County, NY","36109","15-19 years","15-19",21
,"Tompkins County, NY","36109","20-24 years","20-24",114
,"Tompkins County, NY","36109","25-29 years","25-29",167
,"Tompkins County, NY","36109","30-34 years","30-34",287
,"Tompkins County, NY","36109","35-39 years","35-39",166
,"Tompkins County, NY","36109","40-44 years","40-44",31
,"Tompkins County, NY","36109","45-49 years","45-49",0
,"Tompkins County, NY","36109","50 years and over","50+",0
,"Ulster County, NY","36111","Under 15 years","15",Suppressed
,"Ulster County, NY","36111","15-19 years","15-19",41
,"Ulster County, NY","36111","20-24 years","20-24",260
,"Ulster County, NY","36111","25-29 years","25-29",445
,"Ulster County, NY","36111","30-34 years","30-34",433
,"Ulster County, NY","36111","35-39 years","35-39",254
,"Ulster County, NY","36111","40-44 years","40-44",43
,"Ulster County, NY","36111","45-49 years","45-49",Suppressed
,"Ulster County, NY","36111","50 years and over","50+",Suppressed
,"Westchester County, NY","36119","Under 15 years","15",Suppressed
,"Westchester County, NY","36119","15-19 years","15-19",276
,"Westchester County, NY","36119","20-24 years","20-24",1008
,"Westchester County, NY","36119","25-29 years","25-29",2118
,"Westchester County, NY","36119","30-34 years","30-34",3611
,"Westchester County, NY","36119","35-39 years","35-39",2547
,"Westchester County, NY","36119","40-44 years","40-44",646
,"Westchester County, NY","36119","45-49 years","45-49",69
,"Westchester County, NY","36119","50 years and over","50+",Suppressed
,"Unidentified Counties, NY","36999","Under 15 years","15",13
,"Unidentified Counties, NY","36999","15-19 years","15-19",955
,"Unidentified Counties, NY","36999","20-24 years","20-24",4236
,"Unidentified Counties, NY","36999","25-29 years","25-29",5868
,"Unidentified Counties, NY","36999","30-34 years","30-34",4801
,"Unidentified Counties, NY","36999","35-39 years","35-39",2048
,"Unidentified Counties, NY","36999","40-44 years","40-44",370
,"Unidentified Counties, NY","36999","45-49 years","45-49",30
,"Unidentified Counties, NY","36999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New York (36)"
"Year: 2016"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 2:16:13 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 2:16:13 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."
"8. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."
