"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Kings County, CA","06031","20-24 years","20-24",606
,"Kings County, CA","06031","25-29 years","25-29",747
,"Kings County, CA","06031","30-34 years","30-34",543
,"Kings County, CA","06031","35-39 years","35-39",256
,"Kings County, CA","06031","40-44 years","40-44",56
,"Kings County, CA","06031","45-49 years","45-49",0
,"Kings County, CA","06031","50 years and over","50+",Suppressed
,"Los Angeles County, CA","06037","Under 15 years","15",44
,"Los Angeles County, CA","06037","15-19 years","15-19",4632
,"Los Angeles County, CA","06037","20-24 years","20-24",18432
,"Los Angeles County, CA","06037","25-29 years","25-29",29428
,"Los Angeles County, CA","06037","30-34 years","30-34",34954
,"Los Angeles County, CA","06037","35-39 years","35-39",23001
,"Los Angeles County, CA","06037","40-44 years","40-44",5920
,"Los Angeles County, CA","06037","45-49 years","45-49",487
,"Los Angeles County, CA","06037","50 years and over","50+",52
,"Madera County, CA","06039","Under 15 years","15",Suppressed
,"Madera County, CA","06039","15-19 years","15-19",167
,"Madera County, CA","06039","20-24 years","20-24",493
,"Madera County, CA","06039","25-29 years","25-29",627
,"Madera County, CA","06039","30-34 years","30-34",490
,"Madera County, CA","06039","35-39 years","35-39",273
,"Madera County, CA","06039","40-44 years","40-44",61
,"Madera County, CA","06039","45-49 years","45-49",Suppressed
,"Madera County, CA","06039","50 years and over","50+",Suppressed
,"Marin County, CA","06041","Under 15 years","15",Suppressed
,"Marin County, CA","06041","15-19 years","15-19",34
,"Marin County, CA","06041","20-24 years","20-24",134
,"Marin County, CA","06041","25-29 years","25-29",328
,"Marin County, CA","06041","30-34 years","30-34",801
,"Marin County, CA","06041","35-39 years","35-39",711
,"Marin County, CA","06041","40-44 years","40-44",208
,"Marin County, CA","06041","45-49 years","45-49",18
,"Marin County, CA","06041","50 years and over","50+",Suppressed
,"Merced County, CA","06047","Under 15 years","15",Suppressed
,"Merced County, CA","06047","15-19 years","15-19",279
,"Merced County, CA","06047","20-24 years","20-24",1023
,"Merced County, CA","06047","25-29 years","25-29",1276
,"Merced County, CA","06047","30-34 years","30-34",991
,"Merced County, CA","06047","35-39 years","35-39",508
,"Merced County, CA","06047","40-44 years","40-44",107
,"Merced County, CA","06047","45-49 years","45-49",10
,"Merced County, CA","06047","50 years and over","50+",Suppressed
,"Monterey County, CA","06053","Under 15 years","15",Suppressed
,"Monterey County, CA","06053","15-19 years","15-19",378
,"Monterey County, CA","06053","20-24 years","20-24",1196
,"Monterey County, CA","06053","25-29 years","25-29",1625
,"Monterey County, CA","06053","30-34 years","30-34",1546
,"Monterey County, CA","06053","35-39 years","35-39",857
,"Monterey County, CA","06053","40-44 years","40-44",191
,"Monterey County, CA","06053","45-49 years","45-49",14
,"Monterey County, CA","06053","50 years and over","50+",Suppressed
,"Napa County, CA","06055","Under 15 years","15",0
,"Napa County, CA","06055","15-19 years","15-19",42
,"Napa County, CA","06055","20-24 years","20-24",170
,"Napa County, CA","06055","25-29 years","25-29",333
,"Napa County, CA","06055","30-34 years","30-34",403
,"Napa County, CA","06055","35-39 years","35-39",271
,"Napa County, CA","06055","40-44 years","40-44",64
,"Napa County, CA","06055","45-49 years","45-49",Suppressed
,"Napa County, CA","06055","50 years and over","50+",0
,"Orange County, CA","06059","Under 15 years","15",11
,"Orange County, CA","06059","15-19 years","15-19",1076
,"Orange County, CA","06059","20-24 years","20-24",4404
,"Orange County, CA","06059","25-29 years","25-29",9093
,"Orange County, CA","06059","30-34 years","30-34",12728
,"Orange County, CA","06059","35-39 years","35-39",8095
,"Orange County, CA","06059","40-44 years","40-44",1791
,"Orange County, CA","06059","45-49 years","45-49",147
,"Orange County, CA","06059","50 years and over","50+",24
,"Placer County, CA","06061","Under 15 years","15",0
,"Placer County, CA","06061","15-19 years","15-19",71
,"Placer County, CA","06061","20-24 years","20-24",429
,"Placer County, CA","06061","25-29 years","25-29",942
,"Placer County, CA","06061","30-34 years","30-34",1330
,"Placer County, CA","06061","35-39 years","35-39",740
,"Placer County, CA","06061","40-44 years","40-44",157
,"Placer County, CA","06061","45-49 years","45-49",19
,"Placer County, CA","06061","50 years and over","50+",Suppressed
,"Riverside County, CA","06065","Under 15 years","15",Suppressed
,"Riverside County, CA","06065","15-19 years","15-19",1394
,"Riverside County, CA","06065","20-24 years","20-24",6042
,"Riverside County, CA","06065","25-29 years","25-29",9205
,"Riverside County, CA","06065","30-34 years","30-34",7885
,"Riverside County, CA","06065","35-39 years","35-39",4167
,"Riverside County, CA","06065","40-44 years","40-44",1017
,"Riverside County, CA","06065","45-49 years","45-49",123
,"Riverside County, CA","06065","50 years and over","50+",20
,"Sacramento County, CA","06067","Under 15 years","15",Suppressed
,"Sacramento County, CA","06067","15-19 years","15-19",690
,"Sacramento County, CA","06067","20-24 years","20-24",3423
,"Sacramento County, CA","06067","25-29 years","25-29",5579
,"Sacramento County, CA","06067","30-34 years","30-34",5802
,"Sacramento County, CA","06067","35-39 years","35-39",2928
,"Sacramento County, CA","06067","40-44 years","40-44",717
,"Sacramento County, CA","06067","45-49 years","45-49",48
,"Sacramento County, CA","06067","50 years and over","50+",Suppressed
,"San Bernardino County, CA","06071","Under 15 years","15",14
,"San Bernardino County, CA","06071","15-19 years","15-19",1626
,"San Bernardino County, CA","06071","20-24 years","20-24",6412
,"San Bernardino County, CA","06071","25-29 years","25-29",9011
,"San Bernardino County, CA","06071","30-34 years","30-34",7606
,"San Bernardino County, CA","06071","35-39 years","35-39",3938
,"San Bernardino County, CA","06071","40-44 years","40-44",930
,"San Bernardino County, CA","06071","45-49 years","45-49",85
,"San Bernardino County, CA","06071","50 years and over","50+",21
,"San Diego County, CA","06073","Under 15 years","15",Suppressed
,"San Diego County, CA","06073","15-19 years","15-19",1282
,"San Diego County, CA","06073","20-24 years","20-24",6680
,"San Diego County, CA","06073","25-29 years","25-29",11000
,"San Diego County, CA","06073","30-34 years","30-34",12705
,"San Diego County, CA","06073","35-39 years","35-39",7679
,"San Diego County, CA","06073","40-44 years","40-44",1648
,"San Diego County, CA","06073","45-49 years","45-49",199
,"San Diego County, CA","06073","50 years and over","50+",34
,"San Francisco County, CA","06075","Under 15 years","15",Suppressed
,"San Francisco County, CA","06075","15-19 years","15-19",103
,"San Francisco County, CA","06075","20-24 years","20-24",492
,"San Francisco County, CA","06075","25-29 years","25-29",1336
,"San Francisco County, CA","06075","30-34 years","30-34",3500
,"San Francisco County, CA","06075","35-39 years","35-39",2748
,"San Francisco County, CA","06075","40-44 years","40-44",701
,"San Francisco County, CA","06075","45-49 years","45-49",59
,"San Francisco County, CA","06075","50 years and over","50+",Suppressed
,"San Joaquin County, CA","06077","Under 15 years","15",Suppressed
,"San Joaquin County, CA","06077","15-19 years","15-19",518
,"San Joaquin County, CA","06077","20-24 years","20-24",2085
,"San Joaquin County, CA","06077","25-29 years","25-29",2947
,"San Joaquin County, CA","06077","30-34 years","30-34",2699
,"San Joaquin County, CA","06077","35-39 years","35-39",1373
,"San Joaquin County, CA","06077","40-44 years","40-44",290
,"San Joaquin County, CA","06077","45-49 years","45-49",Suppressed
,"San Joaquin County, CA","06077","50 years and over","50+",Suppressed
,"San Luis Obispo County, CA","06079","Under 15 years","15",0
,"San Luis Obispo County, CA","06079","15-19 years","15-19",92
,"San Luis Obispo County, CA","06079","20-24 years","20-24",338
,"San Luis Obispo County, CA","06079","25-29 years","25-29",681
,"San Luis Obispo County, CA","06079","30-34 years","30-34",878
,"San Luis Obispo County, CA","06079","35-39 years","35-39",441
,"San Luis Obispo County, CA","06079","40-44 years","40-44",112
,"San Luis Obispo County, CA","06079","45-49 years","45-49",Suppressed
,"San Luis Obispo County, CA","06079","50 years and over","50+",0
,"San Mateo County, CA","06081","Under 15 years","15",Suppressed
,"San Mateo County, CA","06081","15-19 years","15-19",150
,"San Mateo County, CA","06081","20-24 years","20-24",629
,"San Mateo County, CA","06081","25-29 years","25-29",1551
,"San Mateo County, CA","06081","30-34 years","30-34",3178
,"San Mateo County, CA","06081","35-39 years","35-39",2439
,"San Mateo County, CA","06081","40-44 years","40-44",592
,"San Mateo County, CA","06081","45-49 years","45-49",42
,"San Mateo County, CA","06081","50 years and over","50+",Suppressed
,"Santa Barbara County, CA","06083","Under 15 years","15",Suppressed
,"Santa Barbara County, CA","06083","15-19 years","15-19",362
,"Santa Barbara County, CA","06083","20-24 years","20-24",1053
,"Santa Barbara County, CA","06083","25-29 years","25-29",1489
,"Santa Barbara County, CA","06083","30-34 years","30-34",1585
,"Santa Barbara County, CA","06083","35-39 years","35-39",828
,"Santa Barbara County, CA","06083","40-44 years","40-44",187
,"Santa Barbara County, CA","06083","45-49 years","45-49",19
,"Santa Barbara County, CA","06083","50 years and over","50+",Suppressed
,"Santa Clara County, CA","06085","Under 15 years","15",Suppressed
,"Santa Clara County, CA","06085","15-19 years","15-19",405
,"Santa Clara County, CA","06085","20-24 years","20-24",1876
,"Santa Clara County, CA","06085","25-29 years","25-29",4835
,"Santa Clara County, CA","06085","30-34 years","30-34",8636
,"Santa Clara County, CA","06085","35-39 years","35-39",5135
,"Santa Clara County, CA","06085","40-44 years","40-44",1132
,"Santa Clara County, CA","06085","45-49 years","45-49",101
,"Santa Clara County, CA","06085","50 years and over","50+",10
,"Santa Cruz County, CA","06087","Under 15 years","15",0
,"Santa Cruz County, CA","06087","15-19 years","15-19",92
,"Santa Cruz County, CA","06087","20-24 years","20-24",387
,"Santa Cruz County, CA","06087","25-29 years","25-29",627
,"Santa Cruz County, CA","06087","30-34 years","30-34",831
,"Santa Cruz County, CA","06087","35-39 years","35-39",572
,"Santa Cruz County, CA","06087","40-44 years","40-44",143
,"Santa Cruz County, CA","06087","45-49 years","45-49",Suppressed
,"Santa Cruz County, CA","06087","50 years and over","50+",Suppressed
,"Shasta County, CA","06089","Under 15 years","15",0
,"Shasta County, CA","06089","15-19 years","15-19",109
,"Shasta County, CA","06089","20-24 years","20-24",442
,"Shasta County, CA","06089","25-29 years","25-29",651
,"Shasta County, CA","06089","30-34 years","30-34",525
,"Shasta County, CA","06089","35-39 years","35-39",230
,"Shasta County, CA","06089","40-44 years","40-44",49
,"Shasta County, CA","06089","45-49 years","45-49",Suppressed
,"Shasta County, CA","06089","50 years and over","50+",0
,"Solano County, CA","06095","Under 15 years","15",Suppressed
,"Solano County, CA","06095","15-19 years","15-19",196
,"Solano County, CA","06095","20-24 years","20-24",889
,"Solano County, CA","06095","25-29 years","25-29",1507
,"Solano County, CA","06095","30-34 years","30-34",1534
,"Solano County, CA","06095","35-39 years","35-39",806
,"Solano County, CA","06095","40-44 years","40-44",185
,"Solano County, CA","06095","45-49 years","45-49",11
,"Solano County, CA","06095","50 years and over","50+",Suppressed
,"Sonoma County, CA","06097","Under 15 years","15",Suppressed
,"Sonoma County, CA","06097","15-19 years","15-19",123
,"Sonoma County, CA","06097","20-24 years","20-24",612
,"Sonoma County, CA","06097","25-29 years","25-29",1181
,"Sonoma County, CA","06097","30-34 years","30-34",1574
,"Sonoma County, CA","06097","35-39 years","35-39",940
,"Sonoma County, CA","06097","40-44 years","40-44",193
,"Sonoma County, CA","06097","45-49 years","45-49",Suppressed
,"Sonoma County, CA","06097","50 years and over","50+",Suppressed
,"Stanislaus County, CA","06099","Under 15 years","15",Suppressed
,"Stanislaus County, CA","06099","15-19 years","15-19",370
,"Stanislaus County, CA","06099","20-24 years","20-24",1632
,"Stanislaus County, CA","06099","25-29 years","25-29",2425
,"Stanislaus County, CA","06099","30-34 years","30-34",1856
,"Stanislaus County, CA","06099","35-39 years","35-39",945
,"Stanislaus County, CA","06099","40-44 years","40-44",190
,"Stanislaus County, CA","06099","45-49 years","45-49",19
,"Stanislaus County, CA","06099","50 years and over","50+",Suppressed
,"Tulare County, CA","06107","Under 15 years","15",Suppressed
,"Tulare County, CA","06107","15-19 years","15-19",582
,"Tulare County, CA","06107","20-24 years","20-24",1732
,"Tulare County, CA","06107","25-29 years","25-29",2213
,"Tulare County, CA","06107","30-34 years","30-34",1584
,"Tulare County, CA","06107","35-39 years","35-39",816
,"Tulare County, CA","06107","40-44 years","40-44",184
,"Tulare County, CA","06107","45-49 years","45-49",11
,"Tulare County, CA","06107","50 years and over","50+",Suppressed
,"Ventura County, CA","06111","Under 15 years","15",Suppressed
,"Ventura County, CA","06111","15-19 years","15-19",375
,"Ventura County, CA","06111","20-24 years","20-24",1458
,"Ventura County, CA","06111","25-29 years","25-29",2492
,"Ventura County, CA","06111","30-34 years","30-34",2818
,"Ventura County, CA","06111","35-39 years","35-39",1727
,"Ventura County, CA","06111","40-44 years","40-44",413
,"Ventura County, CA","06111","45-49 years","45-49",29
,"Ventura County, CA","06111","50 years and over","50+",Suppressed
,"Yolo County, CA","06113","Under 15 years","15",Suppressed
,"Yolo County, CA","06113","15-19 years","15-19",78
,"Yolo County, CA","06113","20-24 years","20-24",360
,"Yolo County, CA","06113","25-29 years","25-29",608
,"Yolo County, CA","06113","30-34 years","30-34",686
,"Yolo County, CA","06113","35-39 years","35-39",417
,"Yolo County, CA","06113","40-44 years","40-44",107
,"Yolo County, CA","06113","45-49 years","45-49",12
,"Yolo County, CA","06113","50 years and over","50+",Suppressed
,"Unidentified Counties, CA","06999","Under 15 years","15",Suppressed
,"Unidentified Counties, CA","06999","15-19 years","15-19",509
,"Unidentified Counties, CA","06999","20-24 years","20-24",2329
,"Unidentified Counties, CA","06999","25-29 years","25-29",3275
,"Unidentified Counties, CA","06999","30-34 years","30-34",2560
,"Unidentified Counties, CA","06999","35-39 years","35-39",1293
,"Unidentified Counties, CA","06999","40-44 years","40-44",259
,"Unidentified Counties, CA","06999","45-49 years","45-49",22
,"Unidentified Counties, CA","06999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: California (06)"
"Year: 2017"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 8:41:53 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 8:41:53 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
