"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Monroe County, NY","36055","40-44 years","40-44",218
,"Monroe County, NY","36055","45-49 years","45-49",Suppressed
,"Monroe County, NY","36055","50 years and over","50+",Suppressed
,"Nassau County, NY","36059","Under 15 years","15",Suppressed
,"Nassau County, NY","36059","15-19 years","15-19",258
,"Nassau County, NY","36059","20-24 years","20-24",1220
,"Nassau County, NY","36059","25-29 years","25-29",2973
,"Nassau County, NY","36059","30-34 years","30-34",5465
,"Nassau County, NY","36059","35-39 years","35-39",3417
,"Nassau County, NY","36059","40-44 years","40-44",767
,"Nassau County, NY","36059","45-49 years","45-49",64
,"Nassau County, NY","36059","50 years and over","50+",12
,"New York County, NY","36061","Under 15 years","15",Suppressed
,"New York County, NY","36061","15-19 years","15-19",328
,"New York County, NY","36061","20-24 years","20-24",1393
,"New York County, NY","36061","25-29 years","25-29",2982
,"New York County, NY","36061","30-34 years","30-34",6449
,"New York County, NY","36061","35-39 years","35-39",4807
,"New York County, NY","36061","40-44 years","40-44",1344
,"New York County, NY","36061","45-49 years","45-49",169
,"New York County, NY","36061","50 years and over","50+",28
,"Niagara County, NY","36063","Under 15 years","15",0
,"Niagara County, NY","36063","15-19 years","15-19",116
,"Niagara County, NY","36063","20-24 years","20-24",402
,"Niagara County, NY","36063","25-29 years","25-29",660
,"Niagara County, NY","36063","30-34 years","30-34",624
,"Niagara County, NY","36063","35-39 years","35-39",263
,"Niagara County, NY","36063","40-44 years","40-44",45
,"Niagara County, NY","36063","45-49 years","45-49",Suppressed
,"Niagara County, NY","36063","50 years and over","50+",0
,"Oneida County, NY","36065","Under 15 years","15",Suppressed
,"Oneida County, NY","36065","15-19 years","15-19",143
,"Oneida County, NY","36065","20-24 years","20-24",555
,"Oneida County, NY","36065","25-29 years","25-29",795
,"Oneida County, NY","36065","30-34 years","30-34",708
,"Oneida County, NY","36065","35-39 years","35-39",288
,"Oneida County, NY","36065","40-44 years","40-44",56
,"Oneida County, NY","36065","45-49 years","45-49",Suppressed
,"Oneida County, NY","36065","50 years and over","50+",0
,"Onondaga County, NY","36067","Under 15 years","15",Suppressed
,"Onondaga County, NY","36067","15-19 years","15-19",227
,"Onondaga County, NY","36067","20-24 years","20-24",881
,"Onondaga County, NY","36067","25-29 years","25-29",1482
,"Onondaga County, NY","36067","30-34 years","30-34",1592
,"Onondaga County, NY","36067","35-39 years","35-39",728
,"Onondaga County, NY","36067","40-44 years","40-44",130
,"Onondaga County, NY","36067","45-49 years","45-49",10
,"Onondaga County, NY","36067","50 years and over","50+",0
,"Ontario County, NY","36069","Under 15 years","15",0
,"Ontario County, NY","36069","15-19 years","15-19",33
,"Ontario County, NY","36069","20-24 years","20-24",164
,"Ontario County, NY","36069","25-29 years","25-29",278
,"Ontario County, NY","36069","30-34 years","30-34",325
,"Ontario County, NY","36069","35-39 years","35-39",163
,"Ontario County, NY","36069","40-44 years","40-44",21
,"Ontario County, NY","36069","45-49 years","45-49",0
,"Ontario County, NY","36069","50 years and over","50+",0
,"Orange County, NY","36071","Under 15 years","15",Suppressed
,"Orange County, NY","36071","15-19 years","15-19",201
,"Orange County, NY","36071","20-24 years","20-24",962
,"Orange County, NY","36071","25-29 years","25-29",1377
,"Orange County, NY","36071","30-34 years","30-34",1428
,"Orange County, NY","36071","35-39 years","35-39",878
,"Orange County, NY","36071","40-44 years","40-44",226
,"Orange County, NY","36071","45-49 years","45-49",18
,"Orange County, NY","36071","50 years and over","50+",Suppressed
,"Oswego County, NY","36075","Under 15 years","15",0
,"Oswego County, NY","36075","15-19 years","15-19",90
,"Oswego County, NY","36075","20-24 years","20-24",305
,"Oswego County, NY","36075","25-29 years","25-29",421
,"Oswego County, NY","36075","30-34 years","30-34",287
,"Oswego County, NY","36075","35-39 years","35-39",120
,"Oswego County, NY","36075","40-44 years","40-44",25
,"Oswego County, NY","36075","45-49 years","45-49",0
,"Oswego County, NY","36075","50 years and over","50+",0
,"Queens County, NY","36081","Under 15 years","15",Suppressed
,"Queens County, NY","36081","15-19 years","15-19",688
,"Queens County, NY","36081","20-24 years","20-24",3885
,"Queens County, NY","36081","25-29 years","25-29",7956
,"Queens County, NY","36081","30-34 years","30-34",9098
,"Queens County, NY","36081","35-39 years","35-39",5864
,"Queens County, NY","36081","40-44 years","40-44",1392
,"Queens County, NY","36081","45-49 years","45-49",110
,"Queens County, NY","36081","50 years and over","50+",Suppressed
,"Rensselaer County, NY","36083","Under 15 years","15",0
,"Rensselaer County, NY","36083","15-19 years","15-19",41
,"Rensselaer County, NY","36083","20-24 years","20-24",305
,"Rensselaer County, NY","36083","25-29 years","25-29",461
,"Rensselaer County, NY","36083","30-34 years","30-34",501
,"Rensselaer County, NY","36083","35-39 years","35-39",237
,"Rensselaer County, NY","36083","40-44 years","40-44",40
,"Rensselaer County, NY","36083","45-49 years","45-49",Suppressed
,"Rensselaer County, NY","36083","50 years and over","50+",0
,"Richmond County, NY","36085","Under 15 years","15",Suppressed
,"Richmond County, NY","36085","15-19 years","15-19",126
,"Richmond County, NY","36085","20-24 years","20-24",608
,"Richmond County, NY","36085","25-29 years","25-29",1445
,"Richmond County, NY","36085","30-34 years","30-34",1949
,"Richmond County, NY","36085","35-39 years","35-39",1042
,"Richmond County, NY","36085","40-44 years","40-44",248
,"Richmond County, NY","36085","45-49 years","45-49",17
,"Richmond County, NY","36085","50 years and over","50+",Suppressed
,"Rockland County, NY","36087","Under 15 years","15",Suppressed
,"Rockland County, NY","36087","15-19 years","15-19",156
,"Rockland County, NY","36087","20-24 years","20-24",1073
,"Rockland County, NY","36087","25-29 years","25-29",1411
,"Rockland County, NY","36087","30-34 years","30-34",1511
,"Rockland County, NY","36087","35-39 years","35-39",1031
,"Rockland County, NY","36087","40-44 years","40-44",273
,"Rockland County, NY","36087","45-49 years","45-49",21
,"Rockland County, NY","36087","50 years and over","50+",Suppressed
,"St. Lawrence County, NY","36089","Under 15 years","15",0
,"St. Lawrence County, NY","36089","15-19 years","15-19",45
,"St. Lawrence County, NY","36089","20-24 years","20-24",276
,"St. Lawrence County, NY","36089","25-29 years","25-29",331
,"St. Lawrence County, NY","36089","30-34 years","30-34",266
,"St. Lawrence County, NY","36089","35-39 years","35-39",89
,"St. Lawrence County, NY","36089","40-44 years","40-44",27
,"St. Lawrence County, NY","36089","45-49 years","45-49",Suppressed
,"St. Lawrence County, NY","36089","50 years and over","50+",0
,"Saratoga County, NY","36091","Under 15 years","15",0
,"Saratoga County, NY","36091","15-19 years","15-19",50
,"Saratoga County, NY","36091","20-24 years","20-24",228
,"Saratoga County, NY","36091","25-29 years","25-29",577
,"Saratoga County, NY","36091","30-34 years","30-34",794
,"Saratoga County, NY","36091","35-39 years","35-39",413
,"Saratoga County, NY","36091","40-44 years","40-44",72
,"Saratoga County, NY","36091","45-49 years","45-49",Suppressed
,"Saratoga County, NY","36091","50 years and over","50+",0
,"Schenectady County, NY","36093","Under 15 years","15",0
,"Schenectady County, NY","36093","15-19 years","15-19",85
,"Schenectady County, NY","36093","20-24 years","20-24",308
,"Schenectady County, NY","36093","25-29 years","25-29",516
,"Schenectady County, NY","36093","30-34 years","30-34",556
,"Schenectady County, NY","36093","35-39 years","35-39",287
,"Schenectady County, NY","36093","40-44 years","40-44",58
,"Schenectady County, NY","36093","45-49 years","45-49",Suppressed
,"Schenectady County, NY","36093","50 years and over","50+",Suppressed
,"Suffolk County, NY","36103","Under 15 years","15",Suppressed
,"Suffolk County, NY","36103","15-19 years","15-19",481
,"Suffolk County, NY","36103","20-24 years","20-24",1778
,"Suffolk County, NY","36103","25-29 years","25-29",3754
,"Suffolk County, NY","36103","30-34 years","30-34",5313
,"Suffolk County, NY","36103","35-39 years","35-39",3219
,"Suffolk County, NY","36103","40-44 years","40-44",737
,"Suffolk County, NY","36103","45-49 years","45-49",69
,"Suffolk County, NY","36103","50 years and over","50+",Suppressed
,"Tompkins County, NY","36109","Under 15 years","15",Suppressed
,"Tompkins County, NY","36109","15-19 years","15-19",26
,"Tompkins County, NY","36109","20-24 years","20-24",104
,"Tompkins County, NY","36109","25-29 years","25-29",180
,"Tompkins County, NY","36109","30-34 years","30-34",275
,"Tompkins County, NY","36109","35-39 years","35-39",153
,"Tompkins County, NY","36109","40-44 years","40-44",28
,"Tompkins County, NY","36109","45-49 years","45-49",0
,"Tompkins County, NY","36109","50 years and over","50+",0
,"Ulster County, NY","36111","Under 15 years","15",0
,"Ulster County, NY","36111","15-19 years","15-19",55
,"Ulster County, NY","36111","20-24 years","20-24",229
,"Ulster County, NY","36111","25-29 years","25-29",422
,"Ulster County, NY","36111","30-34 years","30-34",441
,"Ulster County, NY","36111","35-39 years","35-39",247
,"Ulster County, NY","36111","40-44 years","40-44",53
,"Ulster County, NY","36111","45-49 years","45-49",Suppressed
,"Ulster County, NY","36111","50 years and over","50+",Suppressed
,"Westchester County, NY","36119","Under 15 years","15",Suppressed
,"Westchester County, NY","36119","15-19 years","15-19",221
,"Westchester County, NY","36119","20-24 years","20-24",1013
,"Westchester County, NY","36119","25-29 years","25-29",2057
,"Westchester County, NY","36119","30-34 years","30-34",3599
,"Westchester County, NY","36119","35-39 years","35-39",2745
,"Westchester County, NY","36119","40-44 years","40-44",688
,"Westchester County, NY","36119","45-49 years","45-49",72
,"Westchester County, NY","36119","50 years and over","50+",Suppressed
,"Unidentified Counties, NY","36999","Under 15 years","15",Suppressed
,"Unidentified Counties, NY","36999","15-19 years","15-19",899
,"Unidentified Counties, NY","36999","20-24 years","20-24",3973
,"Unidentified Counties, NY","36999","25-29 years","25-29",5766
,"Unidentified Counties, NY","36999","30-34 years","30-34",4715
,"Unidentified Counties, NY","36999","35-39 years","35-39",2120
,"Unidentified Counties, NY","36999","40-44 years","40-44",450
,"Unidentified Counties, NY","36999","45-49 years","45-49",33
,"Unidentified Counties, NY","36999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New York (36)"
"Year: 2017"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 9:11:49 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 9:11:49 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."
"8. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."
