"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Wayne County, OH","39169","30-34 years","30-34",414
,"Wayne County, OH","39169","35-39 years","35-39",169
,"Wayne County, OH","39169","40-44 years","40-44",43
,"Wayne County, OH","39169","45-49 years","45-49",Suppressed
,"Wayne County, OH","39169","50 years and over","50+",0
,"Wood County, OH","39173","Under 15 years","15",0
,"Wood County, OH","39173","15-19 years","15-19",57
,"Wood County, OH","39173","20-24 years","20-24",270
,"Wood County, OH","39173","25-29 years","25-29",433
,"Wood County, OH","39173","30-34 years","30-34",428
,"Wood County, OH","39173","35-39 years","35-39",177
,"Wood County, OH","39173","40-44 years","40-44",35
,"Wood County, OH","39173","45-49 years","45-49",Suppressed
,"Wood County, OH","39173","50 years and over","50+",0
,"Unidentified Counties, OH","39999","Under 15 years","15",13
,"Unidentified Counties, OH","39999","15-19 years","15-19",2087
,"Unidentified Counties, OH","39999","20-24 years","20-24",8432
,"Unidentified Counties, OH","39999","25-29 years","25-29",10013
,"Unidentified Counties, OH","39999","30-34 years","30-34",6906
,"Unidentified Counties, OH","39999","35-39 years","35-39",2614
,"Unidentified Counties, OH","39999","40-44 years","40-44",466
,"Unidentified Counties, OH","39999","45-49 years","45-49",26
,"Unidentified Counties, OH","39999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Ohio (39)"
"Year: 2017"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 9:15:08 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 9:15:08 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
