"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Hudson County, NJ","34017","40-44 years","40-44",468
,"Hudson County, NJ","34017","45-49 years","45-49",43
,"Hudson County, NJ","34017","50 years and over","50+",Suppressed
,"Hunterdon County, NJ","34019","Under 15 years","15",0
,"Hunterdon County, NJ","34019","15-19 years","15-19",Suppressed
,"Hunterdon County, NJ","34019","20-24 years","20-24",57
,"Hunterdon County, NJ","34019","25-29 years","25-29",207
,"Hunterdon County, NJ","34019","30-34 years","30-34",372
,"Hunterdon County, NJ","34019","35-39 years","35-39",240
,"Hunterdon County, NJ","34019","40-44 years","40-44",63
,"Hunterdon County, NJ","34019","45-49 years","45-49",Suppressed
,"Hunterdon County, NJ","34019","50 years and over","50+",0
,"Mercer County, NJ","34021","Under 15 years","15",Suppressed
,"Mercer County, NJ","34021","15-19 years","15-19",151
,"Mercer County, NJ","34021","20-24 years","20-24",623
,"Mercer County, NJ","34021","25-29 years","25-29",1031
,"Mercer County, NJ","34021","30-34 years","30-34",1348
,"Mercer County, NJ","34021","35-39 years","35-39",751
,"Mercer County, NJ","34021","40-44 years","40-44",163
,"Mercer County, NJ","34021","45-49 years","45-49",Suppressed
,"Mercer County, NJ","34021","50 years and over","50+",Suppressed
,"Middlesex County, NJ","34023","Under 15 years","15",0
,"Middlesex County, NJ","34023","15-19 years","15-19",214
,"Middlesex County, NJ","34023","20-24 years","20-24",1026
,"Middlesex County, NJ","34023","25-29 years","25-29",2465
,"Middlesex County, NJ","34023","30-34 years","30-34",3337
,"Middlesex County, NJ","34023","35-39 years","35-39",1714
,"Middlesex County, NJ","34023","40-44 years","40-44",319
,"Middlesex County, NJ","34023","45-49 years","45-49",43
,"Middlesex County, NJ","34023","50 years and over","50+",Suppressed
,"Monmouth County, NJ","34025","Under 15 years","15",Suppressed
,"Monmouth County, NJ","34025","15-19 years","15-19",125
,"Monmouth County, NJ","34025","20-24 years","20-24",515
,"Monmouth County, NJ","34025","25-29 years","25-29",1290
,"Monmouth County, NJ","34025","30-34 years","30-34",2204
,"Monmouth County, NJ","34025","35-39 years","35-39",1303
,"Monmouth County, NJ","34025","40-44 years","40-44",269
,"Monmouth County, NJ","34025","45-49 years","45-49",27
,"Monmouth County, NJ","34025","50 years and over","50+",Suppressed
,"Morris County, NJ","34027","Under 15 years","15",Suppressed
,"Morris County, NJ","34027","15-19 years","15-19",55
,"Morris County, NJ","34027","20-24 years","20-24",260
,"Morris County, NJ","34027","25-29 years","25-29",899
,"Morris County, NJ","34027","30-34 years","30-34",1958
,"Morris County, NJ","34027","35-39 years","35-39",1170
,"Morris County, NJ","34027","40-44 years","40-44",269
,"Morris County, NJ","34027","45-49 years","45-49",22
,"Morris County, NJ","34027","50 years and over","50+",Suppressed
,"Ocean County, NJ","34029","Under 15 years","15",0
,"Ocean County, NJ","34029","15-19 years","15-19",124
,"Ocean County, NJ","34029","20-24 years","20-24",1835
,"Ocean County, NJ","34029","25-29 years","25-29",2518
,"Ocean County, NJ","34029","30-34 years","30-34",2436
,"Ocean County, NJ","34029","35-39 years","35-39",1337
,"Ocean County, NJ","34029","40-44 years","40-44",329
,"Ocean County, NJ","34029","45-49 years","45-49",15
,"Ocean County, NJ","34029","50 years and over","50+",Suppressed
,"Passaic County, NJ","34031","Under 15 years","15",Suppressed
,"Passaic County, NJ","34031","15-19 years","15-19",339
,"Passaic County, NJ","34031","20-24 years","20-24",1210
,"Passaic County, NJ","34031","25-29 years","25-29",1893
,"Passaic County, NJ","34031","30-34 years","30-34",1902
,"Passaic County, NJ","34031","35-39 years","35-39",1137
,"Passaic County, NJ","34031","40-44 years","40-44",290
,"Passaic County, NJ","34031","45-49 years","45-49",15
,"Passaic County, NJ","34031","50 years and over","50+",Suppressed
,"Somerset County, NJ","34035","Under 15 years","15",Suppressed
,"Somerset County, NJ","34035","15-19 years","15-19",61
,"Somerset County, NJ","34035","20-24 years","20-24",223
,"Somerset County, NJ","34035","25-29 years","25-29",640
,"Somerset County, NJ","34035","30-34 years","30-34",1177
,"Somerset County, NJ","34035","35-39 years","35-39",756
,"Somerset County, NJ","34035","40-44 years","40-44",186
,"Somerset County, NJ","34035","45-49 years","45-49",20
,"Somerset County, NJ","34035","50 years and over","50+",Suppressed
,"Sussex County, NJ","34037","Under 15 years","15",0
,"Sussex County, NJ","34037","15-19 years","15-19",23
,"Sussex County, NJ","34037","20-24 years","20-24",118
,"Sussex County, NJ","34037","25-29 years","25-29",339
,"Sussex County, NJ","34037","30-34 years","30-34",461
,"Sussex County, NJ","34037","35-39 years","35-39",227
,"Sussex County, NJ","34037","40-44 years","40-44",42
,"Sussex County, NJ","34037","45-49 years","45-49",Suppressed
,"Sussex County, NJ","34037","50 years and over","50+",0
,"Union County, NJ","34039","Under 15 years","15",0
,"Union County, NJ","34039","15-19 years","15-19",219
,"Union County, NJ","34039","20-24 years","20-24",862
,"Union County, NJ","34039","25-29 years","25-29",1592
,"Union County, NJ","34039","30-34 years","30-34",2297
,"Union County, NJ","34039","35-39 years","35-39",1518
,"Union County, NJ","34039","40-44 years","40-44",354
,"Union County, NJ","34039","45-49 years","45-49",15
,"Union County, NJ","34039","50 years and over","50+",Suppressed
,"Warren County, NJ","34041","Under 15 years","15",0
,"Warren County, NJ","34041","15-19 years","15-19",22
,"Warren County, NJ","34041","20-24 years","20-24",118
,"Warren County, NJ","34041","25-29 years","25-29",258
,"Warren County, NJ","34041","30-34 years","30-34",327
,"Warren County, NJ","34041","35-39 years","35-39",167
,"Warren County, NJ","34041","40-44 years","40-44",39
,"Warren County, NJ","34041","45-49 years","45-49",Suppressed
,"Warren County, NJ","34041","50 years and over","50+",0
,"Unidentified Counties, NJ","34999","Under 15 years","15",0
,"Unidentified Counties, NJ","34999","15-19 years","15-19",57
,"Unidentified Counties, NJ","34999","20-24 years","20-24",319
,"Unidentified Counties, NJ","34999","25-29 years","25-29",465
,"Unidentified Counties, NJ","34999","30-34 years","30-34",424
,"Unidentified Counties, NJ","34999","35-39 years","35-39",177
,"Unidentified Counties, NJ","34999","40-44 years","40-44",34
,"Unidentified Counties, NJ","34999","45-49 years","45-49",Suppressed
,"Unidentified Counties, NJ","34999","50 years and over","50+",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New Jersey (34)"
"Year: 2017"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 9:09:44 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 9:09:44 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
