"Notes","County of Residence","County of Residence Code","Mother's Hispanic Origin","Mother's Hispanic Origin Code",Births
,"Harris County, TX","48201","Not Hispanic or Latino","2186-5",34804
,"Harris County, TX","48201","Unknown or Not Stated","9",107
,"Hays County, TX","48209","Hispanic or Latino","2135-2",1289
,"Hays County, TX","48209","Not Hispanic or Latino","2186-5",1293
,"Hays County, TX","48209","Unknown or Not Stated","9",Suppressed
,"Hidalgo County, TX","48215","Hispanic or Latino","2135-2",13696
,"Hidalgo County, TX","48215","Not Hispanic or Latino","2186-5",409
,"Hidalgo County, TX","48215","Unknown or Not Stated","9",Suppressed
,"Jefferson County, TX","48245","Hispanic or Latino","2135-2",986
,"Jefferson County, TX","48245","Not Hispanic or Latino","2186-5",2489
,"Jefferson County, TX","48245","Unknown or Not Stated","9",0
,"Johnson County, TX","48251","Hispanic or Latino","2135-2",604
,"Johnson County, TX","48251","Not Hispanic or Latino","2186-5",1512
,"Johnson County, TX","48251","Unknown or Not Stated","9",Suppressed
,"Kaufman County, TX","48257","Hispanic or Latino","2135-2",480
,"Kaufman County, TX","48257","Not Hispanic or Latino","2186-5",1192
,"Kaufman County, TX","48257","Unknown or Not Stated","9",Suppressed
,"Lubbock County, TX","48303","Hispanic or Latino","2135-2",1743
,"Lubbock County, TX","48303","Not Hispanic or Latino","2186-5",2271
,"Lubbock County, TX","48303","Unknown or Not Stated","9",Suppressed
,"McLennan County, TX","48309","Hispanic or Latino","2135-2",1211
,"McLennan County, TX","48309","Not Hispanic or Latino","2186-5",2230
,"McLennan County, TX","48309","Unknown or Not Stated","9",Suppressed
,"Midland County, TX","48329","Hispanic or Latino","2135-2",1347
,"Midland County, TX","48329","Not Hispanic or Latino","2186-5",1479
,"Midland County, TX","48329","Unknown or Not Stated","9",0
,"Montgomery County, TX","48339","Hispanic or Latino","2135-2",2337
,"Montgomery County, TX","48339","Not Hispanic or Latino","2186-5",4796
,"Montgomery County, TX","48339","Unknown or Not Stated","9",Suppressed
,"Nueces County, TX","48355","Hispanic or Latino","2135-2",3066
,"Nueces County, TX","48355","Not Hispanic or Latino","2186-5",1453
,"Nueces County, TX","48355","Unknown or Not Stated","9",Suppressed
,"Parker County, TX","48367","Hispanic or Latino","2135-2",221
,"Parker County, TX","48367","Not Hispanic or Latino","2186-5",1276
,"Parker County, TX","48367","Unknown or Not Stated","9",Suppressed
,"Potter County, TX","48375","Hispanic or Latino","2135-2",749
,"Potter County, TX","48375","Not Hispanic or Latino","2186-5",963
,"Potter County, TX","48375","Unknown or Not Stated","9",Suppressed
,"Randall County, TX","48381","Hispanic or Latino","2135-2",445
,"Randall County, TX","48381","Not Hispanic or Latino","2186-5",1105
,"Randall County, TX","48381","Unknown or Not Stated","9",0
,"Smith County, TX","48423","Hispanic or Latino","2135-2",901
,"Smith County, TX","48423","Not Hispanic or Latino","2186-5",2154
,"Smith County, TX","48423","Unknown or Not Stated","9",0
,"Tarrant County, TX","48439","Hispanic or Latino","2135-2",10046
,"Tarrant County, TX","48439","Not Hispanic or Latino","2186-5",17755
,"Tarrant County, TX","48439","Unknown or Not Stated","9",19
,"Taylor County, TX","48441","Hispanic or Latino","2135-2",578
,"Taylor County, TX","48441","Not Hispanic or Latino","2186-5",1515
,"Taylor County, TX","48441","Unknown or Not Stated","9",Suppressed
,"Tom Green County, TX","48451","Hispanic or Latino","2135-2",744
,"Tom Green County, TX","48451","Not Hispanic or Latino","2186-5",812
,"Tom Green County, TX","48451","Unknown or Not Stated","9",Suppressed
,"Travis County, TX","48453","Hispanic or Latino","2135-2",6475
,"Travis County, TX","48453","Not Hispanic or Latino","2186-5",8651
,"Travis County, TX","48453","Unknown or Not Stated","9",16
,"Webb County, TX","48479","Hispanic or Latino","2135-2",4779
,"Webb County, TX","48479","Not Hispanic or Latino","2186-5",92
,"Webb County, TX","48479","Unknown or Not Stated","9",Suppressed
,"Wichita County, TX","48485","Hispanic or Latino","2135-2",407
,"Wichita County, TX","48485","Not Hispanic or Latino","2186-5",1216
,"Wichita County, TX","48485","Unknown or Not Stated","9",Suppressed
,"Williamson County, TX","48491","Hispanic or Latino","2135-2",1801
,"Williamson County, TX","48491","Not Hispanic or Latino","2186-5",4620
,"Williamson County, TX","48491","Unknown or Not Stated","9",11
,"Unidentified Counties, TX","48999","Hispanic or Latino","2135-2",23171
,"Unidentified Counties, TX","48999","Not Hispanic or Latino","2186-5",33543
,"Unidentified Counties, TX","48999","Unknown or Not Stated","9",37
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Texas (48)"
"Year: 2017"
"Group By: County of Residence; Mother's Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 12:09:45 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 12:09:45 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
