"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Pickens County, SC","45077","45-49 years","45-49",Suppressed
,"Pickens County, SC","45077","50 years and over","50+",0
,"Richland County, SC","45079","Under 15 years","15",Suppressed
,"Richland County, SC","45079","15-19 years","15-19",227
,"Richland County, SC","45079","20-24 years","20-24",896
,"Richland County, SC","45079","25-29 years","25-29",1388
,"Richland County, SC","45079","30-34 years","30-34",1322
,"Richland County, SC","45079","35-39 years","35-39",649
,"Richland County, SC","45079","40-44 years","40-44",134
,"Richland County, SC","45079","45-49 years","45-49",Suppressed
,"Richland County, SC","45079","50 years and over","50+",0
,"Spartanburg County, SC","45083","Under 15 years","15",Suppressed
,"Spartanburg County, SC","45083","15-19 years","15-19",185
,"Spartanburg County, SC","45083","20-24 years","20-24",889
,"Spartanburg County, SC","45083","25-29 years","25-29",1277
,"Spartanburg County, SC","45083","30-34 years","30-34",947
,"Spartanburg County, SC","45083","35-39 years","35-39",407
,"Spartanburg County, SC","45083","40-44 years","40-44",79
,"Spartanburg County, SC","45083","45-49 years","45-49",11
,"Spartanburg County, SC","45083","50 years and over","50+",Suppressed
,"Sumter County, SC","45085","Under 15 years","15",0
,"Sumter County, SC","45085","15-19 years","15-19",108
,"Sumter County, SC","45085","20-24 years","20-24",383
,"Sumter County, SC","45085","25-29 years","25-29",467
,"Sumter County, SC","45085","30-34 years","30-34",307
,"Sumter County, SC","45085","35-39 years","35-39",111
,"Sumter County, SC","45085","40-44 years","40-44",26
,"Sumter County, SC","45085","45-49 years","45-49",Suppressed
,"Sumter County, SC","45085","50 years and over","50+",0
,"York County, SC","45091","Under 15 years","15",Suppressed
,"York County, SC","45091","15-19 years","15-19",129
,"York County, SC","45091","20-24 years","20-24",499
,"York County, SC","45091","25-29 years","25-29",747
,"York County, SC","45091","30-34 years","30-34",900
,"York County, SC","45091","35-39 years","35-39",474
,"York County, SC","45091","40-44 years","40-44",104
,"York County, SC","45091","45-49 years","45-49",Suppressed
,"York County, SC","45091","50 years and over","50+",0
,"Unidentified Counties, SC","45999","Under 15 years","15",19
,"Unidentified Counties, SC","45999","15-19 years","15-19",922
,"Unidentified Counties, SC","45999","20-24 years","20-24",3315
,"Unidentified Counties, SC","45999","25-29 years","25-29",3845
,"Unidentified Counties, SC","45999","30-34 years","30-34",2725
,"Unidentified Counties, SC","45999","35-39 years","35-39",1200
,"Unidentified Counties, SC","45999","40-44 years","40-44",264
,"Unidentified Counties, SC","45999","45-49 years","45-49",19
,"Unidentified Counties, SC","45999","50 years and over","50+",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: South Carolina (45)"
"Year: 2020"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 8:23:09 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 8:23:09 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
