"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"San Francisco County, CA","06075","35-39 years","35-39",2792
,"San Francisco County, CA","06075","40-44 years","40-44",677
,"San Francisco County, CA","06075","45-49 years","45-49",49
,"San Francisco County, CA","06075","50 years and over","50+",10
,"San Joaquin County, CA","06077","Under 15 years","15",Suppressed
,"San Joaquin County, CA","06077","15-19 years","15-19",428
,"San Joaquin County, CA","06077","20-24 years","20-24",1787
,"San Joaquin County, CA","06077","25-29 years","25-29",2901
,"San Joaquin County, CA","06077","30-34 years","30-34",2740
,"San Joaquin County, CA","06077","35-39 years","35-39",1462
,"San Joaquin County, CA","06077","40-44 years","40-44",330
,"San Joaquin County, CA","06077","45-49 years","45-49",33
,"San Joaquin County, CA","06077","50 years and over","50+",Suppressed
,"San Luis Obispo County, CA","06079","Under 15 years","15",0
,"San Luis Obispo County, CA","06079","15-19 years","15-19",70
,"San Luis Obispo County, CA","06079","20-24 years","20-24",292
,"San Luis Obispo County, CA","06079","25-29 years","25-29",598
,"San Luis Obispo County, CA","06079","30-34 years","30-34",843
,"San Luis Obispo County, CA","06079","35-39 years","35-39",448
,"San Luis Obispo County, CA","06079","40-44 years","40-44",107
,"San Luis Obispo County, CA","06079","45-49 years","45-49",Suppressed
,"San Luis Obispo County, CA","06079","50 years and over","50+",0
,"San Mateo County, CA","06081","Under 15 years","15",Suppressed
,"San Mateo County, CA","06081","15-19 years","15-19",126
,"San Mateo County, CA","06081","20-24 years","20-24",497
,"San Mateo County, CA","06081","25-29 years","25-29",1247
,"San Mateo County, CA","06081","30-34 years","30-34",2900
,"San Mateo County, CA","06081","35-39 years","35-39",2388
,"San Mateo County, CA","06081","40-44 years","40-44",507
,"San Mateo County, CA","06081","45-49 years","45-49",42
,"San Mateo County, CA","06081","50 years and over","50+",Suppressed
,"Santa Barbara County, CA","06083","Under 15 years","15",Suppressed
,"Santa Barbara County, CA","06083","15-19 years","15-19",332
,"Santa Barbara County, CA","06083","20-24 years","20-24",943
,"Santa Barbara County, CA","06083","25-29 years","25-29",1361
,"Santa Barbara County, CA","06083","30-34 years","30-34",1618
,"Santa Barbara County, CA","06083","35-39 years","35-39",872
,"Santa Barbara County, CA","06083","40-44 years","40-44",195
,"Santa Barbara County, CA","06083","45-49 years","45-49",16
,"Santa Barbara County, CA","06083","50 years and over","50+",Suppressed
,"Santa Clara County, CA","06085","Under 15 years","15",Suppressed
,"Santa Clara County, CA","06085","15-19 years","15-19",328
,"Santa Clara County, CA","06085","20-24 years","20-24",1508
,"Santa Clara County, CA","06085","25-29 years","25-29",3821
,"Santa Clara County, CA","06085","30-34 years","30-34",7571
,"Santa Clara County, CA","06085","35-39 years","35-39",5139
,"Santa Clara County, CA","06085","40-44 years","40-44",1099
,"Santa Clara County, CA","06085","45-49 years","45-49",94
,"Santa Clara County, CA","06085","50 years and over","50+",13
,"Santa Cruz County, CA","06087","Under 15 years","15",Suppressed
,"Santa Cruz County, CA","06087","15-19 years","15-19",71
,"Santa Cruz County, CA","06087","20-24 years","20-24",264
,"Santa Cruz County, CA","06087","25-29 years","25-29",491
,"Santa Cruz County, CA","06087","30-34 years","30-34",722
,"Santa Cruz County, CA","06087","35-39 years","35-39",509
,"Santa Cruz County, CA","06087","40-44 years","40-44",124
,"Santa Cruz County, CA","06087","45-49 years","45-49",Suppressed
,"Santa Cruz County, CA","06087","50 years and over","50+",Suppressed
,"Shasta County, CA","06089","Under 15 years","15",0
,"Shasta County, CA","06089","15-19 years","15-19",72
,"Shasta County, CA","06089","20-24 years","20-24",379
,"Shasta County, CA","06089","25-29 years","25-29",584
,"Shasta County, CA","06089","30-34 years","30-34",501
,"Shasta County, CA","06089","35-39 years","35-39",250
,"Shasta County, CA","06089","40-44 years","40-44",48
,"Shasta County, CA","06089","45-49 years","45-49",Suppressed
,"Shasta County, CA","06089","50 years and over","50+",Suppressed
,"Solano County, CA","06095","Under 15 years","15",0
,"Solano County, CA","06095","15-19 years","15-19",153
,"Solano County, CA","06095","20-24 years","20-24",736
,"Solano County, CA","06095","25-29 years","25-29",1415
,"Solano County, CA","06095","30-34 years","30-34",1523
,"Solano County, CA","06095","35-39 years","35-39",909
,"Solano County, CA","06095","40-44 years","40-44",199
,"Solano County, CA","06095","45-49 years","45-49",20
,"Solano County, CA","06095","50 years and over","50+",Suppressed
,"Sonoma County, CA","06097","Under 15 years","15",Suppressed
,"Sonoma County, CA","06097","15-19 years","15-19",110
,"Sonoma County, CA","06097","20-24 years","20-24",523
,"Sonoma County, CA","06097","25-29 years","25-29",1087
,"Sonoma County, CA","06097","30-34 years","30-34",1370
,"Sonoma County, CA","06097","35-39 years","35-39",983
,"Sonoma County, CA","06097","40-44 years","40-44",218
,"Sonoma County, CA","06097","45-49 years","45-49",16
,"Sonoma County, CA","06097","50 years and over","50+",Suppressed
,"Stanislaus County, CA","06099","Under 15 years","15",Suppressed
,"Stanislaus County, CA","06099","15-19 years","15-19",326
,"Stanislaus County, CA","06099","20-24 years","20-24",1401
,"Stanislaus County, CA","06099","25-29 years","25-29",2210
,"Stanislaus County, CA","06099","30-34 years","30-34",1946
,"Stanislaus County, CA","06099","35-39 years","35-39",1002
,"Stanislaus County, CA","06099","40-44 years","40-44",213
,"Stanislaus County, CA","06099","45-49 years","45-49",14
,"Stanislaus County, CA","06099","50 years and over","50+",Suppressed
,"Tulare County, CA","06107","Under 15 years","15",Suppressed
,"Tulare County, CA","06107","15-19 years","15-19",418
,"Tulare County, CA","06107","20-24 years","20-24",1546
,"Tulare County, CA","06107","25-29 years","25-29",2035
,"Tulare County, CA","06107","30-34 years","30-34",1599
,"Tulare County, CA","06107","35-39 years","35-39",836
,"Tulare County, CA","06107","40-44 years","40-44",198
,"Tulare County, CA","06107","45-49 years","45-49",16
,"Tulare County, CA","06107","50 years and over","50+",Suppressed
,"Ventura County, CA","06111","Under 15 years","15",Suppressed
,"Ventura County, CA","06111","15-19 years","15-19",291
,"Ventura County, CA","06111","20-24 years","20-24",1108
,"Ventura County, CA","06111","25-29 years","25-29",2105
,"Ventura County, CA","06111","30-34 years","30-34",2723
,"Ventura County, CA","06111","35-39 years","35-39",1615
,"Ventura County, CA","06111","40-44 years","40-44",353
,"Ventura County, CA","06111","45-49 years","45-49",39
,"Ventura County, CA","06111","50 years and over","50+",Suppressed
,"Yolo County, CA","06113","Under 15 years","15",0
,"Yolo County, CA","06113","15-19 years","15-19",62
,"Yolo County, CA","06113","20-24 years","20-24",275
,"Yolo County, CA","06113","25-29 years","25-29",497
,"Yolo County, CA","06113","30-34 years","30-34",603
,"Yolo County, CA","06113","35-39 years","35-39",427
,"Yolo County, CA","06113","40-44 years","40-44",89
,"Yolo County, CA","06113","45-49 years","45-49",Suppressed
,"Yolo County, CA","06113","50 years and over","50+",0
,"Unidentified Counties, CA","06999","Under 15 years","15",Suppressed
,"Unidentified Counties, CA","06999","15-19 years","15-19",392
,"Unidentified Counties, CA","06999","20-24 years","20-24",1797
,"Unidentified Counties, CA","06999","25-29 years","25-29",3026
,"Unidentified Counties, CA","06999","30-34 years","30-34",2695
,"Unidentified Counties, CA","06999","35-39 years","35-39",1364
,"Unidentified Counties, CA","06999","40-44 years","40-44",312
,"Unidentified Counties, CA","06999","45-49 years","45-49",25
,"Unidentified Counties, CA","06999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: California (06)"
"Year: 2020"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 7:44:28 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 7:44:28 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
