"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Guilford County, NC","37081","35-39 years","35-39",866
,"Guilford County, NC","37081","40-44 years","40-44",187
,"Guilford County, NC","37081","45-49 years","45-49",24
,"Guilford County, NC","37081","50 years and over","50+",Suppressed
,"Harnett County, NC","37085","Under 15 years","15",Suppressed
,"Harnett County, NC","37085","15-19 years","15-19",91
,"Harnett County, NC","37085","20-24 years","20-24",420
,"Harnett County, NC","37085","25-29 years","25-29",638
,"Harnett County, NC","37085","30-34 years","30-34",510
,"Harnett County, NC","37085","35-39 years","35-39",169
,"Harnett County, NC","37085","40-44 years","40-44",37
,"Harnett County, NC","37085","45-49 years","45-49",0
,"Harnett County, NC","37085","50 years and over","50+",Suppressed
,"Henderson County, NC","37089","Under 15 years","15",Suppressed
,"Henderson County, NC","37089","15-19 years","15-19",62
,"Henderson County, NC","37089","20-24 years","20-24",210
,"Henderson County, NC","37089","25-29 years","25-29",272
,"Henderson County, NC","37089","30-34 years","30-34",274
,"Henderson County, NC","37089","35-39 years","35-39",151
,"Henderson County, NC","37089","40-44 years","40-44",27
,"Henderson County, NC","37089","45-49 years","45-49",Suppressed
,"Henderson County, NC","37089","50 years and over","50+",0
,"Iredell County, NC","37097","Under 15 years","15",0
,"Iredell County, NC","37097","15-19 years","15-19",78
,"Iredell County, NC","37097","20-24 years","20-24",384
,"Iredell County, NC","37097","25-29 years","25-29",570
,"Iredell County, NC","37097","30-34 years","30-34",545
,"Iredell County, NC","37097","35-39 years","35-39",265
,"Iredell County, NC","37097","40-44 years","40-44",51
,"Iredell County, NC","37097","45-49 years","45-49",Suppressed
,"Iredell County, NC","37097","50 years and over","50+",0
,"Johnston County, NC","37101","Under 15 years","15",0
,"Johnston County, NC","37101","15-19 years","15-19",122
,"Johnston County, NC","37101","20-24 years","20-24",481
,"Johnston County, NC","37101","25-29 years","25-29",799
,"Johnston County, NC","37101","30-34 years","30-34",683
,"Johnston County, NC","37101","35-39 years","35-39",325
,"Johnston County, NC","37101","40-44 years","40-44",72
,"Johnston County, NC","37101","45-49 years","45-49",Suppressed
,"Johnston County, NC","37101","50 years and over","50+",0
,"Mecklenburg County, NC","37119","Under 15 years","15",13
,"Mecklenburg County, NC","37119","15-19 years","15-19",594
,"Mecklenburg County, NC","37119","20-24 years","20-24",2017
,"Mecklenburg County, NC","37119","25-29 years","25-29",3851
,"Mecklenburg County, NC","37119","30-34 years","30-34",4987
,"Mecklenburg County, NC","37119","35-39 years","35-39",2579
,"Mecklenburg County, NC","37119","40-44 years","40-44",576
,"Mecklenburg County, NC","37119","45-49 years","45-49",35
,"Mecklenburg County, NC","37119","50 years and over","50+",Suppressed
,"New Hanover County, NC","37129","Under 15 years","15",0
,"New Hanover County, NC","37129","15-19 years","15-19",70
,"New Hanover County, NC","37129","20-24 years","20-24",323
,"New Hanover County, NC","37129","25-29 years","25-29",545
,"New Hanover County, NC","37129","30-34 years","30-34",701
,"New Hanover County, NC","37129","35-39 years","35-39",365
,"New Hanover County, NC","37129","40-44 years","40-44",80
,"New Hanover County, NC","37129","45-49 years","45-49",Suppressed
,"New Hanover County, NC","37129","50 years and over","50+",0
,"Onslow County, NC","37133","Under 15 years","15",Suppressed
,"Onslow County, NC","37133","15-19 years","15-19",182
,"Onslow County, NC","37133","20-24 years","20-24",1376
,"Onslow County, NC","37133","25-29 years","25-29",1123
,"Onslow County, NC","37133","30-34 years","30-34",728
,"Onslow County, NC","37133","35-39 years","35-39",265
,"Onslow County, NC","37133","40-44 years","40-44",54
,"Onslow County, NC","37133","45-49 years","45-49",Suppressed
,"Onslow County, NC","37133","50 years and over","50+",0
,"Orange County, NC","37135","Under 15 years","15",0
,"Orange County, NC","37135","15-19 years","15-19",19
,"Orange County, NC","37135","20-24 years","20-24",125
,"Orange County, NC","37135","25-29 years","25-29",226
,"Orange County, NC","37135","30-34 years","30-34",400
,"Orange County, NC","37135","35-39 years","35-39",260
,"Orange County, NC","37135","40-44 years","40-44",69
,"Orange County, NC","37135","45-49 years","45-49",Suppressed
,"Orange County, NC","37135","50 years and over","50+",Suppressed
,"Pitt County, NC","37147","Under 15 years","15",Suppressed
,"Pitt County, NC","37147","15-19 years","15-19",99
,"Pitt County, NC","37147","20-24 years","20-24",449
,"Pitt County, NC","37147","25-29 years","25-29",632
,"Pitt County, NC","37147","30-34 years","30-34",531
,"Pitt County, NC","37147","35-39 years","35-39",235
,"Pitt County, NC","37147","40-44 years","40-44",54
,"Pitt County, NC","37147","45-49 years","45-49",Suppressed
,"Pitt County, NC","37147","50 years and over","50+",0
,"Randolph County, NC","37151","Under 15 years","15",0
,"Randolph County, NC","37151","15-19 years","15-19",90
,"Randolph County, NC","37151","20-24 years","20-24",391
,"Randolph County, NC","37151","25-29 years","25-29",479
,"Randolph County, NC","37151","30-34 years","30-34",371
,"Randolph County, NC","37151","35-39 years","35-39",172
,"Randolph County, NC","37151","40-44 years","40-44",51
,"Randolph County, NC","37151","45-49 years","45-49",Suppressed
,"Randolph County, NC","37151","50 years and over","50+",0
,"Robeson County, NC","37155","Under 15 years","15",Suppressed
,"Robeson County, NC","37155","15-19 years","15-19",154
,"Robeson County, NC","37155","20-24 years","20-24",529
,"Robeson County, NC","37155","25-29 years","25-29",532
,"Robeson County, NC","37155","30-34 years","30-34",341
,"Robeson County, NC","37155","35-39 years","35-39",139
,"Robeson County, NC","37155","40-44 years","40-44",28
,"Robeson County, NC","37155","45-49 years","45-49",Suppressed
,"Robeson County, NC","37155","50 years and over","50+",0
,"Rowan County, NC","37159","Under 15 years","15",Suppressed
,"Rowan County, NC","37159","15-19 years","15-19",86
,"Rowan County, NC","37159","20-24 years","20-24",364
,"Rowan County, NC","37159","25-29 years","25-29",541
,"Rowan County, NC","37159","30-34 years","30-34",371
,"Rowan County, NC","37159","35-39 years","35-39",174
,"Rowan County, NC","37159","40-44 years","40-44",48
,"Rowan County, NC","37159","45-49 years","45-49",Suppressed
,"Rowan County, NC","37159","50 years and over","50+",0
,"Union County, NC","37179","Under 15 years","15",Suppressed
,"Union County, NC","37179","15-19 years","15-19",85
,"Union County, NC","37179","20-24 years","20-24",338
,"Union County, NC","37179","25-29 years","25-29",677
,"Union County, NC","37179","30-34 years","30-34",717
,"Union County, NC","37179","35-39 years","35-39",414
,"Union County, NC","37179","40-44 years","40-44",88
,"Union County, NC","37179","45-49 years","45-49",Suppressed
,"Union County, NC","37179","50 years and over","50+",Suppressed
,"Wake County, NC","37183","Under 15 years","15",Suppressed
,"Wake County, NC","37183","15-19 years","15-19",391
,"Wake County, NC","37183","20-24 years","20-24",1412
,"Wake County, NC","37183","25-29 years","25-29",3055
,"Wake County, NC","37183","30-34 years","30-34",4675
,"Wake County, NC","37183","35-39 years","35-39",2450
,"Wake County, NC","37183","40-44 years","40-44",529
,"Wake County, NC","37183","45-49 years","45-49",34
,"Wake County, NC","37183","50 years and over","50+",0
,"Wayne County, NC","37191","Under 15 years","15",0
,"Wayne County, NC","37191","15-19 years","15-19",114
,"Wayne County, NC","37191","20-24 years","20-24",387
,"Wayne County, NC","37191","25-29 years","25-29",484
,"Wayne County, NC","37191","30-34 years","30-34",352
,"Wayne County, NC","37191","35-39 years","35-39",167
,"Wayne County, NC","37191","40-44 years","40-44",37
,"Wayne County, NC","37191","45-49 years","45-49",Suppressed
,"Wayne County, NC","37191","50 years and over","50+",Suppressed
,"Unidentified Counties, NC","37999","Under 15 years","15",16
,"Unidentified Counties, NC","37999","15-19 years","15-19",1982
,"Unidentified Counties, NC","37999","20-24 years","20-24",7480
,"Unidentified Counties, NC","37999","25-29 years","25-29",9542
,"Unidentified Counties, NC","37999","30-34 years","30-34",7375
,"Unidentified Counties, NC","37999","35-39 years","35-39",3305
,"Unidentified Counties, NC","37999","40-44 years","40-44",670
,"Unidentified Counties, NC","37999","45-49 years","45-49",34
,"Unidentified Counties, NC","37999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: North Carolina (37)"
"Year: 2020"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 8:15:31 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 8:15:31 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
