"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Oneida County, NY","36065","40-44 years","40-44",60
,"Oneida County, NY","36065","45-49 years","45-49",Suppressed
,"Oneida County, NY","36065","50 years and over","50+",0
,"Onondaga County, NY","36067","Under 15 years","15",Suppressed
,"Onondaga County, NY","36067","15-19 years","15-19",215
,"Onondaga County, NY","36067","20-24 years","20-24",773
,"Onondaga County, NY","36067","25-29 years","25-29",1356
,"Onondaga County, NY","36067","30-34 years","30-34",1590
,"Onondaga County, NY","36067","35-39 years","35-39",764
,"Onondaga County, NY","36067","40-44 years","40-44",147
,"Onondaga County, NY","36067","45-49 years","45-49",16
,"Onondaga County, NY","36067","50 years and over","50+",0
,"Ontario County, NY","36069","Under 15 years","15",0
,"Ontario County, NY","36069","15-19 years","15-19",21
,"Ontario County, NY","36069","20-24 years","20-24",128
,"Ontario County, NY","36069","25-29 years","25-29",265
,"Ontario County, NY","36069","30-34 years","30-34",333
,"Ontario County, NY","36069","35-39 years","35-39",166
,"Ontario County, NY","36069","40-44 years","40-44",28
,"Ontario County, NY","36069","45-49 years","45-49",0
,"Ontario County, NY","36069","50 years and over","50+",0
,"Orange County, NY","36071","Under 15 years","15",Suppressed
,"Orange County, NY","36071","15-19 years","15-19",131
,"Orange County, NY","36071","20-24 years","20-24",1019
,"Orange County, NY","36071","25-29 years","25-29",1303
,"Orange County, NY","36071","30-34 years","30-34",1530
,"Orange County, NY","36071","35-39 years","35-39",973
,"Orange County, NY","36071","40-44 years","40-44",248
,"Orange County, NY","36071","45-49 years","45-49",24
,"Orange County, NY","36071","50 years and over","50+",Suppressed
,"Oswego County, NY","36075","Under 15 years","15",Suppressed
,"Oswego County, NY","36075","15-19 years","15-19",49
,"Oswego County, NY","36075","20-24 years","20-24",273
,"Oswego County, NY","36075","25-29 years","25-29",384
,"Oswego County, NY","36075","30-34 years","30-34",309
,"Oswego County, NY","36075","35-39 years","35-39",127
,"Oswego County, NY","36075","40-44 years","40-44",24
,"Oswego County, NY","36075","45-49 years","45-49",Suppressed
,"Oswego County, NY","36075","50 years and over","50+",0
,"Queens County, NY","36081","Under 15 years","15",10
,"Queens County, NY","36081","15-19 years","15-19",452
,"Queens County, NY","36081","20-24 years","20-24",3011
,"Queens County, NY","36081","25-29 years","25-29",6294
,"Queens County, NY","36081","30-34 years","30-34",8164
,"Queens County, NY","36081","35-39 years","35-39",5209
,"Queens County, NY","36081","40-44 years","40-44",1382
,"Queens County, NY","36081","45-49 years","45-49",100
,"Queens County, NY","36081","50 years and over","50+",13
,"Rensselaer County, NY","36083","Under 15 years","15",0
,"Rensselaer County, NY","36083","15-19 years","15-19",78
,"Rensselaer County, NY","36083","20-24 years","20-24",217
,"Rensselaer County, NY","36083","25-29 years","25-29",444
,"Rensselaer County, NY","36083","30-34 years","30-34",538
,"Rensselaer County, NY","36083","35-39 years","35-39",250
,"Rensselaer County, NY","36083","40-44 years","40-44",47
,"Rensselaer County, NY","36083","45-49 years","45-49",Suppressed
,"Rensselaer County, NY","36083","50 years and over","50+",0
,"Richmond County, NY","36085","Under 15 years","15",0
,"Richmond County, NY","36085","15-19 years","15-19",92
,"Richmond County, NY","36085","20-24 years","20-24",505
,"Richmond County, NY","36085","25-29 years","25-29",1248
,"Richmond County, NY","36085","30-34 years","30-34",1833
,"Richmond County, NY","36085","35-39 years","35-39",1012
,"Richmond County, NY","36085","40-44 years","40-44",245
,"Richmond County, NY","36085","45-49 years","45-49",20
,"Richmond County, NY","36085","50 years and over","50+",Suppressed
,"Rockland County, NY","36087","Under 15 years","15",Suppressed
,"Rockland County, NY","36087","15-19 years","15-19",123
,"Rockland County, NY","36087","20-24 years","20-24",1224
,"Rockland County, NY","36087","25-29 years","25-29",1328
,"Rockland County, NY","36087","30-34 years","30-34",1554
,"Rockland County, NY","36087","35-39 years","35-39",1127
,"Rockland County, NY","36087","40-44 years","40-44",352
,"Rockland County, NY","36087","45-49 years","45-49",19
,"Rockland County, NY","36087","50 years and over","50+",0
,"St. Lawrence County, NY","36089","Under 15 years","15",0
,"St. Lawrence County, NY","36089","15-19 years","15-19",48
,"St. Lawrence County, NY","36089","20-24 years","20-24",239
,"St. Lawrence County, NY","36089","25-29 years","25-29",319
,"St. Lawrence County, NY","36089","30-34 years","30-34",235
,"St. Lawrence County, NY","36089","35-39 years","35-39",125
,"St. Lawrence County, NY","36089","40-44 years","40-44",24
,"St. Lawrence County, NY","36089","45-49 years","45-49",Suppressed
,"St. Lawrence County, NY","36089","50 years and over","50+",0
,"Saratoga County, NY","36091","Under 15 years","15",0
,"Saratoga County, NY","36091","15-19 years","15-19",22
,"Saratoga County, NY","36091","20-24 years","20-24",193
,"Saratoga County, NY","36091","25-29 years","25-29",477
,"Saratoga County, NY","36091","30-34 years","30-34",811
,"Saratoga County, NY","36091","35-39 years","35-39",388
,"Saratoga County, NY","36091","40-44 years","40-44",64
,"Saratoga County, NY","36091","45-49 years","45-49",Suppressed
,"Saratoga County, NY","36091","50 years and over","50+",Suppressed
,"Schenectady County, NY","36093","Under 15 years","15",Suppressed
,"Schenectady County, NY","36093","15-19 years","15-19",65
,"Schenectady County, NY","36093","20-24 years","20-24",284
,"Schenectady County, NY","36093","25-29 years","25-29",505
,"Schenectady County, NY","36093","30-34 years","30-34",580
,"Schenectady County, NY","36093","35-39 years","35-39",303
,"Schenectady County, NY","36093","40-44 years","40-44",53
,"Schenectady County, NY","36093","45-49 years","45-49",Suppressed
,"Schenectady County, NY","36093","50 years and over","50+",0
,"Suffolk County, NY","36103","Under 15 years","15",Suppressed
,"Suffolk County, NY","36103","15-19 years","15-19",384
,"Suffolk County, NY","36103","20-24 years","20-24",1561
,"Suffolk County, NY","36103","25-29 years","25-29",3449
,"Suffolk County, NY","36103","30-34 years","30-34",5381
,"Suffolk County, NY","36103","35-39 years","35-39",3171
,"Suffolk County, NY","36103","40-44 years","40-44",736
,"Suffolk County, NY","36103","45-49 years","45-49",56
,"Suffolk County, NY","36103","50 years and over","50+",Suppressed
,"Tompkins County, NY","36109","Under 15 years","15",0
,"Tompkins County, NY","36109","15-19 years","15-19",19
,"Tompkins County, NY","36109","20-24 years","20-24",59
,"Tompkins County, NY","36109","25-29 years","25-29",162
,"Tompkins County, NY","36109","30-34 years","30-34",241
,"Tompkins County, NY","36109","35-39 years","35-39",143
,"Tompkins County, NY","36109","40-44 years","40-44",39
,"Tompkins County, NY","36109","45-49 years","45-49",0
,"Tompkins County, NY","36109","50 years and over","50+",0
,"Ulster County, NY","36111","Under 15 years","15",Suppressed
,"Ulster County, NY","36111","15-19 years","15-19",37
,"Ulster County, NY","36111","20-24 years","20-24",219
,"Ulster County, NY","36111","25-29 years","25-29",410
,"Ulster County, NY","36111","30-34 years","30-34",476
,"Ulster County, NY","36111","35-39 years","35-39",261
,"Ulster County, NY","36111","40-44 years","40-44",66
,"Ulster County, NY","36111","45-49 years","45-49",Suppressed
,"Ulster County, NY","36111","50 years and over","50+",0
,"Westchester County, NY","36119","Under 15 years","15",Suppressed
,"Westchester County, NY","36119","15-19 years","15-19",165
,"Westchester County, NY","36119","20-24 years","20-24",818
,"Westchester County, NY","36119","25-29 years","25-29",1770
,"Westchester County, NY","36119","30-34 years","30-34",3500
,"Westchester County, NY","36119","35-39 years","35-39",2625
,"Westchester County, NY","36119","40-44 years","40-44",665
,"Westchester County, NY","36119","45-49 years","45-49",66
,"Westchester County, NY","36119","50 years and over","50+",Suppressed
,"Unidentified Counties, NY","36999","Under 15 years","15",Suppressed
,"Unidentified Counties, NY","36999","15-19 years","15-19",688
,"Unidentified Counties, NY","36999","20-24 years","20-24",3545
,"Unidentified Counties, NY","36999","25-29 years","25-29",5212
,"Unidentified Counties, NY","36999","30-34 years","30-34",4829
,"Unidentified Counties, NY","36999","35-39 years","35-39",2305
,"Unidentified Counties, NY","36999","40-44 years","40-44",494
,"Unidentified Counties, NY","36999","45-49 years","45-49",27
,"Unidentified Counties, NY","36999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New York (36)"
"Year: 2020"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 8:14:22 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 8:14:22 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."
"8. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."
