"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Cumberland County, PA","42041","25-29 years","25-29",834
,"Cumberland County, PA","42041","30-34 years","30-34",850
,"Cumberland County, PA","42041","35-39 years","35-39",390
,"Cumberland County, PA","42041","40-44 years","40-44",48
,"Cumberland County, PA","42041","45-49 years","45-49",Suppressed
,"Cumberland County, PA","42041","50 years and over","50+",0
,"Dauphin County, PA","42043","Under 15 years","15",Suppressed
,"Dauphin County, PA","42043","15-19 years","15-19",169
,"Dauphin County, PA","42043","20-24 years","20-24",663
,"Dauphin County, PA","42043","25-29 years","25-29",1063
,"Dauphin County, PA","42043","30-34 years","30-34",932
,"Dauphin County, PA","42043","35-39 years","35-39",480
,"Dauphin County, PA","42043","40-44 years","40-44",81
,"Dauphin County, PA","42043","45-49 years","45-49",Suppressed
,"Dauphin County, PA","42043","50 years and over","50+",0
,"Delaware County, PA","42045","Under 15 years","15",Suppressed
,"Delaware County, PA","42045","15-19 years","15-19",201
,"Delaware County, PA","42045","20-24 years","20-24",804
,"Delaware County, PA","42045","25-29 years","25-29",1591
,"Delaware County, PA","42045","30-34 years","30-34",2354
,"Delaware County, PA","42045","35-39 years","35-39",1237
,"Delaware County, PA","42045","40-44 years","40-44",246
,"Delaware County, PA","42045","45-49 years","45-49",18
,"Delaware County, PA","42045","50 years and over","50+",0
,"Erie County, PA","42049","Under 15 years","15",Suppressed
,"Erie County, PA","42049","15-19 years","15-19",168
,"Erie County, PA","42049","20-24 years","20-24",636
,"Erie County, PA","42049","25-29 years","25-29",871
,"Erie County, PA","42049","30-34 years","30-34",761
,"Erie County, PA","42049","35-39 years","35-39",302
,"Erie County, PA","42049","40-44 years","40-44",43
,"Erie County, PA","42049","45-49 years","45-49",Suppressed
,"Erie County, PA","42049","50 years and over","50+",Suppressed
,"Fayette County, PA","42051","Under 15 years","15",Suppressed
,"Fayette County, PA","42051","15-19 years","15-19",80
,"Fayette County, PA","42051","20-24 years","20-24",361
,"Fayette County, PA","42051","25-29 years","25-29",433
,"Fayette County, PA","42051","30-34 years","30-34",308
,"Fayette County, PA","42051","35-39 years","35-39",120
,"Fayette County, PA","42051","40-44 years","40-44",20
,"Fayette County, PA","42051","45-49 years","45-49",Suppressed
,"Fayette County, PA","42051","50 years and over","50+",0
,"Franklin County, PA","42055","Under 15 years","15",0
,"Franklin County, PA","42055","15-19 years","15-19",97
,"Franklin County, PA","42055","20-24 years","20-24",378
,"Franklin County, PA","42055","25-29 years","25-29",568
,"Franklin County, PA","42055","30-34 years","30-34",454
,"Franklin County, PA","42055","35-39 years","35-39",213
,"Franklin County, PA","42055","40-44 years","40-44",33
,"Franklin County, PA","42055","45-49 years","45-49",Suppressed
,"Franklin County, PA","42055","50 years and over","50+",0
,"Lackawanna County, PA","42069","Under 15 years","15",0
,"Lackawanna County, PA","42069","15-19 years","15-19",88
,"Lackawanna County, PA","42069","20-24 years","20-24",405
,"Lackawanna County, PA","42069","25-29 years","25-29",596
,"Lackawanna County, PA","42069","30-34 years","30-34",595
,"Lackawanna County, PA","42069","35-39 years","35-39",289
,"Lackawanna County, PA","42069","40-44 years","40-44",56
,"Lackawanna County, PA","42069","45-49 years","45-49",Suppressed
,"Lackawanna County, PA","42069","50 years and over","50+",Suppressed
,"Lancaster County, PA","42071","Under 15 years","15",Suppressed
,"Lancaster County, PA","42071","15-19 years","15-19",208
,"Lancaster County, PA","42071","20-24 years","20-24",1367
,"Lancaster County, PA","42071","25-29 years","25-29",2313
,"Lancaster County, PA","42071","30-34 years","30-34",2021
,"Lancaster County, PA","42071","35-39 years","35-39",882
,"Lancaster County, PA","42071","40-44 years","40-44",172
,"Lancaster County, PA","42071","45-49 years","45-49",11
,"Lancaster County, PA","42071","50 years and over","50+",0
,"Lebanon County, PA","42075","Under 15 years","15",Suppressed
,"Lebanon County, PA","42075","15-19 years","15-19",89
,"Lebanon County, PA","42075","20-24 years","20-24",370
,"Lebanon County, PA","42075","25-29 years","25-29",514
,"Lebanon County, PA","42075","30-34 years","30-34",380
,"Lebanon County, PA","42075","35-39 years","35-39",160
,"Lebanon County, PA","42075","40-44 years","40-44",45
,"Lebanon County, PA","42075","45-49 years","45-49",Suppressed
,"Lebanon County, PA","42075","50 years and over","50+",Suppressed
,"Lehigh County, PA","42077","Under 15 years","15",Suppressed
,"Lehigh County, PA","42077","15-19 years","15-19",243
,"Lehigh County, PA","42077","20-24 years","20-24",839
,"Lehigh County, PA","42077","25-29 years","25-29",1266
,"Lehigh County, PA","42077","30-34 years","30-34",1280
,"Lehigh County, PA","42077","35-39 years","35-39",581
,"Lehigh County, PA","42077","40-44 years","40-44",133
,"Lehigh County, PA","42077","45-49 years","45-49",Suppressed
,"Lehigh County, PA","42077","50 years and over","50+",Suppressed
,"Luzerne County, PA","42079","Under 15 years","15",Suppressed
,"Luzerne County, PA","42079","15-19 years","15-19",200
,"Luzerne County, PA","42079","20-24 years","20-24",741
,"Luzerne County, PA","42079","25-29 years","25-29",997
,"Luzerne County, PA","42079","30-34 years","30-34",896
,"Luzerne County, PA","42079","35-39 years","35-39",389
,"Luzerne County, PA","42079","40-44 years","40-44",80
,"Luzerne County, PA","42079","45-49 years","45-49",Suppressed
,"Luzerne County, PA","42079","50 years and over","50+",0
,"Lycoming County, PA","42081","Under 15 years","15",0
,"Lycoming County, PA","42081","15-19 years","15-19",81
,"Lycoming County, PA","42081","20-24 years","20-24",256
,"Lycoming County, PA","42081","25-29 years","25-29",413
,"Lycoming County, PA","42081","30-34 years","30-34",317
,"Lycoming County, PA","42081","35-39 years","35-39",109
,"Lycoming County, PA","42081","40-44 years","40-44",24
,"Lycoming County, PA","42081","45-49 years","45-49",Suppressed
,"Lycoming County, PA","42081","50 years and over","50+",0
,"Mercer County, PA","42085","Under 15 years","15",0
,"Mercer County, PA","42085","15-19 years","15-19",61
,"Mercer County, PA","42085","20-24 years","20-24",258
,"Mercer County, PA","42085","25-29 years","25-29",350
,"Mercer County, PA","42085","30-34 years","30-34",277
,"Mercer County, PA","42085","35-39 years","35-39",106
,"Mercer County, PA","42085","40-44 years","40-44",25
,"Mercer County, PA","42085","45-49 years","45-49",Suppressed
,"Mercer County, PA","42085","50 years and over","50+",0
,"Monroe County, PA","42089","Under 15 years","15",0
,"Monroe County, PA","42089","15-19 years","15-19",58
,"Monroe County, PA","42089","20-24 years","20-24",282
,"Monroe County, PA","42089","25-29 years","25-29",490
,"Monroe County, PA","42089","30-34 years","30-34",408
,"Monroe County, PA","42089","35-39 years","35-39",229
,"Monroe County, PA","42089","40-44 years","40-44",47
,"Monroe County, PA","42089","45-49 years","45-49",Suppressed
,"Monroe County, PA","42089","50 years and over","50+",Suppressed
,"Montgomery County, PA","42091","Under 15 years","15",Suppressed
,"Montgomery County, PA","42091","15-19 years","15-19",161
,"Montgomery County, PA","42091","20-24 years","20-24",690
,"Montgomery County, PA","42091","25-29 years","25-29",1900
,"Montgomery County, PA","42091","30-34 years","30-34",3494
,"Montgomery County, PA","42091","35-39 years","35-39",1896
,"Montgomery County, PA","42091","40-44 years","40-44",349
,"Montgomery County, PA","42091","45-49 years","45-49",21
,"Montgomery County, PA","42091","50 years and over","50+",Suppressed
,"Northampton County, PA","42095","Under 15 years","15",Suppressed
,"Northampton County, PA","42095","15-19 years","15-19",111
,"Northampton County, PA","42095","20-24 years","20-24",431
,"Northampton County, PA","42095","25-29 years","25-29",845
,"Northampton County, PA","42095","30-34 years","30-34",964
,"Northampton County, PA","42095","35-39 years","35-39",457
,"Northampton County, PA","42095","40-44 years","40-44",93
,"Northampton County, PA","42095","45-49 years","45-49",Suppressed
,"Northampton County, PA","42095","50 years and over","50+",Suppressed
,"Philadelphia County, PA","42101","Under 15 years","15",21
,"Philadelphia County, PA","42101","15-19 years","15-19",1191
,"Philadelphia County, PA","42101","20-24 years","20-24",4071
,"Philadelphia County, PA","42101","25-29 years","25-29",5744
,"Philadelphia County, PA","42101","30-34 years","30-34",5979
,"Philadelphia County, PA","42101","35-39 years","35-39",2999
,"Philadelphia County, PA","42101","40-44 years","40-44",629
,"Philadelphia County, PA","42101","45-49 years","45-49",51
,"Philadelphia County, PA","42101","50 years and over","50+",Suppressed
,"Schuylkill County, PA","42107","Under 15 years","15",Suppressed
,"Schuylkill County, PA","42107","15-19 years","15-19",81
,"Schuylkill County, PA","42107","20-24 years","20-24",293
,"Schuylkill County, PA","42107","25-29 years","25-29",407
,"Schuylkill County, PA","42107","30-34 years","30-34",319
,"Schuylkill County, PA","42107","35-39 years","35-39",143
,"Schuylkill County, PA","42107","40-44 years","40-44",28
,"Schuylkill County, PA","42107","45-49 years","45-49",0
,"Schuylkill County, PA","42107","50 years and over","50+",0
,"Washington County, PA","42125","Under 15 years","15",Suppressed
,"Washington County, PA","42125","15-19 years","15-19",58
,"Washington County, PA","42125","20-24 years","20-24",348
,"Washington County, PA","42125","25-29 years","25-29",628
,"Washington County, PA","42125","30-34 years","30-34",672
,"Washington County, PA","42125","35-39 years","35-39",310
,"Washington County, PA","42125","40-44 years","40-44",40
,"Washington County, PA","42125","45-49 years","45-49",Suppressed
,"Washington County, PA","42125","50 years and over","50+",Suppressed
,"Westmoreland County, PA","42129","Under 15 years","15",Suppressed
,"Westmoreland County, PA","42129","15-19 years","15-19",89
,"Westmoreland County, PA","42129","20-24 years","20-24",495
,"Westmoreland County, PA","42129","25-29 years","25-29",899
,"Westmoreland County, PA","42129","30-34 years","30-34",889
,"Westmoreland County, PA","42129","35-39 years","35-39",398
,"Westmoreland County, PA","42129","40-44 years","40-44",73
,"Westmoreland County, PA","42129","45-49 years","45-49",Suppressed
,"Westmoreland County, PA","42129","50 years and over","50+",0
,"York County, PA","42133","Under 15 years","15",Suppressed
,"York County, PA","42133","15-19 years","15-19",201
,"York County, PA","42133","20-24 years","20-24",944
,"York County, PA","42133","25-29 years","25-29",1556
,"York County, PA","42133","30-34 years","30-34",1334
,"York County, PA","42133","35-39 years","35-39",564
,"York County, PA","42133","40-44 years","40-44",94
,"York County, PA","42133","45-49 years","45-49",Suppressed
,"York County, PA","42133","50 years and over","50+",Suppressed
,"Unidentified Counties, PA","42999","Under 15 years","15",Suppressed
,"Unidentified Counties, PA","42999","15-19 years","15-19",814
,"Unidentified Counties, PA","42999","20-24 years","20-24",3876
,"Unidentified Counties, PA","42999","25-29 years","25-29",5330
,"Unidentified Counties, PA","42999","30-34 years","30-34",3967
,"Unidentified Counties, PA","42999","35-39 years","35-39",1618
,"Unidentified Counties, PA","42999","40-44 years","40-44",300
,"Unidentified Counties, PA","42999","45-49 years","45-49",12
,"Unidentified Counties, PA","42999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Pennsylvania (42)"
"Year: 2018"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 1:01:44 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 1:01:44 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
