"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Hillsborough County, FL","12057","45-49 years","45-49",42
,"Hillsborough County, FL","12057","50 years and over","50+",Suppressed
,"Indian River County, FL","12061","Under 15 years","15",0
,"Indian River County, FL","12061","15-19 years","15-19",75
,"Indian River County, FL","12061","20-24 years","20-24",264
,"Indian River County, FL","12061","25-29 years","25-29",363
,"Indian River County, FL","12061","30-34 years","30-34",367
,"Indian River County, FL","12061","35-39 years","35-39",184
,"Indian River County, FL","12061","40-44 years","40-44",39
,"Indian River County, FL","12061","45-49 years","45-49",Suppressed
,"Indian River County, FL","12061","50 years and over","50+",0
,"Lake County, FL","12069","Under 15 years","15",0
,"Lake County, FL","12069","15-19 years","15-19",164
,"Lake County, FL","12069","20-24 years","20-24",768
,"Lake County, FL","12069","25-29 years","25-29",1018
,"Lake County, FL","12069","30-34 years","30-34",862
,"Lake County, FL","12069","35-39 years","35-39",444
,"Lake County, FL","12069","40-44 years","40-44",104
,"Lake County, FL","12069","45-49 years","45-49",Suppressed
,"Lake County, FL","12069","50 years and over","50+",Suppressed
,"Lee County, FL","12071","Under 15 years","15",Suppressed
,"Lee County, FL","12071","15-19 years","15-19",375
,"Lee County, FL","12071","20-24 years","20-24",1390
,"Lee County, FL","12071","25-29 years","25-29",2070
,"Lee County, FL","12071","30-34 years","30-34",1826
,"Lee County, FL","12071","35-39 years","35-39",920
,"Lee County, FL","12071","40-44 years","40-44",193
,"Lee County, FL","12071","45-49 years","45-49",15
,"Lee County, FL","12071","50 years and over","50+",0
,"Leon County, FL","12073","Under 15 years","15",Suppressed
,"Leon County, FL","12073","15-19 years","15-19",131
,"Leon County, FL","12073","20-24 years","20-24",569
,"Leon County, FL","12073","25-29 years","25-29",910
,"Leon County, FL","12073","30-34 years","30-34",830
,"Leon County, FL","12073","35-39 years","35-39",402
,"Leon County, FL","12073","40-44 years","40-44",70
,"Leon County, FL","12073","45-49 years","45-49",Suppressed
,"Leon County, FL","12073","50 years and over","50+",0
,"Manatee County, FL","12081","Under 15 years","15",Suppressed
,"Manatee County, FL","12081","15-19 years","15-19",214
,"Manatee County, FL","12081","20-24 years","20-24",710
,"Manatee County, FL","12081","25-29 years","25-29",1011
,"Manatee County, FL","12081","30-34 years","30-34",910
,"Manatee County, FL","12081","35-39 years","35-39",512
,"Manatee County, FL","12081","40-44 years","40-44",90
,"Manatee County, FL","12081","45-49 years","45-49",Suppressed
,"Manatee County, FL","12081","50 years and over","50+",0
,"Marion County, FL","12083","Under 15 years","15",Suppressed
,"Marion County, FL","12083","15-19 years","15-19",269
,"Marion County, FL","12083","20-24 years","20-24",920
,"Marion County, FL","12083","25-29 years","25-29",1081
,"Marion County, FL","12083","30-34 years","30-34",788
,"Marion County, FL","12083","35-39 years","35-39",326
,"Marion County, FL","12083","40-44 years","40-44",78
,"Marion County, FL","12083","45-49 years","45-49",10
,"Marion County, FL","12083","50 years and over","50+",0
,"Martin County, FL","12085","Under 15 years","15",0
,"Martin County, FL","12085","15-19 years","15-19",43
,"Martin County, FL","12085","20-24 years","20-24",195
,"Martin County, FL","12085","25-29 years","25-29",342
,"Martin County, FL","12085","30-34 years","30-34",446
,"Martin County, FL","12085","35-39 years","35-39",183
,"Martin County, FL","12085","40-44 years","40-44",41
,"Martin County, FL","12085","45-49 years","45-49",Suppressed
,"Martin County, FL","12085","50 years and over","50+",0
,"Miami-Dade County, FL","12086","Under 15 years","15",Suppressed
,"Miami-Dade County, FL","12086","15-19 years","15-19",965
,"Miami-Dade County, FL","12086","20-24 years","20-24",4279
,"Miami-Dade County, FL","12086","25-29 years","25-29",8501
,"Miami-Dade County, FL","12086","30-34 years","30-34",9967
,"Miami-Dade County, FL","12086","35-39 years","35-39",5721
,"Miami-Dade County, FL","12086","40-44 years","40-44",1459
,"Miami-Dade County, FL","12086","45-49 years","45-49",122
,"Miami-Dade County, FL","12086","50 years and over","50+",Suppressed
,"Okaloosa County, FL","12091","Under 15 years","15",Suppressed
,"Okaloosa County, FL","12091","15-19 years","15-19",122
,"Okaloosa County, FL","12091","20-24 years","20-24",623
,"Okaloosa County, FL","12091","25-29 years","25-29",919
,"Okaloosa County, FL","12091","30-34 years","30-34",661
,"Okaloosa County, FL","12091","35-39 years","35-39",326
,"Okaloosa County, FL","12091","40-44 years","40-44",59
,"Okaloosa County, FL","12091","45-49 years","45-49",Suppressed
,"Okaloosa County, FL","12091","50 years and over","50+",0
,"Orange County, FL","12095","Under 15 years","15",Suppressed
,"Orange County, FL","12095","15-19 years","15-19",630
,"Orange County, FL","12095","20-24 years","20-24",2828
,"Orange County, FL","12095","25-29 years","25-29",4705
,"Orange County, FL","12095","30-34 years","30-34",5127
,"Orange County, FL","12095","35-39 years","35-39",2907
,"Orange County, FL","12095","40-44 years","40-44",673
,"Orange County, FL","12095","45-49 years","45-49",39
,"Orange County, FL","12095","50 years and over","50+",Suppressed
,"Osceola County, FL","12097","Under 15 years","15",Suppressed
,"Osceola County, FL","12097","15-19 years","15-19",206
,"Osceola County, FL","12097","20-24 years","20-24",950
,"Osceola County, FL","12097","25-29 years","25-29",1371
,"Osceola County, FL","12097","30-34 years","30-34",1140
,"Osceola County, FL","12097","35-39 years","35-39",623
,"Osceola County, FL","12097","40-44 years","40-44",135
,"Osceola County, FL","12097","45-49 years","45-49",10
,"Osceola County, FL","12097","50 years and over","50+",Suppressed
,"Palm Beach County, FL","12099","Under 15 years","15",16
,"Palm Beach County, FL","12099","15-19 years","15-19",587
,"Palm Beach County, FL","12099","20-24 years","20-24",2210
,"Palm Beach County, FL","12099","25-29 years","25-29",4011
,"Palm Beach County, FL","12099","30-34 years","30-34",4683
,"Palm Beach County, FL","12099","35-39 years","35-39",2788
,"Palm Beach County, FL","12099","40-44 years","40-44",717
,"Palm Beach County, FL","12099","45-49 years","45-49",49
,"Palm Beach County, FL","12099","50 years and over","50+",Suppressed
,"Pasco County, FL","12101","Under 15 years","15",0
,"Pasco County, FL","12101","15-19 years","15-19",252
,"Pasco County, FL","12101","20-24 years","20-24",1094
,"Pasco County, FL","12101","25-29 years","25-29",1537
,"Pasco County, FL","12101","30-34 years","30-34",1343
,"Pasco County, FL","12101","35-39 years","35-39",724
,"Pasco County, FL","12101","40-44 years","40-44",126
,"Pasco County, FL","12101","45-49 years","45-49",Suppressed
,"Pasco County, FL","12101","50 years and over","50+",Suppressed
,"Pinellas County, FL","12103","Under 15 years","15",Suppressed
,"Pinellas County, FL","12103","15-19 years","15-19",326
,"Pinellas County, FL","12103","20-24 years","20-24",1392
,"Pinellas County, FL","12103","25-29 years","25-29",2370
,"Pinellas County, FL","12103","30-34 years","30-34",2470
,"Pinellas County, FL","12103","35-39 years","35-39",1301
,"Pinellas County, FL","12103","40-44 years","40-44",251
,"Pinellas County, FL","12103","45-49 years","45-49",12
,"Pinellas County, FL","12103","50 years and over","50+",Suppressed
,"Polk County, FL","12105","Under 15 years","15",Suppressed
,"Polk County, FL","12105","15-19 years","15-19",486
,"Polk County, FL","12105","20-24 years","20-24",2031
,"Polk County, FL","12105","25-29 years","25-29",2500
,"Polk County, FL","12105","30-34 years","30-34",1776
,"Polk County, FL","12105","35-39 years","35-39",873
,"Polk County, FL","12105","40-44 years","40-44",162
,"Polk County, FL","12105","45-49 years","45-49",12
,"Polk County, FL","12105","50 years and over","50+",Suppressed
,"St. Johns County, FL","12109","Under 15 years","15",0
,"St. Johns County, FL","12109","15-19 years","15-19",53
,"St. Johns County, FL","12109","20-24 years","20-24",224
,"St. Johns County, FL","12109","25-29 years","25-29",548
,"St. Johns County, FL","12109","30-34 years","30-34",890
,"St. Johns County, FL","12109","35-39 years","35-39",446
,"St. Johns County, FL","12109","40-44 years","40-44",72
,"St. Johns County, FL","12109","45-49 years","45-49",Suppressed
,"St. Johns County, FL","12109","50 years and over","50+",Suppressed
,"St. Lucie County, FL","12111","Under 15 years","15",Suppressed
,"St. Lucie County, FL","12111","15-19 years","15-19",128
,"St. Lucie County, FL","12111","20-24 years","20-24",678
,"St. Lucie County, FL","12111","25-29 years","25-29",999
,"St. Lucie County, FL","12111","30-34 years","30-34",827
,"St. Lucie County, FL","12111","35-39 years","35-39",382
,"St. Lucie County, FL","12111","40-44 years","40-44",93
,"St. Lucie County, FL","12111","45-49 years","45-49",12
,"St. Lucie County, FL","12111","50 years and over","50+",Suppressed
,"Santa Rosa County, FL","12113","Under 15 years","15",0
,"Santa Rosa County, FL","12113","15-19 years","15-19",72
,"Santa Rosa County, FL","12113","20-24 years","20-24",401
,"Santa Rosa County, FL","12113","25-29 years","25-29",616
,"Santa Rosa County, FL","12113","30-34 years","30-34",576
,"Santa Rosa County, FL","12113","35-39 years","35-39",239
,"Santa Rosa County, FL","12113","40-44 years","40-44",44
,"Santa Rosa County, FL","12113","45-49 years","45-49",Suppressed
,"Santa Rosa County, FL","12113","50 years and over","50+",0
,"Sarasota County, FL","12115","Under 15 years","15",Suppressed
,"Sarasota County, FL","12115","15-19 years","15-19",126
,"Sarasota County, FL","12115","20-24 years","20-24",512
,"Sarasota County, FL","12115","25-29 years","25-29",849
,"Sarasota County, FL","12115","30-34 years","30-34",790
,"Sarasota County, FL","12115","35-39 years","35-39",504
,"Sarasota County, FL","12115","40-44 years","40-44",90
,"Sarasota County, FL","12115","45-49 years","45-49",Suppressed
,"Sarasota County, FL","12115","50 years and over","50+",0
,"Seminole County, FL","12117","Under 15 years","15",0
,"Seminole County, FL","12117","15-19 years","15-19",127
,"Seminole County, FL","12117","20-24 years","20-24",687
,"Seminole County, FL","12117","25-29 years","25-29",1327
,"Seminole County, FL","12117","30-34 years","30-34",1543
,"Seminole County, FL","12117","35-39 years","35-39",811
,"Seminole County, FL","12117","40-44 years","40-44",154
,"Seminole County, FL","12117","45-49 years","45-49",10
,"Seminole County, FL","12117","50 years and over","50+",Suppressed
,"Volusia County, FL","12127","Under 15 years","15",Suppressed
,"Volusia County, FL","12127","15-19 years","15-19",260
,"Volusia County, FL","12127","20-24 years","20-24",1094
,"Volusia County, FL","12127","25-29 years","25-29",1533
,"Volusia County, FL","12127","30-34 years","30-34",1282
,"Volusia County, FL","12127","35-39 years","35-39",580
,"Volusia County, FL","12127","40-44 years","40-44",105
,"Volusia County, FL","12127","45-49 years","45-49",Suppressed
,"Volusia County, FL","12127","50 years and over","50+",Suppressed
,"Unidentified Counties, FL","12999","Under 15 years","15",10
,"Unidentified Counties, FL","12999","15-19 years","15-19",960
,"Unidentified Counties, FL","12999","20-24 years","20-24",3484
,"Unidentified Counties, FL","12999","25-29 years","25-29",4153
,"Unidentified Counties, FL","12999","30-34 years","30-34",2815
,"Unidentified Counties, FL","12999","35-39 years","35-39",1256
,"Unidentified Counties, FL","12999","40-44 years","40-44",305
,"Unidentified Counties, FL","12999","45-49 years","45-49",Suppressed
,"Unidentified Counties, FL","12999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Florida (12)"
"Year: 2018"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 12:28:25 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 12:28:25 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
