"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Kings County, NY","36047","15-19 years","15-19",885
,"Kings County, NY","36047","20-24 years","20-24",6543
,"Kings County, NY","36047","25-29 years","25-29",9491
,"Kings County, NY","36047","30-34 years","30-34",11256
,"Kings County, NY","36047","35-39 years","35-39",7978
,"Kings County, NY","36047","40-44 years","40-44",2220
,"Kings County, NY","36047","45-49 years","45-49",181
,"Kings County, NY","36047","50 years and over","50+",13
,"Monroe County, NY","36055","Under 15 years","15",Suppressed
,"Monroe County, NY","36055","15-19 years","15-19",297
,"Monroe County, NY","36055","20-24 years","20-24",1250
,"Monroe County, NY","36055","25-29 years","25-29",2219
,"Monroe County, NY","36055","30-34 years","30-34",2602
,"Monroe County, NY","36055","35-39 years","35-39",1163
,"Monroe County, NY","36055","40-44 years","40-44",217
,"Monroe County, NY","36055","45-49 years","45-49",20
,"Monroe County, NY","36055","50 years and over","50+",Suppressed
,"Nassau County, NY","36059","Under 15 years","15",Suppressed
,"Nassau County, NY","36059","15-19 years","15-19",256
,"Nassau County, NY","36059","20-24 years","20-24",1178
,"Nassau County, NY","36059","25-29 years","25-29",2887
,"Nassau County, NY","36059","30-34 years","30-34",5411
,"Nassau County, NY","36059","35-39 years","35-39",3564
,"Nassau County, NY","36059","40-44 years","40-44",747
,"Nassau County, NY","36059","45-49 years","45-49",71
,"Nassau County, NY","36059","50 years and over","50+",12
,"New York County, NY","36061","Under 15 years","15",Suppressed
,"New York County, NY","36061","15-19 years","15-19",277
,"New York County, NY","36061","20-24 years","20-24",1281
,"New York County, NY","36061","25-29 years","25-29",2736
,"New York County, NY","36061","30-34 years","30-34",6391
,"New York County, NY","36061","35-39 years","35-39",4842
,"New York County, NY","36061","40-44 years","40-44",1295
,"New York County, NY","36061","45-49 years","45-49",170
,"New York County, NY","36061","50 years and over","50+",26
,"Niagara County, NY","36063","Under 15 years","15",Suppressed
,"Niagara County, NY","36063","15-19 years","15-19",95
,"Niagara County, NY","36063","20-24 years","20-24",404
,"Niagara County, NY","36063","25-29 years","25-29",597
,"Niagara County, NY","36063","30-34 years","30-34",650
,"Niagara County, NY","36063","35-39 years","35-39",301
,"Niagara County, NY","36063","40-44 years","40-44",51
,"Niagara County, NY","36063","45-49 years","45-49",Suppressed
,"Niagara County, NY","36063","50 years and over","50+",0
,"Oneida County, NY","36065","Under 15 years","15",0
,"Oneida County, NY","36065","15-19 years","15-19",131
,"Oneida County, NY","36065","20-24 years","20-24",515
,"Oneida County, NY","36065","25-29 years","25-29",773
,"Oneida County, NY","36065","30-34 years","30-34",708
,"Oneida County, NY","36065","35-39 years","35-39",307
,"Oneida County, NY","36065","40-44 years","40-44",59
,"Oneida County, NY","36065","45-49 years","45-49",Suppressed
,"Oneida County, NY","36065","50 years and over","50+",Suppressed
,"Onondaga County, NY","36067","Under 15 years","15",Suppressed
,"Onondaga County, NY","36067","15-19 years","15-19",233
,"Onondaga County, NY","36067","20-24 years","20-24",879
,"Onondaga County, NY","36067","25-29 years","25-29",1470
,"Onondaga County, NY","36067","30-34 years","30-34",1652
,"Onondaga County, NY","36067","35-39 years","35-39",848
,"Onondaga County, NY","36067","40-44 years","40-44",139
,"Onondaga County, NY","36067","45-49 years","45-49",11
,"Onondaga County, NY","36067","50 years and over","50+",Suppressed
,"Ontario County, NY","36069","Under 15 years","15",0
,"Ontario County, NY","36069","15-19 years","15-19",31
,"Ontario County, NY","36069","20-24 years","20-24",153
,"Ontario County, NY","36069","25-29 years","25-29",289
,"Ontario County, NY","36069","30-34 years","30-34",316
,"Ontario County, NY","36069","35-39 years","35-39",140
,"Ontario County, NY","36069","40-44 years","40-44",34
,"Ontario County, NY","36069","45-49 years","45-49",Suppressed
,"Ontario County, NY","36069","50 years and over","50+",0
,"Orange County, NY","36071","Under 15 years","15",Suppressed
,"Orange County, NY","36071","15-19 years","15-19",143
,"Orange County, NY","36071","20-24 years","20-24",991
,"Orange County, NY","36071","25-29 years","25-29",1279
,"Orange County, NY","36071","30-34 years","30-34",1463
,"Orange County, NY","36071","35-39 years","35-39",929
,"Orange County, NY","36071","40-44 years","40-44",247
,"Orange County, NY","36071","45-49 years","45-49",12
,"Orange County, NY","36071","50 years and over","50+",0
,"Oswego County, NY","36075","Under 15 years","15",Suppressed
,"Oswego County, NY","36075","15-19 years","15-19",58
,"Oswego County, NY","36075","20-24 years","20-24",278
,"Oswego County, NY","36075","25-29 years","25-29",385
,"Oswego County, NY","36075","30-34 years","30-34",338
,"Oswego County, NY","36075","35-39 years","35-39",122
,"Oswego County, NY","36075","40-44 years","40-44",33
,"Oswego County, NY","36075","45-49 years","45-49",Suppressed
,"Oswego County, NY","36075","50 years and over","50+",0
,"Queens County, NY","36081","Under 15 years","15",Suppressed
,"Queens County, NY","36081","15-19 years","15-19",602
,"Queens County, NY","36081","20-24 years","20-24",3554
,"Queens County, NY","36081","25-29 years","25-29",7397
,"Queens County, NY","36081","30-34 years","30-34",9055
,"Queens County, NY","36081","35-39 years","35-39",5808
,"Queens County, NY","36081","40-44 years","40-44",1467
,"Queens County, NY","36081","45-49 years","45-49",128
,"Queens County, NY","36081","50 years and over","50+",25
,"Rensselaer County, NY","36083","Under 15 years","15",0
,"Rensselaer County, NY","36083","15-19 years","15-19",58
,"Rensselaer County, NY","36083","20-24 years","20-24",246
,"Rensselaer County, NY","36083","25-29 years","25-29",459
,"Rensselaer County, NY","36083","30-34 years","30-34",529
,"Rensselaer County, NY","36083","35-39 years","35-39",248
,"Rensselaer County, NY","36083","40-44 years","40-44",46
,"Rensselaer County, NY","36083","45-49 years","45-49",Suppressed
,"Rensselaer County, NY","36083","50 years and over","50+",0
,"Richmond County, NY","36085","Under 15 years","15",Suppressed
,"Richmond County, NY","36085","15-19 years","15-19",122
,"Richmond County, NY","36085","20-24 years","20-24",565
,"Richmond County, NY","36085","25-29 years","25-29",1330
,"Richmond County, NY","36085","30-34 years","30-34",1882
,"Richmond County, NY","36085","35-39 years","35-39",1024
,"Richmond County, NY","36085","40-44 years","40-44",238
,"Richmond County, NY","36085","45-49 years","45-49",18
,"Richmond County, NY","36085","50 years and over","50+",Suppressed
,"Rockland County, NY","36087","Under 15 years","15",Suppressed
,"Rockland County, NY","36087","15-19 years","15-19",123
,"Rockland County, NY","36087","20-24 years","20-24",1154
,"Rockland County, NY","36087","25-29 years","25-29",1423
,"Rockland County, NY","36087","30-34 years","30-34",1603
,"Rockland County, NY","36087","35-39 years","35-39",1079
,"Rockland County, NY","36087","40-44 years","40-44",306
,"Rockland County, NY","36087","45-49 years","45-49",27
,"Rockland County, NY","36087","50 years and over","50+",Suppressed
,"St. Lawrence County, NY","36089","Under 15 years","15",0
,"St. Lawrence County, NY","36089","15-19 years","15-19",51
,"St. Lawrence County, NY","36089","20-24 years","20-24",238
,"St. Lawrence County, NY","36089","25-29 years","25-29",403
,"St. Lawrence County, NY","36089","30-34 years","30-34",253
,"St. Lawrence County, NY","36089","35-39 years","35-39",115
,"St. Lawrence County, NY","36089","40-44 years","40-44",20
,"St. Lawrence County, NY","36089","45-49 years","45-49",0
,"St. Lawrence County, NY","36089","50 years and over","50+",0
,"Saratoga County, NY","36091","Under 15 years","15",0
,"Saratoga County, NY","36091","15-19 years","15-19",26
,"Saratoga County, NY","36091","20-24 years","20-24",225
,"Saratoga County, NY","36091","25-29 years","25-29",525
,"Saratoga County, NY","36091","30-34 years","30-34",770
,"Saratoga County, NY","36091","35-39 years","35-39",395
,"Saratoga County, NY","36091","40-44 years","40-44",74
,"Saratoga County, NY","36091","45-49 years","45-49",Suppressed
,"Saratoga County, NY","36091","50 years and over","50+",0
,"Schenectady County, NY","36093","Under 15 years","15",Suppressed
,"Schenectady County, NY","36093","15-19 years","15-19",78
,"Schenectady County, NY","36093","20-24 years","20-24",308
,"Schenectady County, NY","36093","25-29 years","25-29",510
,"Schenectady County, NY","36093","30-34 years","30-34",596
,"Schenectady County, NY","36093","35-39 years","35-39",286
,"Schenectady County, NY","36093","40-44 years","40-44",55
,"Schenectady County, NY","36093","45-49 years","45-49",Suppressed
,"Schenectady County, NY","36093","50 years and over","50+",Suppressed
,"Suffolk County, NY","36103","Under 15 years","15",Suppressed
,"Suffolk County, NY","36103","15-19 years","15-19",464
,"Suffolk County, NY","36103","20-24 years","20-24",1700
,"Suffolk County, NY","36103","25-29 years","25-29",3737
,"Suffolk County, NY","36103","30-34 years","30-34",5236
,"Suffolk County, NY","36103","35-39 years","35-39",3302
,"Suffolk County, NY","36103","40-44 years","40-44",779
,"Suffolk County, NY","36103","45-49 years","45-49",51
,"Suffolk County, NY","36103","50 years and over","50+",Suppressed
,"Tompkins County, NY","36109","Under 15 years","15",0
,"Tompkins County, NY","36109","15-19 years","15-19",17
,"Tompkins County, NY","36109","20-24 years","20-24",95
,"Tompkins County, NY","36109","25-29 years","25-29",190
,"Tompkins County, NY","36109","30-34 years","30-34",245
,"Tompkins County, NY","36109","35-39 years","35-39",161
,"Tompkins County, NY","36109","40-44 years","40-44",25
,"Tompkins County, NY","36109","45-49 years","45-49",Suppressed
,"Tompkins County, NY","36109","50 years and over","50+",0
,"Ulster County, NY","36111","Under 15 years","15",0
,"Ulster County, NY","36111","15-19 years","15-19",52
,"Ulster County, NY","36111","20-24 years","20-24",249
,"Ulster County, NY","36111","25-29 years","25-29",414
,"Ulster County, NY","36111","30-34 years","30-34",494
,"Ulster County, NY","36111","35-39 years","35-39",267
,"Ulster County, NY","36111","40-44 years","40-44",66
,"Ulster County, NY","36111","45-49 years","45-49",Suppressed
,"Ulster County, NY","36111","50 years and over","50+",0
,"Westchester County, NY","36119","Under 15 years","15",Suppressed
,"Westchester County, NY","36119","15-19 years","15-19",228
,"Westchester County, NY","36119","20-24 years","20-24",937
,"Westchester County, NY","36119","25-29 years","25-29",1977
,"Westchester County, NY","36119","30-34 years","30-34",3533
,"Westchester County, NY","36119","35-39 years","35-39",2653
,"Westchester County, NY","36119","40-44 years","40-44",692
,"Westchester County, NY","36119","45-49 years","45-49",66
,"Westchester County, NY","36119","50 years and over","50+",Suppressed
,"Unidentified Counties, NY","36999","Under 15 years","15",Suppressed
,"Unidentified Counties, NY","36999","15-19 years","15-19",826
,"Unidentified Counties, NY","36999","20-24 years","20-24",3860
,"Unidentified Counties, NY","36999","25-29 years","25-29",5830
,"Unidentified Counties, NY","36999","30-34 years","30-34",4877
,"Unidentified Counties, NY","36999","35-39 years","35-39",2229
,"Unidentified Counties, NY","36999","40-44 years","40-44",458
,"Unidentified Counties, NY","36999","45-49 years","45-49",39
,"Unidentified Counties, NY","36999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New York (36)"
"Year: 2018"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 12:55:06 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 12:55:06 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."
"8. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."
