"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Mecklenburg County, NC","37119","Under 15 years","15",17
,"Mecklenburg County, NC","37119","15-19 years","15-19",638
,"Mecklenburg County, NC","37119","20-24 years","20-24",2170
,"Mecklenburg County, NC","37119","25-29 years","25-29",3944
,"Mecklenburg County, NC","37119","30-34 years","30-34",4854
,"Mecklenburg County, NC","37119","35-39 years","35-39",2530
,"Mecklenburg County, NC","37119","40-44 years","40-44",468
,"Mecklenburg County, NC","37119","45-49 years","45-49",29
,"Mecklenburg County, NC","37119","50 years and over","50+",0
,"New Hanover County, NC","37129","Under 15 years","15",Suppressed
,"New Hanover County, NC","37129","15-19 years","15-19",83
,"New Hanover County, NC","37129","20-24 years","20-24",347
,"New Hanover County, NC","37129","25-29 years","25-29",586
,"New Hanover County, NC","37129","30-34 years","30-34",688
,"New Hanover County, NC","37129","35-39 years","35-39",370
,"New Hanover County, NC","37129","40-44 years","40-44",68
,"New Hanover County, NC","37129","45-49 years","45-49",Suppressed
,"New Hanover County, NC","37129","50 years and over","50+",0
,"Onslow County, NC","37133","Under 15 years","15",0
,"Onslow County, NC","37133","15-19 years","15-19",209
,"Onslow County, NC","37133","20-24 years","20-24",1503
,"Onslow County, NC","37133","25-29 years","25-29",1169
,"Onslow County, NC","37133","30-34 years","30-34",718
,"Onslow County, NC","37133","35-39 years","35-39",277
,"Onslow County, NC","37133","40-44 years","40-44",42
,"Onslow County, NC","37133","45-49 years","45-49",Suppressed
,"Onslow County, NC","37133","50 years and over","50+",0
,"Orange County, NC","37135","Under 15 years","15",Suppressed
,"Orange County, NC","37135","15-19 years","15-19",22
,"Orange County, NC","37135","20-24 years","20-24",123
,"Orange County, NC","37135","25-29 years","25-29",266
,"Orange County, NC","37135","30-34 years","30-34",397
,"Orange County, NC","37135","35-39 years","35-39",256
,"Orange County, NC","37135","40-44 years","40-44",61
,"Orange County, NC","37135","45-49 years","45-49",Suppressed
,"Orange County, NC","37135","50 years and over","50+",Suppressed
,"Pitt County, NC","37147","Under 15 years","15",Suppressed
,"Pitt County, NC","37147","15-19 years","15-19",132
,"Pitt County, NC","37147","20-24 years","20-24",441
,"Pitt County, NC","37147","25-29 years","25-29",596
,"Pitt County, NC","37147","30-34 years","30-34",598
,"Pitt County, NC","37147","35-39 years","35-39",264
,"Pitt County, NC","37147","40-44 years","40-44",44
,"Pitt County, NC","37147","45-49 years","45-49",Suppressed
,"Pitt County, NC","37147","50 years and over","50+",Suppressed
,"Randolph County, NC","37151","Under 15 years","15",0
,"Randolph County, NC","37151","15-19 years","15-19",98
,"Randolph County, NC","37151","20-24 years","20-24",383
,"Randolph County, NC","37151","25-29 years","25-29",505
,"Randolph County, NC","37151","30-34 years","30-34",334
,"Randolph County, NC","37151","35-39 years","35-39",164
,"Randolph County, NC","37151","40-44 years","40-44",32
,"Randolph County, NC","37151","45-49 years","45-49",Suppressed
,"Randolph County, NC","37151","50 years and over","50+",0
,"Robeson County, NC","37155","Under 15 years","15",Suppressed
,"Robeson County, NC","37155","15-19 years","15-19",186
,"Robeson County, NC","37155","20-24 years","20-24",515
,"Robeson County, NC","37155","25-29 years","25-29",528
,"Robeson County, NC","37155","30-34 years","30-34",293
,"Robeson County, NC","37155","35-39 years","35-39",139
,"Robeson County, NC","37155","40-44 years","40-44",30
,"Robeson County, NC","37155","45-49 years","45-49",Suppressed
,"Robeson County, NC","37155","50 years and over","50+",0
,"Rowan County, NC","37159","Under 15 years","15",0
,"Rowan County, NC","37159","15-19 years","15-19",96
,"Rowan County, NC","37159","20-24 years","20-24",414
,"Rowan County, NC","37159","25-29 years","25-29",516
,"Rowan County, NC","37159","30-34 years","30-34",380
,"Rowan County, NC","37159","35-39 years","35-39",156
,"Rowan County, NC","37159","40-44 years","40-44",30
,"Rowan County, NC","37159","45-49 years","45-49",Suppressed
,"Rowan County, NC","37159","50 years and over","50+",0
,"Union County, NC","37179","Under 15 years","15",Suppressed
,"Union County, NC","37179","15-19 years","15-19",90
,"Union County, NC","37179","20-24 years","20-24",374
,"Union County, NC","37179","25-29 years","25-29",723
,"Union County, NC","37179","30-34 years","30-34",714
,"Union County, NC","37179","35-39 years","35-39",463
,"Union County, NC","37179","40-44 years","40-44",81
,"Union County, NC","37179","45-49 years","45-49",Suppressed
,"Union County, NC","37179","50 years and over","50+",0
,"Wake County, NC","37183","Under 15 years","15",Suppressed
,"Wake County, NC","37183","15-19 years","15-19",345
,"Wake County, NC","37183","20-24 years","20-24",1396
,"Wake County, NC","37183","25-29 years","25-29",3211
,"Wake County, NC","37183","30-34 years","30-34",4694
,"Wake County, NC","37183","35-39 years","35-39",2402
,"Wake County, NC","37183","40-44 years","40-44",489
,"Wake County, NC","37183","45-49 years","45-49",35
,"Wake County, NC","37183","50 years and over","50+",Suppressed
,"Wayne County, NC","37191","Under 15 years","15",Suppressed
,"Wayne County, NC","37191","15-19 years","15-19",118
,"Wayne County, NC","37191","20-24 years","20-24",443
,"Wayne County, NC","37191","25-29 years","25-29",534
,"Wayne County, NC","37191","30-34 years","30-34",354
,"Wayne County, NC","37191","35-39 years","35-39",149
,"Wayne County, NC","37191","40-44 years","40-44",39
,"Wayne County, NC","37191","45-49 years","45-49",0
,"Wayne County, NC","37191","50 years and over","50+",0
,"Unidentified Counties, NC","37999","Under 15 years","15",21
,"Unidentified Counties, NC","37999","15-19 years","15-19",2119
,"Unidentified Counties, NC","37999","20-24 years","20-24",8063
,"Unidentified Counties, NC","37999","25-29 years","25-29",9983
,"Unidentified Counties, NC","37999","30-34 years","30-34",7121
,"Unidentified Counties, NC","37999","35-39 years","35-39",3171
,"Unidentified Counties, NC","37999","40-44 years","40-44",647
,"Unidentified Counties, NC","37999","45-49 years","45-49",35
,"Unidentified Counties, NC","37999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: North Carolina (37)"
"Year: 2018"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 12:56:20 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 12:56:20 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
