"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Fresno County, CA","06019","20-24 years","20-24",3112
,"Fresno County, CA","06019","25-29 years","25-29",4300
,"Fresno County, CA","06019","30-34 years","30-34",3727
,"Fresno County, CA","06019","35-39 years","35-39",1901
,"Fresno County, CA","06019","40-44 years","40-44",467
,"Fresno County, CA","06019","45-49 years","45-49",34
,"Fresno County, CA","06019","50 years and over","50+",Suppressed
,"Humboldt County, CA","06023","Under 15 years","15",0
,"Humboldt County, CA","06023","15-19 years","15-19",49
,"Humboldt County, CA","06023","20-24 years","20-24",228
,"Humboldt County, CA","06023","25-29 years","25-29",433
,"Humboldt County, CA","06023","30-34 years","30-34",391
,"Humboldt County, CA","06023","35-39 years","35-39",214
,"Humboldt County, CA","06023","40-44 years","40-44",45
,"Humboldt County, CA","06023","45-49 years","45-49",Suppressed
,"Humboldt County, CA","06023","50 years and over","50+",Suppressed
,"Imperial County, CA","06025","Under 15 years","15",Suppressed
,"Imperial County, CA","06025","15-19 years","15-19",174
,"Imperial County, CA","06025","20-24 years","20-24",607
,"Imperial County, CA","06025","25-29 years","25-29",857
,"Imperial County, CA","06025","30-34 years","30-34",633
,"Imperial County, CA","06025","35-39 years","35-39",287
,"Imperial County, CA","06025","40-44 years","40-44",65
,"Imperial County, CA","06025","45-49 years","45-49",Suppressed
,"Imperial County, CA","06025","50 years and over","50+",Suppressed
,"Kern County, CA","06029","Under 15 years","15",Suppressed
,"Kern County, CA","06029","15-19 years","15-19",918
,"Kern County, CA","06029","20-24 years","20-24",3104
,"Kern County, CA","06029","25-29 years","25-29",4038
,"Kern County, CA","06029","30-34 years","30-34",2993
,"Kern County, CA","06029","35-39 years","35-39",1477
,"Kern County, CA","06029","40-44 years","40-44",338
,"Kern County, CA","06029","45-49 years","45-49",34
,"Kern County, CA","06029","50 years and over","50+",Suppressed
,"Kings County, CA","06031","Under 15 years","15",0
,"Kings County, CA","06031","15-19 years","15-19",129
,"Kings County, CA","06031","20-24 years","20-24",584
,"Kings County, CA","06031","25-29 years","25-29",730
,"Kings County, CA","06031","30-34 years","30-34",535
,"Kings County, CA","06031","35-39 years","35-39",230
,"Kings County, CA","06031","40-44 years","40-44",48
,"Kings County, CA","06031","45-49 years","45-49",Suppressed
,"Kings County, CA","06031","50 years and over","50+",Suppressed
,"Los Angeles County, CA","06037","Under 15 years","15",32
,"Los Angeles County, CA","06037","15-19 years","15-19",4059
,"Los Angeles County, CA","06037","20-24 years","20-24",15936
,"Los Angeles County, CA","06037","25-29 years","25-29",27391
,"Los Angeles County, CA","06037","30-34 years","30-34",33375
,"Los Angeles County, CA","06037","35-39 years","35-39",23080
,"Los Angeles County, CA","06037","40-44 years","40-44",5821
,"Los Angeles County, CA","06037","45-49 years","45-49",499
,"Los Angeles County, CA","06037","50 years and over","50+",78
,"Madera County, CA","06039","Under 15 years","15",Suppressed
,"Madera County, CA","06039","15-19 years","15-19",109
,"Madera County, CA","06039","20-24 years","20-24",499
,"Madera County, CA","06039","25-29 years","25-29",626
,"Madera County, CA","06039","30-34 years","30-34",501
,"Madera County, CA","06039","35-39 years","35-39",278
,"Madera County, CA","06039","40-44 years","40-44",63
,"Madera County, CA","06039","45-49 years","45-49",Suppressed
,"Madera County, CA","06039","50 years and over","50+",0
,"Marin County, CA","06041","Under 15 years","15",0
,"Marin County, CA","06041","15-19 years","15-19",33
,"Marin County, CA","06041","20-24 years","20-24",131
,"Marin County, CA","06041","25-29 years","25-29",288
,"Marin County, CA","06041","30-34 years","30-34",710
,"Marin County, CA","06041","35-39 years","35-39",747
,"Marin County, CA","06041","40-44 years","40-44",194
,"Marin County, CA","06041","45-49 years","45-49",22
,"Marin County, CA","06041","50 years and over","50+",Suppressed
,"Merced County, CA","06047","Under 15 years","15",Suppressed
,"Merced County, CA","06047","15-19 years","15-19",268
,"Merced County, CA","06047","20-24 years","20-24",912
,"Merced County, CA","06047","25-29 years","25-29",1193
,"Merced County, CA","06047","30-34 years","30-34",934
,"Merced County, CA","06047","35-39 years","35-39",462
,"Merced County, CA","06047","40-44 years","40-44",99
,"Merced County, CA","06047","45-49 years","45-49",Suppressed
,"Merced County, CA","06047","50 years and over","50+",Suppressed
,"Monterey County, CA","06053","Under 15 years","15",Suppressed
,"Monterey County, CA","06053","15-19 years","15-19",383
,"Monterey County, CA","06053","20-24 years","20-24",1190
,"Monterey County, CA","06053","25-29 years","25-29",1570
,"Monterey County, CA","06053","30-34 years","30-34",1584
,"Monterey County, CA","06053","35-39 years","35-39",924
,"Monterey County, CA","06053","40-44 years","40-44",225
,"Monterey County, CA","06053","45-49 years","45-49",13
,"Monterey County, CA","06053","50 years and over","50+",Suppressed
,"Napa County, CA","06055","Under 15 years","15",0
,"Napa County, CA","06055","15-19 years","15-19",40
,"Napa County, CA","06055","20-24 years","20-24",143
,"Napa County, CA","06055","25-29 years","25-29",303
,"Napa County, CA","06055","30-34 years","30-34",377
,"Napa County, CA","06055","35-39 years","35-39",264
,"Napa County, CA","06055","40-44 years","40-44",74
,"Napa County, CA","06055","45-49 years","45-49",Suppressed
,"Napa County, CA","06055","50 years and over","50+",0
,"Orange County, CA","06059","Under 15 years","15",Suppressed
,"Orange County, CA","06059","15-19 years","15-19",933
,"Orange County, CA","06059","20-24 years","20-24",3934
,"Orange County, CA","06059","25-29 years","25-29",8637
,"Orange County, CA","06059","30-34 years","30-34",12292
,"Orange County, CA","06059","35-39 years","35-39",7851
,"Orange County, CA","06059","40-44 years","40-44",1848
,"Orange County, CA","06059","45-49 years","45-49",159
,"Orange County, CA","06059","50 years and over","50+",17
,"Placer County, CA","06061","Under 15 years","15",Suppressed
,"Placer County, CA","06061","15-19 years","15-19",74
,"Placer County, CA","06061","20-24 years","20-24",374
,"Placer County, CA","06061","25-29 years","25-29",933
,"Placer County, CA","06061","30-34 years","30-34",1312
,"Placer County, CA","06061","35-39 years","35-39",796
,"Placer County, CA","06061","40-44 years","40-44",161
,"Placer County, CA","06061","45-49 years","45-49",10
,"Placer County, CA","06061","50 years and over","50+",Suppressed
,"Riverside County, CA","06065","Under 15 years","15",Suppressed
,"Riverside County, CA","06065","15-19 years","15-19",1297
,"Riverside County, CA","06065","20-24 years","20-24",5672
,"Riverside County, CA","06065","25-29 years","25-29",8757
,"Riverside County, CA","06065","30-34 years","30-34",7781
,"Riverside County, CA","06065","35-39 years","35-39",4152
,"Riverside County, CA","06065","40-44 years","40-44",930
,"Riverside County, CA","06065","45-49 years","45-49",111
,"Riverside County, CA","06065","50 years and over","50+",19
,"Sacramento County, CA","06067","Under 15 years","15",Suppressed
,"Sacramento County, CA","06067","15-19 years","15-19",647
,"Sacramento County, CA","06067","20-24 years","20-24",3092
,"Sacramento County, CA","06067","25-29 years","25-29",5598
,"Sacramento County, CA","06067","30-34 years","30-34",5920
,"Sacramento County, CA","06067","35-39 years","35-39",3119
,"Sacramento County, CA","06067","40-44 years","40-44",657
,"Sacramento County, CA","06067","45-49 years","45-49",58
,"Sacramento County, CA","06067","50 years and over","50+",Suppressed
,"San Bernardino County, CA","06071","Under 15 years","15",Suppressed
,"San Bernardino County, CA","06071","15-19 years","15-19",1426
,"San Bernardino County, CA","06071","20-24 years","20-24",6247
,"San Bernardino County, CA","06071","25-29 years","25-29",8606
,"San Bernardino County, CA","06071","30-34 years","30-34",7787
,"San Bernardino County, CA","06071","35-39 years","35-39",3888
,"San Bernardino County, CA","06071","40-44 years","40-44",924
,"San Bernardino County, CA","06071","45-49 years","45-49",92
,"San Bernardino County, CA","06071","50 years and over","50+",18
,"San Diego County, CA","06073","Under 15 years","15",Suppressed
,"San Diego County, CA","06073","15-19 years","15-19",1093
,"San Diego County, CA","06073","20-24 years","20-24",5986
,"San Diego County, CA","06073","25-29 years","25-29",10326
,"San Diego County, CA","06073","30-34 years","30-34",12766
,"San Diego County, CA","06073","35-39 years","35-39",7947
,"San Diego County, CA","06073","40-44 years","40-44",1695
,"San Diego County, CA","06073","45-49 years","45-49",200
,"San Diego County, CA","06073","50 years and over","50+",50
,"San Francisco County, CA","06075","Under 15 years","15",Suppressed
,"San Francisco County, CA","06075","15-19 years","15-19",100
,"San Francisco County, CA","06075","20-24 years","20-24",411
,"San Francisco County, CA","06075","25-29 years","25-29",1127
,"San Francisco County, CA","06075","30-34 years","30-34",3402
,"San Francisco County, CA","06075","35-39 years","35-39",2904
,"San Francisco County, CA","06075","40-44 years","40-44",653
,"San Francisco County, CA","06075","45-49 years","45-49",87
,"San Francisco County, CA","06075","50 years and over","50+",Suppressed
,"San Joaquin County, CA","06077","Under 15 years","15",Suppressed
,"San Joaquin County, CA","06077","15-19 years","15-19",444
,"San Joaquin County, CA","06077","20-24 years","20-24",1999
,"San Joaquin County, CA","06077","25-29 years","25-29",2959
,"San Joaquin County, CA","06077","30-34 years","30-34",2671
,"San Joaquin County, CA","06077","35-39 years","35-39",1403
,"San Joaquin County, CA","06077","40-44 years","40-44",334
,"San Joaquin County, CA","06077","45-49 years","45-49",28
,"San Joaquin County, CA","06077","50 years and over","50+",Suppressed
,"San Luis Obispo County, CA","06079","Under 15 years","15",0
,"San Luis Obispo County, CA","06079","15-19 years","15-19",75
,"San Luis Obispo County, CA","06079","20-24 years","20-24",334
,"San Luis Obispo County, CA","06079","25-29 years","25-29",668
,"San Luis Obispo County, CA","06079","30-34 years","30-34",846
,"San Luis Obispo County, CA","06079","35-39 years","35-39",431
,"San Luis Obispo County, CA","06079","40-44 years","40-44",85
,"San Luis Obispo County, CA","06079","45-49 years","45-49",Suppressed
,"San Luis Obispo County, CA","06079","50 years and over","50+",0
,"San Mateo County, CA","06081","Under 15 years","15",Suppressed
,"San Mateo County, CA","06081","15-19 years","15-19",141
,"San Mateo County, CA","06081","20-24 years","20-24",594
,"San Mateo County, CA","06081","25-29 years","25-29",1417
,"San Mateo County, CA","06081","30-34 years","30-34",3196
,"San Mateo County, CA","06081","35-39 years","35-39",2391
,"San Mateo County, CA","06081","40-44 years","40-44",529
,"San Mateo County, CA","06081","45-49 years","45-49",52
,"San Mateo County, CA","06081","50 years and over","50+",Suppressed
,"Santa Barbara County, CA","06083","Under 15 years","15",Suppressed
,"Santa Barbara County, CA","06083","15-19 years","15-19",291
,"Santa Barbara County, CA","06083","20-24 years","20-24",968
,"Santa Barbara County, CA","06083","25-29 years","25-29",1463
,"Santa Barbara County, CA","06083","30-34 years","30-34",1459
,"Santa Barbara County, CA","06083","35-39 years","35-39",884
,"Santa Barbara County, CA","06083","40-44 years","40-44",184
,"Santa Barbara County, CA","06083","45-49 years","45-49",11
,"Santa Barbara County, CA","06083","50 years and over","50+",Suppressed
,"Santa Clara County, CA","06085","Under 15 years","15",Suppressed
,"Santa Clara County, CA","06085","15-19 years","15-19",369
,"Santa Clara County, CA","06085","20-24 years","20-24",1647
,"Santa Clara County, CA","06085","25-29 years","25-29",4580
,"Santa Clara County, CA","06085","30-34 years","30-34",8287
,"Santa Clara County, CA","06085","35-39 years","35-39",5215
,"Santa Clara County, CA","06085","40-44 years","40-44",1087
,"Santa Clara County, CA","06085","45-49 years","45-49",95
,"Santa Clara County, CA","06085","50 years and over","50+",Suppressed
,"Santa Cruz County, CA","06087","Under 15 years","15",Suppressed
,"Santa Cruz County, CA","06087","15-19 years","15-19",88
,"Santa Cruz County, CA","06087","20-24 years","20-24",334
,"Santa Cruz County, CA","06087","25-29 years","25-29",571
,"Santa Cruz County, CA","06087","30-34 years","30-34",772
,"Santa Cruz County, CA","06087","35-39 years","35-39",540
,"Santa Cruz County, CA","06087","40-44 years","40-44",135
,"Santa Cruz County, CA","06087","45-49 years","45-49",Suppressed
,"Santa Cruz County, CA","06087","50 years and over","50+",Suppressed
,"Shasta County, CA","06089","Under 15 years","15",Suppressed
,"Shasta County, CA","06089","15-19 years","15-19",89
,"Shasta County, CA","06089","20-24 years","20-24",407
,"Shasta County, CA","06089","25-29 years","25-29",657
,"Shasta County, CA","06089","30-34 years","30-34",521
,"Shasta County, CA","06089","35-39 years","35-39",241
,"Shasta County, CA","06089","40-44 years","40-44",45
,"Shasta County, CA","06089","45-49 years","45-49",Suppressed
,"Shasta County, CA","06089","50 years and over","50+",0
,"Solano County, CA","06095","Under 15 years","15",Suppressed
,"Solano County, CA","06095","15-19 years","15-19",170
,"Solano County, CA","06095","20-24 years","20-24",849
,"Solano County, CA","06095","25-29 years","25-29",1467
,"Solano County, CA","06095","30-34 years","30-34",1499
,"Solano County, CA","06095","35-39 years","35-39",852
,"Solano County, CA","06095","40-44 years","40-44",173
,"Solano County, CA","06095","45-49 years","45-49",21
,"Solano County, CA","06095","50 years and over","50+",Suppressed
,"Sonoma County, CA","06097","Under 15 years","15",0
,"Sonoma County, CA","06097","15-19 years","15-19",131
,"Sonoma County, CA","06097","20-24 years","20-24",568
,"Sonoma County, CA","06097","25-29 years","25-29",1122
,"Sonoma County, CA","06097","30-34 years","30-34",1490
,"Sonoma County, CA","06097","35-39 years","35-39",952
,"Sonoma County, CA","06097","40-44 years","40-44",237
,"Sonoma County, CA","06097","45-49 years","45-49",20
,"Sonoma County, CA","06097","50 years and over","50+",Suppressed
,"Stanislaus County, CA","06099","Under 15 years","15",Suppressed
,"Stanislaus County, CA","06099","15-19 years","15-19",382
,"Stanislaus County, CA","06099","20-24 years","20-24",1568
,"Stanislaus County, CA","06099","25-29 years","25-29",2260
,"Stanislaus County, CA","06099","30-34 years","30-34",1988
,"Stanislaus County, CA","06099","35-39 years","35-39",911
,"Stanislaus County, CA","06099","40-44 years","40-44",236
,"Stanislaus County, CA","06099","45-49 years","45-49",15
,"Stanislaus County, CA","06099","50 years and over","50+",Suppressed
,"Tulare County, CA","06107","Under 15 years","15",0
,"Tulare County, CA","06107","15-19 years","15-19",473
,"Tulare County, CA","06107","20-24 years","20-24",1726
,"Tulare County, CA","06107","25-29 years","25-29",2111
,"Tulare County, CA","06107","30-34 years","30-34",1591
,"Tulare County, CA","06107","35-39 years","35-39",815
,"Tulare County, CA","06107","40-44 years","40-44",174
,"Tulare County, CA","06107","45-49 years","45-49",14
,"Tulare County, CA","06107","50 years and over","50+",Suppressed
,"Ventura County, CA","06111","Under 15 years","15",Suppressed
,"Ventura County, CA","06111","15-19 years","15-19",348
,"Ventura County, CA","06111","20-24 years","20-24",1286
,"Ventura County, CA","06111","25-29 years","25-29",2435
,"Ventura County, CA","06111","30-34 years","30-34",2920
,"Ventura County, CA","06111","35-39 years","35-39",1630
,"Ventura County, CA","06111","40-44 years","40-44",405
,"Ventura County, CA","06111","45-49 years","45-49",31
,"Ventura County, CA","06111","50 years and over","50+",Suppressed
,"Yolo County, CA","06113","Under 15 years","15",Suppressed
,"Yolo County, CA","06113","15-19 years","15-19",63
,"Yolo County, CA","06113","20-24 years","20-24",299
,"Yolo County, CA","06113","25-29 years","25-29",549
,"Yolo County, CA","06113","30-34 years","30-34",701
,"Yolo County, CA","06113","35-39 years","35-39",431
,"Yolo County, CA","06113","40-44 years","40-44",81
,"Yolo County, CA","06113","45-49 years","45-49",Suppressed
,"Yolo County, CA","06113","50 years and over","50+",0
,"Unidentified Counties, CA","06999","Under 15 years","15",Suppressed
,"Unidentified Counties, CA","06999","15-19 years","15-19",448
,"Unidentified Counties, CA","06999","20-24 years","20-24",2031
,"Unidentified Counties, CA","06999","25-29 years","25-29",3223
,"Unidentified Counties, CA","06999","30-34 years","30-34",2616
,"Unidentified Counties, CA","06999","35-39 years","35-39",1327
,"Unidentified Counties, CA","06999","40-44 years","40-44",268
,"Unidentified Counties, CA","06999","45-49 years","45-49",21
,"Unidentified Counties, CA","06999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: California (06)"
"Year: 2018"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 12:22:44 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 12:22:44 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
