"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Ellis County, TX","48139","Under 15 years","15",0
,"Ellis County, TX","48139","15-19 years","15-19",124
,"Ellis County, TX","48139","20-24 years","20-24",483
,"Ellis County, TX","48139","25-29 years","25-29",745
,"Ellis County, TX","48139","30-34 years","30-34",566
,"Ellis County, TX","48139","35-39 years","35-39",242
,"Ellis County, TX","48139","40-44 years","40-44",50
,"Ellis County, TX","48139","45-49 years","45-49",Suppressed
,"Ellis County, TX","48139","50 years and over","50+",Suppressed
,"El Paso County, TX","48141","Under 15 years","15",15
,"El Paso County, TX","48141","15-19 years","15-19",1008
,"El Paso County, TX","48141","20-24 years","20-24",3337
,"El Paso County, TX","48141","25-29 years","25-29",3473
,"El Paso County, TX","48141","30-34 years","30-34",2465
,"El Paso County, TX","48141","35-39 years","35-39",1172
,"El Paso County, TX","48141","40-44 years","40-44",229
,"El Paso County, TX","48141","45-49 years","45-49",21
,"El Paso County, TX","48141","50 years and over","50+",Suppressed
,"Fort Bend County, TX","48157","Under 15 years","15",Suppressed
,"Fort Bend County, TX","48157","15-19 years","15-19",254
,"Fort Bend County, TX","48157","20-24 years","20-24",945
,"Fort Bend County, TX","48157","25-29 years","25-29",2328
,"Fort Bend County, TX","48157","30-34 years","30-34",3398
,"Fort Bend County, TX","48157","35-39 years","35-39",1973
,"Fort Bend County, TX","48157","40-44 years","40-44",435
,"Fort Bend County, TX","48157","45-49 years","45-49",33
,"Fort Bend County, TX","48157","50 years and over","50+",Suppressed
,"Galveston County, TX","48167","Under 15 years","15",0
,"Galveston County, TX","48167","15-19 years","15-19",204
,"Galveston County, TX","48167","20-24 years","20-24",791
,"Galveston County, TX","48167","25-29 years","25-29",1247
,"Galveston County, TX","48167","30-34 years","30-34",1091
,"Galveston County, TX","48167","35-39 years","35-39",509
,"Galveston County, TX","48167","40-44 years","40-44",106
,"Galveston County, TX","48167","45-49 years","45-49",Suppressed
,"Galveston County, TX","48167","50 years and over","50+",Suppressed
,"Grayson County, TX","48181","Under 15 years","15",0
,"Grayson County, TX","48181","15-19 years","15-19",149
,"Grayson County, TX","48181","20-24 years","20-24",469
,"Grayson County, TX","48181","25-29 years","25-29",540
,"Grayson County, TX","48181","30-34 years","30-34",352
,"Grayson County, TX","48181","35-39 years","35-39",127
,"Grayson County, TX","48181","40-44 years","40-44",23
,"Grayson County, TX","48181","45-49 years","45-49",Suppressed
,"Grayson County, TX","48181","50 years and over","50+",0
,"Gregg County, TX","48183","Under 15 years","15",Suppressed
,"Gregg County, TX","48183","15-19 years","15-19",150
,"Gregg County, TX","48183","20-24 years","20-24",498
,"Gregg County, TX","48183","25-29 years","25-29",489
,"Gregg County, TX","48183","30-34 years","30-34",332
,"Gregg County, TX","48183","35-39 years","35-39",147
,"Gregg County, TX","48183","40-44 years","40-44",25
,"Gregg County, TX","48183","45-49 years","45-49",Suppressed
,"Gregg County, TX","48183","50 years and over","50+",0
,"Guadalupe County, TX","48187","Under 15 years","15",Suppressed
,"Guadalupe County, TX","48187","15-19 years","15-19",105
,"Guadalupe County, TX","48187","20-24 years","20-24",363
,"Guadalupe County, TX","48187","25-29 years","25-29",547
,"Guadalupe County, TX","48187","30-34 years","30-34",516
,"Guadalupe County, TX","48187","35-39 years","35-39",273
,"Guadalupe County, TX","48187","40-44 years","40-44",40
,"Guadalupe County, TX","48187","45-49 years","45-49",Suppressed
,"Guadalupe County, TX","48187","50 years and over","50+",0
,"Harris County, TX","48201","Under 15 years","15",61
,"Harris County, TX","48201","15-19 years","15-19",3878
,"Harris County, TX","48201","20-24 years","20-24",13182
,"Harris County, TX","48201","25-29 years","25-29",19156
,"Harris County, TX","48201","30-34 years","30-34",18590
,"Harris County, TX","48201","35-39 years","35-39",9946
,"Harris County, TX","48201","40-44 years","40-44",2109
,"Harris County, TX","48201","45-49 years","45-49",158
,"Harris County, TX","48201","50 years and over","50+",15
,"Hays County, TX","48209","Under 15 years","15",Suppressed
,"Hays County, TX","48209","15-19 years","15-19",134
,"Hays County, TX","48209","20-24 years","20-24",446
,"Hays County, TX","48209","25-29 years","25-29",699
,"Hays County, TX","48209","30-34 years","30-34",744
,"Hays County, TX","48209","35-39 years","35-39",455
,"Hays County, TX","48209","40-44 years","40-44",91
,"Hays County, TX","48209","45-49 years","45-49",Suppressed
,"Hays County, TX","48209","50 years and over","50+",0
,"Hidalgo County, TX","48215","Under 15 years","15",19
,"Hidalgo County, TX","48215","15-19 years","15-19",1442
,"Hidalgo County, TX","48215","20-24 years","20-24",3965
,"Hidalgo County, TX","48215","25-29 years","25-29",4094
,"Hidalgo County, TX","48215","30-34 years","30-34",2851
,"Hidalgo County, TX","48215","35-39 years","35-39",1461
,"Hidalgo County, TX","48215","40-44 years","40-44",335
,"Hidalgo County, TX","48215","45-49 years","45-49",17
,"Hidalgo County, TX","48215","50 years and over","50+",Suppressed
,"Jefferson County, TX","48245","Under 15 years","15",Suppressed
,"Jefferson County, TX","48245","15-19 years","15-19",298
,"Jefferson County, TX","48245","20-24 years","20-24",974
,"Jefferson County, TX","48245","25-29 years","25-29",1061
,"Jefferson County, TX","48245","30-34 years","30-34",746
,"Jefferson County, TX","48245","35-39 years","35-39",320
,"Jefferson County, TX","48245","40-44 years","40-44",58
,"Jefferson County, TX","48245","45-49 years","45-49",Suppressed
,"Jefferson County, TX","48245","50 years and over","50+",Suppressed
,"Johnson County, TX","48251","Under 15 years","15",0
,"Johnson County, TX","48251","15-19 years","15-19",171
,"Johnson County, TX","48251","20-24 years","20-24",540
,"Johnson County, TX","48251","25-29 years","25-29",643
,"Johnson County, TX","48251","30-34 years","30-34",511
,"Johnson County, TX","48251","35-39 years","35-39",218
,"Johnson County, TX","48251","40-44 years","40-44",26
,"Johnson County, TX","48251","45-49 years","45-49",Suppressed
,"Johnson County, TX","48251","50 years and over","50+",0
,"Kaufman County, TX","48257","Under 15 years","15",0
,"Kaufman County, TX","48257","15-19 years","15-19",96
,"Kaufman County, TX","48257","20-24 years","20-24",358
,"Kaufman County, TX","48257","25-29 years","25-29",580
,"Kaufman County, TX","48257","30-34 years","30-34",501
,"Kaufman County, TX","48257","35-39 years","35-39",215
,"Kaufman County, TX","48257","40-44 years","40-44",35
,"Kaufman County, TX","48257","45-49 years","45-49",Suppressed
,"Kaufman County, TX","48257","50 years and over","50+",0
,"Lubbock County, TX","48303","Under 15 years","15",Suppressed
,"Lubbock County, TX","48303","15-19 years","15-19",314
,"Lubbock County, TX","48303","20-24 years","20-24",984
,"Lubbock County, TX","48303","25-29 years","25-29",1211
,"Lubbock County, TX","48303","30-34 years","30-34",932
,"Lubbock County, TX","48303","35-39 years","35-39",387
,"Lubbock County, TX","48303","40-44 years","40-44",60
,"Lubbock County, TX","48303","45-49 years","45-49",Suppressed
,"Lubbock County, TX","48303","50 years and over","50+",0
,"McLennan County, TX","48309","Under 15 years","15",Suppressed
,"McLennan County, TX","48309","15-19 years","15-19",268
,"McLennan County, TX","48309","20-24 years","20-24",877
,"McLennan County, TX","48309","25-29 years","25-29",1032
,"McLennan County, TX","48309","30-34 years","30-34",861
,"McLennan County, TX","48309","35-39 years","35-39",346
,"McLennan County, TX","48309","40-44 years","40-44",64
,"McLennan County, TX","48309","45-49 years","45-49",Suppressed
,"McLennan County, TX","48309","50 years and over","50+",0
,"Midland County, TX","48329","Under 15 years","15",Suppressed
,"Midland County, TX","48329","15-19 years","15-19",206
,"Midland County, TX","48329","20-24 years","20-24",689
,"Midland County, TX","48329","25-29 years","25-29",1002
,"Midland County, TX","48329","30-34 years","30-34",820
,"Midland County, TX","48329","35-39 years","35-39",250
,"Midland County, TX","48329","40-44 years","40-44",42
,"Midland County, TX","48329","45-49 years","45-49",Suppressed
,"Midland County, TX","48329","50 years and over","50+",0
,"Montgomery County, TX","48339","Under 15 years","15",Suppressed
,"Montgomery County, TX","48339","15-19 years","15-19",356
,"Montgomery County, TX","48339","20-24 years","20-24",1419
,"Montgomery County, TX","48339","25-29 years","25-29",2146
,"Montgomery County, TX","48339","30-34 years","30-34",2130
,"Montgomery County, TX","48339","35-39 years","35-39",1056
,"Montgomery County, TX","48339","40-44 years","40-44",234
,"Montgomery County, TX","48339","45-49 years","45-49",11
,"Montgomery County, TX","48339","50 years and over","50+",Suppressed
,"Nueces County, TX","48355","Under 15 years","15",Suppressed
,"Nueces County, TX","48355","15-19 years","15-19",350
,"Nueces County, TX","48355","20-24 years","20-24",1153
,"Nueces County, TX","48355","25-29 years","25-29",1385
,"Nueces County, TX","48355","30-34 years","30-34",1043
,"Nueces County, TX","48355","35-39 years","35-39",524
,"Nueces County, TX","48355","40-44 years","40-44",106
,"Nueces County, TX","48355","45-49 years","45-49",Suppressed
,"Nueces County, TX","48355","50 years and over","50+",0
,"Parker County, TX","48367","Under 15 years","15",Suppressed
,"Parker County, TX","48367","15-19 years","15-19",84
,"Parker County, TX","48367","20-24 years","20-24",293
,"Parker County, TX","48367","25-29 years","25-29",496
,"Parker County, TX","48367","30-34 years","30-34",426
,"Parker County, TX","48367","35-39 years","35-39",188
,"Parker County, TX","48367","40-44 years","40-44",43
,"Parker County, TX","48367","45-49 years","45-49",Suppressed
,"Parker County, TX","48367","50 years and over","50+",0
,"Potter County, TX","48375","Under 15 years","15",Suppressed
,"Potter County, TX","48375","15-19 years","15-19",158
,"Potter County, TX","48375","20-24 years","20-24",494
,"Potter County, TX","48375","25-29 years","25-29",497
,"Potter County, TX","48375","30-34 years","30-34",299
,"Potter County, TX","48375","35-39 years","35-39",155
,"Potter County, TX","48375","40-44 years","40-44",31
,"Potter County, TX","48375","45-49 years","45-49",Suppressed
,"Potter County, TX","48375","50 years and over","50+",0
,"Randall County, TX","48381","Under 15 years","15",Suppressed
,"Randall County, TX","48381","15-19 years","15-19",69
,"Randall County, TX","48381","20-24 years","20-24",364
,"Randall County, TX","48381","25-29 years","25-29",539
,"Randall County, TX","48381","30-34 years","30-34",479
,"Randall County, TX","48381","35-39 years","35-39",166
,"Randall County, TX","48381","40-44 years","40-44",27
,"Randall County, TX","48381","45-49 years","45-49",0
,"Randall County, TX","48381","50 years and over","50+",0
,"Smith County, TX","48423","Under 15 years","15",0
,"Smith County, TX","48423","15-19 years","15-19",214
,"Smith County, TX","48423","20-24 years","20-24",707
,"Smith County, TX","48423","25-29 years","25-29",896
,"Smith County, TX","48423","30-34 years","30-34",736
,"Smith County, TX","48423","35-39 years","35-39",297
,"Smith County, TX","48423","40-44 years","40-44",65
,"Smith County, TX","48423","45-49 years","45-49",Suppressed
,"Smith County, TX","48423","50 years and over","50+",Suppressed
,"Tarrant County, TX","48439","Under 15 years","15",18
,"Tarrant County, TX","48439","15-19 years","15-19",1521
,"Tarrant County, TX","48439","20-24 years","20-24",5407
,"Tarrant County, TX","48439","25-29 years","25-29",8201
,"Tarrant County, TX","48439","30-34 years","30-34",7566
,"Tarrant County, TX","48439","35-39 years","35-39",3706
,"Tarrant County, TX","48439","40-44 years","40-44",822
,"Tarrant County, TX","48439","45-49 years","45-49",38
,"Tarrant County, TX","48439","50 years and over","50+",Suppressed
,"Taylor County, TX","48441","Under 15 years","15",Suppressed
,"Taylor County, TX","48441","15-19 years","15-19",158
,"Taylor County, TX","48441","20-24 years","20-24",576
,"Taylor County, TX","48441","25-29 years","25-29",633
,"Taylor County, TX","48441","30-34 years","30-34",461
,"Taylor County, TX","48441","35-39 years","35-39",186
,"Taylor County, TX","48441","40-44 years","40-44",27
,"Taylor County, TX","48441","45-49 years","45-49",0
,"Taylor County, TX","48441","50 years and over","50+",0
,"Tom Green County, TX","48451","Under 15 years","15",Suppressed
,"Tom Green County, TX","48451","15-19 years","15-19",128
,"Tom Green County, TX","48451","20-24 years","20-24",356
,"Tom Green County, TX","48451","25-29 years","25-29",518
,"Tom Green County, TX","48451","30-34 years","30-34",329
,"Tom Green County, TX","48451","35-39 years","35-39",116
,"Tom Green County, TX","48451","40-44 years","40-44",21
,"Tom Green County, TX","48451","45-49 years","45-49",Suppressed
,"Tom Green County, TX","48451","50 years and over","50+",0
,"Travis County, TX","48453","Under 15 years","15",Suppressed
,"Travis County, TX","48453","15-19 years","15-19",745
,"Travis County, TX","48453","20-24 years","20-24",2237
,"Travis County, TX","48453","25-29 years","25-29",3561
,"Travis County, TX","48453","30-34 years","30-34",4940
,"Travis County, TX","48453","35-39 years","35-39",2930
,"Travis County, TX","48453","40-44 years","40-44",651
,"Travis County, TX","48453","45-49 years","45-49",51
,"Travis County, TX","48453","50 years and over","50+",Suppressed
,"Webb County, TX","48479","Under 15 years","15",Suppressed
,"Webb County, TX","48479","15-19 years","15-19",538
,"Webb County, TX","48479","20-24 years","20-24",1374
,"Webb County, TX","48479","25-29 years","25-29",1333
,"Webb County, TX","48479","30-34 years","30-34",865
,"Webb County, TX","48479","35-39 years","35-39",450
,"Webb County, TX","48479","40-44 years","40-44",126
,"Webb County, TX","48479","45-49 years","45-49",Suppressed
,"Webb County, TX","48479","50 years and over","50+",0
,"Wichita County, TX","48485","Under 15 years","15",Suppressed
,"Wichita County, TX","48485","15-19 years","15-19",150
,"Wichita County, TX","48485","20-24 years","20-24",440
,"Wichita County, TX","48485","25-29 years","25-29",508
,"Wichita County, TX","48485","30-34 years","30-34",358
,"Wichita County, TX","48485","35-39 years","35-39",125
,"Wichita County, TX","48485","40-44 years","40-44",23
,"Wichita County, TX","48485","45-49 years","45-49",Suppressed
,"Wichita County, TX","48485","50 years and over","50+",0
,"Williamson County, TX","48491","Under 15 years","15",Suppressed
,"Williamson County, TX","48491","15-19 years","15-19",195
,"Williamson County, TX","48491","20-24 years","20-24",903
,"Williamson County, TX","48491","25-29 years","25-29",1808
,"Williamson County, TX","48491","30-34 years","30-34",2248
,"Williamson County, TX","48491","35-39 years","35-39",1230
,"Williamson County, TX","48491","40-44 years","40-44",242
,"Williamson County, TX","48491","45-49 years","45-49",20
,"Williamson County, TX","48491","50 years and over","50+",Suppressed
,"Unidentified Counties, TX","48999","Under 15 years","15",48
,"Unidentified Counties, TX","48999","15-19 years","15-19",4948
,"Unidentified Counties, TX","48999","20-24 years","20-24",16001
,"Unidentified Counties, TX","48999","25-29 years","25-29",17546
,"Unidentified Counties, TX","48999","30-34 years","30-34",11738
,"Unidentified Counties, TX","48999","35-39 years","35-39",4956
,"Unidentified Counties, TX","48999","40-44 years","40-44",996
,"Unidentified Counties, TX","48999","45-49 years","45-49",60
,"Unidentified Counties, TX","48999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Texas (48)"
"Year: 2018"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 1:07:07 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 1:07:07 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
