"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Greenville County, SC","45045","50 years and over","50+",0
,"Horry County, SC","45051","Under 15 years","15",Suppressed
,"Horry County, SC","45051","15-19 years","15-19",184
,"Horry County, SC","45051","20-24 years","20-24",757
,"Horry County, SC","45051","25-29 years","25-29",953
,"Horry County, SC","45051","30-34 years","30-34",791
,"Horry County, SC","45051","35-39 years","35-39",384
,"Horry County, SC","45051","40-44 years","40-44",76
,"Horry County, SC","45051","45-49 years","45-49",Suppressed
,"Horry County, SC","45051","50 years and over","50+",0
,"Lexington County, SC","45063","Under 15 years","15",Suppressed
,"Lexington County, SC","45063","15-19 years","15-19",191
,"Lexington County, SC","45063","20-24 years","20-24",636
,"Lexington County, SC","45063","25-29 years","25-29",1011
,"Lexington County, SC","45063","30-34 years","30-34",910
,"Lexington County, SC","45063","35-39 years","35-39",397
,"Lexington County, SC","45063","40-44 years","40-44",73
,"Lexington County, SC","45063","45-49 years","45-49",Suppressed
,"Lexington County, SC","45063","50 years and over","50+",Suppressed
,"Pickens County, SC","45077","Under 15 years","15",Suppressed
,"Pickens County, SC","45077","15-19 years","15-19",89
,"Pickens County, SC","45077","20-24 years","20-24",288
,"Pickens County, SC","45077","25-29 years","25-29",391
,"Pickens County, SC","45077","30-34 years","30-34",266
,"Pickens County, SC","45077","35-39 years","35-39",97
,"Pickens County, SC","45077","40-44 years","40-44",13
,"Pickens County, SC","45077","45-49 years","45-49",0
,"Pickens County, SC","45077","50 years and over","50+",0
,"Richland County, SC","45079","Under 15 years","15",Suppressed
,"Richland County, SC","45079","15-19 years","15-19",254
,"Richland County, SC","45079","20-24 years","20-24",874
,"Richland County, SC","45079","25-29 years","25-29",1427
,"Richland County, SC","45079","30-34 years","30-34",1346
,"Richland County, SC","45079","35-39 years","35-39",647
,"Richland County, SC","45079","40-44 years","40-44",132
,"Richland County, SC","45079","45-49 years","45-49",11
,"Richland County, SC","45079","50 years and over","50+",0
,"Spartanburg County, SC","45083","Under 15 years","15",Suppressed
,"Spartanburg County, SC","45083","15-19 years","15-19",225
,"Spartanburg County, SC","45083","20-24 years","20-24",966
,"Spartanburg County, SC","45083","25-29 years","25-29",1278
,"Spartanburg County, SC","45083","30-34 years","30-34",899
,"Spartanburg County, SC","45083","35-39 years","35-39",398
,"Spartanburg County, SC","45083","40-44 years","40-44",86
,"Spartanburg County, SC","45083","45-49 years","45-49",Suppressed
,"Spartanburg County, SC","45083","50 years and over","50+",0
,"Sumter County, SC","45085","Under 15 years","15",Suppressed
,"Sumter County, SC","45085","15-19 years","15-19",77
,"Sumter County, SC","45085","20-24 years","20-24",344
,"Sumter County, SC","45085","25-29 years","25-29",495
,"Sumter County, SC","45085","30-34 years","30-34",295
,"Sumter County, SC","45085","35-39 years","35-39",111
,"Sumter County, SC","45085","40-44 years","40-44",21
,"Sumter County, SC","45085","45-49 years","45-49",0
,"Sumter County, SC","45085","50 years and over","50+",0
,"York County, SC","45091","Under 15 years","15",Suppressed
,"York County, SC","45091","15-19 years","15-19",137
,"York County, SC","45091","20-24 years","20-24",532
,"York County, SC","45091","25-29 years","25-29",848
,"York County, SC","45091","30-34 years","30-34",871
,"York County, SC","45091","35-39 years","35-39",460
,"York County, SC","45091","40-44 years","40-44",67
,"York County, SC","45091","45-49 years","45-49",Suppressed
,"York County, SC","45091","50 years and over","50+",0
,"Unidentified Counties, SC","45999","Under 15 years","15",11
,"Unidentified Counties, SC","45999","15-19 years","15-19",1116
,"Unidentified Counties, SC","45999","20-24 years","20-24",3674
,"Unidentified Counties, SC","45999","25-29 years","25-29",4162
,"Unidentified Counties, SC","45999","30-34 years","30-34",2549
,"Unidentified Counties, SC","45999","35-39 years","35-39",1178
,"Unidentified Counties, SC","45999","40-44 years","40-44",210
,"Unidentified Counties, SC","45999","45-49 years","45-49",20
,"Unidentified Counties, SC","45999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: South Carolina (45)"
"Year: 2018"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 1:03:47 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 1:03:47 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
