,"JOHNSON, TX",Less than 65 Years,1604
,,65 Years or more,1886
,,No value,10 or fewer
,,Total,3490
,"BELL, TX",Less than 65 Years,1628
,,65 Years or more,1455
,,No value,10 or fewer
,,Total,3083
,"LAKE, OH",Less than 65 Years,675
,,65 Years or more,1143
,,No value,10 or fewer
,,Total,1818
,"MULTNOMAH, OR",Less than 65 Years,1384
,,65 Years or more,1747
,,No value,10 or fewer
,,Total,3131
,"MAHONING, OH",Less than 65 Years,1103
,,65 Years or more,2217
,,No value,10 or fewer
,,Total,3320
,"WARREN, OH",Less than 65 Years,875
,,65 Years or more,2258
,,No value,10 or fewer
,,Total,3133
,"RICHLAND, SC",Less than 65 Years,1201
,,65 Years or more,1466
,,No value,10 or fewer
,,Total,2667
,"LOUDOUN, VA",Less than 65 Years,1215
,,65 Years or more,1774
,,No value,10 or fewer
,,Total,2989
,"BEXAR, TX",Less than 65 Years,1340
,,65 Years or more,1571
,,No value,10 or fewer
,,Total,2911
,"CLERMONT, OH",Less than 65 Years,948
,,65 Years or more,1893
,,No value,10 or fewer
,,Total,2841
,"CLARK, OH",Less than 65 Years,1124
,,65 Years or more,1649
,,No value,10 or fewer
,,Total,2773
,"ANDERSON, SC",Less than 65 Years,895
,,65 Years or more,1698
,,No value,10 or fewer
,,Total,2593
,"MONTGOMERY, TX",Less than 65 Years,708
,,65 Years or more,1249
,,No value,10 or fewer
,,Total,1957
,"NEWPORT NEWS CITY, VA",Less than 65 Years,1118
,,65 Years or more,1492
,,No value,10 or fewer
,,Total,2610
,"CHESAPEAKE CITY, VA",Less than 65 Years,826
,,65 Years or more,1736
,,No value,10 or fewer
,,Total,2562
,"SULLIVAN, TN",Less than 65 Years,1025
,,65 Years or more,1780
,,No value,10 or fewer
,,Total,2805
,"MEDINA, OH",Less than 65 Years,965
,,65 Years or more,1524
,,No value,10 or fewer
,,Total,2489
,"GREENE, OH",Less than 65 Years,917
,,65 Years or more,1737
,,No value,10 or fewer
,,Total,2654
,"NORFOLK CITY, VA",Less than 65 Years,1197
,,65 Years or more,1447
,,No value,10 or fewer
,,Total,2644
,"FORT BEND, TX",Less than 65 Years,575
,,65 Years or more,1028
,,No value,10 or fewer
,,Total,1603
,"PRINCE WILLIAM, VA",Less than 65 Years,1066
,,65 Years or more,1296
,,No value,10 or fewer
,,Total,2362
,"DELAWARE, OH",Less than 65 Years,707
,,65 Years or more,1731
,,No value,10 or fewer
,,Total,2438
,"ELLIS, TX",Less than 65 Years,861
,,65 Years or more,1629
,,No value,10 or fewer
,,Total,2490
,"DESCHUTES, OR",Less than 65 Years,814
,,65 Years or more,1660
,,No value,10 or fewer
,,Total,2474
,"MCLENNAN, TX",Less than 65 Years,1098
,,65 Years or more,1289
,,No value,10 or fewer
,,Total,2387
,"HAMILTON, TN",Less than 65 Years,950
,,65 Years or more,1229
,,No value,10 or fewer
,,Total,2179
,"FRANKLIN, PA",Less than 65 Years,781
,,65 Years or more,1507
,,No value,10 or fewer
,,Total,2288
,"ERIE, PA",Less than 65 Years,883
,,65 Years or more,1345
,,No value,10 or fewer
,,Total,2228
,"HENRICO, VA",Less than 65 Years,815
,,65 Years or more,1252
,,No value,10 or fewer
,,Total,2067
,"BERKS, PA",Less than 65 Years,1002
,,65 Years or more,1244
,,No value,10 or fewer
,,Total,2246
,"SCHUYLKILL, PA",Less than 65 Years,692
,,65 Years or more,1249
,,No value,10 or fewer
,,Total,1941
,"MONROE, PA",Less than 65 Years,788
,,65 Years or more,1003
,,No value,10 or fewer
,,Total,1791
,"LICKING, OH",Less than 65 Years,701
,,65 Years or more,1383
,,No value,10 or fewer
,,Total,2084
,"MIAMI, OH",Less than 65 Years,777
,,65 Years or more,1253
,,No value,10 or fewer
,,Total,2030
,"DAUPHIN, PA",Less than 65 Years,795
,,65 Years or more,1023
,,No value,10 or fewer
,,Total,1818
,"FLORENCE, SC",Less than 65 Years,785
,,65 Years or more,1094
,,No value,10 or fewer
,,Total,1879
,"FAYETTE, PA",Less than 65 Years,785
,,65 Years or more,1066
,,No value,10 or fewer
,,Total,1851
,"CHESTERFIELD, VA",Less than 65 Years,696
,,65 Years or more,1147
,,No value,10 or fewer
,,Total,1843
,"TRUMBULL, OH",Less than 65 Years,652
,,65 Years or more,1044
,,No value,10 or fewer
,,Total,1696
,"CUMBERLAND, PA",Less than 65 Years,499
,,65 Years or more,1318
,,No value,10 or fewer
,,Total,1817
,"RICHLAND, OH",Less than 65 Years,535
,,65 Years or more,1123
,,No value,10 or fewer
,,Total,1658
,"LINN, OR",Less than 65 Years,547
,,65 Years or more,1121
,,No value,10 or fewer
,,Total,1668
,"HAMPTON CITY, VA",Less than 65 Years,702
,,65 Years or more,952
,,No value,10 or fewer
,,Total,1654
,"CHITTENDEN, VT",Less than 65 Years,515
,,65 Years or more,1100
,,No value,10 or fewer
,,Total,1615
,"WESTMORELAND, PA",Less than 65 Years,491
,,65 Years or more,1093
,,No value,10 or fewer
,,Total,1584
,"CARBON, PA",Less than 65 Years,592
,,65 Years or more,966
,,No value,10 or fewer
,,Total,1558
,"HORRY, SC",Less than 65 Years,413
,,65 Years or more,1043
,,No value,10 or fewer
,,Total,1456
,"KAUFMAN, TX",Less than 65 Years,727
,,65 Years or more,824
,,No value,10 or fewer
,,Total,1551
,"TRAVIS, TX",Less than 65 Years,596
,,65 Years or more,958
,,No value,10 or fewer
,,Total,1554
,"ARLINGTON, VA",Less than 65 Years,546
,,65 Years or more,978
,,No value,10 or fewer
,,Total,1524
,"STARK, OH",Less than 65 Years,437
,,65 Years or more,874
,,No value,10 or fewer
,,Total,1311
,"PORTAGE, OH",Less than 65 Years,364
,,65 Years or more,681
,,No value,10 or fewer
,,Total,1045
,"BERKELEY, SC",Less than 65 Years,599
,,65 Years or more,800
,,No value,10 or fewer
,,Total,1399
,"JAMES CITY, VA",Less than 65 Years,384
,,65 Years or more,1098
,,No value,10 or fewer
,,Total,1482
,"PARKER, TX",Less than 65 Years,668
,,65 Years or more,847
,,No value,10 or fewer
,,Total,1515
,"PICKENS, SC",Less than 65 Years,523
,,65 Years or more,820
,,No value,10 or fewer
,,Total,1343
,"CASS, ND",Less than 65 Years,650
,,65 Years or more,775
,,No value,10 or fewer
,,Total,1425
,"CLACKAMAS, OR",Less than 65 Years,446
,,65 Years or more,1022
,,No value,10 or fewer
,,Total,1468
,"SMITH, TX",Less than 65 Years,554
,,65 Years or more,879
,,No value,10 or fewer
,,Total,1433
,"WILLIAMSON, TX",Less than 65 Years,448
,,65 Years or more,890
,,No value,10 or fewer
,,Total,1338
,"HENDERSON, TX",Less than 65 Years,584
,,65 Years or more,847
,,No value,10 or fewer
,,Total,1431
,"WASHINGTON, TN",Less than 65 Years,485
,,65 Years or more,951
,,No value,10 or fewer
,,Total,1436
,"RICHMOND CITY, VA",Less than 65 Years,692
,,65 Years or more,503
,,No value,10 or fewer
,,Total,1195
,"OKLAHOMA, OK",Less than 65 Years,425
,,65 Years or more,440
,,No value,10 or fewer
,,Total,865
,"SUFFOLK CITY, VA",Less than 65 Years,512
,,65 Years or more,772
,,No value,10 or fewer
,,Total,1284
,"MARION, OH",Less than 65 Years,488
,,65 Years or more,771
,,No value,10 or fewer
,,Total,1259
,"LUZERNE, PA",Less than 65 Years,434
,,65 Years or more,634
,,No value,10 or fewer
,,Total,1068
,"FAIRFIELD, OH",Less than 65 Years,411
,,65 Years or more,663
,,No value,10 or fewer
,,Total,1074
,"MINNEHAHA, SD",Less than 65 Years,487
,,65 Years or more,618
,,No value,10 or fewer
,,Total,1105
,"LEBANON, PA",Less than 65 Years,374
,,65 Years or more,772
,,No value,10 or fewer
,,Total,1146
,"MUSKOGEE, OK",Less than 65 Years,451
,,65 Years or more,707
,,No value,10 or fewer
,,Total,1158
,"ALBEMARLE, VA",Less than 65 Years,276
,,65 Years or more,832
,,No value,10 or fewer
,,Total,1108
,"ADAMS, PA",Less than 65 Years,336
,,65 Years or more,717
,,No value,10 or fewer
,,Total,1053
,"WASHINGTON, PA",Less than 65 Years,335
,,65 Years or more,710
,,No value,10 or fewer
,,Total,1045
,"ALLEN, OH",Less than 65 Years,446
,,65 Years or more,715
,,No value,10 or fewer
,,Total,1161
,"FREDERICK, VA",Less than 65 Years,119
,,65 Years or more,289
,,No value,10 or fewer
,,Total,408
,"GEAUGA, OH",Less than 65 Years,211
,,65 Years or more,487
,,No value,10 or fewer
,,Total,698
,"WASHINGTON, OR",Less than 65 Years,372
,,65 Years or more,648
,,No value,10 or fewer
,,Total,1020
,"CHEROKEE, SC",Less than 65 Years,456
,,65 Years or more,608
,,No value,10 or fewer
,,Total,1064
,"PORTSMOUTH CITY, VA",Less than 65 Years,457
,,65 Years or more,504
,,No value,10 or fewer
,,Total,961
,"LINCOLN, OR",Less than 65 Years,301
,,65 Years or more,711
,,No value,10 or fewer
,,Total,1012
,"MARION, OR",Less than 65 Years,355
,,65 Years or more,449
,,No value,10 or fewer
,,Total,804
,"GREENWOOD, SC",Less than 65 Years,404
,,65 Years or more,637
,,No value,10 or fewer
,,Total,1041
,"ROCKWALL, TX",Less than 65 Years,324
,,65 Years or more,628
,,No value,10 or fewer
,,Total,952
,"SALT LAKE, UT",Less than 65 Years,449
,,65 Years or more,526
,,No value,10 or fewer
,,Total,975
,"ROGERS, OK",Less than 65 Years,283
,,65 Years or more,636
,,No value,10 or fewer
,,Total,919
,"COOS, OR",Less than 65 Years,262
,,65 Years or more,574
,,No value,10 or fewer
,,Total,836
,"WASHINGTON, VA",Less than 65 Years,305
,,65 Years or more,677
,,No value,10 or fewer
,,Total,982
,"GRAND FORKS, ND",Less than 65 Years,447
,,65 Years or more,474
,,No value,10 or fewer
,,Total,921
,"HAWKINS, TN",Less than 65 Years,381
,,65 Years or more,563
,,No value,10 or fewer
,,Total,944
,"TOM GREEN, TX",Less than 65 Years,406
,,65 Years or more,528
,,No value,10 or fewer
,,Total,934
,"YORK, VA",Less than 65 Years,255
,,65 Years or more,620
,,No value,10 or fewer
,,Total,875
,"OCONEE, SC",Less than 65 Years,274
,,65 Years or more,539
,,No value,10 or fewer
,,Total,813
,"GREENE, TN",Less than 65 Years,294
,,65 Years or more,578
,,No value,10 or fewer
,,Total,872
,"HANOVER, VA",Less than 65 Years,187
,,65 Years or more,581
,,No value,10 or fewer
,,Total,768
,"ALEXANDRIA CITY, VA",Less than 65 Years,329
,,65 Years or more,460
,,No value,10 or fewer
,,Total,789
,"PICKAWAY, OH",Less than 65 Years,290
,,65 Years or more,496
,,No value,10 or fewer
,,Total,786
,"LEXINGTON, SC",Less than 65 Years,409
,,65 Years or more,394
,,No value,10 or fewer
,,Total,803
,"ATHENS, OH",Less than 65 Years,342
,,65 Years or more,558
,,No value,10 or fewer
,,Total,900
,"NUECES, TX",Less than 65 Years,702
,,65 Years or more,25
,,No value,10 or fewer
,,Total,727
,"BURNET, TX",Less than 65 Years,270
,,65 Years or more,514
,,No value,10 or fewer
,,Total,784
,"PREBLE, OH",Less than 65 Years,303
,,65 Years or more,525
,,No value,10 or fewer
,,Total,828
,"BENTON, OR",Less than 65 Years,254
,,65 Years or more,506
,,No value,10 or fewer
,,Total,760
,"LANCASTER, SC",Less than 65 Years,301
,,65 Years or more,427
,,No value,10 or fewer
,,Total,728
,"POTTER, TX",Less than 65 Years,252
,,65 Years or more,423
,,No value,10 or fewer
,,Total,675
,"ASHTABULA, OH",Less than 65 Years,115
,,65 Years or more,182
,,No value,10 or fewer
,,Total,297
,"RANDALL, TX",Less than 65 Years,218
,,65 Years or more,432
,,No value,10 or fewer
,,Total,650
,"LAURENS, SC",Less than 65 Years,339
,,65 Years or more,466
,,No value,10 or fewer
,,Total,805
,"BURLEIGH, ND",Less than 65 Years,345
,,65 Years or more,478
,,No value,10 or fewer
,,Total,823
,"BUTLER, PA",Less than 65 Years,254
,,65 Years or more,497
,,No value,10 or fewer
,,Total,751
,"WOOD, OH",Less than 65 Years,225
,,65 Years or more,433
,,No value,10 or fewer
,,Total,658
,"KERSHAW, SC",Less than 65 Years,275
,,65 Years or more,428
,,No value,10 or fewer
,,Total,703
,"ROCKINGHAM, VA",Less than 65 Years,174
,,65 Years or more,480
,,No value,10 or fewer
,,Total,654
,"SUMTER, SC",Less than 65 Years,259
,,65 Years or more,327
,,No value,10 or fewer
,,Total,586
,"BELMONT, OH",Less than 65 Years,181
,,65 Years or more,391
,,No value,10 or fewer
,,Total,572
,"UNION, SC",Less than 65 Years,275
,,65 Years or more,424
,,No value,10 or fewer
,,Total,699
,"BRAZOS, TX",Less than 65 Years,260
,,65 Years or more,377
,,No value,10 or fewer
,,Total,637
,"ACCOMACK, VA",Less than 65 Years,256
,,65 Years or more,422
,,No value,10 or fewer
,,Total,678
,"BRADFORD, PA",Less than 65 Years,208
,,65 Years or more,403
,,No value,10 or fewer
,,Total,611
,"TIPTON, TN",Less than 65 Years,241
,,65 Years or more,276
,,No value,10 or fewer
,,Total,517
,"WASHINGTON, TX",Less than 65 Years,196
,,65 Years or more,448
,,No value,10 or fewer
,,Total,644
,"LACKAWANNA, PA",Less than 65 Years,172
,,65 Years or more,241
,,No value,10 or fewer
,,Total,413
,"GLOUCESTER, VA",Less than 65 Years,246
,,65 Years or more,420
,,No value,10 or fewer
,,Total,666
,"TUSCARAWAS, OH",Less than 65 Years,90
,,65 Years or more,174
,,No value,10 or fewer
,,Total,264
,"WILLIAMS, OH",Less than 65 Years,248
,,65 Years or more,394
,,No value,10 or fewer
,,Total,642
,"BRAZORIA, TX",Less than 65 Years,197
,,65 Years or more,210
,,No value,10 or fewer
,,Total,407
,"SHENANDOAH, VA",Less than 65 Years,78
,,65 Years or more,162
,,No value,10 or fewer
,,Total,240
,"CARTER, TN",Less than 65 Years,241
,,65 Years or more,376
,,No value,10 or fewer
,,Total,617
,"CREEK, OK",Less than 65 Years,200
,,65 Years or more,372
,,No value,10 or fewer
,,Total,572
,"WAGONER, OK",Less than 65 Years,187
,,65 Years or more,404
,,No value,10 or fewer
,,Total,591
,"GALVESTON, TX",Less than 65 Years,138
,,65 Years or more,333
,,No value,10 or fewer
,,Total,471
,"BROWN, OH",Less than 65 Years,229
,,65 Years or more,347
,,No value,10 or fewer
,,Total,576
,"ISLE OF WIGHT, VA",Less than 65 Years,193
,,65 Years or more,370
,,No value,10 or fewer
,,Total,563
,"ERATH, TX",Less than 65 Years,268
,,65 Years or more,351
,,No value,10 or fewer
,,Total,619
,"MADISON, TN",Less than 65 Years,13
,,65 Years or more,15
,,No value,10 or fewer
,,Total,28
,"DARLINGTON, SC",Less than 65 Years,183
,,65 Years or more,333
,,No value,10 or fewer
,,Total,516
,"CROOK, OR",Less than 65 Years,146
,,65 Years or more,376
,,No value,10 or fewer
,,Total,522
,"CRAWFORD, OH",Less than 65 Years,201
,,65 Years or more,389
,,No value,10 or fewer
,,Total,590
,"WISE, VA",Less than 65 Years,226
,,65 Years or more,314
,,No value,10 or fewer
,,Total,540
,"JEFFERSON, OR",Less than 65 Years,222
,,65 Years or more,302
,,No value,10 or fewer
,,Total,524
,"ASHLAND, OH",Less than 65 Years,83
,,65 Years or more,229
,,No value,10 or fewer
,,Total,312
,"ORANGEBURG, SC",Less than 65 Years,95
,,65 Years or more,98
,,No value,10 or fewer
,,Total,193
,"DILLON, SC",Less than 65 Years,230
,,65 Years or more,262
,,No value,10 or fewer
,,Total,492
,"WOOD, TX",Less than 65 Years,200
,,65 Years or more,321
,,No value,10 or fewer
,,Total,521
,"WARREN, VA",Less than 65 Years,79
,,65 Years or more,122
,,No value,10 or fewer
,,Total,201
,"MECKLENBURG, VA",Less than 65 Years,184
,,65 Years or more,314
,,No value,10 or fewer
,,Total,498
,"LLANO, TX",Less than 65 Years,151
,,65 Years or more,339
,,No value,10 or fewer
,,Total,490
,"DARKE, OH",Less than 65 Years,147
,,65 Years or more,195
,,No value,10 or fewer
,,Total,342
,"MADISON, OH",Less than 65 Years,166
,,65 Years or more,322
,,No value,10 or fewer
,,Total,488
,"SENECA, OH",Less than 65 Years,199
,,65 Years or more,259
,,No value,10 or fewer
,,Total,458
,"CORYELL, TX",Less than 65 Years,200
,,65 Years or more,224
,,No value,10 or fewer
,,Total,424
,"SMYTH, VA",Less than 65 Years,177
,,65 Years or more,256
,,No value,10 or fewer
,,Total,433
,"DORCHESTER, SC",Less than 65 Years,218
,,65 Years or more,221
,,No value,10 or fewer
,,Total,439
,"PETERSBURG CITY, VA",Less than 65 Years,209
,,65 Years or more,281
,,No value,10 or fewer
,,Total,490
,"MALHEUR, OR",Less than 65 Years,178
,,65 Years or more,241
,,No value,10 or fewer
,,Total,419
,"CHAMPAIGN, OH",Less than 65 Years,164
,,65 Years or more,253
,,No value,10 or fewer
,,Total,417
,"MAYES, OK",Less than 65 Years,153
,,65 Years or more,263
,,No value,10 or fewer
,,Total,416
,"RUSK, TX",Less than 65 Years,154
,,65 Years or more,237
,,No value,10 or fewer
,,Total,391
,"CULPEPER, VA",Less than 65 Years,79
,,65 Years or more,146
,,No value,10 or fewer
,,Total,225
,"CHARLOTTESVILLE CITY, VA",Less than 65 Years,162
,,65 Years or more,210
,,No value,10 or fewer
,,Total,372
,"COLUMBIANA, OH",Less than 65 Years,129
,,65 Years or more,299
,,No value,10 or fewer
,,Total,428
,"CLARENDON, SC",Less than 65 Years,141
,,65 Years or more,241
,,No value,10 or fewer
,,Total,382
,"OBION, TN",Less than 65 Years,151
,,65 Years or more,207
,,No value,10 or fewer
,,Total,358
,"HALIFAX, VA",Less than 65 Years,135
,,65 Years or more,268
,,No value,10 or fewer
,,Total,403
,"CHEROKEE, TX",Less than 65 Years,189
,,65 Years or more,172
,,No value,10 or fewer
,,Total,361
,"CARROLL, TN",Less than 65 Years,89
,,65 Years or more,193
,,No value,10 or fewer
,,Total,282
,"HARRISONBURG CITY, VA",Less than 65 Years,138
,,65 Years or more,224
,,No value,10 or fewer
,,Total,362
,"UMATILLA, OR",Less than 65 Years,116
,,65 Years or more,206
,,No value,10 or fewer
,,Total,322
,"SANDUSKY, OH",Less than 65 Years,136
,,65 Years or more,200
,,No value,10 or fewer
,,Total,336
,"WASHINGTON, RI",Less than 65 Years,98
,,65 Years or more,308
,,No value,10 or fewer
,,Total,406
,"HIGHLAND, OH",Less than 65 Years,68
,,65 Years or more,73
,,No value,10 or fewer
,,Total,141
,"OKMULGEE, OK",Less than 65 Years,147
,,65 Years or more,199
,,No value,10 or fewer
,,Total,346
,"RUSSELL, VA",Less than 65 Years,158
,,65 Years or more,222
,,No value,10 or fewer
,,Total,380
,"CHESTERFIELD, SC",Less than 65 Years,131
,,65 Years or more,233
,,No value,10 or fewer
,,Total,364
,"HIDALGO, TX",Less than 65 Years,65
,,65 Years or more,26
,,No value,10 or fewer
,,Total,91
,"PUTNAM, OH",Less than 65 Years,102
,,65 Years or more,227
,,No value,10 or fewer
,,Total,329
,"MERCER, PA",Less than 65 Years,85
,,65 Years or more,214
,,No value,10 or fewer
,,Total,299
,"HOOD, TX",Less than 65 Years,135
,,65 Years or more,195
,,No value,10 or fewer
,,Total,330
,"NEW KENT, VA",Less than 65 Years,99
,,65 Years or more,217
,,No value,10 or fewer
,,Total,316
,"WASHINGTON, VT",Less than 65 Years,95
,,65 Years or more,216
,,No value,10 or fewer
,,Total,311
,"STUTSMAN, ND",Less than 65 Years,150
,,65 Years or more,197
,,No value,10 or fewer
,,Total,347
,"SCOTT, VA",Less than 65 Years,142
,,65 Years or more,196
,,No value,10 or fewer
,,Total,338
,"CLEVELAND, OK",Less than 65 Years,88
,,65 Years or more,97
,,No value,10 or fewer
,,Total,185
,"DEFIANCE, OH",Less than 65 Years,112
,,65 Years or more,193
,,No value,10 or fewer
,,Total,305
,"MARION, SC",Less than 65 Years,122
,,65 Years or more,208
,,No value,10 or fewer
,,Total,330
,"LINCOLN, SD",Less than 65 Years,118
,,65 Years or more,192
,,No value,10 or fewer
,,Total,310
,"HURON, OH",Less than 65 Years,122
,,65 Years or more,158
,,No value,10 or fewer
,,Total,280
,"PENNINGTON, SD",Less than 65 Years,200
,,65 Years or more,97
,,No value,10 or fewer
,,Total,297
,"HILL, TX",Less than 65 Years,140
,,65 Years or more,162
,,No value,10 or fewer
,,Total,302
,"LEE, VA",Less than 65 Years,139
,,65 Years or more,182
,,No value,10 or fewer
,,Total,321
,"WAYNE, OH",Less than 65 Years,114
,,65 Years or more,164
,,No value,10 or fewer
,,Total,278
,"SEQUOYAH, OK",Less than 65 Years,127
,,65 Years or more,160
,,No value,10 or fewer
,,Total,287
,"GIBSON, TN",Less than 65 Years,17
,,65 Years or more,27
,,No value,10 or fewer
,,Total,44
,"BEAVER, PA",Less than 65 Years,102
,,65 Years or more,187
,,No value,10 or fewer
,,Total,289
,"ORANGE, VA",Less than 65 Years,73
,,65 Years or more,157
,,No value,10 or fewer
,,Total,230
,"HAYS, TX",Less than 65 Years,112
,,65 Years or more,135
,,No value,10 or fewer
,,Total,247
,"CRAIG, OK",Less than 65 Years,140
,,65 Years or more,176
,,No value,10 or fewer
,,Total,316
,"FAIRFIELD, SC",Less than 65 Years,99
,,65 Years or more,138
,,No value,10 or fewer
,,Total,237
,"CANADIAN, OK",Less than 65 Years,87
,,65 Years or more,92
,,No value,10 or fewer
,,Total,179
,"WILLIAMSBURG, SC",Less than 65 Years,90
,,65 Years or more,157
,,No value,10 or fewer
,,Total,247
,"LAMPASAS, TX",Less than 65 Years,81
,,65 Years or more,172
,,No value,10 or fewer
,,Total,253
,"MORTON, ND",Less than 65 Years,119
,,65 Years or more,169
,,No value,10 or fewer
,,Total,288
,"CHESTER, SC",Less than 65 Years,158
,,65 Years or more,142
,,No value,10 or fewer
,,Total,300
,"LOUISA, VA",Less than 65 Years,105
,,65 Years or more,158
,,No value,10 or fewer
,,Total,263
,"MANASSAS CITY, VA",Less than 65 Years,109
,,65 Years or more,136
,,No value,10 or fewer
,,Total,245
,"FLUVANNA, VA",Less than 65 Years,109
,,65 Years or more,159
,,No value,10 or fewer
,,Total,268
,"FAYETTE, TN",Less than 65 Years,81
,,65 Years or more,146
,,No value,10 or fewer
,,Total,227
,"AUGLAIZE, OH",Less than 65 Years,89
,,65 Years or more,166
,,No value,10 or fewer
,,Total,255
,"LIBERTY, TX",Less than 65 Years,115
,,65 Years or more,127
,,No value,10 or fewer
,,Total,242
,"BRADLEY, TN",Less than 65 Years,128
,,65 Years or more,89
,,No value,10 or fewer
,,Total,217
,"NORTHAMPTON, VA",Less than 65 Years,83
,,65 Years or more,175
,,No value,10 or fewer
,,Total,258
,"ERIE, OH",Less than 65 Years,86
,,65 Years or more,156
,,No value,10 or fewer
,,Total,242
,"VAN ZANDT, TX",Less than 65 Years,99
,,65 Years or more,148
,,No value,10 or fewer
,,Total,247
,"COLUMBIA, OR",Less than 65 Years,78
,,65 Years or more,159
,,No value,10 or fewer
,,Total,237
,"COLONIAL HEIGHTS CITY, VA",Less than 65 Years,92
,,65 Years or more,143
,,No value,10 or fewer
,,Total,235
,"WINCHESTER CITY, VA",Less than 65 Years,46
,,65 Years or more,53
,,No value,10 or fewer
,,Total,99
,"BRISTOL CITY, VA",Less than 65 Years,124
,,65 Years or more,142
,,No value,10 or fewer
,,Total,266
,"MCINTOSH, OK",Less than 65 Years,73
,,65 Years or more,156
,,No value,10 or fewer
,,Total,229
,"CLINTON, OH",Less than 65 Years,80
,,65 Years or more,140
,,No value,10 or fewer
,,Total,220
,"ADDISON, VT",Less than 65 Years,52
,,65 Years or more,177
,,No value,10 or fewer
,,Total,229
,"SEQUATCHIE, TN",Less than 65 Years,103
,,65 Years or more,139
,,No value,10 or fewer
,,Total,242
,"BROWN, SD",Less than 65 Years,101
,,65 Years or more,128
,,No value,10 or fewer
,,Total,229
,"FAUQUIER, VA",Less than 65 Years,83
,,65 Years or more,138
,,No value,10 or fewer
,,Total,221
,"BRUNSWICK, VA",Less than 65 Years,90
