,,No value,10 or fewer
,,Total,940
,"FORREST, MS",Less than 65 Years,343
,,65 Years or more,525
,,No value,10 or fewer
,,Total,868
,"HAWKINS, TN",Less than 65 Years,381
,,65 Years or more,563
,,No value,10 or fewer
,,Total,944
,"CLINTON, NY",Less than 65 Years,301
,,65 Years or more,593
,,No value,10 or fewer
,,Total,894
,"CHATHAM, NC",Less than 65 Years,158
,,65 Years or more,583
,,No value,10 or fewer
,,Total,741
,"GREENE, TN",Less than 65 Years,294
,,65 Years or more,578
,,No value,10 or fewer
,,Total,872
,"LAUDERDALE, MS",Less than 65 Years,337
,,65 Years or more,281
,,No value,10 or fewer
,,Total,618
,"DURHAM, NC",Less than 65 Years,409
,,65 Years or more,452
,,No value,10 or fewer
,,Total,861
,"ONTARIO, NY",Less than 65 Years,206
,,65 Years or more,500
,,No value,10 or fewer
,,Total,706
,"PEARL RIVER, MS",Less than 65 Years,339
,,65 Years or more,478
,,No value,10 or fewer
,,Total,817
,"STEUBEN, NY",Less than 65 Years,259
,,65 Years or more,460
,,No value,10 or fewer
,,Total,719
,"HILLSBOROUGH, NH",Less than 65 Years,198
,,65 Years or more,536
,,No value,10 or fewer
,,Total,734
,"ANOKA, MN",Less than 65 Years,397
,,65 Years or more,423
,,No value,10 or fewer
,,Total,820
,"OTTER TAIL, MN",Less than 65 Years,210
,,65 Years or more,536
,,No value,10 or fewer
,,Total,746
,"SARATOGA, NY",Less than 65 Years,104
,,65 Years or more,271
,,No value,10 or fewer
,,Total,375
,"WAYNE, NY",Less than 65 Years,210
,,65 Years or more,453
,,No value,10 or fewer
,,Total,663
,"CHARLES, MD",Less than 65 Years,239
,,65 Years or more,354
,,No value,10 or fewer
,,Total,593
,"SAINT MARTIN, LA",Less than 65 Years,371
,,65 Years or more,340
,,No value,10 or fewer
,,Total,711
,"UNION, NC",Less than 65 Years,232
,,65 Years or more,464
,,No value,10 or fewer
,,Total,696
,"ITASCA, MN",Less than 65 Years,267
,,65 Years or more,476
,,No value,10 or fewer
,,Total,743
,"PLATTE, MO",Less than 65 Years,186
,,65 Years or more,427
,,No value,10 or fewer
,,Total,613
,"PENOBSCOT, ME",Less than 65 Years,226
,,65 Years or more,533
,,No value,10 or fewer
,,Total,759
,"ST JOHN THE BAPTIST, LA",Less than 65 Years,362
,,65 Years or more,312
,,No value,10 or fewer
,,Total,674
,"BELTRAMI, MN",Less than 65 Years,282
,,65 Years or more,416
,,No value,10 or fewer
,,Total,698
,"LEE, MS",Less than 65 Years,68
,,65 Years or more,63
,,No value,10 or fewer
,,Total,131
,"ALLEGAN, MI",Less than 65 Years,249
,,65 Years or more,391
,,No value,10 or fewer
,,Total,640
,"LINCOLN, NE",Less than 65 Years,330
,,65 Years or more,406
,,No value,10 or fewer
,,Total,736
,"CLAY, MO",Less than 65 Years,258
,,65 Years or more,347
,,No value,10 or fewer
,,Total,605
,"WESTCHESTER, NY",Less than 65 Years,244
,,65 Years or more,396
,,No value,10 or fewer
,,Total,640
,"TIPTON, TN",Less than 65 Years,241
,,65 Years or more,276
,,No value,10 or fewer
,,Total,517
,"HENDERSON, KY",Less than 65 Years,251
,,65 Years or more,417
,,No value,10 or fewer
,,Total,668
,"ANDROSCOGGIN, ME",Less than 65 Years,258
,,65 Years or more,389
,,No value,10 or fewer
,,Total,647
,"SHERBURNE, MN",Less than 65 Years,323
,,65 Years or more,345
,,No value,10 or fewer
,,Total,668
,"BULLITT, KY",Less than 65 Years,371
,,65 Years or more,346
,,No value,10 or fewer
,,Total,717
,"PHELPS, MO",Less than 65 Years,226
,,65 Years or more,369
,,No value,10 or fewer
,,Total,595
,"CARTER, TN",Less than 65 Years,241
,,65 Years or more,376
,,No value,10 or fewer
,,Total,617
,"WASHINGTON, LA",Less than 65 Years,350
,,65 Years or more,275
,,No value,10 or fewer
,,Total,625
,"CHESHIRE, NH",Less than 65 Years,142
,,65 Years or more,390
,,No value,10 or fewer
,,Total,532
,"SAINT LAWRENCE, NY",Less than 65 Years,193
,,65 Years or more,418
,,No value,10 or fewer
,,Total,611
,"SAINT MARY, LA",Less than 65 Years,321
,,65 Years or more,277
,,No value,10 or fewer
,,Total,598
,"OLDHAM, KY",Less than 65 Years,330
,,65 Years or more,308
,,No value,10 or fewer
,,Total,638
,"HERKIMER, NY",Less than 65 Years,222
,,65 Years or more,391
,,No value,10 or fewer
,,Total,613
,"IBERVILLE, LA",Less than 65 Years,337
,,65 Years or more,280
,,No value,10 or fewer
,,Total,617
,"BLADEN, NC",Less than 65 Years,242
,,65 Years or more,367
,,No value,10 or fewer
,,Total,609
,"CLAY, MN",Less than 65 Years,265
,,65 Years or more,294
,,No value,10 or fewer
,,Total,559
,"MADISON, TN",Less than 65 Years,13
,,65 Years or more,15
,,No value,10 or fewer
,,Total,28
,"RANDOLPH, NC",Less than 65 Years,240
,,65 Years or more,335
,,No value,10 or fewer
,,Total,575
,"LAFOURCHE, LA",Less than 65 Years,345
,,65 Years or more,267
,,No value,10 or fewer
,,Total,612
,"BARRY, MI",Less than 65 Years,173
,,65 Years or more,368
,,No value,10 or fewer
,,Total,541
,"CROW WING, MN",Less than 65 Years,130
,,65 Years or more,383
,,No value,10 or fewer
,,Total,513
,"CHENANGO, NY",Less than 65 Years,259
,,65 Years or more,325
,,No value,10 or fewer
,,Total,584
,"FRANKLIN, NC",Less than 65 Years,216
,,65 Years or more,307
,,No value,10 or fewer
,,Total,524
,"BUNCOMBE, NC",Less than 65 Years,149
,,65 Years or more,340
,,No value,10 or fewer
,,Total,489
,"MONTCALM, MI",Less than 65 Years,197
,,65 Years or more,337
,,No value,10 or fewer
,,Total,534
,"CORTLAND, NY",Less than 65 Years,126
,,65 Years or more,333
,,No value,10 or fewer
,,Total,459
,"PASQUOTANK, NC",Less than 65 Years,165
,,65 Years or more,388
,,No value,10 or fewer
,,Total,553
,"CASCADE, MT",Less than 65 Years,10 or fewer
,,65 Years or more,11
,,No value,10 or fewer
,,Total,20
,"HANCOCK, MS",Less than 65 Years,257
,,65 Years or more,238
,,No value,10 or fewer
,,Total,495
,"VERMILION, LA",Less than 65 Years,291
,,65 Years or more,277
,,No value,10 or fewer
,,Total,568
,"DARE, NC",Less than 65 Years,156
,,65 Years or more,319
,,No value,10 or fewer
,,Total,475
,"BERTIE, NC",Less than 65 Years,234
,,65 Years or more,283
,,No value,10 or fewer
,,Total,517
,"NEWAYGO, MI",Less than 65 Years,176
,,65 Years or more,302
,,No value,10 or fewer
,,Total,478
,"WRIGHT, MN",Less than 65 Years,201
,,65 Years or more,313
,,No value,10 or fewer
,,Total,514
,"LIVINGSTON, NY",Less than 65 Years,147
,,65 Years or more,285
,,No value,10 or fewer
,,Total,432
,"CHISAGO, MN",Less than 65 Years,191
,,65 Years or more,304
,,No value,10 or fewer
,,Total,495
,"BECKER, MN",Less than 65 Years,178
,,65 Years or more,298
,,No value,10 or fewer
,,Total,476
,"STOKES, NC",Less than 65 Years,125
,,65 Years or more,360
,,No value,10 or fewer
,,Total,485
,"DELTA, MI",Less than 65 Years,196
,,65 Years or more,337
,,No value,10 or fewer
,,Total,533
,"DORCHESTER, MD",Less than 65 Years,180
,,65 Years or more,263
,,No value,10 or fewer
,,Total,443
,"HAMPDEN, MA",Less than 65 Years,65
,,65 Years or more,53
,,No value,10 or fewer
,,Total,118
,"BRONX, NY",Less than 65 Years,341
,,65 Years or more,144
,,No value,10 or fewer
,,Total,485
,"CHOWAN, NC",Less than 65 Years,160
,,65 Years or more,293
,,No value,10 or fewer
,,Total,453
,"POLK, MN",Less than 65 Years,185
,,65 Years or more,267
,,No value,10 or fewer
,,Total,452
,"PENDER, NC",Less than 65 Years,12
,,65 Years or more,44
,,No value,10 or fewer
,,Total,56
,"PIKE, MS",Less than 65 Years,173
,,65 Years or more,196
,,No value,10 or fewer
,,Total,369
,"OTSEGO, NY",Less than 65 Years,146
,,65 Years or more,288
,,No value,10 or fewer
,,Total,434
,"ESSEX, NY",Less than 65 Years,123
,,65 Years or more,270
,,No value,10 or fewer
,,Total,393
,"TIOGA, NY",Less than 65 Years,161
,,65 Years or more,284
,,No value,10 or fewer
,,Total,445
,"WORCESTER, MD",Less than 65 Years,134
,,65 Years or more,275
,,No value,10 or fewer
,,Total,409
,"JESSAMINE, KY",Less than 65 Years,197
,,65 Years or more,242
,,No value,10 or fewer
,,Total,439
,"SAINT TAMMANY, LA",Less than 65 Years,300
,,65 Years or more,323
,,No value,10 or fewer
,,Total,623
,"UNION, MS",Less than 65 Years,162
,,65 Years or more,244
,,No value,10 or fewer
,,Total,406
,"HERTFORD, NC",Less than 65 Years,152
,,65 Years or more,271
,,No value,10 or fewer
,,Total,423
,"WATAUGA, NC",Less than 65 Years,65
,,65 Years or more,99
,,No value,10 or fewer
,,Total,164
,"TALBOT, MD",Less than 65 Years,104
,,65 Years or more,316
,,No value,10 or fewer
,,Total,420
,"MARTIN, NC",Less than 65 Years,127
,,65 Years or more,182
,,No value,10 or fewer
,,Total,309
,"GENESEE, NY",Less than 65 Years,123
,,65 Years or more,253
,,No value,10 or fewer
,,Total,376
,"KNOX, ME",Less than 65 Years,110
,,65 Years or more,328
,,No value,10 or fewer
,,Total,438
,"QUEEN ANNES, MD",Less than 65 Years,140
,,65 Years or more,233
,,No value,10 or fewer
,,Total,373
,"ALLEGANY, NY",Less than 65 Years,165
,,65 Years or more,289
,,No value,10 or fewer
,,Total,454
,"OBION, TN",Less than 65 Years,151
,,65 Years or more,207
,,No value,10 or fewer
,,Total,358
,"MASON, MI",Less than 65 Years,110
,,65 Years or more,273
,,No value,10 or fewer
,,Total,383
,"CAPE GIRARDEAU, MO",Less than 65 Years,131
,,65 Years or more,237
,,No value,10 or fewer
,,Total,368
,"SAINT LANDRY, LA",Less than 65 Years,188
,,65 Years or more,221
,,No value,10 or fewer
,,Total,409
,"CHEMUNG, NY",Less than 65 Years,108
,,65 Years or more,233
,,No value,10 or fewer
,,Total,341
,"SOMERSET, MD",Less than 65 Years,188
,,65 Years or more,243
,,No value,10 or fewer
,,Total,431
,"CALCASIEU, LA",Less than 65 Years,69
,,65 Years or more,40
,,No value,10 or fewer
,,Total,109
,"NORTHAMPTON, NC",Less than 65 Years,99
,,65 Years or more,235
,,No value,10 or fewer
,,Total,334
,"BRANCH, MI",Less than 65 Years,153
,,65 Years or more,259
,,No value,10 or fewer
,,Total,412
,"ADAMS, NE",Less than 65 Years,128
,,65 Years or more,226
,,No value,10 or fewer
,,Total,354
,"MARION, MS",Less than 65 Years,138
,,65 Years or more,210
,,No value,10 or fewer
,,Total,348
,"KANDIYOHI, MN",Less than 65 Years,133
,,65 Years or more,241
,,No value,10 or fewer
,,Total,375
,"CARROLL, TN",Less than 65 Years,89
,,65 Years or more,193
,,No value,10 or fewer
,,Total,282
,"CLAY, KY",Less than 65 Years,188
,,65 Years or more,139
,,No value,10 or fewer
,,Total,327
,"OCEANA, MI",Less than 65 Years,159
,,65 Years or more,219
,,No value,10 or fewer
,,Total,378
,"MONROE, MS",Less than 65 Years,51
,,65 Years or more,50
,,No value,10 or fewer
,,Total,101
,"NOBLES, MN",Less than 65 Years,164
,,65 Years or more,194
,,No value,10 or fewer
,,Total,358
,"YAZOO, MS",Less than 65 Years,182
,,65 Years or more,182
,,No value,10 or fewer
,,Total,364
,"WHITLEY, KY",Less than 65 Years,126
,,65 Years or more,168
,,No value,10 or fewer
,,Total,294
,"LAMAR, MS",Less than 65 Years,145
,,65 Years or more,225
,,No value,10 or fewer
,,Total,370
,"CHAUTAUQUA, NY",Less than 65 Years,139
,,65 Years or more,232
,,No value,10 or fewer
,,Total,371
,"SAINT CHARLES, LA",Less than 65 Years,162
,,65 Years or more,195
,,No value,10 or fewer
,,Total,357
,"FRANKLIN, NY",Less than 65 Years,133
,,65 Years or more,186
,,No value,10 or fewer
,,Total,319
,"CARROLL, NH",Less than 65 Years,135
,,65 Years or more,211
,,No value,10 or fewer
,,Total,346
,"LINCOLN, ME",Less than 65 Years,92
,,65 Years or more,245
,,No value,10 or fewer
,,Total,337
,"FREDERICK, MD",Less than 65 Years,113
,,65 Years or more,208
,,No value,10 or fewer
,,Total,321
,"CAROLINE, MD",Less than 65 Years,134
,,65 Years or more,202
,,No value,10 or fewer
,,Total,336
,"MECOSTA, MI",Less than 65 Years,111
,,65 Years or more,246
,,No value,10 or fewer
,,Total,357
,"FRANKLIN, ME",Less than 65 Years,134
,,65 Years or more,302
,,No value,10 or fewer
,,Total,436
,"DELAWARE, NY",Less than 65 Years,91
,,65 Years or more,205
,,No value,10 or fewer
,,Total,296
,"WEST BATON ROUGE, LA",Less than 65 Years,213
,,65 Years or more,129
,,No value,10 or fewer
,,Total,342
,"ATTALA, MS",Less than 65 Years,141
,,65 Years or more,234
,,No value,10 or fewer
,,Total,375
,"GRENADA, MS",Less than 65 Years,162
,,65 Years or more,177
,,No value,10 or fewer
,,Total,339
,"CABARRUS, NC",Less than 65 Years,179
,,65 Years or more,150
,,No value,10 or fewer
,,Total,329
,"CASS, MI",Less than 65 Years,112
,,65 Years or more,213
,,No value,10 or fewer
,,Total,325
,"WILSON, NC",Less than 65 Years,143
,,65 Years or more,151
,,No value,10 or fewer
,,Total,294
