"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Citrus County, FL","12017","35-39 years","35-39",142
,"Citrus County, FL","12017","40-44 years","40-44",18
,"Citrus County, FL","12017","45-49 years","45-49",Suppressed
,"Citrus County, FL","12017","50 years and over","50+",0
,"Clay County, FL","12019","Under 15 years","15",0
,"Clay County, FL","12019","15-19 years","15-19",85
,"Clay County, FL","12019","20-24 years","20-24",422
,"Clay County, FL","12019","25-29 years","25-29",634
,"Clay County, FL","12019","30-34 years","30-34",700
,"Clay County, FL","12019","35-39 years","35-39",345
,"Clay County, FL","12019","40-44 years","40-44",57
,"Clay County, FL","12019","45-49 years","45-49",Suppressed
,"Clay County, FL","12019","50 years and over","50+",0
,"Collier County, FL","12021","Under 15 years","15",Suppressed
,"Collier County, FL","12021","15-19 years","15-19",162
,"Collier County, FL","12021","20-24 years","20-24",528
,"Collier County, FL","12021","25-29 years","25-29",896
,"Collier County, FL","12021","30-34 years","30-34",1058
,"Collier County, FL","12021","35-39 years","35-39",638
,"Collier County, FL","12021","40-44 years","40-44",169
,"Collier County, FL","12021","45-49 years","45-49",12
,"Collier County, FL","12021","50 years and over","50+",0
,"Duval County, FL","12031","Under 15 years","15",11
,"Duval County, FL","12031","15-19 years","15-19",535
,"Duval County, FL","12031","20-24 years","20-24",2337
,"Duval County, FL","12031","25-29 years","25-29",3584
,"Duval County, FL","12031","30-34 years","30-34",3758
,"Duval County, FL","12031","35-39 years","35-39",1963
,"Duval County, FL","12031","40-44 years","40-44",442
,"Duval County, FL","12031","45-49 years","45-49",21
,"Duval County, FL","12031","50 years and over","50+",Suppressed
,"Escambia County, FL","12033","Under 15 years","15",Suppressed
,"Escambia County, FL","12033","15-19 years","15-19",224
,"Escambia County, FL","12033","20-24 years","20-24",845
,"Escambia County, FL","12033","25-29 years","25-29",1085
,"Escambia County, FL","12033","30-34 years","30-34",964
,"Escambia County, FL","12033","35-39 years","35-39",426
,"Escambia County, FL","12033","40-44 years","40-44",88
,"Escambia County, FL","12033","45-49 years","45-49",Suppressed
,"Escambia County, FL","12033","50 years and over","50+",0
,"Hernando County, FL","12053","Under 15 years","15",0
,"Hernando County, FL","12053","15-19 years","15-19",77
,"Hernando County, FL","12053","20-24 years","20-24",356
,"Hernando County, FL","12053","25-29 years","25-29",518
,"Hernando County, FL","12053","30-34 years","30-34",481
,"Hernando County, FL","12053","35-39 years","35-39",225
,"Hernando County, FL","12053","40-44 years","40-44",58
,"Hernando County, FL","12053","45-49 years","45-49",Suppressed
,"Hernando County, FL","12053","50 years and over","50+",0
,"Hillsborough County, FL","12057","Under 15 years","15",10
,"Hillsborough County, FL","12057","15-19 years","15-19",633
,"Hillsborough County, FL","12057","20-24 years","20-24",2699
,"Hillsborough County, FL","12057","25-29 years","25-29",4487
,"Hillsborough County, FL","12057","30-34 years","30-34",5419
,"Hillsborough County, FL","12057","35-39 years","35-39",2911
,"Hillsborough County, FL","12057","40-44 years","40-44",670
,"Hillsborough County, FL","12057","45-49 years","45-49",35
,"Hillsborough County, FL","12057","50 years and over","50+",Suppressed
,"Indian River County, FL","12061","Under 15 years","15",Suppressed
,"Indian River County, FL","12061","15-19 years","15-19",46
,"Indian River County, FL","12061","20-24 years","20-24",206
,"Indian River County, FL","12061","25-29 years","25-29",368
,"Indian River County, FL","12061","30-34 years","30-34",354
,"Indian River County, FL","12061","35-39 years","35-39",215
,"Indian River County, FL","12061","40-44 years","40-44",36
,"Indian River County, FL","12061","45-49 years","45-49",Suppressed
,"Indian River County, FL","12061","50 years and over","50+",0
,"Lake County, FL","12069","Under 15 years","15",Suppressed
,"Lake County, FL","12069","15-19 years","15-19",151
,"Lake County, FL","12069","20-24 years","20-24",701
,"Lake County, FL","12069","25-29 years","25-29",1142
,"Lake County, FL","12069","30-34 years","30-34",1129
,"Lake County, FL","12069","35-39 years","35-39",595
,"Lake County, FL","12069","40-44 years","40-44",116
,"Lake County, FL","12069","45-49 years","45-49",Suppressed
,"Lake County, FL","12069","50 years and over","50+",0
,"Lee County, FL","12071","Under 15 years","15",Suppressed
,"Lee County, FL","12071","15-19 years","15-19",327
,"Lee County, FL","12071","20-24 years","20-24",1391
,"Lee County, FL","12071","25-29 years","25-29",2219
,"Lee County, FL","12071","30-34 years","30-34",2298
,"Lee County, FL","12071","35-39 years","35-39",1213
,"Lee County, FL","12071","40-44 years","40-44",282
,"Lee County, FL","12071","45-49 years","45-49",19
,"Lee County, FL","12071","50 years and over","50+",Suppressed
,"Leon County, FL","12073","Under 15 years","15",Suppressed
,"Leon County, FL","12073","15-19 years","15-19",109
,"Leon County, FL","12073","20-24 years","20-24",488
,"Leon County, FL","12073","25-29 years","25-29",726
,"Leon County, FL","12073","30-34 years","30-34",865
,"Leon County, FL","12073","35-39 years","35-39",406
,"Leon County, FL","12073","40-44 years","40-44",90
,"Leon County, FL","12073","45-49 years","45-49",Suppressed
,"Leon County, FL","12073","50 years and over","50+",Suppressed
,"Manatee County, FL","12081","Under 15 years","15",Suppressed
,"Manatee County, FL","12081","15-19 years","15-19",195
,"Manatee County, FL","12081","20-24 years","20-24",674
,"Manatee County, FL","12081","25-29 years","25-29",1032
,"Manatee County, FL","12081","30-34 years","30-34",1219
,"Manatee County, FL","12081","35-39 years","35-39",660
,"Manatee County, FL","12081","40-44 years","40-44",151
,"Manatee County, FL","12081","45-49 years","45-49",Suppressed
,"Manatee County, FL","12081","50 years and over","50+",Suppressed
,"Marion County, FL","12083","Under 15 years","15",0
,"Marion County, FL","12083","15-19 years","15-19",191
,"Marion County, FL","12083","20-24 years","20-24",824
,"Marion County, FL","12083","25-29 years","25-29",1104
,"Marion County, FL","12083","30-34 years","30-34",920
,"Marion County, FL","12083","35-39 years","35-39",431
,"Marion County, FL","12083","40-44 years","40-44",123
,"Marion County, FL","12083","45-49 years","45-49",Suppressed
,"Marion County, FL","12083","50 years and over","50+",Suppressed
,"Martin County, FL","12085","Under 15 years","15",0
,"Martin County, FL","12085","15-19 years","15-19",44
,"Martin County, FL","12085","20-24 years","20-24",178
,"Martin County, FL","12085","25-29 years","25-29",323
,"Martin County, FL","12085","30-34 years","30-34",374
,"Martin County, FL","12085","35-39 years","35-39",267
,"Martin County, FL","12085","40-44 years","40-44",57
,"Martin County, FL","12085","45-49 years","45-49",Suppressed
,"Martin County, FL","12085","50 years and over","50+",Suppressed
,"Miami-Dade County, FL","12086","Under 15 years","15",11
,"Miami-Dade County, FL","12086","15-19 years","15-19",710
,"Miami-Dade County, FL","12086","20-24 years","20-24",3708
,"Miami-Dade County, FL","12086","25-29 years","25-29",7311
,"Miami-Dade County, FL","12086","30-34 years","30-34",9591
,"Miami-Dade County, FL","12086","35-39 years","35-39",6456
,"Miami-Dade County, FL","12086","40-44 years","40-44",1580
,"Miami-Dade County, FL","12086","45-49 years","45-49",136
,"Miami-Dade County, FL","12086","50 years and over","50+",13
,"Okaloosa County, FL","12091","Under 15 years","15",Suppressed
,"Okaloosa County, FL","12091","15-19 years","15-19",97
,"Okaloosa County, FL","12091","20-24 years","20-24",520
,"Okaloosa County, FL","12091","25-29 years","25-29",807
,"Okaloosa County, FL","12091","30-34 years","30-34",697
,"Okaloosa County, FL","12091","35-39 years","35-39",313
,"Okaloosa County, FL","12091","40-44 years","40-44",69
,"Okaloosa County, FL","12091","45-49 years","45-49",Suppressed
,"Okaloosa County, FL","12091","50 years and over","50+",0
,"Orange County, FL","12095","Under 15 years","15",Suppressed
,"Orange County, FL","12095","15-19 years","15-19",563
,"Orange County, FL","12095","20-24 years","20-24",2375
,"Orange County, FL","12095","25-29 years","25-29",4155
,"Orange County, FL","12095","30-34 years","30-34",5125
,"Orange County, FL","12095","35-39 years","35-39",3215
,"Orange County, FL","12095","40-44 years","40-44",777
,"Orange County, FL","12095","45-49 years","45-49",57
,"Orange County, FL","12095","50 years and over","50+",Suppressed
,"Osceola County, FL","12097","Under 15 years","15",Suppressed
,"Osceola County, FL","12097","15-19 years","15-19",151
,"Osceola County, FL","12097","20-24 years","20-24",917
,"Osceola County, FL","12097","25-29 years","25-29",1450
,"Osceola County, FL","12097","30-34 years","30-34",1406
,"Osceola County, FL","12097","35-39 years","35-39",812
,"Osceola County, FL","12097","40-44 years","40-44",201
,"Osceola County, FL","12097","45-49 years","45-49",23
,"Osceola County, FL","12097","50 years and over","50+",Suppressed
,"Palm Beach County, FL","12099","Under 15 years","15",Suppressed
,"Palm Beach County, FL","12099","15-19 years","15-19",515
,"Palm Beach County, FL","12099","20-24 years","20-24",1823
,"Palm Beach County, FL","12099","25-29 years","25-29",3606
,"Palm Beach County, FL","12099","30-34 years","30-34",4968
,"Palm Beach County, FL","12099","35-39 years","35-39",3256
,"Palm Beach County, FL","12099","40-44 years","40-44",842
,"Palm Beach County, FL","12099","45-49 years","45-49",58
,"Palm Beach County, FL","12099","50 years and over","50+",Suppressed
,"Pasco County, FL","12101","Under 15 years","15",Suppressed
,"Pasco County, FL","12101","15-19 years","15-19",174
,"Pasco County, FL","12101","20-24 years","20-24",926
,"Pasco County, FL","12101","25-29 years","25-29",1683
,"Pasco County, FL","12101","30-34 years","30-34",1840
,"Pasco County, FL","12101","35-39 years","35-39",945
,"Pasco County, FL","12101","40-44 years","40-44",228
,"Pasco County, FL","12101","45-49 years","45-49",17
,"Pasco County, FL","12101","50 years and over","50+",Suppressed
,"Pinellas County, FL","12103","Under 15 years","15",Suppressed
,"Pinellas County, FL","12103","15-19 years","15-19",246
,"Pinellas County, FL","12103","20-24 years","20-24",894
,"Pinellas County, FL","12103","25-29 years","25-29",1780
,"Pinellas County, FL","12103","30-34 years","30-34",2400
,"Pinellas County, FL","12103","35-39 years","35-39",1381
,"Pinellas County, FL","12103","40-44 years","40-44",304
,"Pinellas County, FL","12103","45-49 years","45-49",33
,"Pinellas County, FL","12103","50 years and over","50+",Suppressed
,"Polk County, FL","12105","Under 15 years","15",Suppressed
,"Polk County, FL","12105","15-19 years","15-19",449
,"Polk County, FL","12105","20-24 years","20-24",1916
,"Polk County, FL","12105","25-29 years","25-29",2864
,"Polk County, FL","12105","30-34 years","30-34",2493
,"Polk County, FL","12105","35-39 years","35-39",1206
,"Polk County, FL","12105","40-44 years","40-44",275
,"Polk County, FL","12105","45-49 years","45-49",21
,"Polk County, FL","12105","50 years and over","50+",Suppressed
,"St. Johns County, FL","12109","Under 15 years","15",0
,"St. Johns County, FL","12109","15-19 years","15-19",49
,"St. Johns County, FL","12109","20-24 years","20-24",224
,"St. Johns County, FL","12109","25-29 years","25-29",617
,"St. Johns County, FL","12109","30-34 years","30-34",889
,"St. Johns County, FL","12109","35-39 years","35-39",598
,"St. Johns County, FL","12109","40-44 years","40-44",138
,"St. Johns County, FL","12109","45-49 years","45-49",12
,"St. Johns County, FL","12109","50 years and over","50+",0
,"St. Lucie County, FL","12111","Under 15 years","15",Suppressed
,"St. Lucie County, FL","12111","15-19 years","15-19",150
,"St. Lucie County, FL","12111","20-24 years","20-24",589
,"St. Lucie County, FL","12111","25-29 years","25-29",1051
,"St. Lucie County, FL","12111","30-34 years","30-34",1107
,"St. Lucie County, FL","12111","35-39 years","35-39",652
,"St. Lucie County, FL","12111","40-44 years","40-44",167
,"St. Lucie County, FL","12111","45-49 years","45-49",12
,"St. Lucie County, FL","12111","50 years and over","50+",Suppressed
,"Santa Rosa County, FL","12113","Under 15 years","15",Suppressed
,"Santa Rosa County, FL","12113","15-19 years","15-19",66
,"Santa Rosa County, FL","12113","20-24 years","20-24",376
,"Santa Rosa County, FL","12113","25-29 years","25-29",622
,"Santa Rosa County, FL","12113","30-34 years","30-34",568
,"Santa Rosa County, FL","12113","35-39 years","35-39",282
,"Santa Rosa County, FL","12113","40-44 years","40-44",61
,"Santa Rosa County, FL","12113","45-49 years","45-49",Suppressed
,"Santa Rosa County, FL","12113","50 years and over","50+",0
,"Sarasota County, FL","12115","Under 15 years","15",0
,"Sarasota County, FL","12115","15-19 years","15-19",96
,"Sarasota County, FL","12115","20-24 years","20-24",446
,"Sarasota County, FL","12115","25-29 years","25-29",790
,"Sarasota County, FL","12115","30-34 years","30-34",954
,"Sarasota County, FL","12115","35-39 years","35-39",556
,"Sarasota County, FL","12115","40-44 years","40-44",132
,"Sarasota County, FL","12115","45-49 years","45-49",Suppressed
,"Sarasota County, FL","12115","50 years and over","50+",Suppressed
,"Seminole County, FL","12117","Under 15 years","15",Suppressed
,"Seminole County, FL","12117","15-19 years","15-19",105
,"Seminole County, FL","12117","20-24 years","20-24",505
,"Seminole County, FL","12117","25-29 years","25-29",1199
,"Seminole County, FL","12117","30-34 years","30-34",1523
,"Seminole County, FL","12117","35-39 years","35-39",814
,"Seminole County, FL","12117","40-44 years","40-44",191
,"Seminole County, FL","12117","45-49 years","45-49",Suppressed
,"Seminole County, FL","12117","50 years and over","50+",Suppressed
,"Volusia County, FL","12127","Under 15 years","15",Suppressed
,"Volusia County, FL","12127","15-19 years","15-19",176
,"Volusia County, FL","12127","20-24 years","20-24",934
,"Volusia County, FL","12127","25-29 years","25-29",1501
,"Volusia County, FL","12127","30-34 years","30-34",1464
,"Volusia County, FL","12127","35-39 years","35-39",765
,"Volusia County, FL","12127","40-44 years","40-44",148
,"Volusia County, FL","12127","45-49 years","45-49",Suppressed
,"Volusia County, FL","12127","50 years and over","50+",Suppressed
,"Unidentified Counties, FL","12999","Under 15 years","15",10
,"Unidentified Counties, FL","12999","15-19 years","15-19",844
,"Unidentified Counties, FL","12999","20-24 years","20-24",3265
,"Unidentified Counties, FL","12999","25-29 years","25-29",3916
,"Unidentified Counties, FL","12999","30-34 years","30-34",3224
,"Unidentified Counties, FL","12999","35-39 years","35-39",1621
,"Unidentified Counties, FL","12999","40-44 years","40-44",347
,"Unidentified Counties, FL","12999","45-49 years","45-49",25
,"Unidentified Counties, FL","12999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Florida (12)"
"Year: 2023"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 7:40:04 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 7:40:04 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
