"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Coweta County, GA","13077","Under 15 years","15",Suppressed
,"Coweta County, GA","13077","15-19 years","15-19",57
,"Coweta County, GA","13077","20-24 years","20-24",267
,"Coweta County, GA","13077","25-29 years","25-29",509
,"Coweta County, GA","13077","30-34 years","30-34",550
,"Coweta County, GA","13077","35-39 years","35-39",225
,"Coweta County, GA","13077","40-44 years","40-44",54
,"Coweta County, GA","13077","45-49 years","45-49",Suppressed
,"Coweta County, GA","13077","50 years and over","50+",0
,"DeKalb County, GA","13089","Under 15 years","15",Suppressed
,"DeKalb County, GA","13089","15-19 years","15-19",465
,"DeKalb County, GA","13089","20-24 years","20-24",1463
,"DeKalb County, GA","13089","25-29 years","25-29",2249
,"DeKalb County, GA","13089","30-34 years","30-34",2942
,"DeKalb County, GA","13089","35-39 years","35-39",1861
,"DeKalb County, GA","13089","40-44 years","40-44",469
,"DeKalb County, GA","13089","45-49 years","45-49",25
,"DeKalb County, GA","13089","50 years and over","50+",Suppressed
,"Douglas County, GA","13097","Under 15 years","15",0
,"Douglas County, GA","13097","15-19 years","15-19",61
,"Douglas County, GA","13097","20-24 years","20-24",338
,"Douglas County, GA","13097","25-29 years","25-29",472
,"Douglas County, GA","13097","30-34 years","30-34",480
,"Douglas County, GA","13097","35-39 years","35-39",259
,"Douglas County, GA","13097","40-44 years","40-44",88
,"Douglas County, GA","13097","45-49 years","45-49",Suppressed
,"Douglas County, GA","13097","50 years and over","50+",0
,"Fayette County, GA","13113","Under 15 years","15",0
,"Fayette County, GA","13113","15-19 years","15-19",18
,"Fayette County, GA","13113","20-24 years","20-24",117
,"Fayette County, GA","13113","25-29 years","25-29",215
,"Fayette County, GA","13113","30-34 years","30-34",290
,"Fayette County, GA","13113","35-39 years","35-39",191
,"Fayette County, GA","13113","40-44 years","40-44",61
,"Fayette County, GA","13113","45-49 years","45-49",Suppressed
,"Fayette County, GA","13113","50 years and over","50+",0
,"Forsyth County, GA","13117","Under 15 years","15",Suppressed
,"Forsyth County, GA","13117","15-19 years","15-19",30
,"Forsyth County, GA","13117","20-24 years","20-24",184
,"Forsyth County, GA","13117","25-29 years","25-29",527
,"Forsyth County, GA","13117","30-34 years","30-34",904
,"Forsyth County, GA","13117","35-39 years","35-39",583
,"Forsyth County, GA","13117","40-44 years","40-44",116
,"Forsyth County, GA","13117","45-49 years","45-49",Suppressed
,"Forsyth County, GA","13117","50 years and over","50+",Suppressed
,"Fulton County, GA","13121","Under 15 years","15",Suppressed
,"Fulton County, GA","13121","15-19 years","15-19",437
,"Fulton County, GA","13121","20-24 years","20-24",1561
,"Fulton County, GA","13121","25-29 years","25-29",2756
,"Fulton County, GA","13121","30-34 years","30-34",4192
,"Fulton County, GA","13121","35-39 years","35-39",2725
,"Fulton County, GA","13121","40-44 years","40-44",623
,"Fulton County, GA","13121","45-49 years","45-49",47
,"Fulton County, GA","13121","50 years and over","50+",10
,"Gwinnett County, GA","13135","Under 15 years","15",Suppressed
,"Gwinnett County, GA","13135","15-19 years","15-19",448
,"Gwinnett County, GA","13135","20-24 years","20-24",1703
,"Gwinnett County, GA","13135","25-29 years","25-29",2862
,"Gwinnett County, GA","13135","30-34 years","30-34",3459
,"Gwinnett County, GA","13135","35-39 years","35-39",2036
,"Gwinnett County, GA","13135","40-44 years","40-44",573
,"Gwinnett County, GA","13135","45-49 years","45-49",39
,"Gwinnett County, GA","13135","50 years and over","50+",Suppressed
,"Hall County, GA","13139","Under 15 years","15",Suppressed
,"Hall County, GA","13139","15-19 years","15-19",166
,"Hall County, GA","13139","20-24 years","20-24",552
,"Hall County, GA","13139","25-29 years","25-29",864
,"Hall County, GA","13139","30-34 years","30-34",770
,"Hall County, GA","13139","35-39 years","35-39",366
,"Hall County, GA","13139","40-44 years","40-44",79
,"Hall County, GA","13139","45-49 years","45-49",Suppressed
,"Hall County, GA","13139","50 years and over","50+",0
,"Henry County, GA","13151","Under 15 years","15",0
,"Henry County, GA","13151","15-19 years","15-19",114
,"Henry County, GA","13151","20-24 years","20-24",540
,"Henry County, GA","13151","25-29 years","25-29",764
,"Henry County, GA","13151","30-34 years","30-34",738
,"Henry County, GA","13151","35-39 years","35-39",482
,"Henry County, GA","13151","40-44 years","40-44",118
,"Henry County, GA","13151","45-49 years","45-49",13
,"Henry County, GA","13151","50 years and over","50+",Suppressed
,"Houston County, GA","13153","Under 15 years","15",Suppressed
,"Houston County, GA","13153","15-19 years","15-19",96
,"Houston County, GA","13153","20-24 years","20-24",439
,"Houston County, GA","13153","25-29 years","25-29",596
,"Houston County, GA","13153","30-34 years","30-34",541
,"Houston County, GA","13153","35-39 years","35-39",267
,"Houston County, GA","13153","40-44 years","40-44",61
,"Houston County, GA","13153","45-49 years","45-49",Suppressed
,"Houston County, GA","13153","50 years and over","50+",0
,"Lowndes County, GA","13185","Under 15 years","15",Suppressed
,"Lowndes County, GA","13185","15-19 years","15-19",101
,"Lowndes County, GA","13185","20-24 years","20-24",405
,"Lowndes County, GA","13185","25-29 years","25-29",483
,"Lowndes County, GA","13185","30-34 years","30-34",363
,"Lowndes County, GA","13185","35-39 years","35-39",149
,"Lowndes County, GA","13185","40-44 years","40-44",27
,"Lowndes County, GA","13185","45-49 years","45-49",0
,"Lowndes County, GA","13185","50 years and over","50+",0
,"Muscogee County, GA","13215","Under 15 years","15",0
,"Muscogee County, GA","13215","15-19 years","15-19",146
,"Muscogee County, GA","13215","20-24 years","20-24",601
,"Muscogee County, GA","13215","25-29 years","25-29",762
,"Muscogee County, GA","13215","30-34 years","30-34",707
,"Muscogee County, GA","13215","35-39 years","35-39",279
,"Muscogee County, GA","13215","40-44 years","40-44",69
,"Muscogee County, GA","13215","45-49 years","45-49",Suppressed
,"Muscogee County, GA","13215","50 years and over","50+",0
,"Paulding County, GA","13223","Under 15 years","15",0
,"Paulding County, GA","13223","15-19 years","15-19",51
,"Paulding County, GA","13223","20-24 years","20-24",290
,"Paulding County, GA","13223","25-29 years","25-29",586
,"Paulding County, GA","13223","30-34 years","30-34",588
,"Paulding County, GA","13223","35-39 years","35-39",267
,"Paulding County, GA","13223","40-44 years","40-44",78
,"Paulding County, GA","13223","45-49 years","45-49",Suppressed
,"Paulding County, GA","13223","50 years and over","50+",Suppressed
,"Richmond County, GA","13245","Under 15 years","15",Suppressed
,"Richmond County, GA","13245","15-19 years","15-19",177
,"Richmond County, GA","13245","20-24 years","20-24",672
,"Richmond County, GA","13245","25-29 years","25-29",826
,"Richmond County, GA","13245","30-34 years","30-34",673
,"Richmond County, GA","13245","35-39 years","35-39",313
,"Richmond County, GA","13245","40-44 years","40-44",57
,"Richmond County, GA","13245","45-49 years","45-49",Suppressed
,"Richmond County, GA","13245","50 years and over","50+",0
,"Whitfield County, GA","13313","Under 15 years","15",0
,"Whitfield County, GA","13313","15-19 years","15-19",107
,"Whitfield County, GA","13313","20-24 years","20-24",320
,"Whitfield County, GA","13313","25-29 years","25-29",398
,"Whitfield County, GA","13313","30-34 years","30-34",309
,"Whitfield County, GA","13313","35-39 years","35-39",132
,"Whitfield County, GA","13313","40-44 years","40-44",39
,"Whitfield County, GA","13313","45-49 years","45-49",Suppressed
,"Whitfield County, GA","13313","50 years and over","50+",0
,"Unidentified Counties, GA","13999","Under 15 years","15",46
,"Unidentified Counties, GA","13999","15-19 years","15-19",2686
,"Unidentified Counties, GA","13999","20-24 years","20-24",10659
,"Unidentified Counties, GA","13999","25-29 years","25-29",13029
,"Unidentified Counties, GA","13999","30-34 years","30-34",9830
,"Unidentified Counties, GA","13999","35-39 years","35-39",4164
,"Unidentified Counties, GA","13999","40-44 years","40-44",926
,"Unidentified Counties, GA","13999","45-49 years","45-49",53
,"Unidentified Counties, GA","13999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Georgia (13)"
"Year: 2023"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 7:41:12 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 7:41:12 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
