"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Columbiana County, OH","39029","35-39 years","35-39",96
,"Columbiana County, OH","39029","40-44 years","40-44",10
,"Columbiana County, OH","39029","45-49 years","45-49",0
,"Columbiana County, OH","39029","50 years and over","50+",0
,"Cuyahoga County, OH","39035","Under 15 years","15",Suppressed
,"Cuyahoga County, OH","39035","15-19 years","15-19",536
,"Cuyahoga County, OH","39035","20-24 years","20-24",1990
,"Cuyahoga County, OH","39035","25-29 years","25-29",3302
,"Cuyahoga County, OH","39035","30-34 years","30-34",4247
,"Cuyahoga County, OH","39035","35-39 years","35-39",2158
,"Cuyahoga County, OH","39035","40-44 years","40-44",433
,"Cuyahoga County, OH","39035","45-49 years","45-49",25
,"Cuyahoga County, OH","39035","50 years and over","50+",Suppressed
,"Delaware County, OH","39041","Under 15 years","15",0
,"Delaware County, OH","39041","15-19 years","15-19",19
,"Delaware County, OH","39041","20-24 years","20-24",127
,"Delaware County, OH","39041","25-29 years","25-29",474
,"Delaware County, OH","39041","30-34 years","30-34",931
,"Delaware County, OH","39041","35-39 years","35-39",480
,"Delaware County, OH","39041","40-44 years","40-44",78
,"Delaware County, OH","39041","45-49 years","45-49",Suppressed
,"Delaware County, OH","39041","50 years and over","50+",Suppressed
,"Fairfield County, OH","39045","Under 15 years","15",0
,"Fairfield County, OH","39045","15-19 years","15-19",60
,"Fairfield County, OH","39045","20-24 years","20-24",248
,"Fairfield County, OH","39045","25-29 years","25-29",553
,"Fairfield County, OH","39045","30-34 years","30-34",483
,"Fairfield County, OH","39045","35-39 years","35-39",266
,"Fairfield County, OH","39045","40-44 years","40-44",52
,"Fairfield County, OH","39045","45-49 years","45-49",Suppressed
,"Fairfield County, OH","39045","50 years and over","50+",0
,"Franklin County, OH","39049","Under 15 years","15",14
,"Franklin County, OH","39049","15-19 years","15-19",590
,"Franklin County, OH","39049","20-24 years","20-24",2567
,"Franklin County, OH","39049","25-29 years","25-29",4624
,"Franklin County, OH","39049","30-34 years","30-34",5623
,"Franklin County, OH","39049","35-39 years","35-39",3039
,"Franklin County, OH","39049","40-44 years","40-44",622
,"Franklin County, OH","39049","45-49 years","45-49",52
,"Franklin County, OH","39049","50 years and over","50+",12
,"Greene County, OH","39057","Under 15 years","15",Suppressed
,"Greene County, OH","39057","15-19 years","15-19",51
,"Greene County, OH","39057","20-24 years","20-24",325
,"Greene County, OH","39057","25-29 years","25-29",522
,"Greene County, OH","39057","30-34 years","30-34",520
,"Greene County, OH","39057","35-39 years","35-39",262
,"Greene County, OH","39057","40-44 years","40-44",37
,"Greene County, OH","39057","45-49 years","45-49",Suppressed
,"Greene County, OH","39057","50 years and over","50+",0
,"Hamilton County, OH","39061","Under 15 years","15",Suppressed
,"Hamilton County, OH","39061","15-19 years","15-19",534
,"Hamilton County, OH","39061","20-24 years","20-24",1687
,"Hamilton County, OH","39061","25-29 years","25-29",2664
,"Hamilton County, OH","39061","30-34 years","30-34",3293
,"Hamilton County, OH","39061","35-39 years","35-39",1617
,"Hamilton County, OH","39061","40-44 years","40-44",281
,"Hamilton County, OH","39061","45-49 years","45-49",13
,"Hamilton County, OH","39061","50 years and over","50+",Suppressed
,"Lake County, OH","39085","Under 15 years","15",0
,"Lake County, OH","39085","15-19 years","15-19",47
,"Lake County, OH","39085","20-24 years","20-24",275
,"Lake County, OH","39085","25-29 years","25-29",605
,"Lake County, OH","39085","30-34 years","30-34",721
,"Lake County, OH","39085","35-39 years","35-39",370
,"Lake County, OH","39085","40-44 years","40-44",60
,"Lake County, OH","39085","45-49 years","45-49",Suppressed
,"Lake County, OH","39085","50 years and over","50+",0
,"Licking County, OH","39089","Under 15 years","15",0
,"Licking County, OH","39089","15-19 years","15-19",71
,"Licking County, OH","39089","20-24 years","20-24",347
,"Licking County, OH","39089","25-29 years","25-29",600
,"Licking County, OH","39089","30-34 years","30-34",523
,"Licking County, OH","39089","35-39 years","35-39",235
,"Licking County, OH","39089","40-44 years","40-44",47
,"Licking County, OH","39089","45-49 years","45-49",Suppressed
,"Licking County, OH","39089","50 years and over","50+",0
,"Lorain County, OH","39093","Under 15 years","15",Suppressed
,"Lorain County, OH","39093","15-19 years","15-19",117
,"Lorain County, OH","39093","20-24 years","20-24",531
,"Lorain County, OH","39093","25-29 years","25-29",935
,"Lorain County, OH","39093","30-34 years","30-34",955
,"Lorain County, OH","39093","35-39 years","35-39",441
,"Lorain County, OH","39093","40-44 years","40-44",86
,"Lorain County, OH","39093","45-49 years","45-49",Suppressed
,"Lorain County, OH","39093","50 years and over","50+",0
,"Lucas County, OH","39095","Under 15 years","15",Suppressed
,"Lucas County, OH","39095","15-19 years","15-19",237
,"Lucas County, OH","39095","20-24 years","20-24",999
,"Lucas County, OH","39095","25-29 years","25-29",1343
,"Lucas County, OH","39095","30-34 years","30-34",1296
,"Lucas County, OH","39095","35-39 years","35-39",531
,"Lucas County, OH","39095","40-44 years","40-44",125
,"Lucas County, OH","39095","45-49 years","45-49",Suppressed
,"Lucas County, OH","39095","50 years and over","50+",0
,"Mahoning County, OH","39099","Under 15 years","15",0
,"Mahoning County, OH","39099","15-19 years","15-19",115
,"Mahoning County, OH","39099","20-24 years","20-24",436
,"Mahoning County, OH","39099","25-29 years","25-29",697
,"Mahoning County, OH","39099","30-34 years","30-34",661
,"Mahoning County, OH","39099","35-39 years","35-39",302
,"Mahoning County, OH","39099","40-44 years","40-44",56
,"Mahoning County, OH","39099","45-49 years","45-49",Suppressed
,"Mahoning County, OH","39099","50 years and over","50+",Suppressed
,"Medina County, OH","39103","Under 15 years","15",0
,"Medina County, OH","39103","15-19 years","15-19",21
,"Medina County, OH","39103","20-24 years","20-24",153
,"Medina County, OH","39103","25-29 years","25-29",459
,"Medina County, OH","39103","30-34 years","30-34",644
,"Medina County, OH","39103","35-39 years","35-39",294
,"Medina County, OH","39103","40-44 years","40-44",65
,"Medina County, OH","39103","45-49 years","45-49",Suppressed
,"Medina County, OH","39103","50 years and over","50+",0
,"Miami County, OH","39109","Under 15 years","15",0
,"Miami County, OH","39109","15-19 years","15-19",40
,"Miami County, OH","39109","20-24 years","20-24",243
,"Miami County, OH","39109","25-29 years","25-29",366
,"Miami County, OH","39109","30-34 years","30-34",316
,"Miami County, OH","39109","35-39 years","35-39",120
,"Miami County, OH","39109","40-44 years","40-44",24
,"Miami County, OH","39109","45-49 years","45-49",0
,"Miami County, OH","39109","50 years and over","50+",0
,"Montgomery County, OH","39113","Under 15 years","15",Suppressed
,"Montgomery County, OH","39113","15-19 years","15-19",323
,"Montgomery County, OH","39113","20-24 years","20-24",1310
,"Montgomery County, OH","39113","25-29 years","25-29",1824
,"Montgomery County, OH","39113","30-34 years","30-34",1699
,"Montgomery County, OH","39113","35-39 years","35-39",732
,"Montgomery County, OH","39113","40-44 years","40-44",194
,"Montgomery County, OH","39113","45-49 years","45-49",Suppressed
,"Montgomery County, OH","39113","50 years and over","50+",Suppressed
,"Portage County, OH","39133","Under 15 years","15",0
,"Portage County, OH","39133","15-19 years","15-19",43
,"Portage County, OH","39133","20-24 years","20-24",214
,"Portage County, OH","39133","25-29 years","25-29",401
,"Portage County, OH","39133","30-34 years","30-34",422
,"Portage County, OH","39133","35-39 years","35-39",213
,"Portage County, OH","39133","40-44 years","40-44",27
,"Portage County, OH","39133","45-49 years","45-49",Suppressed
,"Portage County, OH","39133","50 years and over","50+",0
,"Richland County, OH","39139","Under 15 years","15",Suppressed
,"Richland County, OH","39139","15-19 years","15-19",66
,"Richland County, OH","39139","20-24 years","20-24",358
,"Richland County, OH","39139","25-29 years","25-29",434
,"Richland County, OH","39139","30-34 years","30-34",316
,"Richland County, OH","39139","35-39 years","35-39",117
,"Richland County, OH","39139","40-44 years","40-44",18
,"Richland County, OH","39139","45-49 years","45-49",Suppressed
,"Richland County, OH","39139","50 years and over","50+",0
,"Stark County, OH","39151","Under 15 years","15",Suppressed
,"Stark County, OH","39151","15-19 years","15-19",214
,"Stark County, OH","39151","20-24 years","20-24",867
,"Stark County, OH","39151","25-29 years","25-29",1249
,"Stark County, OH","39151","30-34 years","30-34",1122
,"Stark County, OH","39151","35-39 years","35-39",442
,"Stark County, OH","39151","40-44 years","40-44",66
,"Stark County, OH","39151","45-49 years","45-49",Suppressed
,"Stark County, OH","39151","50 years and over","50+",Suppressed
,"Summit County, OH","39153","Under 15 years","15",Suppressed
,"Summit County, OH","39153","15-19 years","15-19",212
,"Summit County, OH","39153","20-24 years","20-24",880
,"Summit County, OH","39153","25-29 years","25-29",1553
,"Summit County, OH","39153","30-34 years","30-34",1661
,"Summit County, OH","39153","35-39 years","35-39",832
,"Summit County, OH","39153","40-44 years","40-44",140
,"Summit County, OH","39153","45-49 years","45-49",14
,"Summit County, OH","39153","50 years and over","50+",0
,"Trumbull County, OH","39155","Under 15 years","15",Suppressed
,"Trumbull County, OH","39155","15-19 years","15-19",99
,"Trumbull County, OH","39155","20-24 years","20-24",459
,"Trumbull County, OH","39155","25-29 years","25-29",587
,"Trumbull County, OH","39155","30-34 years","30-34",498
,"Trumbull County, OH","39155","35-39 years","35-39",222
,"Trumbull County, OH","39155","40-44 years","40-44",39
,"Trumbull County, OH","39155","45-49 years","45-49",Suppressed
,"Trumbull County, OH","39155","50 years and over","50+",0
,"Warren County, OH","39165","Under 15 years","15",0
,"Warren County, OH","39165","15-19 years","15-19",45
,"Warren County, OH","39165","20-24 years","20-24",293
,"Warren County, OH","39165","25-29 years","25-29",707
,"Warren County, OH","39165","30-34 years","30-34",842
,"Warren County, OH","39165","35-39 years","35-39",443
,"Warren County, OH","39165","40-44 years","40-44",82
,"Warren County, OH","39165","45-49 years","45-49",Suppressed
,"Warren County, OH","39165","50 years and over","50+",0
,"Wayne County, OH","39169","Under 15 years","15",0
,"Wayne County, OH","39169","15-19 years","15-19",42
,"Wayne County, OH","39169","20-24 years","20-24",307
,"Wayne County, OH","39169","25-29 years","25-29",425
,"Wayne County, OH","39169","30-34 years","30-34",387
,"Wayne County, OH","39169","35-39 years","35-39",172
,"Wayne County, OH","39169","40-44 years","40-44",46
,"Wayne County, OH","39169","45-49 years","45-49",Suppressed
,"Wayne County, OH","39169","50 years and over","50+",0
,"Wood County, OH","39173","Under 15 years","15",0
,"Wood County, OH","39173","15-19 years","15-19",38
,"Wood County, OH","39173","20-24 years","20-24",215
,"Wood County, OH","39173","25-29 years","25-29",435
,"Wood County, OH","39173","30-34 years","30-34",390
,"Wood County, OH","39173","35-39 years","35-39",160
,"Wood County, OH","39173","40-44 years","40-44",30
,"Wood County, OH","39173","45-49 years","45-49",0
,"Wood County, OH","39173","50 years and over","50+",0
,"Unidentified Counties, OH","39999","Under 15 years","15",17
,"Unidentified Counties, OH","39999","15-19 years","15-19",1398
,"Unidentified Counties, OH","39999","20-24 years","20-24",7055
,"Unidentified Counties, OH","39999","25-29 years","25-29",9582
,"Unidentified Counties, OH","39999","30-34 years","30-34",7160
,"Unidentified Counties, OH","39999","35-39 years","35-39",3022
,"Unidentified Counties, OH","39999","40-44 years","40-44",537
,"Unidentified Counties, OH","39999","45-49 years","45-49",27
,"Unidentified Counties, OH","39999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Ohio (39)"
"Year: 2023"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 8:08:20 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 8:08:20 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
