"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Cumberland County, NJ","34011","45-49 years","45-49",0
,"Cumberland County, NJ","34011","50 years and over","50+",0
,"Essex County, NJ","34013","Under 15 years","15",Suppressed
,"Essex County, NJ","34013","15-19 years","15-19",327
,"Essex County, NJ","34013","20-24 years","20-24",1328
,"Essex County, NJ","34013","25-29 years","25-29",2174
,"Essex County, NJ","34013","30-34 years","30-34",3126
,"Essex County, NJ","34013","35-39 years","35-39",2164
,"Essex County, NJ","34013","40-44 years","40-44",555
,"Essex County, NJ","34013","45-49 years","45-49",38
,"Essex County, NJ","34013","50 years and over","50+",Suppressed
,"Gloucester County, NJ","34015","Under 15 years","15",0
,"Gloucester County, NJ","34015","15-19 years","15-19",58
,"Gloucester County, NJ","34015","20-24 years","20-24",270
,"Gloucester County, NJ","34015","25-29 years","25-29",793
,"Gloucester County, NJ","34015","30-34 years","30-34",1151
,"Gloucester County, NJ","34015","35-39 years","35-39",633
,"Gloucester County, NJ","34015","40-44 years","40-44",104
,"Gloucester County, NJ","34015","45-49 years","45-49",Suppressed
,"Gloucester County, NJ","34015","50 years and over","50+",Suppressed
,"Hudson County, NJ","34017","Under 15 years","15",Suppressed
,"Hudson County, NJ","34017","15-19 years","15-19",164
,"Hudson County, NJ","34017","20-24 years","20-24",877
,"Hudson County, NJ","34017","25-29 years","25-29",1760
,"Hudson County, NJ","34017","30-34 years","30-34",3557
,"Hudson County, NJ","34017","35-39 years","35-39",2199
,"Hudson County, NJ","34017","40-44 years","40-44",512
,"Hudson County, NJ","34017","45-49 years","45-49",44
,"Hudson County, NJ","34017","50 years and over","50+",Suppressed
,"Hunterdon County, NJ","34019","Under 15 years","15",Suppressed
,"Hunterdon County, NJ","34019","15-19 years","15-19",10
,"Hunterdon County, NJ","34019","20-24 years","20-24",38
,"Hunterdon County, NJ","34019","25-29 years","25-29",192
,"Hunterdon County, NJ","34019","30-34 years","30-34",449
,"Hunterdon County, NJ","34019","35-39 years","35-39",309
,"Hunterdon County, NJ","34019","40-44 years","40-44",52
,"Hunterdon County, NJ","34019","45-49 years","45-49",Suppressed
,"Hunterdon County, NJ","34019","50 years and over","50+",0
,"Mercer County, NJ","34021","Under 15 years","15",Suppressed
,"Mercer County, NJ","34021","15-19 years","15-19",186
,"Mercer County, NJ","34021","20-24 years","20-24",538
,"Mercer County, NJ","34021","25-29 years","25-29",955
,"Mercer County, NJ","34021","30-34 years","30-34",1361
,"Mercer County, NJ","34021","35-39 years","35-39",846
,"Mercer County, NJ","34021","40-44 years","40-44",208
,"Mercer County, NJ","34021","45-49 years","45-49",10
,"Mercer County, NJ","34021","50 years and over","50+",Suppressed
,"Middlesex County, NJ","34023","Under 15 years","15",Suppressed
,"Middlesex County, NJ","34023","15-19 years","15-19",170
,"Middlesex County, NJ","34023","20-24 years","20-24",810
,"Middlesex County, NJ","34023","25-29 years","25-29",2072
,"Middlesex County, NJ","34023","30-34 years","30-34",3253
,"Middlesex County, NJ","34023","35-39 years","35-39",1910
,"Middlesex County, NJ","34023","40-44 years","40-44",406
,"Middlesex County, NJ","34023","45-49 years","45-49",24
,"Middlesex County, NJ","34023","50 years and over","50+",Suppressed
,"Monmouth County, NJ","34025","Under 15 years","15",Suppressed
,"Monmouth County, NJ","34025","15-19 years","15-19",80
,"Monmouth County, NJ","34025","20-24 years","20-24",401
,"Monmouth County, NJ","34025","25-29 years","25-29",1101
,"Monmouth County, NJ","34025","30-34 years","30-34",2653
,"Monmouth County, NJ","34025","35-39 years","35-39",1574
,"Monmouth County, NJ","34025","40-44 years","40-44",345
,"Monmouth County, NJ","34025","45-49 years","45-49",18
,"Monmouth County, NJ","34025","50 years and over","50+",Suppressed
,"Morris County, NJ","34027","Under 15 years","15",Suppressed
,"Morris County, NJ","34027","15-19 years","15-19",45
,"Morris County, NJ","34027","20-24 years","20-24",221
,"Morris County, NJ","34027","25-29 years","25-29",806
,"Morris County, NJ","34027","30-34 years","30-34",2107
,"Morris County, NJ","34027","35-39 years","35-39",1382
,"Morris County, NJ","34027","40-44 years","40-44",291
,"Morris County, NJ","34027","45-49 years","45-49",25
,"Morris County, NJ","34027","50 years and over","50+",Suppressed
,"Ocean County, NJ","34029","Under 15 years","15",Suppressed
,"Ocean County, NJ","34029","15-19 years","15-19",100
,"Ocean County, NJ","34029","20-24 years","20-24",2080
,"Ocean County, NJ","34029","25-29 years","25-29",2749
,"Ocean County, NJ","34029","30-34 years","30-34",3091
,"Ocean County, NJ","34029","35-39 years","35-39",1718
,"Ocean County, NJ","34029","40-44 years","40-44",471
,"Ocean County, NJ","34029","45-49 years","45-49",22
,"Ocean County, NJ","34029","50 years and over","50+",Suppressed
,"Passaic County, NJ","34031","Under 15 years","15",Suppressed
,"Passaic County, NJ","34031","15-19 years","15-19",228
,"Passaic County, NJ","34031","20-24 years","20-24",930
,"Passaic County, NJ","34031","25-29 years","25-29",1672
,"Passaic County, NJ","34031","30-34 years","30-34",1985
,"Passaic County, NJ","34031","35-39 years","35-39",1136
,"Passaic County, NJ","34031","40-44 years","40-44",283
,"Passaic County, NJ","34031","45-49 years","45-49",14
,"Passaic County, NJ","34031","50 years and over","50+",Suppressed
,"Somerset County, NJ","34035","Under 15 years","15",Suppressed
,"Somerset County, NJ","34035","15-19 years","15-19",48
,"Somerset County, NJ","34035","20-24 years","20-24",222
,"Somerset County, NJ","34035","25-29 years","25-29",570
,"Somerset County, NJ","34035","30-34 years","30-34",1279
,"Somerset County, NJ","34035","35-39 years","35-39",834
,"Somerset County, NJ","34035","40-44 years","40-44",196
,"Somerset County, NJ","34035","45-49 years","45-49",15
,"Somerset County, NJ","34035","50 years and over","50+",Suppressed
,"Sussex County, NJ","34037","Under 15 years","15",Suppressed
,"Sussex County, NJ","34037","15-19 years","15-19",10
,"Sussex County, NJ","34037","20-24 years","20-24",94
,"Sussex County, NJ","34037","25-29 years","25-29",345
,"Sussex County, NJ","34037","30-34 years","30-34",538
,"Sussex County, NJ","34037","35-39 years","35-39",324
,"Sussex County, NJ","34037","40-44 years","40-44",58
,"Sussex County, NJ","34037","45-49 years","45-49",Suppressed
,"Sussex County, NJ","34037","50 years and over","50+",Suppressed
,"Union County, NJ","34039","Under 15 years","15",Suppressed
,"Union County, NJ","34039","15-19 years","15-19",174
,"Union County, NJ","34039","20-24 years","20-24",686
,"Union County, NJ","34039","25-29 years","25-29",1367
,"Union County, NJ","34039","30-34 years","30-34",2338
,"Union County, NJ","34039","35-39 years","35-39",1600
,"Union County, NJ","34039","40-44 years","40-44",400
,"Union County, NJ","34039","45-49 years","45-49",31
,"Union County, NJ","34039","50 years and over","50+",Suppressed
,"Warren County, NJ","34041","Under 15 years","15",Suppressed
,"Warren County, NJ","34041","15-19 years","15-19",17
,"Warren County, NJ","34041","20-24 years","20-24",114
,"Warren County, NJ","34041","25-29 years","25-29",289
,"Warren County, NJ","34041","30-34 years","30-34",391
,"Warren County, NJ","34041","35-39 years","35-39",215
,"Warren County, NJ","34041","40-44 years","40-44",50
,"Warren County, NJ","34041","45-49 years","45-49",Suppressed
,"Warren County, NJ","34041","50 years and over","50+",0
,"Unidentified Counties, NJ","34999","Under 15 years","15",Suppressed
,"Unidentified Counties, NJ","34999","15-19 years","15-19",53
,"Unidentified Counties, NJ","34999","20-24 years","20-24",216
,"Unidentified Counties, NJ","34999","25-29 years","25-29",435
,"Unidentified Counties, NJ","34999","30-34 years","30-34",472
,"Unidentified Counties, NJ","34999","35-39 years","35-39",207
,"Unidentified Counties, NJ","34999","40-44 years","40-44",37
,"Unidentified Counties, NJ","34999","45-49 years","45-49",Suppressed
,"Unidentified Counties, NJ","34999","50 years and over","50+",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New Jersey (34)"
"Year: 2021"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 11:53:12 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 11:53:12 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
