"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Franklin County, PA","42055","50 years and over","50+",0
,"Lackawanna County, PA","42069","Under 15 years","15",Suppressed
,"Lackawanna County, PA","42069","15-19 years","15-19",96
,"Lackawanna County, PA","42069","20-24 years","20-24",369
,"Lackawanna County, PA","42069","25-29 years","25-29",536
,"Lackawanna County, PA","42069","30-34 years","30-34",700
,"Lackawanna County, PA","42069","35-39 years","35-39",339
,"Lackawanna County, PA","42069","40-44 years","40-44",72
,"Lackawanna County, PA","42069","45-49 years","45-49",Suppressed
,"Lackawanna County, PA","42069","50 years and over","50+",0
,"Lancaster County, PA","42071","Under 15 years","15",Suppressed
,"Lancaster County, PA","42071","15-19 years","15-19",164
,"Lancaster County, PA","42071","20-24 years","20-24",1265
,"Lancaster County, PA","42071","25-29 years","25-29",2217
,"Lancaster County, PA","42071","30-34 years","30-34",2176
,"Lancaster County, PA","42071","35-39 years","35-39",994
,"Lancaster County, PA","42071","40-44 years","40-44",215
,"Lancaster County, PA","42071","45-49 years","45-49",13
,"Lancaster County, PA","42071","50 years and over","50+",Suppressed
,"Lebanon County, PA","42075","Under 15 years","15",0
,"Lebanon County, PA","42075","15-19 years","15-19",75
,"Lebanon County, PA","42075","20-24 years","20-24",332
,"Lebanon County, PA","42075","25-29 years","25-29",505
,"Lebanon County, PA","42075","30-34 years","30-34",443
,"Lebanon County, PA","42075","35-39 years","35-39",192
,"Lebanon County, PA","42075","40-44 years","40-44",37
,"Lebanon County, PA","42075","45-49 years","45-49",Suppressed
,"Lebanon County, PA","42075","50 years and over","50+",0
,"Lehigh County, PA","42077","Under 15 years","15",Suppressed
,"Lehigh County, PA","42077","15-19 years","15-19",192
,"Lehigh County, PA","42077","20-24 years","20-24",713
,"Lehigh County, PA","42077","25-29 years","25-29",1117
,"Lehigh County, PA","42077","30-34 years","30-34",1200
,"Lehigh County, PA","42077","35-39 years","35-39",625
,"Lehigh County, PA","42077","40-44 years","40-44",128
,"Lehigh County, PA","42077","45-49 years","45-49",Suppressed
,"Lehigh County, PA","42077","50 years and over","50+",Suppressed
,"Luzerne County, PA","42079","Under 15 years","15",Suppressed
,"Luzerne County, PA","42079","15-19 years","15-19",178
,"Luzerne County, PA","42079","20-24 years","20-24",630
,"Luzerne County, PA","42079","25-29 years","25-29",936
,"Luzerne County, PA","42079","30-34 years","30-34",924
,"Luzerne County, PA","42079","35-39 years","35-39",444
,"Luzerne County, PA","42079","40-44 years","40-44",80
,"Luzerne County, PA","42079","45-49 years","45-49",Suppressed
,"Luzerne County, PA","42079","50 years and over","50+",0
,"Lycoming County, PA","42081","Under 15 years","15",Suppressed
,"Lycoming County, PA","42081","15-19 years","15-19",47
,"Lycoming County, PA","42081","20-24 years","20-24",232
,"Lycoming County, PA","42081","25-29 years","25-29",359
,"Lycoming County, PA","42081","30-34 years","30-34",330
,"Lycoming County, PA","42081","35-39 years","35-39",130
,"Lycoming County, PA","42081","40-44 years","40-44",26
,"Lycoming County, PA","42081","45-49 years","45-49",Suppressed
,"Lycoming County, PA","42081","50 years and over","50+",0
,"Mercer County, PA","42085","Under 15 years","15",0
,"Mercer County, PA","42085","15-19 years","15-19",45
,"Mercer County, PA","42085","20-24 years","20-24",222
,"Mercer County, PA","42085","25-29 years","25-29",332
,"Mercer County, PA","42085","30-34 years","30-34",279
,"Mercer County, PA","42085","35-39 years","35-39",131
,"Mercer County, PA","42085","40-44 years","40-44",31
,"Mercer County, PA","42085","45-49 years","45-49",Suppressed
,"Mercer County, PA","42085","50 years and over","50+",Suppressed
,"Monroe County, PA","42089","Under 15 years","15",0
,"Monroe County, PA","42089","15-19 years","15-19",36
,"Monroe County, PA","42089","20-24 years","20-24",216
,"Monroe County, PA","42089","25-29 years","25-29",424
,"Monroe County, PA","42089","30-34 years","30-34",419
,"Monroe County, PA","42089","35-39 years","35-39",225
,"Monroe County, PA","42089","40-44 years","40-44",43
,"Monroe County, PA","42089","45-49 years","45-49",Suppressed
,"Monroe County, PA","42089","50 years and over","50+",0
,"Montgomery County, PA","42091","Under 15 years","15",0
,"Montgomery County, PA","42091","15-19 years","15-19",136
,"Montgomery County, PA","42091","20-24 years","20-24",614
,"Montgomery County, PA","42091","25-29 years","25-29",1790
,"Montgomery County, PA","42091","30-34 years","30-34",3659
,"Montgomery County, PA","42091","35-39 years","35-39",2130
,"Montgomery County, PA","42091","40-44 years","40-44",399
,"Montgomery County, PA","42091","45-49 years","45-49",17
,"Montgomery County, PA","42091","50 years and over","50+",Suppressed
,"Northampton County, PA","42095","Under 15 years","15",Suppressed
,"Northampton County, PA","42095","15-19 years","15-19",79
,"Northampton County, PA","42095","20-24 years","20-24",360
,"Northampton County, PA","42095","25-29 years","25-29",749
,"Northampton County, PA","42095","30-34 years","30-34",1010
,"Northampton County, PA","42095","35-39 years","35-39",509
,"Northampton County, PA","42095","40-44 years","40-44",91
,"Northampton County, PA","42095","45-49 years","45-49",Suppressed
,"Northampton County, PA","42095","50 years and over","50+",Suppressed
,"Philadelphia County, PA","42101","Under 15 years","15",16
,"Philadelphia County, PA","42101","15-19 years","15-19",968
,"Philadelphia County, PA","42101","20-24 years","20-24",3331
,"Philadelphia County, PA","42101","25-29 years","25-29",4954
,"Philadelphia County, PA","42101","30-34 years","30-34",6057
,"Philadelphia County, PA","42101","35-39 years","35-39",3189
,"Philadelphia County, PA","42101","40-44 years","40-44",738
,"Philadelphia County, PA","42101","45-49 years","45-49",44
,"Philadelphia County, PA","42101","50 years and over","50+",Suppressed
,"Schuylkill County, PA","42107","Under 15 years","15",0
,"Schuylkill County, PA","42107","15-19 years","15-19",70
,"Schuylkill County, PA","42107","20-24 years","20-24",255
,"Schuylkill County, PA","42107","25-29 years","25-29",389
,"Schuylkill County, PA","42107","30-34 years","30-34",316
,"Schuylkill County, PA","42107","35-39 years","35-39",144
,"Schuylkill County, PA","42107","40-44 years","40-44",25
,"Schuylkill County, PA","42107","45-49 years","45-49",Suppressed
,"Schuylkill County, PA","42107","50 years and over","50+",Suppressed
,"Washington County, PA","42125","Under 15 years","15",Suppressed
,"Washington County, PA","42125","15-19 years","15-19",47
,"Washington County, PA","42125","20-24 years","20-24",244
,"Washington County, PA","42125","25-29 years","25-29",625
,"Washington County, PA","42125","30-34 years","30-34",690
,"Washington County, PA","42125","35-39 years","35-39",297
,"Washington County, PA","42125","40-44 years","40-44",50
,"Washington County, PA","42125","45-49 years","45-49",Suppressed
,"Washington County, PA","42125","50 years and over","50+",0
,"Westmoreland County, PA","42129","Under 15 years","15",0
,"Westmoreland County, PA","42129","15-19 years","15-19",88
,"Westmoreland County, PA","42129","20-24 years","20-24",408
,"Westmoreland County, PA","42129","25-29 years","25-29",903
,"Westmoreland County, PA","42129","30-34 years","30-34",989
,"Westmoreland County, PA","42129","35-39 years","35-39",418
,"Westmoreland County, PA","42129","40-44 years","40-44",49
,"Westmoreland County, PA","42129","45-49 years","45-49",Suppressed
,"Westmoreland County, PA","42129","50 years and over","50+",0
,"York County, PA","42133","Under 15 years","15",Suppressed
,"York County, PA","42133","15-19 years","15-19",159
,"York County, PA","42133","20-24 years","20-24",872
,"York County, PA","42133","25-29 years","25-29",1587
,"York County, PA","42133","30-34 years","30-34",1456
,"York County, PA","42133","35-39 years","35-39",643
,"York County, PA","42133","40-44 years","40-44",145
,"York County, PA","42133","45-49 years","45-49",Suppressed
,"York County, PA","42133","50 years and over","50+",0
,"Unidentified Counties, PA","42999","Under 15 years","15",Suppressed
,"Unidentified Counties, PA","42999","15-19 years","15-19",615
,"Unidentified Counties, PA","42999","20-24 years","20-24",3466
,"Unidentified Counties, PA","42999","25-29 years","25-29",4960
,"Unidentified Counties, PA","42999","30-34 years","30-34",4112
,"Unidentified Counties, PA","42999","35-39 years","35-39",1782
,"Unidentified Counties, PA","42999","40-44 years","40-44",348
,"Unidentified Counties, PA","42999","45-49 years","45-49",15
,"Unidentified Counties, PA","42999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Pennsylvania (42)"
"Year: 2021"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 12:01:43 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 12:01:43 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
