"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Wayne County, OH","39169","25-29 years","25-29",456
,"Wayne County, OH","39169","30-34 years","30-34",387
,"Wayne County, OH","39169","35-39 years","35-39",165
,"Wayne County, OH","39169","40-44 years","40-44",34
,"Wayne County, OH","39169","45-49 years","45-49",Suppressed
,"Wayne County, OH","39169","50 years and over","50+",0
,"Wood County, OH","39173","Under 15 years","15",Suppressed
,"Wood County, OH","39173","15-19 years","15-19",47
,"Wood County, OH","39173","20-24 years","20-24",210
,"Wood County, OH","39173","25-29 years","25-29",430
,"Wood County, OH","39173","30-34 years","30-34",416
,"Wood County, OH","39173","35-39 years","35-39",176
,"Wood County, OH","39173","40-44 years","40-44",20
,"Wood County, OH","39173","45-49 years","45-49",Suppressed
,"Wood County, OH","39173","50 years and over","50+",0
,"Unidentified Counties, OH","39999","Under 15 years","15",23
,"Unidentified Counties, OH","39999","15-19 years","15-19",1457
,"Unidentified Counties, OH","39999","20-24 years","20-24",7459
,"Unidentified Counties, OH","39999","25-29 years","25-29",9903
,"Unidentified Counties, OH","39999","30-34 years","30-34",7081
,"Unidentified Counties, OH","39999","35-39 years","35-39",2821
,"Unidentified Counties, OH","39999","40-44 years","40-44",532
,"Unidentified Counties, OH","39999","45-49 years","45-49",21
,"Unidentified Counties, OH","39999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Ohio (39)"
"Year: 2021"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 11:58:23 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 11:58:23 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
