"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"LaSalle County, IL","17099","20-24 years","20-24",261
,"LaSalle County, IL","17099","25-29 years","25-29",339
,"LaSalle County, IL","17099","30-34 years","30-34",304
,"LaSalle County, IL","17099","35-39 years","35-39",148
,"LaSalle County, IL","17099","40-44 years","40-44",25
,"LaSalle County, IL","17099","45-49 years","45-49",Suppressed
,"LaSalle County, IL","17099","50 years and over","50+",0
,"McHenry County, IL","17111","Under 15 years","15",0
,"McHenry County, IL","17111","15-19 years","15-19",63
,"McHenry County, IL","17111","20-24 years","20-24",275
,"McHenry County, IL","17111","25-29 years","25-29",874
,"McHenry County, IL","17111","30-34 years","30-34",1190
,"McHenry County, IL","17111","35-39 years","35-39",585
,"McHenry County, IL","17111","40-44 years","40-44",101
,"McHenry County, IL","17111","45-49 years","45-49",11
,"McHenry County, IL","17111","50 years and over","50+",0
,"McLean County, IL","17113","Under 15 years","15",0
,"McLean County, IL","17113","15-19 years","15-19",44
,"McLean County, IL","17113","20-24 years","20-24",259
,"McLean County, IL","17113","25-29 years","25-29",522
,"McLean County, IL","17113","30-34 years","30-34",590
,"McLean County, IL","17113","35-39 years","35-39",239
,"McLean County, IL","17113","40-44 years","40-44",37
,"McLean County, IL","17113","45-49 years","45-49",Suppressed
,"McLean County, IL","17113","50 years and over","50+",Suppressed
,"Macon County, IL","17115","Under 15 years","15",0
,"Macon County, IL","17115","15-19 years","15-19",64
,"Macon County, IL","17115","20-24 years","20-24",301
,"Macon County, IL","17115","25-29 years","25-29",379
,"Macon County, IL","17115","30-34 years","30-34",286
,"Macon County, IL","17115","35-39 years","35-39",116
,"Macon County, IL","17115","40-44 years","40-44",28
,"Macon County, IL","17115","45-49 years","45-49",Suppressed
,"Macon County, IL","17115","50 years and over","50+",0
,"Madison County, IL","17119","Under 15 years","15",Suppressed
,"Madison County, IL","17119","15-19 years","15-19",107
,"Madison County, IL","17119","20-24 years","20-24",530
,"Madison County, IL","17119","25-29 years","25-29",897
,"Madison County, IL","17119","30-34 years","30-34",853
,"Madison County, IL","17119","35-39 years","35-39",353
,"Madison County, IL","17119","40-44 years","40-44",49
,"Madison County, IL","17119","45-49 years","45-49",Suppressed
,"Madison County, IL","17119","50 years and over","50+",Suppressed
,"Peoria County, IL","17143","Under 15 years","15",Suppressed
,"Peoria County, IL","17143","15-19 years","15-19",114
,"Peoria County, IL","17143","20-24 years","20-24",467
,"Peoria County, IL","17143","25-29 years","25-29",670
,"Peoria County, IL","17143","30-34 years","30-34",587
,"Peoria County, IL","17143","35-39 years","35-39",261
,"Peoria County, IL","17143","40-44 years","40-44",46
,"Peoria County, IL","17143","45-49 years","45-49",Suppressed
,"Peoria County, IL","17143","50 years and over","50+",0
,"Rock Island County, IL","17161","Under 15 years","15",Suppressed
,"Rock Island County, IL","17161","15-19 years","15-19",91
,"Rock Island County, IL","17161","20-24 years","20-24",307
,"Rock Island County, IL","17161","25-29 years","25-29",508
,"Rock Island County, IL","17161","30-34 years","30-34",419
,"Rock Island County, IL","17161","35-39 years","35-39",188
,"Rock Island County, IL","17161","40-44 years","40-44",43
,"Rock Island County, IL","17161","45-49 years","45-49",0
,"Rock Island County, IL","17161","50 years and over","50+",0
,"St. Clair County, IL","17163","Under 15 years","15",Suppressed
,"St. Clair County, IL","17163","15-19 years","15-19",133
,"St. Clair County, IL","17163","20-24 years","20-24",500
,"St. Clair County, IL","17163","25-29 years","25-29",796
,"St. Clair County, IL","17163","30-34 years","30-34",848
,"St. Clair County, IL","17163","35-39 years","35-39",385
,"St. Clair County, IL","17163","40-44 years","40-44",78
,"St. Clair County, IL","17163","45-49 years","45-49",Suppressed
,"St. Clair County, IL","17163","50 years and over","50+",Suppressed
,"Sangamon County, IL","17167","Under 15 years","15",Suppressed
,"Sangamon County, IL","17167","15-19 years","15-19",83
,"Sangamon County, IL","17167","20-24 years","20-24",418
,"Sangamon County, IL","17167","25-29 years","25-29",596
,"Sangamon County, IL","17167","30-34 years","30-34",626
,"Sangamon County, IL","17167","35-39 years","35-39",287
,"Sangamon County, IL","17167","40-44 years","40-44",48
,"Sangamon County, IL","17167","45-49 years","45-49",Suppressed
,"Sangamon County, IL","17167","50 years and over","50+",0
,"Tazewell County, IL","17179","Under 15 years","15",Suppressed
,"Tazewell County, IL","17179","15-19 years","15-19",56
,"Tazewell County, IL","17179","20-24 years","20-24",265
,"Tazewell County, IL","17179","25-29 years","25-29",421
,"Tazewell County, IL","17179","30-34 years","30-34",380
,"Tazewell County, IL","17179","35-39 years","35-39",149
,"Tazewell County, IL","17179","40-44 years","40-44",25
,"Tazewell County, IL","17179","45-49 years","45-49",Suppressed
,"Tazewell County, IL","17179","50 years and over","50+",0
,"Will County, IL","17197","Under 15 years","15",0
,"Will County, IL","17197","15-19 years","15-19",152
,"Will County, IL","17197","20-24 years","20-24",833
,"Will County, IL","17197","25-29 years","25-29",1848
,"Will County, IL","17197","30-34 years","30-34",2596
,"Will County, IL","17197","35-39 years","35-39",1302
,"Will County, IL","17197","40-44 years","40-44",237
,"Will County, IL","17197","45-49 years","45-49",18
,"Will County, IL","17197","50 years and over","50+",Suppressed
,"Winnebago County, IL","17201","Under 15 years","15",Suppressed
,"Winnebago County, IL","17201","15-19 years","15-19",171
,"Winnebago County, IL","17201","20-24 years","20-24",723
,"Winnebago County, IL","17201","25-29 years","25-29",1052
,"Winnebago County, IL","17201","30-34 years","30-34",881
,"Winnebago County, IL","17201","35-39 years","35-39",369
,"Winnebago County, IL","17201","40-44 years","40-44",81
,"Winnebago County, IL","17201","45-49 years","45-49",Suppressed
,"Winnebago County, IL","17201","50 years and over","50+",0
,"Unidentified Counties, IL","17999","Under 15 years","15",12
,"Unidentified Counties, IL","17999","15-19 years","15-19",1020
,"Unidentified Counties, IL","17999","20-24 years","20-24",4611
,"Unidentified Counties, IL","17999","25-29 years","25-29",6664
,"Unidentified Counties, IL","17999","30-34 years","30-34",5200
,"Unidentified Counties, IL","17999","35-39 years","35-39",2069
,"Unidentified Counties, IL","17999","40-44 years","40-44",361
,"Unidentified Counties, IL","17999","45-49 years","45-49",25
,"Unidentified Counties, IL","17999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Illinois (17)"
"Year: 2021"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 11:35:13 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 11:35:13 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
