"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Durham County, NC","37063","50 years and over","50+",Suppressed
,"Forsyth County, NC","37067","Under 15 years","15",Suppressed
,"Forsyth County, NC","37067","15-19 years","15-19",233
,"Forsyth County, NC","37067","20-24 years","20-24",850
,"Forsyth County, NC","37067","25-29 years","25-29",1268
,"Forsyth County, NC","37067","30-34 years","30-34",1327
,"Forsyth County, NC","37067","35-39 years","35-39",619
,"Forsyth County, NC","37067","40-44 years","40-44",124
,"Forsyth County, NC","37067","45-49 years","45-49",10
,"Forsyth County, NC","37067","50 years and over","50+",0
,"Gaston County, NC","37071","Under 15 years","15",Suppressed
,"Gaston County, NC","37071","15-19 years","15-19",138
,"Gaston County, NC","37071","20-24 years","20-24",579
,"Gaston County, NC","37071","25-29 years","25-29",845
,"Gaston County, NC","37071","30-34 years","30-34",751
,"Gaston County, NC","37071","35-39 years","35-39",298
,"Gaston County, NC","37071","40-44 years","40-44",68
,"Gaston County, NC","37071","45-49 years","45-49",Suppressed
,"Gaston County, NC","37071","50 years and over","50+",0
,"Guilford County, NC","37081","Under 15 years","15",Suppressed
,"Guilford County, NC","37081","15-19 years","15-19",226
,"Guilford County, NC","37081","20-24 years","20-24",1027
,"Guilford County, NC","37081","25-29 years","25-29",1694
,"Guilford County, NC","37081","30-34 years","30-34",1712
,"Guilford County, NC","37081","35-39 years","35-39",914
,"Guilford County, NC","37081","40-44 years","40-44",198
,"Guilford County, NC","37081","45-49 years","45-49",13
,"Guilford County, NC","37081","50 years and over","50+",Suppressed
,"Harnett County, NC","37085","Under 15 years","15",Suppressed
,"Harnett County, NC","37085","15-19 years","15-19",80
,"Harnett County, NC","37085","20-24 years","20-24",400
,"Harnett County, NC","37085","25-29 years","25-29",605
,"Harnett County, NC","37085","30-34 years","30-34",507
,"Harnett County, NC","37085","35-39 years","35-39",233
,"Harnett County, NC","37085","40-44 years","40-44",43
,"Harnett County, NC","37085","45-49 years","45-49",Suppressed
,"Harnett County, NC","37085","50 years and over","50+",0
,"Henderson County, NC","37089","Under 15 years","15",Suppressed
,"Henderson County, NC","37089","15-19 years","15-19",43
,"Henderson County, NC","37089","20-24 years","20-24",210
,"Henderson County, NC","37089","25-29 years","25-29",258
,"Henderson County, NC","37089","30-34 years","30-34",308
,"Henderson County, NC","37089","35-39 years","35-39",147
,"Henderson County, NC","37089","40-44 years","40-44",31
,"Henderson County, NC","37089","45-49 years","45-49",0
,"Henderson County, NC","37089","50 years and over","50+",0
,"Iredell County, NC","37097","Under 15 years","15",Suppressed
,"Iredell County, NC","37097","15-19 years","15-19",83
,"Iredell County, NC","37097","20-24 years","20-24",308
,"Iredell County, NC","37097","25-29 years","25-29",584
,"Iredell County, NC","37097","30-34 years","30-34",616
,"Iredell County, NC","37097","35-39 years","35-39",293
,"Iredell County, NC","37097","40-44 years","40-44",41
,"Iredell County, NC","37097","45-49 years","45-49",Suppressed
,"Iredell County, NC","37097","50 years and over","50+",0
,"Johnston County, NC","37101","Under 15 years","15",Suppressed
,"Johnston County, NC","37101","15-19 years","15-19",110
,"Johnston County, NC","37101","20-24 years","20-24",477
,"Johnston County, NC","37101","25-29 years","25-29",870
,"Johnston County, NC","37101","30-34 years","30-34",852
,"Johnston County, NC","37101","35-39 years","35-39",379
,"Johnston County, NC","37101","40-44 years","40-44",75
,"Johnston County, NC","37101","45-49 years","45-49",Suppressed
,"Johnston County, NC","37101","50 years and over","50+",0
,"Mecklenburg County, NC","37119","Under 15 years","15",Suppressed
,"Mecklenburg County, NC","37119","15-19 years","15-19",615
,"Mecklenburg County, NC","37119","20-24 years","20-24",2068
,"Mecklenburg County, NC","37119","25-29 years","25-29",3717
,"Mecklenburg County, NC","37119","30-34 years","30-34",5208
,"Mecklenburg County, NC","37119","35-39 years","35-39",2841
,"Mecklenburg County, NC","37119","40-44 years","40-44",569
,"Mecklenburg County, NC","37119","45-49 years","45-49",33
,"Mecklenburg County, NC","37119","50 years and over","50+",0
,"New Hanover County, NC","37129","Under 15 years","15",Suppressed
,"New Hanover County, NC","37129","15-19 years","15-19",80
,"New Hanover County, NC","37129","20-24 years","20-24",294
,"New Hanover County, NC","37129","25-29 years","25-29",533
,"New Hanover County, NC","37129","30-34 years","30-34",753
,"New Hanover County, NC","37129","35-39 years","35-39",406
,"New Hanover County, NC","37129","40-44 years","40-44",80
,"New Hanover County, NC","37129","45-49 years","45-49",Suppressed
,"New Hanover County, NC","37129","50 years and over","50+",0
,"Onslow County, NC","37133","Under 15 years","15",0
,"Onslow County, NC","37133","15-19 years","15-19",170
,"Onslow County, NC","37133","20-24 years","20-24",1375
,"Onslow County, NC","37133","25-29 years","25-29",1212
,"Onslow County, NC","37133","30-34 years","30-34",740
,"Onslow County, NC","37133","35-39 years","35-39",307
,"Onslow County, NC","37133","40-44 years","40-44",51
,"Onslow County, NC","37133","45-49 years","45-49",Suppressed
,"Onslow County, NC","37133","50 years and over","50+",0
,"Orange County, NC","37135","Under 15 years","15",0
,"Orange County, NC","37135","15-19 years","15-19",35
,"Orange County, NC","37135","20-24 years","20-24",113
,"Orange County, NC","37135","25-29 years","25-29",252
,"Orange County, NC","37135","30-34 years","30-34",410
,"Orange County, NC","37135","35-39 years","35-39",308
,"Orange County, NC","37135","40-44 years","40-44",70
,"Orange County, NC","37135","45-49 years","45-49",Suppressed
,"Orange County, NC","37135","50 years and over","50+",0
,"Pitt County, NC","37147","Under 15 years","15",Suppressed
,"Pitt County, NC","37147","15-19 years","15-19",109
,"Pitt County, NC","37147","20-24 years","20-24",461
,"Pitt County, NC","37147","25-29 years","25-29",608
,"Pitt County, NC","37147","30-34 years","30-34",574
,"Pitt County, NC","37147","35-39 years","35-39",277
,"Pitt County, NC","37147","40-44 years","40-44",54
,"Pitt County, NC","37147","45-49 years","45-49",Suppressed
,"Pitt County, NC","37147","50 years and over","50+",0
,"Randolph County, NC","37151","Under 15 years","15",Suppressed
,"Randolph County, NC","37151","15-19 years","15-19",91
,"Randolph County, NC","37151","20-24 years","20-24",368
,"Randolph County, NC","37151","25-29 years","25-29",477
,"Randolph County, NC","37151","30-34 years","30-34",371
,"Randolph County, NC","37151","35-39 years","35-39",146
,"Randolph County, NC","37151","40-44 years","40-44",41
,"Randolph County, NC","37151","45-49 years","45-49",Suppressed
,"Randolph County, NC","37151","50 years and over","50+",0
,"Robeson County, NC","37155","Under 15 years","15",Suppressed
,"Robeson County, NC","37155","15-19 years","15-19",162
,"Robeson County, NC","37155","20-24 years","20-24",572
,"Robeson County, NC","37155","25-29 years","25-29",554
,"Robeson County, NC","37155","30-34 years","30-34",349
,"Robeson County, NC","37155","35-39 years","35-39",179
,"Robeson County, NC","37155","40-44 years","40-44",30
,"Robeson County, NC","37155","45-49 years","45-49",Suppressed
,"Robeson County, NC","37155","50 years and over","50+",0
,"Rowan County, NC","37159","Under 15 years","15",Suppressed
,"Rowan County, NC","37159","15-19 years","15-19",90
,"Rowan County, NC","37159","20-24 years","20-24",383
,"Rowan County, NC","37159","25-29 years","25-29",494
,"Rowan County, NC","37159","30-34 years","30-34",426
,"Rowan County, NC","37159","35-39 years","35-39",165
,"Rowan County, NC","37159","40-44 years","40-44",49
,"Rowan County, NC","37159","45-49 years","45-49",Suppressed
,"Rowan County, NC","37159","50 years and over","50+",0
,"Union County, NC","37179","Under 15 years","15",0
,"Union County, NC","37179","15-19 years","15-19",69
,"Union County, NC","37179","20-24 years","20-24",377
,"Union County, NC","37179","25-29 years","25-29",682
,"Union County, NC","37179","30-34 years","30-34",796
,"Union County, NC","37179","35-39 years","35-39",429
,"Union County, NC","37179","40-44 years","40-44",80
,"Union County, NC","37179","45-49 years","45-49",Suppressed
,"Union County, NC","37179","50 years and over","50+",0
,"Wake County, NC","37183","Under 15 years","15",Suppressed
,"Wake County, NC","37183","15-19 years","15-19",314
,"Wake County, NC","37183","20-24 years","20-24",1414
,"Wake County, NC","37183","25-29 years","25-29",3129
,"Wake County, NC","37183","30-34 years","30-34",5012
,"Wake County, NC","37183","35-39 years","35-39",2725
,"Wake County, NC","37183","40-44 years","40-44",529
,"Wake County, NC","37183","45-49 years","45-49",41
,"Wake County, NC","37183","50 years and over","50+",Suppressed
,"Wayne County, NC","37191","Under 15 years","15",0
,"Wayne County, NC","37191","15-19 years","15-19",99
,"Wayne County, NC","37191","20-24 years","20-24",402
,"Wayne County, NC","37191","25-29 years","25-29",483
,"Wayne County, NC","37191","30-34 years","30-34",407
,"Wayne County, NC","37191","35-39 years","35-39",169
,"Wayne County, NC","37191","40-44 years","40-44",37
,"Wayne County, NC","37191","45-49 years","45-49",Suppressed
,"Wayne County, NC","37191","50 years and over","50+",Suppressed
,"Unidentified Counties, NC","37999","Under 15 years","15",27
,"Unidentified Counties, NC","37999","15-19 years","15-19",1802
,"Unidentified Counties, NC","37999","20-24 years","20-24",7375
,"Unidentified Counties, NC","37999","25-29 years","25-29",9721
,"Unidentified Counties, NC","37999","30-34 years","30-34",8005
,"Unidentified Counties, NC","37999","35-39 years","35-39",3447
,"Unidentified Counties, NC","37999","40-44 years","40-44",706
,"Unidentified Counties, NC","37999","45-49 years","45-49",32
,"Unidentified Counties, NC","37999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: North Carolina (37)"
"Year: 2021"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 11:56:28 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 11:56:28 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
