"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Clarke County, GA","13059","45-49 years","45-49",Suppressed
,"Clarke County, GA","13059","50 years and over","50+",0
,"Clayton County, GA","13063","Under 15 years","15",Suppressed
,"Clayton County, GA","13063","15-19 years","15-19",215
,"Clayton County, GA","13063","20-24 years","20-24",793
,"Clayton County, GA","13063","25-29 years","25-29",984
,"Clayton County, GA","13063","30-34 years","30-34",892
,"Clayton County, GA","13063","35-39 years","35-39",453
,"Clayton County, GA","13063","40-44 years","40-44",96
,"Clayton County, GA","13063","45-49 years","45-49",Suppressed
,"Clayton County, GA","13063","50 years and over","50+",0
,"Cobb County, GA","13067","Under 15 years","15",Suppressed
,"Cobb County, GA","13067","15-19 years","15-19",252
,"Cobb County, GA","13067","20-24 years","20-24",1162
,"Cobb County, GA","13067","25-29 years","25-29",2286
,"Cobb County, GA","13067","30-34 years","30-34",3134
,"Cobb County, GA","13067","35-39 years","35-39",1698
,"Cobb County, GA","13067","40-44 years","40-44",350
,"Cobb County, GA","13067","45-49 years","45-49",35
,"Cobb County, GA","13067","50 years and over","50+",Suppressed
,"Columbia County, GA","13073","Under 15 years","15",Suppressed
,"Columbia County, GA","13073","15-19 years","15-19",34
,"Columbia County, GA","13073","20-24 years","20-24",289
,"Columbia County, GA","13073","25-29 years","25-29",538
,"Columbia County, GA","13073","30-34 years","30-34",573
,"Columbia County, GA","13073","35-39 years","35-39",294
,"Columbia County, GA","13073","40-44 years","40-44",59
,"Columbia County, GA","13073","45-49 years","45-49",Suppressed
,"Columbia County, GA","13073","50 years and over","50+",0
,"Coweta County, GA","13077","Under 15 years","15",0
,"Coweta County, GA","13077","15-19 years","15-19",68
,"Coweta County, GA","13077","20-24 years","20-24",287
,"Coweta County, GA","13077","25-29 years","25-29",511
,"Coweta County, GA","13077","30-34 years","30-34",504
,"Coweta County, GA","13077","35-39 years","35-39",211
,"Coweta County, GA","13077","40-44 years","40-44",47
,"Coweta County, GA","13077","45-49 years","45-49",Suppressed
,"Coweta County, GA","13077","50 years and over","50+",0
,"DeKalb County, GA","13089","Under 15 years","15",10
,"DeKalb County, GA","13089","15-19 years","15-19",381
,"DeKalb County, GA","13089","20-24 years","20-24",1534
,"DeKalb County, GA","13089","25-29 years","25-29",2350
,"DeKalb County, GA","13089","30-34 years","30-34",3320
,"DeKalb County, GA","13089","35-39 years","35-39",1936
,"DeKalb County, GA","13089","40-44 years","40-44",466
,"DeKalb County, GA","13089","45-49 years","45-49",41
,"DeKalb County, GA","13089","50 years and over","50+",Suppressed
,"Douglas County, GA","13097","Under 15 years","15",0
,"Douglas County, GA","13097","15-19 years","15-19",68
,"Douglas County, GA","13097","20-24 years","20-24",318
,"Douglas County, GA","13097","25-29 years","25-29",498
,"Douglas County, GA","13097","30-34 years","30-34",457
,"Douglas County, GA","13097","35-39 years","35-39",257
,"Douglas County, GA","13097","40-44 years","40-44",67
,"Douglas County, GA","13097","45-49 years","45-49",Suppressed
,"Douglas County, GA","13097","50 years and over","50+",0
,"Fayette County, GA","13113","Under 15 years","15",0
,"Fayette County, GA","13113","15-19 years","15-19",18
,"Fayette County, GA","13113","20-24 years","20-24",105
,"Fayette County, GA","13113","25-29 years","25-29",237
,"Fayette County, GA","13113","30-34 years","30-34",299
,"Fayette County, GA","13113","35-39 years","35-39",185
,"Fayette County, GA","13113","40-44 years","40-44",46
,"Fayette County, GA","13113","45-49 years","45-49",Suppressed
,"Fayette County, GA","13113","50 years and over","50+",0
,"Forsyth County, GA","13117","Under 15 years","15",Suppressed
,"Forsyth County, GA","13117","15-19 years","15-19",30
,"Forsyth County, GA","13117","20-24 years","20-24",184
,"Forsyth County, GA","13117","25-29 years","25-29",533
,"Forsyth County, GA","13117","30-34 years","30-34",898
,"Forsyth County, GA","13117","35-39 years","35-39",505
,"Forsyth County, GA","13117","40-44 years","40-44",114
,"Forsyth County, GA","13117","45-49 years","45-49",Suppressed
,"Forsyth County, GA","13117","50 years and over","50+",Suppressed
,"Fulton County, GA","13121","Under 15 years","15",Suppressed
,"Fulton County, GA","13121","15-19 years","15-19",424
,"Fulton County, GA","13121","20-24 years","20-24",1642
,"Fulton County, GA","13121","25-29 years","25-29",2834
,"Fulton County, GA","13121","30-34 years","30-34",4244
,"Fulton County, GA","13121","35-39 years","35-39",2500
,"Fulton County, GA","13121","40-44 years","40-44",561
,"Fulton County, GA","13121","45-49 years","45-49",38
,"Fulton County, GA","13121","50 years and over","50+",Suppressed
,"Gwinnett County, GA","13135","Under 15 years","15",Suppressed
,"Gwinnett County, GA","13135","15-19 years","15-19",363
,"Gwinnett County, GA","13135","20-24 years","20-24",1580
,"Gwinnett County, GA","13135","25-29 years","25-29",2941
,"Gwinnett County, GA","13135","30-34 years","30-34",3292
,"Gwinnett County, GA","13135","35-39 years","35-39",2025
,"Gwinnett County, GA","13135","40-44 years","40-44",524
,"Gwinnett County, GA","13135","45-49 years","45-49",32
,"Gwinnett County, GA","13135","50 years and over","50+",Suppressed
,"Hall County, GA","13139","Under 15 years","15",Suppressed
,"Hall County, GA","13139","15-19 years","15-19",150
,"Hall County, GA","13139","20-24 years","20-24",574
,"Hall County, GA","13139","25-29 years","25-29",840
,"Hall County, GA","13139","30-34 years","30-34",649
,"Hall County, GA","13139","35-39 years","35-39",304
,"Hall County, GA","13139","40-44 years","40-44",84
,"Hall County, GA","13139","45-49 years","45-49",Suppressed
,"Hall County, GA","13139","50 years and over","50+",0
,"Henry County, GA","13151","Under 15 years","15",0
,"Henry County, GA","13151","15-19 years","15-19",105
,"Henry County, GA","13151","20-24 years","20-24",569
,"Henry County, GA","13151","25-29 years","25-29",799
,"Henry County, GA","13151","30-34 years","30-34",751
,"Henry County, GA","13151","35-39 years","35-39",421
,"Henry County, GA","13151","40-44 years","40-44",119
,"Henry County, GA","13151","45-49 years","45-49",Suppressed
,"Henry County, GA","13151","50 years and over","50+",0
,"Houston County, GA","13153","Under 15 years","15",Suppressed
,"Houston County, GA","13153","15-19 years","15-19",102
,"Houston County, GA","13153","20-24 years","20-24",423
,"Houston County, GA","13153","25-29 years","25-29",626
,"Houston County, GA","13153","30-34 years","30-34",493
,"Houston County, GA","13153","35-39 years","35-39",219
,"Houston County, GA","13153","40-44 years","40-44",53
,"Houston County, GA","13153","45-49 years","45-49",Suppressed
,"Houston County, GA","13153","50 years and over","50+",0
,"Lowndes County, GA","13185","Under 15 years","15",Suppressed
,"Lowndes County, GA","13185","15-19 years","15-19",98
,"Lowndes County, GA","13185","20-24 years","20-24",446
,"Lowndes County, GA","13185","25-29 years","25-29",551
,"Lowndes County, GA","13185","30-34 years","30-34",392
,"Lowndes County, GA","13185","35-39 years","35-39",151
,"Lowndes County, GA","13185","40-44 years","40-44",37
,"Lowndes County, GA","13185","45-49 years","45-49",Suppressed
,"Lowndes County, GA","13185","50 years and over","50+",0
,"Muscogee County, GA","13215","Under 15 years","15",Suppressed
,"Muscogee County, GA","13215","15-19 years","15-19",176
,"Muscogee County, GA","13215","20-24 years","20-24",675
,"Muscogee County, GA","13215","25-29 years","25-29",894
,"Muscogee County, GA","13215","30-34 years","30-34",661
,"Muscogee County, GA","13215","35-39 years","35-39",268
,"Muscogee County, GA","13215","40-44 years","40-44",51
,"Muscogee County, GA","13215","45-49 years","45-49",0
,"Muscogee County, GA","13215","50 years and over","50+",0
,"Paulding County, GA","13223","Under 15 years","15",0
,"Paulding County, GA","13223","15-19 years","15-19",55
,"Paulding County, GA","13223","20-24 years","20-24",320
,"Paulding County, GA","13223","25-29 years","25-29",591
,"Paulding County, GA","13223","30-34 years","30-34",552
,"Paulding County, GA","13223","35-39 years","35-39",271
,"Paulding County, GA","13223","40-44 years","40-44",33
,"Paulding County, GA","13223","45-49 years","45-49",Suppressed
,"Paulding County, GA","13223","50 years and over","50+",0
,"Richmond County, GA","13245","Under 15 years","15",Suppressed
,"Richmond County, GA","13245","15-19 years","15-19",173
,"Richmond County, GA","13245","20-24 years","20-24",718
,"Richmond County, GA","13245","25-29 years","25-29",838
,"Richmond County, GA","13245","30-34 years","30-34",674
,"Richmond County, GA","13245","35-39 years","35-39",294
,"Richmond County, GA","13245","40-44 years","40-44",53
,"Richmond County, GA","13245","45-49 years","45-49",Suppressed
,"Richmond County, GA","13245","50 years and over","50+",0
,"Whitfield County, GA","13313","Under 15 years","15",Suppressed
,"Whitfield County, GA","13313","15-19 years","15-19",89
,"Whitfield County, GA","13313","20-24 years","20-24",347
,"Whitfield County, GA","13313","25-29 years","25-29",365
,"Whitfield County, GA","13313","30-34 years","30-34",258
,"Whitfield County, GA","13313","35-39 years","35-39",131
,"Whitfield County, GA","13313","40-44 years","40-44",28
,"Whitfield County, GA","13313","45-49 years","45-49",Suppressed
,"Whitfield County, GA","13313","50 years and over","50+",0
,"Unidentified Counties, GA","13999","Under 15 years","15",32
,"Unidentified Counties, GA","13999","15-19 years","15-19",2723
,"Unidentified Counties, GA","13999","20-24 years","20-24",10830
,"Unidentified Counties, GA","13999","25-29 years","25-29",12586
,"Unidentified Counties, GA","13999","30-34 years","30-34",9115
,"Unidentified Counties, GA","13999","35-39 years","35-39",3835
,"Unidentified Counties, GA","13999","40-44 years","40-44",849
,"Unidentified Counties, GA","13999","45-49 years","45-49",52
,"Unidentified Counties, GA","13999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Georgia (13)"
"Year: 2021"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 11:32:01 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 11:32:01 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
