"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Miami-Dade County, FL","12086","Under 15 years","15",11
,"Miami-Dade County, FL","12086","15-19 years","15-19",748
,"Miami-Dade County, FL","12086","20-24 years","20-24",3625
,"Miami-Dade County, FL","12086","25-29 years","25-29",6815
,"Miami-Dade County, FL","12086","30-34 years","30-34",9448
,"Miami-Dade County, FL","12086","35-39 years","35-39",5952
,"Miami-Dade County, FL","12086","40-44 years","40-44",1393
,"Miami-Dade County, FL","12086","45-49 years","45-49",120
,"Miami-Dade County, FL","12086","50 years and over","50+",Suppressed
,"Okaloosa County, FL","12091","Under 15 years","15",Suppressed
,"Okaloosa County, FL","12091","15-19 years","15-19",90
,"Okaloosa County, FL","12091","20-24 years","20-24",590
,"Okaloosa County, FL","12091","25-29 years","25-29",883
,"Okaloosa County, FL","12091","30-34 years","30-34",741
,"Okaloosa County, FL","12091","35-39 years","35-39",333
,"Okaloosa County, FL","12091","40-44 years","40-44",53
,"Okaloosa County, FL","12091","45-49 years","45-49",Suppressed
,"Okaloosa County, FL","12091","50 years and over","50+",0
,"Orange County, FL","12095","Under 15 years","15",Suppressed
,"Orange County, FL","12095","15-19 years","15-19",505
,"Orange County, FL","12095","20-24 years","20-24",2546
,"Orange County, FL","12095","25-29 years","25-29",4255
,"Orange County, FL","12095","30-34 years","30-34",5089
,"Orange County, FL","12095","35-39 years","35-39",2918
,"Orange County, FL","12095","40-44 years","40-44",692
,"Orange County, FL","12095","45-49 years","45-49",46
,"Orange County, FL","12095","50 years and over","50+",Suppressed
,"Osceola County, FL","12097","Under 15 years","15",Suppressed
,"Osceola County, FL","12097","15-19 years","15-19",178
,"Osceola County, FL","12097","20-24 years","20-24",898
,"Osceola County, FL","12097","25-29 years","25-29",1382
,"Osceola County, FL","12097","30-34 years","30-34",1362
,"Osceola County, FL","12097","35-39 years","35-39",699
,"Osceola County, FL","12097","40-44 years","40-44",172
,"Osceola County, FL","12097","45-49 years","45-49",15
,"Osceola County, FL","12097","50 years and over","50+",Suppressed
,"Palm Beach County, FL","12099","Under 15 years","15",Suppressed
,"Palm Beach County, FL","12099","15-19 years","15-19",498
,"Palm Beach County, FL","12099","20-24 years","20-24",1831
,"Palm Beach County, FL","12099","25-29 years","25-29",3567
,"Palm Beach County, FL","12099","30-34 years","30-34",4806
,"Palm Beach County, FL","12099","35-39 years","35-39",2972
,"Palm Beach County, FL","12099","40-44 years","40-44",750
,"Palm Beach County, FL","12099","45-49 years","45-49",56
,"Palm Beach County, FL","12099","50 years and over","50+",Suppressed
,"Pasco County, FL","12101","Under 15 years","15",0
,"Pasco County, FL","12101","15-19 years","15-19",221
,"Pasco County, FL","12101","20-24 years","20-24",943
,"Pasco County, FL","12101","25-29 years","25-29",1509
,"Pasco County, FL","12101","30-34 years","30-34",1635
,"Pasco County, FL","12101","35-39 years","35-39",798
,"Pasco County, FL","12101","40-44 years","40-44",191
,"Pasco County, FL","12101","45-49 years","45-49",Suppressed
,"Pasco County, FL","12101","50 years and over","50+",Suppressed
,"Pinellas County, FL","12103","Under 15 years","15",Suppressed
,"Pinellas County, FL","12103","15-19 years","15-19",233
,"Pinellas County, FL","12103","20-24 years","20-24",1136
,"Pinellas County, FL","12103","25-29 years","25-29",1965
,"Pinellas County, FL","12103","30-34 years","30-34",2449
,"Pinellas County, FL","12103","35-39 years","35-39",1273
,"Pinellas County, FL","12103","40-44 years","40-44",282
,"Pinellas County, FL","12103","45-49 years","45-49",18
,"Pinellas County, FL","12103","50 years and over","50+",Suppressed
,"Polk County, FL","12105","Under 15 years","15",Suppressed
,"Polk County, FL","12105","15-19 years","15-19",445
,"Polk County, FL","12105","20-24 years","20-24",1935
,"Polk County, FL","12105","25-29 years","25-29",2655
,"Polk County, FL","12105","30-34 years","30-34",2160
,"Polk County, FL","12105","35-39 years","35-39",1044
,"Polk County, FL","12105","40-44 years","40-44",223
,"Polk County, FL","12105","45-49 years","45-49",14
,"Polk County, FL","12105","50 years and over","50+",Suppressed
,"St. Johns County, FL","12109","Under 15 years","15",Suppressed
,"St. Johns County, FL","12109","15-19 years","15-19",35
,"St. Johns County, FL","12109","20-24 years","20-24",224
,"St. Johns County, FL","12109","25-29 years","25-29",584
,"St. Johns County, FL","12109","30-34 years","30-34",901
,"St. Johns County, FL","12109","35-39 years","35-39",528
,"St. Johns County, FL","12109","40-44 years","40-44",92
,"St. Johns County, FL","12109","45-49 years","45-49",Suppressed
,"St. Johns County, FL","12109","50 years and over","50+",Suppressed
,"St. Lucie County, FL","12111","Under 15 years","15",Suppressed
,"St. Lucie County, FL","12111","15-19 years","15-19",123
,"St. Lucie County, FL","12111","20-24 years","20-24",589
,"St. Lucie County, FL","12111","25-29 years","25-29",984
,"St. Lucie County, FL","12111","30-34 years","30-34",1033
,"St. Lucie County, FL","12111","35-39 years","35-39",495
,"St. Lucie County, FL","12111","40-44 years","40-44",131
,"St. Lucie County, FL","12111","45-49 years","45-49",Suppressed
,"St. Lucie County, FL","12111","50 years and over","50+",Suppressed
,"Santa Rosa County, FL","12113","Under 15 years","15",0
,"Santa Rosa County, FL","12113","15-19 years","15-19",84
,"Santa Rosa County, FL","12113","20-24 years","20-24",405
,"Santa Rosa County, FL","12113","25-29 years","25-29",658
,"Santa Rosa County, FL","12113","30-34 years","30-34",585
,"Santa Rosa County, FL","12113","35-39 years","35-39",255
,"Santa Rosa County, FL","12113","40-44 years","40-44",56
,"Santa Rosa County, FL","12113","45-49 years","45-49",Suppressed
,"Santa Rosa County, FL","12113","50 years and over","50+",0
,"Sarasota County, FL","12115","Under 15 years","15",0
,"Sarasota County, FL","12115","15-19 years","15-19",91
,"Sarasota County, FL","12115","20-24 years","20-24",470
,"Sarasota County, FL","12115","25-29 years","25-29",815
,"Sarasota County, FL","12115","30-34 years","30-34",860
,"Sarasota County, FL","12115","35-39 years","35-39",545
,"Sarasota County, FL","12115","40-44 years","40-44",111
,"Sarasota County, FL","12115","45-49 years","45-49",Suppressed
,"Sarasota County, FL","12115","50 years and over","50+",Suppressed
,"Seminole County, FL","12117","Under 15 years","15",Suppressed
,"Seminole County, FL","12117","15-19 years","15-19",82
,"Seminole County, FL","12117","20-24 years","20-24",596
,"Seminole County, FL","12117","25-29 years","25-29",1236
,"Seminole County, FL","12117","30-34 years","30-34",1571
,"Seminole County, FL","12117","35-39 years","35-39",871
,"Seminole County, FL","12117","40-44 years","40-44",163
,"Seminole County, FL","12117","45-49 years","45-49",12
,"Seminole County, FL","12117","50 years and over","50+",Suppressed
,"Volusia County, FL","12127","Under 15 years","15",0
,"Volusia County, FL","12127","15-19 years","15-19",243
,"Volusia County, FL","12127","20-24 years","20-24",975
,"Volusia County, FL","12127","25-29 years","25-29",1480
,"Volusia County, FL","12127","30-34 years","30-34",1385
,"Volusia County, FL","12127","35-39 years","35-39",678
,"Volusia County, FL","12127","40-44 years","40-44",135
,"Volusia County, FL","12127","45-49 years","45-49",Suppressed
,"Volusia County, FL","12127","50 years and over","50+",0
,"Unidentified Counties, FL","12999","Under 15 years","15",Suppressed
,"Unidentified Counties, FL","12999","15-19 years","15-19",785
,"Unidentified Counties, FL","12999","20-24 years","20-24",3321
,"Unidentified Counties, FL","12999","25-29 years","25-29",3875
,"Unidentified Counties, FL","12999","30-34 years","30-34",3066
,"Unidentified Counties, FL","12999","35-39 years","35-39",1493
,"Unidentified Counties, FL","12999","40-44 years","40-44",340
,"Unidentified Counties, FL","12999","45-49 years","45-49",21
,"Unidentified Counties, FL","12999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Florida (12)"
"Year: 2021"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 11:30:55 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 11:30:55 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
