"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Washtenaw County, MI","26161","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Washtenaw County, MI","26161","White","2106-3",2327
,"Washtenaw County, MI","26161","More than one race","M",97
,"Washtenaw County, MI","26161","Unknown or Not Stated","UNK",0
,"Washtenaw County, MI","26161","Not Available","NA",0
,"Washtenaw County, MI","26161","Not Reported","NR",0
,"Wayne County, MI","26163","American Indian or Alaska Native","1002-5",52
,"Wayne County, MI","26163","Asian","A",843
,"Wayne County, MI","26163","Black or African American","2054-5",9058
,"Wayne County, MI","26163","Native Hawaiian or Other Pacific Islander","NHOPI",18
,"Wayne County, MI","26163","White","2106-3",11107
,"Wayne County, MI","26163","More than one race","M",392
,"Wayne County, MI","26163","Unknown or Not Stated","UNK",0
,"Wayne County, MI","26163","Not Available","NA",0
,"Wayne County, MI","26163","Not Reported","NR",0
,"Unidentified Counties, MI","26999","American Indian or Alaska Native","1002-5",300
,"Unidentified Counties, MI","26999","Asian","A",171
,"Unidentified Counties, MI","26999","Black or African American","2054-5",252
,"Unidentified Counties, MI","26999","Native Hawaiian or Other Pacific Islander","NHOPI",14
,"Unidentified Counties, MI","26999","White","2106-3",19207
,"Unidentified Counties, MI","26999","More than one race","M",493
,"Unidentified Counties, MI","26999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, MI","26999","Not Available","NA",0
,"Unidentified Counties, MI","26999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Michigan (26)"
"Year: 2021"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 2:23:19 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 2:23:19 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
