"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Ector County, TX","48135","35-39 years","35-39",231
,"Ector County, TX","48135","40-44 years","40-44",39
,"Ector County, TX","48135","45-49 years","45-49",Suppressed
,"Ector County, TX","48135","50 years and over","50+",0
,"Ellis County, TX","48139","Under 15 years","15",Suppressed
,"Ellis County, TX","48139","15-19 years","15-19",113
,"Ellis County, TX","48139","20-24 years","20-24",525
,"Ellis County, TX","48139","25-29 years","25-29",823
,"Ellis County, TX","48139","30-34 years","30-34",693
,"Ellis County, TX","48139","35-39 years","35-39",356
,"Ellis County, TX","48139","40-44 years","40-44",70
,"Ellis County, TX","48139","45-49 years","45-49",Suppressed
,"Ellis County, TX","48139","50 years and over","50+",0
,"El Paso County, TX","48141","Under 15 years","15",Suppressed
,"El Paso County, TX","48141","15-19 years","15-19",724
,"El Paso County, TX","48141","20-24 years","20-24",2909
,"El Paso County, TX","48141","25-29 years","25-29",3417
,"El Paso County, TX","48141","30-34 years","30-34",2429
,"El Paso County, TX","48141","35-39 years","35-39",1156
,"El Paso County, TX","48141","40-44 years","40-44",227
,"El Paso County, TX","48141","45-49 years","45-49",Suppressed
,"El Paso County, TX","48141","50 years and over","50+",Suppressed
,"Fort Bend County, TX","48157","Under 15 years","15",Suppressed
,"Fort Bend County, TX","48157","15-19 years","15-19",194
,"Fort Bend County, TX","48157","20-24 years","20-24",933
,"Fort Bend County, TX","48157","25-29 years","25-29",2169
,"Fort Bend County, TX","48157","30-34 years","30-34",3264
,"Fort Bend County, TX","48157","35-39 years","35-39",2073
,"Fort Bend County, TX","48157","40-44 years","40-44",464
,"Fort Bend County, TX","48157","45-49 years","45-49",31
,"Fort Bend County, TX","48157","50 years and over","50+",Suppressed
,"Galveston County, TX","48167","Under 15 years","15",Suppressed
,"Galveston County, TX","48167","15-19 years","15-19",165
,"Galveston County, TX","48167","20-24 years","20-24",725
,"Galveston County, TX","48167","25-29 years","25-29",1197
,"Galveston County, TX","48167","30-34 years","30-34",1056
,"Galveston County, TX","48167","35-39 years","35-39",586
,"Galveston County, TX","48167","40-44 years","40-44",123
,"Galveston County, TX","48167","45-49 years","45-49",Suppressed
,"Galveston County, TX","48167","50 years and over","50+",Suppressed
,"Grayson County, TX","48181","Under 15 years","15",Suppressed
,"Grayson County, TX","48181","15-19 years","15-19",115
,"Grayson County, TX","48181","20-24 years","20-24",449
,"Grayson County, TX","48181","25-29 years","25-29",588
,"Grayson County, TX","48181","30-34 years","30-34",400
,"Grayson County, TX","48181","35-39 years","35-39",171
,"Grayson County, TX","48181","40-44 years","40-44",38
,"Grayson County, TX","48181","45-49 years","45-49",Suppressed
,"Grayson County, TX","48181","50 years and over","50+",Suppressed
,"Gregg County, TX","48183","Under 15 years","15",Suppressed
,"Gregg County, TX","48183","15-19 years","15-19",136
,"Gregg County, TX","48183","20-24 years","20-24",444
,"Gregg County, TX","48183","25-29 years","25-29",521
,"Gregg County, TX","48183","30-34 years","30-34",388
,"Gregg County, TX","48183","35-39 years","35-39",172
,"Gregg County, TX","48183","40-44 years","40-44",39
,"Gregg County, TX","48183","45-49 years","45-49",Suppressed
,"Gregg County, TX","48183","50 years and over","50+",0
,"Guadalupe County, TX","48187","Under 15 years","15",Suppressed
,"Guadalupe County, TX","48187","15-19 years","15-19",79
,"Guadalupe County, TX","48187","20-24 years","20-24",335
,"Guadalupe County, TX","48187","25-29 years","25-29",599
,"Guadalupe County, TX","48187","30-34 years","30-34",495
,"Guadalupe County, TX","48187","35-39 years","35-39",272
,"Guadalupe County, TX","48187","40-44 years","40-44",58
,"Guadalupe County, TX","48187","45-49 years","45-49",Suppressed
,"Guadalupe County, TX","48187","50 years and over","50+",Suppressed
,"Harris County, TX","48201","Under 15 years","15",59
,"Harris County, TX","48201","15-19 years","15-19",3236
,"Harris County, TX","48201","20-24 years","20-24",11922
,"Harris County, TX","48201","25-29 years","25-29",17587
,"Harris County, TX","48201","30-34 years","30-34",18095
,"Harris County, TX","48201","35-39 years","35-39",9865
,"Harris County, TX","48201","40-44 years","40-44",2239
,"Harris County, TX","48201","45-49 years","45-49",138
,"Harris County, TX","48201","50 years and over","50+",11
,"Hays County, TX","48209","Under 15 years","15",Suppressed
,"Hays County, TX","48209","15-19 years","15-19",90
,"Hays County, TX","48209","20-24 years","20-24",484
,"Hays County, TX","48209","25-29 years","25-29",774
,"Hays County, TX","48209","30-34 years","30-34",935
,"Hays County, TX","48209","35-39 years","35-39",525
,"Hays County, TX","48209","40-44 years","40-44",99
,"Hays County, TX","48209","45-49 years","45-49",Suppressed
,"Hays County, TX","48209","50 years and over","50+",Suppressed
,"Hidalgo County, TX","48215","Under 15 years","15",15
,"Hidalgo County, TX","48215","15-19 years","15-19",1157
,"Hidalgo County, TX","48215","20-24 years","20-24",3599
,"Hidalgo County, TX","48215","25-29 years","25-29",3989
,"Hidalgo County, TX","48215","30-34 years","30-34",2824
,"Hidalgo County, TX","48215","35-39 years","35-39",1329
,"Hidalgo County, TX","48215","40-44 years","40-44",320
,"Hidalgo County, TX","48215","45-49 years","45-49",21
,"Hidalgo County, TX","48215","50 years and over","50+",Suppressed
,"Jefferson County, TX","48245","Under 15 years","15",Suppressed
,"Jefferson County, TX","48245","15-19 years","15-19",230
,"Jefferson County, TX","48245","20-24 years","20-24",799
,"Jefferson County, TX","48245","25-29 years","25-29",923
,"Jefferson County, TX","48245","30-34 years","30-34",746
,"Jefferson County, TX","48245","35-39 years","35-39",332
,"Jefferson County, TX","48245","40-44 years","40-44",75
,"Jefferson County, TX","48245","45-49 years","45-49",Suppressed
,"Jefferson County, TX","48245","50 years and over","50+",Suppressed
,"Johnson County, TX","48251","Under 15 years","15",Suppressed
,"Johnson County, TX","48251","15-19 years","15-19",107
,"Johnson County, TX","48251","20-24 years","20-24",534
,"Johnson County, TX","48251","25-29 years","25-29",784
,"Johnson County, TX","48251","30-34 years","30-34",587
,"Johnson County, TX","48251","35-39 years","35-39",294
,"Johnson County, TX","48251","40-44 years","40-44",48
,"Johnson County, TX","48251","45-49 years","45-49",Suppressed
,"Johnson County, TX","48251","50 years and over","50+",Suppressed
,"Kaufman County, TX","48257","Under 15 years","15",0
,"Kaufman County, TX","48257","15-19 years","15-19",98
,"Kaufman County, TX","48257","20-24 years","20-24",435
,"Kaufman County, TX","48257","25-29 years","25-29",749
,"Kaufman County, TX","48257","30-34 years","30-34",638
,"Kaufman County, TX","48257","35-39 years","35-39",308
,"Kaufman County, TX","48257","40-44 years","40-44",47
,"Kaufman County, TX","48257","45-49 years","45-49",Suppressed
,"Kaufman County, TX","48257","50 years and over","50+",0
,"Lubbock County, TX","48303","Under 15 years","15",Suppressed
,"Lubbock County, TX","48303","15-19 years","15-19",277
,"Lubbock County, TX","48303","20-24 years","20-24",1038
,"Lubbock County, TX","48303","25-29 years","25-29",1245
,"Lubbock County, TX","48303","30-34 years","30-34",949
,"Lubbock County, TX","48303","35-39 years","35-39",418
,"Lubbock County, TX","48303","40-44 years","40-44",63
,"Lubbock County, TX","48303","45-49 years","45-49",Suppressed
,"Lubbock County, TX","48303","50 years and over","50+",0
,"McLennan County, TX","48309","Under 15 years","15",Suppressed
,"McLennan County, TX","48309","15-19 years","15-19",234
,"McLennan County, TX","48309","20-24 years","20-24",782
,"McLennan County, TX","48309","25-29 years","25-29",1078
,"McLennan County, TX","48309","30-34 years","30-34",806
,"McLennan County, TX","48309","35-39 years","35-39",372
,"McLennan County, TX","48309","40-44 years","40-44",69
,"McLennan County, TX","48309","45-49 years","45-49",Suppressed
,"McLennan County, TX","48309","50 years and over","50+",0
,"Midland County, TX","48329","Under 15 years","15",Suppressed
,"Midland County, TX","48329","15-19 years","15-19",153
,"Midland County, TX","48329","20-24 years","20-24",594
,"Midland County, TX","48329","25-29 years","25-29",914
,"Midland County, TX","48329","30-34 years","30-34",811
,"Midland County, TX","48329","35-39 years","35-39",282
,"Midland County, TX","48329","40-44 years","40-44",47
,"Midland County, TX","48329","45-49 years","45-49",Suppressed
,"Midland County, TX","48329","50 years and over","50+",0
,"Montgomery County, TX","48339","Under 15 years","15",Suppressed
,"Montgomery County, TX","48339","15-19 years","15-19",309
,"Montgomery County, TX","48339","20-24 years","20-24",1420
,"Montgomery County, TX","48339","25-29 years","25-29",2365
,"Montgomery County, TX","48339","30-34 years","30-34",2388
,"Montgomery County, TX","48339","35-39 years","35-39",1291
,"Montgomery County, TX","48339","40-44 years","40-44",273
,"Montgomery County, TX","48339","45-49 years","45-49",12
,"Montgomery County, TX","48339","50 years and over","50+",Suppressed
,"Nueces County, TX","48355","Under 15 years","15",Suppressed
,"Nueces County, TX","48355","15-19 years","15-19",276
,"Nueces County, TX","48355","20-24 years","20-24",1082
,"Nueces County, TX","48355","25-29 years","25-29",1306
,"Nueces County, TX","48355","30-34 years","30-34",1052
,"Nueces County, TX","48355","35-39 years","35-39",479
,"Nueces County, TX","48355","40-44 years","40-44",118
,"Nueces County, TX","48355","45-49 years","45-49",Suppressed
,"Nueces County, TX","48355","50 years and over","50+",0
,"Parker County, TX","48367","Under 15 years","15",0
,"Parker County, TX","48367","15-19 years","15-19",72
,"Parker County, TX","48367","20-24 years","20-24",342
,"Parker County, TX","48367","25-29 years","25-29",546
,"Parker County, TX","48367","30-34 years","30-34",557
,"Parker County, TX","48367","35-39 years","35-39",240
,"Parker County, TX","48367","40-44 years","40-44",45
,"Parker County, TX","48367","45-49 years","45-49",0
,"Parker County, TX","48367","50 years and over","50+",0
,"Potter County, TX","48375","Under 15 years","15",Suppressed
,"Potter County, TX","48375","15-19 years","15-19",155
,"Potter County, TX","48375","20-24 years","20-24",457
,"Potter County, TX","48375","25-29 years","25-29",457
,"Potter County, TX","48375","30-34 years","30-34",319
,"Potter County, TX","48375","35-39 years","35-39",137
,"Potter County, TX","48375","40-44 years","40-44",32
,"Potter County, TX","48375","45-49 years","45-49",0
,"Potter County, TX","48375","50 years and over","50+",Suppressed
,"Randall County, TX","48381","Under 15 years","15",0
,"Randall County, TX","48381","15-19 years","15-19",99
,"Randall County, TX","48381","20-24 years","20-24",363
,"Randall County, TX","48381","25-29 years","25-29",583
,"Randall County, TX","48381","30-34 years","30-34",453
,"Randall County, TX","48381","35-39 years","35-39",176
,"Randall County, TX","48381","40-44 years","40-44",35
,"Randall County, TX","48381","45-49 years","45-49",Suppressed
,"Randall County, TX","48381","50 years and over","50+",0
,"Smith County, TX","48423","Under 15 years","15",Suppressed
,"Smith County, TX","48423","15-19 years","15-19",181
,"Smith County, TX","48423","20-24 years","20-24",708
,"Smith County, TX","48423","25-29 years","25-29",947
,"Smith County, TX","48423","30-34 years","30-34",773
,"Smith County, TX","48423","35-39 years","35-39",328
,"Smith County, TX","48423","40-44 years","40-44",70
,"Smith County, TX","48423","45-49 years","45-49",Suppressed
,"Smith County, TX","48423","50 years and over","50+",0
,"Tarrant County, TX","48439","Under 15 years","15",Suppressed
,"Tarrant County, TX","48439","15-19 years","15-19",1325
,"Tarrant County, TX","48439","20-24 years","20-24",5194
,"Tarrant County, TX","48439","25-29 years","25-29",8000
,"Tarrant County, TX","48439","30-34 years","30-34",7792
,"Tarrant County, TX","48439","35-39 years","35-39",3892
,"Tarrant County, TX","48439","40-44 years","40-44",814
,"Tarrant County, TX","48439","45-49 years","45-49",47
,"Tarrant County, TX","48439","50 years and over","50+",Suppressed
,"Taylor County, TX","48441","Under 15 years","15",Suppressed
,"Taylor County, TX","48441","15-19 years","15-19",114
,"Taylor County, TX","48441","20-24 years","20-24",503
,"Taylor County, TX","48441","25-29 years","25-29",591
,"Taylor County, TX","48441","30-34 years","30-34",466
,"Taylor County, TX","48441","35-39 years","35-39",154
,"Taylor County, TX","48441","40-44 years","40-44",27
,"Taylor County, TX","48441","45-49 years","45-49",Suppressed
,"Taylor County, TX","48441","50 years and over","50+",Suppressed
,"Tom Green County, TX","48451","Under 15 years","15",0
,"Tom Green County, TX","48451","15-19 years","15-19",93
,"Tom Green County, TX","48451","20-24 years","20-24",376
,"Tom Green County, TX","48451","25-29 years","25-29",485
,"Tom Green County, TX","48451","30-34 years","30-34",342
,"Tom Green County, TX","48451","35-39 years","35-39",146
,"Tom Green County, TX","48451","40-44 years","40-44",24
,"Tom Green County, TX","48451","45-49 years","45-49",0
,"Tom Green County, TX","48451","50 years and over","50+",0
,"Travis County, TX","48453","Under 15 years","15",Suppressed
,"Travis County, TX","48453","15-19 years","15-19",625
,"Travis County, TX","48453","20-24 years","20-24",2113
,"Travis County, TX","48453","25-29 years","25-29",3466
,"Travis County, TX","48453","30-34 years","30-34",5246
,"Travis County, TX","48453","35-39 years","35-39",3405
,"Travis County, TX","48453","40-44 years","40-44",688
,"Travis County, TX","48453","45-49 years","45-49",39
,"Travis County, TX","48453","50 years and over","50+",Suppressed
,"Webb County, TX","48479","Under 15 years","15",Suppressed
,"Webb County, TX","48479","15-19 years","15-19",416
,"Webb County, TX","48479","20-24 years","20-24",1125
,"Webb County, TX","48479","25-29 years","25-29",1271
,"Webb County, TX","48479","30-34 years","30-34",868
,"Webb County, TX","48479","35-39 years","35-39",422
,"Webb County, TX","48479","40-44 years","40-44",109
,"Webb County, TX","48479","45-49 years","45-49",Suppressed
,"Webb County, TX","48479","50 years and over","50+",0
,"Wichita County, TX","48485","Under 15 years","15",Suppressed
,"Wichita County, TX","48485","15-19 years","15-19",112
,"Wichita County, TX","48485","20-24 years","20-24",435
,"Wichita County, TX","48485","25-29 years","25-29",505
,"Wichita County, TX","48485","30-34 years","30-34",371
,"Wichita County, TX","48485","35-39 years","35-39",130
,"Wichita County, TX","48485","40-44 years","40-44",19
,"Wichita County, TX","48485","45-49 years","45-49",Suppressed
,"Wichita County, TX","48485","50 years and over","50+",Suppressed
,"Williamson County, TX","48491","Under 15 years","15",0
,"Williamson County, TX","48491","15-19 years","15-19",178
,"Williamson County, TX","48491","20-24 years","20-24",886
,"Williamson County, TX","48491","25-29 years","25-29",2150
,"Williamson County, TX","48491","30-34 years","30-34",2660
,"Williamson County, TX","48491","35-39 years","35-39",1509
,"Williamson County, TX","48491","40-44 years","40-44",290
,"Williamson County, TX","48491","45-49 years","45-49",12
,"Williamson County, TX","48491","50 years and over","50+",Suppressed
,"Unidentified Counties, TX","48999","Under 15 years","15",50
,"Unidentified Counties, TX","48999","15-19 years","15-19",4342
,"Unidentified Counties, TX","48999","20-24 years","20-24",15314
,"Unidentified Counties, TX","48999","25-29 years","25-29",17781
,"Unidentified Counties, TX","48999","30-34 years","30-34",12660
,"Unidentified Counties, TX","48999","35-39 years","35-39",5394
,"Unidentified Counties, TX","48999","40-44 years","40-44",1156
,"Unidentified Counties, TX","48999","45-49 years","45-49",66
,"Unidentified Counties, TX","48999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Texas (48)"
"Year: 2021"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 12:06:49 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 12:06:49 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
