"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Madison County, IL","17119","20-24 years","20-24",459
,"Madison County, IL","17119","25-29 years","25-29",863
,"Madison County, IL","17119","30-34 years","30-34",841
,"Madison County, IL","17119","35-39 years","35-39",305
,"Madison County, IL","17119","40-44 years","40-44",63
,"Madison County, IL","17119","45-49 years","45-49",Suppressed
,"Madison County, IL","17119","50 years and over","50+",0
,"Peoria County, IL","17143","Under 15 years","15",Suppressed
,"Peoria County, IL","17143","15-19 years","15-19",139
,"Peoria County, IL","17143","20-24 years","20-24",421
,"Peoria County, IL","17143","25-29 years","25-29",624
,"Peoria County, IL","17143","30-34 years","30-34",576
,"Peoria County, IL","17143","35-39 years","35-39",256
,"Peoria County, IL","17143","40-44 years","40-44",61
,"Peoria County, IL","17143","45-49 years","45-49",Suppressed
,"Peoria County, IL","17143","50 years and over","50+",0
,"Rock Island County, IL","17161","Under 15 years","15",0
,"Rock Island County, IL","17161","15-19 years","15-19",96
,"Rock Island County, IL","17161","20-24 years","20-24",315
,"Rock Island County, IL","17161","25-29 years","25-29",464
,"Rock Island County, IL","17161","30-34 years","30-34",429
,"Rock Island County, IL","17161","35-39 years","35-39",163
,"Rock Island County, IL","17161","40-44 years","40-44",45
,"Rock Island County, IL","17161","45-49 years","45-49",Suppressed
,"Rock Island County, IL","17161","50 years and over","50+",0
,"St. Clair County, IL","17163","Under 15 years","15",Suppressed
,"St. Clair County, IL","17163","15-19 years","15-19",108
,"St. Clair County, IL","17163","20-24 years","20-24",526
,"St. Clair County, IL","17163","25-29 years","25-29",800
,"St. Clair County, IL","17163","30-34 years","30-34",736
,"St. Clair County, IL","17163","35-39 years","35-39",344
,"St. Clair County, IL","17163","40-44 years","40-44",72
,"St. Clair County, IL","17163","45-49 years","45-49",Suppressed
,"St. Clair County, IL","17163","50 years and over","50+",Suppressed
,"Sangamon County, IL","17167","Under 15 years","15",Suppressed
,"Sangamon County, IL","17167","15-19 years","15-19",102
,"Sangamon County, IL","17167","20-24 years","20-24",355
,"Sangamon County, IL","17167","25-29 years","25-29",559
,"Sangamon County, IL","17167","30-34 years","30-34",645
,"Sangamon County, IL","17167","35-39 years","35-39",284
,"Sangamon County, IL","17167","40-44 years","40-44",43
,"Sangamon County, IL","17167","45-49 years","45-49",Suppressed
,"Sangamon County, IL","17167","50 years and over","50+",0
,"Tazewell County, IL","17179","Under 15 years","15",0
,"Tazewell County, IL","17179","15-19 years","15-19",56
,"Tazewell County, IL","17179","20-24 years","20-24",231
,"Tazewell County, IL","17179","25-29 years","25-29",411
,"Tazewell County, IL","17179","30-34 years","30-34",341
,"Tazewell County, IL","17179","35-39 years","35-39",154
,"Tazewell County, IL","17179","40-44 years","40-44",31
,"Tazewell County, IL","17179","45-49 years","45-49",0
,"Tazewell County, IL","17179","50 years and over","50+",0
,"Will County, IL","17197","Under 15 years","15",0
,"Will County, IL","17197","15-19 years","15-19",150
,"Will County, IL","17197","20-24 years","20-24",774
,"Will County, IL","17197","25-29 years","25-29",1892
,"Will County, IL","17197","30-34 years","30-34",2551
,"Will County, IL","17197","35-39 years","35-39",1339
,"Will County, IL","17197","40-44 years","40-44",255
,"Will County, IL","17197","45-49 years","45-49",25
,"Will County, IL","17197","50 years and over","50+",Suppressed
,"Winnebago County, IL","17201","Under 15 years","15",Suppressed
,"Winnebago County, IL","17201","15-19 years","15-19",190
,"Winnebago County, IL","17201","20-24 years","20-24",708
,"Winnebago County, IL","17201","25-29 years","25-29",1018
,"Winnebago County, IL","17201","30-34 years","30-34",890
,"Winnebago County, IL","17201","35-39 years","35-39",407
,"Winnebago County, IL","17201","40-44 years","40-44",72
,"Winnebago County, IL","17201","45-49 years","45-49",Suppressed
,"Winnebago County, IL","17201","50 years and over","50+",0
,"Unidentified Counties, IL","17999","Under 15 years","15",14
,"Unidentified Counties, IL","17999","15-19 years","15-19",991
,"Unidentified Counties, IL","17999","20-24 years","20-24",4393
,"Unidentified Counties, IL","17999","25-29 years","25-29",6472
,"Unidentified Counties, IL","17999","30-34 years","30-34",5118
,"Unidentified Counties, IL","17999","35-39 years","35-39",2019
,"Unidentified Counties, IL","17999","40-44 years","40-44",346
,"Unidentified Counties, IL","17999","45-49 years","45-49",22
,"Unidentified Counties, IL","17999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Illinois (17)"
"Year: 2022"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:04:41 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:04:41 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
