"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Escambia County, FL","12033","20-24 years","20-24",790
,"Escambia County, FL","12033","25-29 years","25-29",1113
,"Escambia County, FL","12033","30-34 years","30-34",953
,"Escambia County, FL","12033","35-39 years","35-39",443
,"Escambia County, FL","12033","40-44 years","40-44",91
,"Escambia County, FL","12033","45-49 years","45-49",Suppressed
,"Escambia County, FL","12033","50 years and over","50+",0
,"Hernando County, FL","12053","Under 15 years","15",Suppressed
,"Hernando County, FL","12053","15-19 years","15-19",84
,"Hernando County, FL","12053","20-24 years","20-24",342
,"Hernando County, FL","12053","25-29 years","25-29",538
,"Hernando County, FL","12053","30-34 years","30-34",409
,"Hernando County, FL","12053","35-39 years","35-39",227
,"Hernando County, FL","12053","40-44 years","40-44",45
,"Hernando County, FL","12053","45-49 years","45-49",Suppressed
,"Hernando County, FL","12053","50 years and over","50+",0
,"Hillsborough County, FL","12057","Under 15 years","15",12
,"Hillsborough County, FL","12057","15-19 years","15-19",638
,"Hillsborough County, FL","12057","20-24 years","20-24",2915
,"Hillsborough County, FL","12057","25-29 years","25-29",4659
,"Hillsborough County, FL","12057","30-34 years","30-34",5464
,"Hillsborough County, FL","12057","35-39 years","35-39",2879
,"Hillsborough County, FL","12057","40-44 years","40-44",602
,"Hillsborough County, FL","12057","45-49 years","45-49",45
,"Hillsborough County, FL","12057","50 years and over","50+",Suppressed
,"Indian River County, FL","12061","Under 15 years","15",0
,"Indian River County, FL","12061","15-19 years","15-19",50
,"Indian River County, FL","12061","20-24 years","20-24",225
,"Indian River County, FL","12061","25-29 years","25-29",356
,"Indian River County, FL","12061","30-34 years","30-34",354
,"Indian River County, FL","12061","35-39 years","35-39",209
,"Indian River County, FL","12061","40-44 years","40-44",47
,"Indian River County, FL","12061","45-49 years","45-49",Suppressed
,"Indian River County, FL","12061","50 years and over","50+",0
,"Lake County, FL","12069","Under 15 years","15",Suppressed
,"Lake County, FL","12069","15-19 years","15-19",143
,"Lake County, FL","12069","20-24 years","20-24",680
,"Lake County, FL","12069","25-29 years","25-29",1129
,"Lake County, FL","12069","30-34 years","30-34",1123
,"Lake County, FL","12069","35-39 years","35-39",594
,"Lake County, FL","12069","40-44 years","40-44",122
,"Lake County, FL","12069","45-49 years","45-49",11
,"Lake County, FL","12069","50 years and over","50+",0
,"Lee County, FL","12071","Under 15 years","15",Suppressed
,"Lee County, FL","12071","15-19 years","15-19",286
,"Lee County, FL","12071","20-24 years","20-24",1425
,"Lee County, FL","12071","25-29 years","25-29",2223
,"Lee County, FL","12071","30-34 years","30-34",2150
,"Lee County, FL","12071","35-39 years","35-39",1149
,"Lee County, FL","12071","40-44 years","40-44",242
,"Lee County, FL","12071","45-49 years","45-49",16
,"Lee County, FL","12071","50 years and over","50+",Suppressed
,"Leon County, FL","12073","Under 15 years","15",Suppressed
,"Leon County, FL","12073","15-19 years","15-19",108
,"Leon County, FL","12073","20-24 years","20-24",559
,"Leon County, FL","12073","25-29 years","25-29",707
,"Leon County, FL","12073","30-34 years","30-34",839
,"Leon County, FL","12073","35-39 years","35-39",447
,"Leon County, FL","12073","40-44 years","40-44",98
,"Leon County, FL","12073","45-49 years","45-49",Suppressed
,"Leon County, FL","12073","50 years and over","50+",0
,"Manatee County, FL","12081","Under 15 years","15",Suppressed
,"Manatee County, FL","12081","15-19 years","15-19",202
,"Manatee County, FL","12081","20-24 years","20-24",734
,"Manatee County, FL","12081","25-29 years","25-29",979
,"Manatee County, FL","12081","30-34 years","30-34",1122
,"Manatee County, FL","12081","35-39 years","35-39",607
,"Manatee County, FL","12081","40-44 years","40-44",129
,"Manatee County, FL","12081","45-49 years","45-49",Suppressed
,"Manatee County, FL","12081","50 years and over","50+",Suppressed
,"Marion County, FL","12083","Under 15 years","15",Suppressed
,"Marion County, FL","12083","15-19 years","15-19",199
,"Marion County, FL","12083","20-24 years","20-24",854
,"Marion County, FL","12083","25-29 years","25-29",1083
,"Marion County, FL","12083","30-34 years","30-34",974
,"Marion County, FL","12083","35-39 years","35-39",384
,"Marion County, FL","12083","40-44 years","40-44",86
,"Marion County, FL","12083","45-49 years","45-49",Suppressed
,"Marion County, FL","12083","50 years and over","50+",Suppressed
,"Martin County, FL","12085","Under 15 years","15",Suppressed
,"Martin County, FL","12085","15-19 years","15-19",43
,"Martin County, FL","12085","20-24 years","20-24",210
,"Martin County, FL","12085","25-29 years","25-29",316
,"Martin County, FL","12085","30-34 years","30-34",430
,"Martin County, FL","12085","35-39 years","35-39",238
,"Martin County, FL","12085","40-44 years","40-44",54
,"Martin County, FL","12085","45-49 years","45-49",Suppressed
,"Martin County, FL","12085","50 years and over","50+",0
,"Miami-Dade County, FL","12086","Under 15 years","15",12
,"Miami-Dade County, FL","12086","15-19 years","15-19",688
,"Miami-Dade County, FL","12086","20-24 years","20-24",3769
,"Miami-Dade County, FL","12086","25-29 years","25-29",7303
,"Miami-Dade County, FL","12086","30-34 years","30-34",9979
,"Miami-Dade County, FL","12086","35-39 years","35-39",6303
,"Miami-Dade County, FL","12086","40-44 years","40-44",1563
,"Miami-Dade County, FL","12086","45-49 years","45-49",134
,"Miami-Dade County, FL","12086","50 years and over","50+",14
,"Okaloosa County, FL","12091","Under 15 years","15",0
,"Okaloosa County, FL","12091","15-19 years","15-19",87
,"Okaloosa County, FL","12091","20-24 years","20-24",556
,"Okaloosa County, FL","12091","25-29 years","25-29",801
,"Okaloosa County, FL","12091","30-34 years","30-34",698
,"Okaloosa County, FL","12091","35-39 years","35-39",376
,"Okaloosa County, FL","12091","40-44 years","40-44",69
,"Okaloosa County, FL","12091","45-49 years","45-49",Suppressed
,"Okaloosa County, FL","12091","50 years and over","50+",0
,"Orange County, FL","12095","Under 15 years","15",Suppressed
,"Orange County, FL","12095","15-19 years","15-19",537
,"Orange County, FL","12095","20-24 years","20-24",2553
,"Orange County, FL","12095","25-29 years","25-29",4446
,"Orange County, FL","12095","30-34 years","30-34",5281
,"Orange County, FL","12095","35-39 years","35-39",3107
,"Orange County, FL","12095","40-44 years","40-44",741
,"Orange County, FL","12095","45-49 years","45-49",45
,"Orange County, FL","12095","50 years and over","50+",Suppressed
,"Osceola County, FL","12097","Under 15 years","15",0
,"Osceola County, FL","12097","15-19 years","15-19",164
,"Osceola County, FL","12097","20-24 years","20-24",911
,"Osceola County, FL","12097","25-29 years","25-29",1461
,"Osceola County, FL","12097","30-34 years","30-34",1480
,"Osceola County, FL","12097","35-39 years","35-39",747
,"Osceola County, FL","12097","40-44 years","40-44",200
,"Osceola County, FL","12097","45-49 years","45-49",16
,"Osceola County, FL","12097","50 years and over","50+",Suppressed
,"Palm Beach County, FL","12099","Under 15 years","15",15
,"Palm Beach County, FL","12099","15-19 years","15-19",516
,"Palm Beach County, FL","12099","20-24 years","20-24",2054
,"Palm Beach County, FL","12099","25-29 years","25-29",3830
,"Palm Beach County, FL","12099","30-34 years","30-34",5031
,"Palm Beach County, FL","12099","35-39 years","35-39",3163
,"Palm Beach County, FL","12099","40-44 years","40-44",846
,"Palm Beach County, FL","12099","45-49 years","45-49",55
,"Palm Beach County, FL","12099","50 years and over","50+",Suppressed
,"Pasco County, FL","12101","Under 15 years","15",Suppressed
,"Pasco County, FL","12101","15-19 years","15-19",202
,"Pasco County, FL","12101","20-24 years","20-24",923
,"Pasco County, FL","12101","25-29 years","25-29",1635
,"Pasco County, FL","12101","30-34 years","30-34",1785
,"Pasco County, FL","12101","35-39 years","35-39",965
,"Pasco County, FL","12101","40-44 years","40-44",191
,"Pasco County, FL","12101","45-49 years","45-49",11
,"Pasco County, FL","12101","50 years and over","50+",0
,"Pinellas County, FL","12103","Under 15 years","15",Suppressed
,"Pinellas County, FL","12103","15-19 years","15-19",263
,"Pinellas County, FL","12103","20-24 years","20-24",1094
,"Pinellas County, FL","12103","25-29 years","25-29",1932
,"Pinellas County, FL","12103","30-34 years","30-34",2455
,"Pinellas County, FL","12103","35-39 years","35-39",1371
,"Pinellas County, FL","12103","40-44 years","40-44",310
,"Pinellas County, FL","12103","45-49 years","45-49",16
,"Pinellas County, FL","12103","50 years and over","50+",Suppressed
,"Polk County, FL","12105","Under 15 years","15",Suppressed
,"Polk County, FL","12105","15-19 years","15-19",459
,"Polk County, FL","12105","20-24 years","20-24",1961
,"Polk County, FL","12105","25-29 years","25-29",2809
,"Polk County, FL","12105","30-34 years","30-34",2445
,"Polk County, FL","12105","35-39 years","35-39",1143
,"Polk County, FL","12105","40-44 years","40-44",262
,"Polk County, FL","12105","45-49 years","45-49",14
,"Polk County, FL","12105","50 years and over","50+",0
,"St. Johns County, FL","12109","Under 15 years","15",0
,"St. Johns County, FL","12109","15-19 years","15-19",31
,"St. Johns County, FL","12109","20-24 years","20-24",225
,"St. Johns County, FL","12109","25-29 years","25-29",566
,"St. Johns County, FL","12109","30-34 years","30-34",952
,"St. Johns County, FL","12109","35-39 years","35-39",591
,"St. Johns County, FL","12109","40-44 years","40-44",139
,"St. Johns County, FL","12109","45-49 years","45-49",Suppressed
,"St. Johns County, FL","12109","50 years and over","50+",Suppressed
,"St. Lucie County, FL","12111","Under 15 years","15",0
,"St. Lucie County, FL","12111","15-19 years","15-19",133
,"St. Lucie County, FL","12111","20-24 years","20-24",608
,"St. Lucie County, FL","12111","25-29 years","25-29",1088
,"St. Lucie County, FL","12111","30-34 years","30-34",1145
,"St. Lucie County, FL","12111","35-39 years","35-39",592
,"St. Lucie County, FL","12111","40-44 years","40-44",151
,"St. Lucie County, FL","12111","45-49 years","45-49",14
,"St. Lucie County, FL","12111","50 years and over","50+",0
,"Santa Rosa County, FL","12113","Under 15 years","15",Suppressed
,"Santa Rosa County, FL","12113","15-19 years","15-19",71
,"Santa Rosa County, FL","12113","20-24 years","20-24",388
,"Santa Rosa County, FL","12113","25-29 years","25-29",660
,"Santa Rosa County, FL","12113","30-34 years","30-34",610
,"Santa Rosa County, FL","12113","35-39 years","35-39",248
,"Santa Rosa County, FL","12113","40-44 years","40-44",54
,"Santa Rosa County, FL","12113","45-49 years","45-49",Suppressed
,"Santa Rosa County, FL","12113","50 years and over","50+",0
,"Sarasota County, FL","12115","Under 15 years","15",0
,"Sarasota County, FL","12115","15-19 years","15-19",81
,"Sarasota County, FL","12115","20-24 years","20-24",444
,"Sarasota County, FL","12115","25-29 years","25-29",852
,"Sarasota County, FL","12115","30-34 years","30-34",934
,"Sarasota County, FL","12115","35-39 years","35-39",532
,"Sarasota County, FL","12115","40-44 years","40-44",126
,"Sarasota County, FL","12115","45-49 years","45-49",11
,"Sarasota County, FL","12115","50 years and over","50+",Suppressed
,"Seminole County, FL","12117","Under 15 years","15",Suppressed
,"Seminole County, FL","12117","15-19 years","15-19",103
,"Seminole County, FL","12117","20-24 years","20-24",611
,"Seminole County, FL","12117","25-29 years","25-29",1290
,"Seminole County, FL","12117","30-34 years","30-34",1601
,"Seminole County, FL","12117","35-39 years","35-39",881
,"Seminole County, FL","12117","40-44 years","40-44",186
,"Seminole County, FL","12117","45-49 years","45-49",14
,"Seminole County, FL","12117","50 years and over","50+",Suppressed
,"Volusia County, FL","12127","Under 15 years","15",Suppressed
,"Volusia County, FL","12127","15-19 years","15-19",242
,"Volusia County, FL","12127","20-24 years","20-24",951
,"Volusia County, FL","12127","25-29 years","25-29",1569
,"Volusia County, FL","12127","30-34 years","30-34",1430
,"Volusia County, FL","12127","35-39 years","35-39",709
,"Volusia County, FL","12127","40-44 years","40-44",145
,"Volusia County, FL","12127","45-49 years","45-49",Suppressed
,"Volusia County, FL","12127","50 years and over","50+",0
,"Unidentified Counties, FL","12999","Under 15 years","15",10
,"Unidentified Counties, FL","12999","15-19 years","15-19",843
,"Unidentified Counties, FL","12999","20-24 years","20-24",3247
,"Unidentified Counties, FL","12999","25-29 years","25-29",4043
,"Unidentified Counties, FL","12999","30-34 years","30-34",3260
,"Unidentified Counties, FL","12999","35-39 years","35-39",1585
,"Unidentified Counties, FL","12999","40-44 years","40-44",354
,"Unidentified Counties, FL","12999","45-49 years","45-49",21
,"Unidentified Counties, FL","12999","50 years and over","50+",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Florida (12)"
"Year: 2022"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 3:59:56 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 3:59:56 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
