"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Cumberland County, PA","42041","35-39 years","35-39",487
,"Cumberland County, PA","42041","40-44 years","40-44",107
,"Cumberland County, PA","42041","45-49 years","45-49",Suppressed
,"Cumberland County, PA","42041","50 years and over","50+",Suppressed
,"Dauphin County, PA","42043","Under 15 years","15",0
,"Dauphin County, PA","42043","15-19 years","15-19",140
,"Dauphin County, PA","42043","20-24 years","20-24",561
,"Dauphin County, PA","42043","25-29 years","25-29",961
,"Dauphin County, PA","42043","30-34 years","30-34",1007
,"Dauphin County, PA","42043","35-39 years","35-39",500
,"Dauphin County, PA","42043","40-44 years","40-44",104
,"Dauphin County, PA","42043","45-49 years","45-49",Suppressed
,"Dauphin County, PA","42043","50 years and over","50+",0
,"Delaware County, PA","42045","Under 15 years","15",Suppressed
,"Delaware County, PA","42045","15-19 years","15-19",163
,"Delaware County, PA","42045","20-24 years","20-24",676
,"Delaware County, PA","42045","25-29 years","25-29",1381
,"Delaware County, PA","42045","30-34 years","30-34",2479
,"Delaware County, PA","42045","35-39 years","35-39",1485
,"Delaware County, PA","42045","40-44 years","40-44",268
,"Delaware County, PA","42045","45-49 years","45-49",28
,"Delaware County, PA","42045","50 years and over","50+",Suppressed
,"Erie County, PA","42049","Under 15 years","15",Suppressed
,"Erie County, PA","42049","15-19 years","15-19",131
,"Erie County, PA","42049","20-24 years","20-24",545
,"Erie County, PA","42049","25-29 years","25-29",788
,"Erie County, PA","42049","30-34 years","30-34",776
,"Erie County, PA","42049","35-39 years","35-39",346
,"Erie County, PA","42049","40-44 years","40-44",56
,"Erie County, PA","42049","45-49 years","45-49",Suppressed
,"Erie County, PA","42049","50 years and over","50+",0
,"Fayette County, PA","42051","Under 15 years","15",Suppressed
,"Fayette County, PA","42051","15-19 years","15-19",71
,"Fayette County, PA","42051","20-24 years","20-24",250
,"Fayette County, PA","42051","25-29 years","25-29",387
,"Fayette County, PA","42051","30-34 years","30-34",286
,"Fayette County, PA","42051","35-39 years","35-39",115
,"Fayette County, PA","42051","40-44 years","40-44",17
,"Fayette County, PA","42051","45-49 years","45-49",Suppressed
,"Fayette County, PA","42051","50 years and over","50+",Suppressed
,"Franklin County, PA","42055","Under 15 years","15",Suppressed
,"Franklin County, PA","42055","15-19 years","15-19",70
,"Franklin County, PA","42055","20-24 years","20-24",355
,"Franklin County, PA","42055","25-29 years","25-29",581
,"Franklin County, PA","42055","30-34 years","30-34",477
,"Franklin County, PA","42055","35-39 years","35-39",175
,"Franklin County, PA","42055","40-44 years","40-44",44
,"Franklin County, PA","42055","45-49 years","45-49",Suppressed
,"Franklin County, PA","42055","50 years and over","50+",0
,"Lackawanna County, PA","42069","Under 15 years","15",0
,"Lackawanna County, PA","42069","15-19 years","15-19",68
,"Lackawanna County, PA","42069","20-24 years","20-24",330
,"Lackawanna County, PA","42069","25-29 years","25-29",536
,"Lackawanna County, PA","42069","30-34 years","30-34",640
,"Lackawanna County, PA","42069","35-39 years","35-39",320
,"Lackawanna County, PA","42069","40-44 years","40-44",64
,"Lackawanna County, PA","42069","45-49 years","45-49",Suppressed
,"Lackawanna County, PA","42069","50 years and over","50+",Suppressed
,"Lancaster County, PA","42071","Under 15 years","15",Suppressed
,"Lancaster County, PA","42071","15-19 years","15-19",160
,"Lancaster County, PA","42071","20-24 years","20-24",1240
,"Lancaster County, PA","42071","25-29 years","25-29",2216
,"Lancaster County, PA","42071","30-34 years","30-34",2202
,"Lancaster County, PA","42071","35-39 years","35-39",1051
,"Lancaster County, PA","42071","40-44 years","40-44",204
,"Lancaster County, PA","42071","45-49 years","45-49",15
,"Lancaster County, PA","42071","50 years and over","50+",Suppressed
,"Lebanon County, PA","42075","Under 15 years","15",0
,"Lebanon County, PA","42075","15-19 years","15-19",66
,"Lebanon County, PA","42075","20-24 years","20-24",306
,"Lebanon County, PA","42075","25-29 years","25-29",516
,"Lebanon County, PA","42075","30-34 years","30-34",434
,"Lebanon County, PA","42075","35-39 years","35-39",197
,"Lebanon County, PA","42075","40-44 years","40-44",42
,"Lebanon County, PA","42075","45-49 years","45-49",0
,"Lebanon County, PA","42075","50 years and over","50+",Suppressed
,"Lehigh County, PA","42077","Under 15 years","15",Suppressed
,"Lehigh County, PA","42077","15-19 years","15-19",150
,"Lehigh County, PA","42077","20-24 years","20-24",659
,"Lehigh County, PA","42077","25-29 years","25-29",1046
,"Lehigh County, PA","42077","30-34 years","30-34",1229
,"Lehigh County, PA","42077","35-39 years","35-39",604
,"Lehigh County, PA","42077","40-44 years","40-44",125
,"Lehigh County, PA","42077","45-49 years","45-49",Suppressed
,"Lehigh County, PA","42077","50 years and over","50+",Suppressed
,"Luzerne County, PA","42079","Under 15 years","15",Suppressed
,"Luzerne County, PA","42079","15-19 years","15-19",140
,"Luzerne County, PA","42079","20-24 years","20-24",604
,"Luzerne County, PA","42079","25-29 years","25-29",899
,"Luzerne County, PA","42079","30-34 years","30-34",912
,"Luzerne County, PA","42079","35-39 years","35-39",419
,"Luzerne County, PA","42079","40-44 years","40-44",93
,"Luzerne County, PA","42079","45-49 years","45-49",Suppressed
,"Luzerne County, PA","42079","50 years and over","50+",0
,"Lycoming County, PA","42081","Under 15 years","15",0
,"Lycoming County, PA","42081","15-19 years","15-19",51
,"Lycoming County, PA","42081","20-24 years","20-24",214
,"Lycoming County, PA","42081","25-29 years","25-29",338
,"Lycoming County, PA","42081","30-34 years","30-34",331
,"Lycoming County, PA","42081","35-39 years","35-39",125
,"Lycoming County, PA","42081","40-44 years","40-44",26
,"Lycoming County, PA","42081","45-49 years","45-49",0
,"Lycoming County, PA","42081","50 years and over","50+",0
,"Mercer County, PA","42085","Under 15 years","15",Suppressed
,"Mercer County, PA","42085","15-19 years","15-19",39
,"Mercer County, PA","42085","20-24 years","20-24",197
,"Mercer County, PA","42085","25-29 years","25-29",346
,"Mercer County, PA","42085","30-34 years","30-34",226
,"Mercer County, PA","42085","35-39 years","35-39",111
,"Mercer County, PA","42085","40-44 years","40-44",30
,"Mercer County, PA","42085","45-49 years","45-49",Suppressed
,"Mercer County, PA","42085","50 years and over","50+",0
,"Monroe County, PA","42089","Under 15 years","15",0
,"Monroe County, PA","42089","15-19 years","15-19",35
,"Monroe County, PA","42089","20-24 years","20-24",192
,"Monroe County, PA","42089","25-29 years","25-29",418
,"Monroe County, PA","42089","30-34 years","30-34",421
,"Monroe County, PA","42089","35-39 years","35-39",230
,"Monroe County, PA","42089","40-44 years","40-44",61
,"Monroe County, PA","42089","45-49 years","45-49",Suppressed
,"Monroe County, PA","42089","50 years and over","50+",Suppressed
,"Montgomery County, PA","42091","Under 15 years","15",Suppressed
,"Montgomery County, PA","42091","15-19 years","15-19",124
,"Montgomery County, PA","42091","20-24 years","20-24",615
,"Montgomery County, PA","42091","25-29 years","25-29",1677
,"Montgomery County, PA","42091","30-34 years","30-34",3574
,"Montgomery County, PA","42091","35-39 years","35-39",2072
,"Montgomery County, PA","42091","40-44 years","40-44",388
,"Montgomery County, PA","42091","45-49 years","45-49",16
,"Montgomery County, PA","42091","50 years and over","50+",Suppressed
,"Northampton County, PA","42095","Under 15 years","15",Suppressed
,"Northampton County, PA","42095","15-19 years","15-19",83
,"Northampton County, PA","42095","20-24 years","20-24",361
,"Northampton County, PA","42095","25-29 years","25-29",715
,"Northampton County, PA","42095","30-34 years","30-34",949
,"Northampton County, PA","42095","35-39 years","35-39",481
,"Northampton County, PA","42095","40-44 years","40-44",101
,"Northampton County, PA","42095","45-49 years","45-49",Suppressed
,"Northampton County, PA","42095","50 years and over","50+",Suppressed
,"Philadelphia County, PA","42101","Under 15 years","15",14
,"Philadelphia County, PA","42101","15-19 years","15-19",945
,"Philadelphia County, PA","42101","20-24 years","20-24",3227
,"Philadelphia County, PA","42101","25-29 years","25-29",4804
,"Philadelphia County, PA","42101","30-34 years","30-34",5984
,"Philadelphia County, PA","42101","35-39 years","35-39",3355
,"Philadelphia County, PA","42101","40-44 years","40-44",736
,"Philadelphia County, PA","42101","45-49 years","45-49",50
,"Philadelphia County, PA","42101","50 years and over","50+",11
,"Schuylkill County, PA","42107","Under 15 years","15",0
,"Schuylkill County, PA","42107","15-19 years","15-19",54
,"Schuylkill County, PA","42107","20-24 years","20-24",243
,"Schuylkill County, PA","42107","25-29 years","25-29",381
,"Schuylkill County, PA","42107","30-34 years","30-34",341
,"Schuylkill County, PA","42107","35-39 years","35-39",184
,"Schuylkill County, PA","42107","40-44 years","40-44",16
,"Schuylkill County, PA","42107","45-49 years","45-49",Suppressed
,"Schuylkill County, PA","42107","50 years and over","50+",0
,"Washington County, PA","42125","Under 15 years","15",0
,"Washington County, PA","42125","15-19 years","15-19",47
,"Washington County, PA","42125","20-24 years","20-24",243
,"Washington County, PA","42125","25-29 years","25-29",563
,"Washington County, PA","42125","30-34 years","30-34",656
,"Washington County, PA","42125","35-39 years","35-39",301
,"Washington County, PA","42125","40-44 years","40-44",58
,"Washington County, PA","42125","45-49 years","45-49",Suppressed
,"Washington County, PA","42125","50 years and over","50+",0
,"Westmoreland County, PA","42129","Under 15 years","15",Suppressed
,"Westmoreland County, PA","42129","15-19 years","15-19",80
,"Westmoreland County, PA","42129","20-24 years","20-24",361
,"Westmoreland County, PA","42129","25-29 years","25-29",894
,"Westmoreland County, PA","42129","30-34 years","30-34",1047
,"Westmoreland County, PA","42129","35-39 years","35-39",466
,"Westmoreland County, PA","42129","40-44 years","40-44",57
,"Westmoreland County, PA","42129","45-49 years","45-49",Suppressed
,"Westmoreland County, PA","42129","50 years and over","50+",0
,"York County, PA","42133","Under 15 years","15",0
,"York County, PA","42133","15-19 years","15-19",164
,"York County, PA","42133","20-24 years","20-24",816
,"York County, PA","42133","25-29 years","25-29",1558
,"York County, PA","42133","30-34 years","30-34",1502
,"York County, PA","42133","35-39 years","35-39",664
,"York County, PA","42133","40-44 years","40-44",128
,"York County, PA","42133","45-49 years","45-49",10
,"York County, PA","42133","50 years and over","50+",Suppressed
,"Unidentified Counties, PA","42999","Under 15 years","15",Suppressed
,"Unidentified Counties, PA","42999","15-19 years","15-19",598
,"Unidentified Counties, PA","42999","20-24 years","20-24",3374
,"Unidentified Counties, PA","42999","25-29 years","25-29",4838
,"Unidentified Counties, PA","42999","30-34 years","30-34",4056
,"Unidentified Counties, PA","42999","35-39 years","35-39",1714
,"Unidentified Counties, PA","42999","40-44 years","40-44",354
,"Unidentified Counties, PA","42999","45-49 years","45-49",17
,"Unidentified Counties, PA","42999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Pennsylvania (42)"
"Year: 2022"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:31:58 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:31:58 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
