"Notes","County of Residence","County of Residence Code","Mother's Hispanic Origin","Mother's Hispanic Origin Code",Births
,"Fort Bend County, TX","48157","Unknown or Not Stated","9",25
,"Galveston County, TX","48167","Hispanic or Latino","2135-2",1371
,"Galveston County, TX","48167","Not Hispanic or Latino","2186-5",2503
,"Galveston County, TX","48167","Unknown or Not Stated","9",Suppressed
,"Grayson County, TX","48181","Hispanic or Latino","2135-2",421
,"Grayson County, TX","48181","Not Hispanic or Latino","2186-5",1256
,"Grayson County, TX","48181","Unknown or Not Stated","9",Suppressed
,"Gregg County, TX","48183","Hispanic or Latino","2135-2",493
,"Gregg County, TX","48183","Not Hispanic or Latino","2186-5",1237
,"Gregg County, TX","48183","Unknown or Not Stated","9",0
,"Guadalupe County, TX","48187","Hispanic or Latino","2135-2",995
,"Guadalupe County, TX","48187","Not Hispanic or Latino","2186-5",1072
,"Guadalupe County, TX","48187","Unknown or Not Stated","9",27
,"Harris County, TX","48201","Hispanic or Latino","2135-2",34979
,"Harris County, TX","48201","Not Hispanic or Latino","2186-5",30903
,"Harris County, TX","48201","Unknown or Not Stated","9",242
,"Hays County, TX","48209","Hispanic or Latino","2135-2",1683
,"Hays County, TX","48209","Not Hispanic or Latino","2186-5",1555
,"Hays County, TX","48209","Unknown or Not Stated","9",Suppressed
,"Hidalgo County, TX","48215","Hispanic or Latino","2135-2",14017
,"Hidalgo County, TX","48215","Not Hispanic or Latino","2186-5",383
,"Hidalgo County, TX","48215","Unknown or Not Stated","9",Suppressed
,"Jefferson County, TX","48245","Hispanic or Latino","2135-2",1072
,"Jefferson County, TX","48245","Not Hispanic or Latino","2186-5",2187
,"Jefferson County, TX","48245","Unknown or Not Stated","9",Suppressed
,"Johnson County, TX","48251","Hispanic or Latino","2135-2",771
,"Johnson County, TX","48251","Not Hispanic or Latino","2186-5",1621
,"Johnson County, TX","48251","Unknown or Not Stated","9",Suppressed
,"Kaufman County, TX","48257","Hispanic or Latino","2135-2",939
,"Kaufman County, TX","48257","Not Hispanic or Latino","2186-5",1821
,"Kaufman County, TX","48257","Unknown or Not Stated","9",Suppressed
,"Lubbock County, TX","48303","Hispanic or Latino","2135-2",1874
,"Lubbock County, TX","48303","Not Hispanic or Latino","2186-5",2262
,"Lubbock County, TX","48303","Unknown or Not Stated","9",Suppressed
,"McLennan County, TX","48309","Hispanic or Latino","2135-2",1187
,"McLennan County, TX","48309","Not Hispanic or Latino","2186-5",2131
,"McLennan County, TX","48309","Unknown or Not Stated","9",Suppressed
,"Midland County, TX","48329","Hispanic or Latino","2135-2",1674
,"Midland County, TX","48329","Not Hispanic or Latino","2186-5",1306
,"Midland County, TX","48329","Unknown or Not Stated","9",Suppressed
,"Montgomery County, TX","48339","Hispanic or Latino","2135-2",3191
,"Montgomery County, TX","48339","Not Hispanic or Latino","2186-5",5259
,"Montgomery County, TX","48339","Unknown or Not Stated","9",20
,"Nueces County, TX","48355","Hispanic or Latino","2135-2",2983
,"Nueces County, TX","48355","Not Hispanic or Latino","2186-5",1186
,"Nueces County, TX","48355","Unknown or Not Stated","9",0
,"Parker County, TX","48367","Hispanic or Latino","2135-2",376
,"Parker County, TX","48367","Not Hispanic or Latino","2186-5",1541
,"Parker County, TX","48367","Unknown or Not Stated","9",14
,"Potter County, TX","48375","Hispanic or Latino","2135-2",826
,"Potter County, TX","48375","Not Hispanic or Latino","2186-5",748
,"Potter County, TX","48375","Unknown or Not Stated","9",0
,"Randall County, TX","48381","Hispanic or Latino","2135-2",614
,"Randall County, TX","48381","Not Hispanic or Latino","2186-5",1115
,"Randall County, TX","48381","Unknown or Not Stated","9",0
,"Smith County, TX","48423","Hispanic or Latino","2135-2",947
,"Smith County, TX","48423","Not Hispanic or Latino","2186-5",2162
,"Smith County, TX","48423","Unknown or Not Stated","9",Suppressed
,"Tarrant County, TX","48439","Hispanic or Latino","2135-2",10635
,"Tarrant County, TX","48439","Not Hispanic or Latino","2186-5",17428
,"Tarrant County, TX","48439","Unknown or Not Stated","9",63
,"Taylor County, TX","48441","Hispanic or Latino","2135-2",640
,"Taylor County, TX","48441","Not Hispanic or Latino","2186-5",1318
,"Taylor County, TX","48441","Unknown or Not Stated","9",Suppressed
,"Tom Green County, TX","48451","Hispanic or Latino","2135-2",710
,"Tom Green County, TX","48451","Not Hispanic or Latino","2186-5",733
,"Tom Green County, TX","48451","Unknown or Not Stated","9",Suppressed
,"Travis County, TX","48453","Hispanic or Latino","2135-2",7253
,"Travis County, TX","48453","Not Hispanic or Latino","2186-5",9160
,"Travis County, TX","48453","Unknown or Not Stated","9",37
,"Webb County, TX","48479","Hispanic or Latino","2135-2",4489
,"Webb County, TX","48479","Not Hispanic or Latino","2186-5",47
,"Webb County, TX","48479","Unknown or Not Stated","9",Suppressed
,"Wichita County, TX","48485","Hispanic or Latino","2135-2",430
,"Wichita County, TX","48485","Not Hispanic or Latino","2186-5",1095
,"Wichita County, TX","48485","Unknown or Not Stated","9",0
,"Williamson County, TX","48491","Hispanic or Latino","2135-2",2523
,"Williamson County, TX","48491","Not Hispanic or Latino","2186-5",5528
,"Williamson County, TX","48491","Unknown or Not Stated","9",21
,"Unidentified Counties, TX","48999","Hispanic or Latino","2135-2",24732
,"Unidentified Counties, TX","48999","Not Hispanic or Latino","2186-5",32866
,"Unidentified Counties, TX","48999","Unknown or Not Stated","9",168
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Texas (48)"
"Year: 2022"
"Group By: County of Residence; Mother's Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 7:22:20 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 7:22:20 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
