"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Monroe County, NY","36055","40-44 years","40-44",250
,"Monroe County, NY","36055","45-49 years","45-49",22
,"Monroe County, NY","36055","50 years and over","50+",0
,"Nassau County, NY","36059","Under 15 years","15",Suppressed
,"Nassau County, NY","36059","15-19 years","15-19",180
,"Nassau County, NY","36059","20-24 years","20-24",991
,"Nassau County, NY","36059","25-29 years","25-29",2500
,"Nassau County, NY","36059","30-34 years","30-34",5340
,"Nassau County, NY","36059","35-39 years","35-39",3745
,"Nassau County, NY","36059","40-44 years","40-44",920
,"Nassau County, NY","36059","45-49 years","45-49",71
,"Nassau County, NY","36059","50 years and over","50+",13
,"New York County, NY","36061","Under 15 years","15",0
,"New York County, NY","36061","15-19 years","15-19",175
,"New York County, NY","36061","20-24 years","20-24",915
,"New York County, NY","36061","25-29 years","25-29",1969
,"New York County, NY","36061","30-34 years","30-34",4856
,"New York County, NY","36061","35-39 years","35-39",4079
,"New York County, NY","36061","40-44 years","40-44",1248
,"New York County, NY","36061","45-49 years","45-49",129
,"New York County, NY","36061","50 years and over","50+",27
,"Niagara County, NY","36063","Under 15 years","15",0
,"Niagara County, NY","36063","15-19 years","15-19",85
,"Niagara County, NY","36063","20-24 years","20-24",289
,"Niagara County, NY","36063","25-29 years","25-29",566
,"Niagara County, NY","36063","30-34 years","30-34",630
,"Niagara County, NY","36063","35-39 years","35-39",341
,"Niagara County, NY","36063","40-44 years","40-44",47
,"Niagara County, NY","36063","45-49 years","45-49",Suppressed
,"Niagara County, NY","36063","50 years and over","50+",Suppressed
,"Oneida County, NY","36065","Under 15 years","15",Suppressed
,"Oneida County, NY","36065","15-19 years","15-19",95
,"Oneida County, NY","36065","20-24 years","20-24",416
,"Oneida County, NY","36065","25-29 years","25-29",632
,"Oneida County, NY","36065","30-34 years","30-34",673
,"Oneida County, NY","36065","35-39 years","35-39",313
,"Oneida County, NY","36065","40-44 years","40-44",65
,"Oneida County, NY","36065","45-49 years","45-49",Suppressed
,"Oneida County, NY","36065","50 years and over","50+",0
,"Onondaga County, NY","36067","Under 15 years","15",Suppressed
,"Onondaga County, NY","36067","15-19 years","15-19",157
,"Onondaga County, NY","36067","20-24 years","20-24",651
,"Onondaga County, NY","36067","25-29 years","25-29",1269
,"Onondaga County, NY","36067","30-34 years","30-34",1535
,"Onondaga County, NY","36067","35-39 years","35-39",841
,"Onondaga County, NY","36067","40-44 years","40-44",172
,"Onondaga County, NY","36067","45-49 years","45-49",11
,"Onondaga County, NY","36067","50 years and over","50+",0
,"Ontario County, NY","36069","Under 15 years","15",0
,"Ontario County, NY","36069","15-19 years","15-19",15
,"Ontario County, NY","36069","20-24 years","20-24",140
,"Ontario County, NY","36069","25-29 years","25-29",288
,"Ontario County, NY","36069","30-34 years","30-34",339
,"Ontario County, NY","36069","35-39 years","35-39",180
,"Ontario County, NY","36069","40-44 years","40-44",38
,"Ontario County, NY","36069","45-49 years","45-49",0
,"Ontario County, NY","36069","50 years and over","50+",0
,"Orange County, NY","36071","Under 15 years","15",Suppressed
,"Orange County, NY","36071","15-19 years","15-19",163
,"Orange County, NY","36071","20-24 years","20-24",1089
,"Orange County, NY","36071","25-29 years","25-29",1255
,"Orange County, NY","36071","30-34 years","30-34",1639
,"Orange County, NY","36071","35-39 years","35-39",992
,"Orange County, NY","36071","40-44 years","40-44",301
,"Orange County, NY","36071","45-49 years","45-49",24
,"Orange County, NY","36071","50 years and over","50+",Suppressed
,"Oswego County, NY","36075","Under 15 years","15",0
,"Oswego County, NY","36075","15-19 years","15-19",54
,"Oswego County, NY","36075","20-24 years","20-24",234
,"Oswego County, NY","36075","25-29 years","25-29",338
,"Oswego County, NY","36075","30-34 years","30-34",316
,"Oswego County, NY","36075","35-39 years","35-39",140
,"Oswego County, NY","36075","40-44 years","40-44",33
,"Oswego County, NY","36075","45-49 years","45-49",0
,"Oswego County, NY","36075","50 years and over","50+",0
,"Queens County, NY","36081","Under 15 years","15",Suppressed
,"Queens County, NY","36081","15-19 years","15-19",475
,"Queens County, NY","36081","20-24 years","20-24",2836
,"Queens County, NY","36081","25-29 years","25-29",5891
,"Queens County, NY","36081","30-34 years","30-34",7798
,"Queens County, NY","36081","35-39 years","35-39",5290
,"Queens County, NY","36081","40-44 years","40-44",1558
,"Queens County, NY","36081","45-49 years","45-49",104
,"Queens County, NY","36081","50 years and over","50+",30
,"Rensselaer County, NY","36083","Under 15 years","15",0
,"Rensselaer County, NY","36083","15-19 years","15-19",45
,"Rensselaer County, NY","36083","20-24 years","20-24",223
,"Rensselaer County, NY","36083","25-29 years","25-29",398
,"Rensselaer County, NY","36083","30-34 years","30-34",483
,"Rensselaer County, NY","36083","35-39 years","35-39",296
,"Rensselaer County, NY","36083","40-44 years","40-44",55
,"Rensselaer County, NY","36083","45-49 years","45-49",Suppressed
,"Rensselaer County, NY","36083","50 years and over","50+",Suppressed
,"Richmond County, NY","36085","Under 15 years","15",Suppressed
,"Richmond County, NY","36085","15-19 years","15-19",84
,"Richmond County, NY","36085","20-24 years","20-24",471
,"Richmond County, NY","36085","25-29 years","25-29",1182
,"Richmond County, NY","36085","30-34 years","30-34",1843
,"Richmond County, NY","36085","35-39 years","35-39",1116
,"Richmond County, NY","36085","40-44 years","40-44",273
,"Richmond County, NY","36085","45-49 years","45-49",28
,"Richmond County, NY","36085","50 years and over","50+",Suppressed
,"Rockland County, NY","36087","Under 15 years","15",Suppressed
,"Rockland County, NY","36087","15-19 years","15-19",143
,"Rockland County, NY","36087","20-24 years","20-24",1344
,"Rockland County, NY","36087","25-29 years","25-29",1472
,"Rockland County, NY","36087","30-34 years","30-34",1715
,"Rockland County, NY","36087","35-39 years","35-39",1266
,"Rockland County, NY","36087","40-44 years","40-44",434
,"Rockland County, NY","36087","45-49 years","45-49",33
,"Rockland County, NY","36087","50 years and over","50+",0
,"St. Lawrence County, NY","36089","Under 15 years","15",0
,"St. Lawrence County, NY","36089","15-19 years","15-19",35
,"St. Lawrence County, NY","36089","20-24 years","20-24",210
,"St. Lawrence County, NY","36089","25-29 years","25-29",279
,"St. Lawrence County, NY","36089","30-34 years","30-34",237
,"St. Lawrence County, NY","36089","35-39 years","35-39",107
,"St. Lawrence County, NY","36089","40-44 years","40-44",26
,"St. Lawrence County, NY","36089","45-49 years","45-49",Suppressed
,"St. Lawrence County, NY","36089","50 years and over","50+",0
,"Saratoga County, NY","36091","Under 15 years","15",0
,"Saratoga County, NY","36091","15-19 years","15-19",35
,"Saratoga County, NY","36091","20-24 years","20-24",197
,"Saratoga County, NY","36091","25-29 years","25-29",500
,"Saratoga County, NY","36091","30-34 years","30-34",808
,"Saratoga County, NY","36091","35-39 years","35-39",418
,"Saratoga County, NY","36091","40-44 years","40-44",84
,"Saratoga County, NY","36091","45-49 years","45-49",Suppressed
,"Saratoga County, NY","36091","50 years and over","50+",0
,"Schenectady County, NY","36093","Under 15 years","15",0
,"Schenectady County, NY","36093","15-19 years","15-19",58
,"Schenectady County, NY","36093","20-24 years","20-24",280
,"Schenectady County, NY","36093","25-29 years","25-29",478
,"Schenectady County, NY","36093","30-34 years","30-34",575
,"Schenectady County, NY","36093","35-39 years","35-39",309
,"Schenectady County, NY","36093","40-44 years","40-44",52
,"Schenectady County, NY","36093","45-49 years","45-49",Suppressed
,"Schenectady County, NY","36093","50 years and over","50+",0
,"Suffolk County, NY","36103","Under 15 years","15",10
,"Suffolk County, NY","36103","15-19 years","15-19",322
,"Suffolk County, NY","36103","20-24 years","20-24",1537
,"Suffolk County, NY","36103","25-29 years","25-29",3555
,"Suffolk County, NY","36103","30-34 years","30-34",6082
,"Suffolk County, NY","36103","35-39 years","35-39",3602
,"Suffolk County, NY","36103","40-44 years","40-44",923
,"Suffolk County, NY","36103","45-49 years","45-49",61
,"Suffolk County, NY","36103","50 years and over","50+",13
,"Tompkins County, NY","36109","Under 15 years","15",0
,"Tompkins County, NY","36109","15-19 years","15-19",11
,"Tompkins County, NY","36109","20-24 years","20-24",81
,"Tompkins County, NY","36109","25-29 years","25-29",127
,"Tompkins County, NY","36109","30-34 years","30-34",223
,"Tompkins County, NY","36109","35-39 years","35-39",162
,"Tompkins County, NY","36109","40-44 years","40-44",33
,"Tompkins County, NY","36109","45-49 years","45-49",Suppressed
,"Tompkins County, NY","36109","50 years and over","50+",0
,"Ulster County, NY","36111","Under 15 years","15",0
,"Ulster County, NY","36111","15-19 years","15-19",33
,"Ulster County, NY","36111","20-24 years","20-24",218
,"Ulster County, NY","36111","25-29 years","25-29",370
,"Ulster County, NY","36111","30-34 years","30-34",510
,"Ulster County, NY","36111","35-39 years","35-39",307
,"Ulster County, NY","36111","40-44 years","40-44",76
,"Ulster County, NY","36111","45-49 years","45-49",Suppressed
,"Ulster County, NY","36111","50 years and over","50+",Suppressed
,"Westchester County, NY","36119","Under 15 years","15",0
,"Westchester County, NY","36119","15-19 years","15-19",191
,"Westchester County, NY","36119","20-24 years","20-24",810
,"Westchester County, NY","36119","25-29 years","25-29",1651
,"Westchester County, NY","36119","30-34 years","30-34",3457
,"Westchester County, NY","36119","35-39 years","35-39",2957
,"Westchester County, NY","36119","40-44 years","40-44",766
,"Westchester County, NY","36119","45-49 years","45-49",65
,"Westchester County, NY","36119","50 years and over","50+",Suppressed
,"Unidentified Counties, NY","36999","Under 15 years","15",10
,"Unidentified Counties, NY","36999","15-19 years","15-19",652
,"Unidentified Counties, NY","36999","20-24 years","20-24",3407
,"Unidentified Counties, NY","36999","25-29 years","25-29",5210
,"Unidentified Counties, NY","36999","30-34 years","30-34",4958
,"Unidentified Counties, NY","36999","35-39 years","35-39",2490
,"Unidentified Counties, NY","36999","40-44 years","40-44",523
,"Unidentified Counties, NY","36999","45-49 years","45-49",30
,"Unidentified Counties, NY","36999","50 years and over","50+",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New York (36)"
"Year: 2022"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:25:29 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:25:29 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."
"8. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."
