"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Grayson County, TX","48181","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Grayson County, TX","48181","White","2106-3",1500
,"Grayson County, TX","48181","More than one race","M",38
,"Grayson County, TX","48181","Unknown or Not Stated","UNK",0
,"Grayson County, TX","48181","Not Available","NA",0
,"Grayson County, TX","48181","Not Reported","NR",0
,"Gregg County, TX","48183","American Indian or Alaska Native","1002-5",Suppressed
,"Gregg County, TX","48183","Asian","A",21
,"Gregg County, TX","48183","Black or African American","2054-5",365
,"Gregg County, TX","48183","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Gregg County, TX","48183","White","2106-3",1283
,"Gregg County, TX","48183","More than one race","M",54
,"Gregg County, TX","48183","Unknown or Not Stated","UNK",0
,"Gregg County, TX","48183","Not Available","NA",0
,"Gregg County, TX","48183","Not Reported","NR",0
,"Guadalupe County, TX","48187","American Indian or Alaska Native","1002-5",Suppressed
,"Guadalupe County, TX","48187","Asian","A",45
,"Guadalupe County, TX","48187","Black or African American","2054-5",129
,"Guadalupe County, TX","48187","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Guadalupe County, TX","48187","White","2106-3",1867
,"Guadalupe County, TX","48187","More than one race","M",40
,"Guadalupe County, TX","48187","Unknown or Not Stated","UNK",0
,"Guadalupe County, TX","48187","Not Available","NA",0
,"Guadalupe County, TX","48187","Not Reported","NR",0
,"Harris County, TX","48201","American Indian or Alaska Native","1002-5",197
,"Harris County, TX","48201","Asian","A",4007
,"Harris County, TX","48201","Black or African American","2054-5",13714
,"Harris County, TX","48201","Native Hawaiian or Other Pacific Islander","NHOPI",110
,"Harris County, TX","48201","White","2106-3",47150
,"Harris County, TX","48201","More than one race","M",946
,"Harris County, TX","48201","Unknown or Not Stated","UNK",0
,"Harris County, TX","48201","Not Available","NA",0
,"Harris County, TX","48201","Not Reported","NR",0
,"Hays County, TX","48209","American Indian or Alaska Native","1002-5",10
,"Hays County, TX","48209","Asian","A",89
,"Hays County, TX","48209","Black or African American","2054-5",115
,"Hays County, TX","48209","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hays County, TX","48209","White","2106-3",2966
,"Hays County, TX","48209","More than one race","M",64
,"Hays County, TX","48209","Unknown or Not Stated","UNK",0
,"Hays County, TX","48209","Not Available","NA",0
,"Hays County, TX","48209","Not Reported","NR",0
,"Hidalgo County, TX","48215","American Indian or Alaska Native","1002-5",0
,"Hidalgo County, TX","48215","Asian","A",68
,"Hidalgo County, TX","48215","Black or African American","2054-5",32
,"Hidalgo County, TX","48215","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Hidalgo County, TX","48215","White","2106-3",14299
,"Hidalgo County, TX","48215","More than one race","M",Suppressed
,"Hidalgo County, TX","48215","Unknown or Not Stated","UNK",0
,"Hidalgo County, TX","48215","Not Available","NA",0
,"Hidalgo County, TX","48215","Not Reported","NR",0
,"Jefferson County, TX","48245","American Indian or Alaska Native","1002-5",10
,"Jefferson County, TX","48245","Asian","A",118
,"Jefferson County, TX","48245","Black or African American","2054-5",1182
,"Jefferson County, TX","48245","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Jefferson County, TX","48245","White","2106-3",1890
,"Jefferson County, TX","48245","More than one race","M",51
,"Jefferson County, TX","48245","Unknown or Not Stated","UNK",0
,"Jefferson County, TX","48245","Not Available","NA",0
,"Jefferson County, TX","48245","Not Reported","NR",0
,"Johnson County, TX","48251","American Indian or Alaska Native","1002-5",12
,"Johnson County, TX","48251","Asian","A",33
,"Johnson County, TX","48251","Black or African American","2054-5",110
,"Johnson County, TX","48251","Native Hawaiian or Other Pacific Islander","NHOPI",27
,"Johnson County, TX","48251","White","2106-3",2166
,"Johnson County, TX","48251","More than one race","M",49
,"Johnson County, TX","48251","Unknown or Not Stated","UNK",0
,"Johnson County, TX","48251","Not Available","NA",0
,"Johnson County, TX","48251","Not Reported","NR",0
,"Kaufman County, TX","48257","American Indian or Alaska Native","1002-5",15
,"Kaufman County, TX","48257","Asian","A",72
,"Kaufman County, TX","48257","Black or African American","2054-5",620
,"Kaufman County, TX","48257","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Kaufman County, TX","48257","White","2106-3",2007
,"Kaufman County, TX","48257","More than one race","M",49
,"Kaufman County, TX","48257","Unknown or Not Stated","UNK",0
,"Kaufman County, TX","48257","Not Available","NA",0
,"Kaufman County, TX","48257","Not Reported","NR",0
,"Lubbock County, TX","48303","American Indian or Alaska Native","1002-5",16
,"Lubbock County, TX","48303","Asian","A",105
,"Lubbock County, TX","48303","Black or African American","2054-5",392
,"Lubbock County, TX","48303","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lubbock County, TX","48303","White","2106-3",3571
,"Lubbock County, TX","48303","More than one race","M",54
,"Lubbock County, TX","48303","Unknown or Not Stated","UNK",0
,"Lubbock County, TX","48303","Not Available","NA",0
,"Lubbock County, TX","48303","Not Reported","NR",0
,"McLennan County, TX","48309","American Indian or Alaska Native","1002-5",14
,"McLennan County, TX","48309","Asian","A",69
,"McLennan County, TX","48309","Black or African American","2054-5",541
,"McLennan County, TX","48309","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"McLennan County, TX","48309","White","2106-3",2617
,"McLennan County, TX","48309","More than one race","M",78
,"McLennan County, TX","48309","Unknown or Not Stated","UNK",0
,"McLennan County, TX","48309","Not Available","NA",0
,"McLennan County, TX","48309","Not Reported","NR",0
,"Midland County, TX","48329","American Indian or Alaska Native","1002-5",15
,"Midland County, TX","48329","Asian","A",66
,"Midland County, TX","48329","Black or African American","2054-5",190
,"Midland County, TX","48329","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Midland County, TX","48329","White","2106-3",2679
,"Midland County, TX","48329","More than one race","M",28
,"Midland County, TX","48329","Unknown or Not Stated","UNK",0
,"Midland County, TX","48329","Not Available","NA",0
,"Midland County, TX","48329","Not Reported","NR",0
,"Montgomery County, TX","48339","American Indian or Alaska Native","1002-5",24
,"Montgomery County, TX","48339","Asian","A",328
,"Montgomery County, TX","48339","Black or African American","2054-5",729
,"Montgomery County, TX","48339","Native Hawaiian or Other Pacific Islander","NHOPI",18
,"Montgomery County, TX","48339","White","2106-3",7252
,"Montgomery County, TX","48339","More than one race","M",119
,"Montgomery County, TX","48339","Unknown or Not Stated","UNK",0
,"Montgomery County, TX","48339","Not Available","NA",0
,"Montgomery County, TX","48339","Not Reported","NR",0
,"Nueces County, TX","48355","American Indian or Alaska Native","1002-5",Suppressed
,"Nueces County, TX","48355","Asian","A",75
,"Nueces County, TX","48355","Black or African American","2054-5",135
,"Nueces County, TX","48355","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Nueces County, TX","48355","White","2106-3",3920
,"Nueces County, TX","48355","More than one race","M",29
,"Nueces County, TX","48355","Unknown or Not Stated","UNK",0
,"Nueces County, TX","48355","Not Available","NA",0
,"Nueces County, TX","48355","Not Reported","NR",0
,"Parker County, TX","48367","American Indian or Alaska Native","1002-5",11
,"Parker County, TX","48367","Asian","A",22
,"Parker County, TX","48367","Black or African American","2054-5",29
,"Parker County, TX","48367","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Parker County, TX","48367","White","2106-3",1837
,"Parker County, TX","48367","More than one race","M",29
,"Parker County, TX","48367","Unknown or Not Stated","UNK",0
,"Parker County, TX","48367","Not Available","NA",0
,"Parker County, TX","48367","Not Reported","NR",0
,"Potter County, TX","48375","American Indian or Alaska Native","1002-5",Suppressed
,"Potter County, TX","48375","Asian","A",84
,"Potter County, TX","48375","Black or African American","2054-5",167
,"Potter County, TX","48375","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Potter County, TX","48375","White","2106-3",1270
,"Potter County, TX","48375","More than one race","M",46
,"Potter County, TX","48375","Unknown or Not Stated","UNK",0
,"Potter County, TX","48375","Not Available","NA",0
,"Potter County, TX","48375","Not Reported","NR",0
,"Randall County, TX","48381","American Indian or Alaska Native","1002-5",Suppressed
,"Randall County, TX","48381","Asian","A",51
,"Randall County, TX","48381","Black or African American","2054-5",87
,"Randall County, TX","48381","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Randall County, TX","48381","White","2106-3",1538
,"Randall County, TX","48381","More than one race","M",43
,"Randall County, TX","48381","Unknown or Not Stated","UNK",0
,"Randall County, TX","48381","Not Available","NA",0
,"Randall County, TX","48381","Not Reported","NR",0
,"Smith County, TX","48423","American Indian or Alaska Native","1002-5",Suppressed
,"Smith County, TX","48423","Asian","A",62
,"Smith County, TX","48423","Black or African American","2054-5",536
,"Smith County, TX","48423","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Smith County, TX","48423","White","2106-3",2423
,"Smith County, TX","48423","More than one race","M",79
,"Smith County, TX","48423","Unknown or Not Stated","UNK",0
,"Smith County, TX","48423","Not Available","NA",0
,"Smith County, TX","48423","Not Reported","NR",0
,"Tarrant County, TX","48439","American Indian or Alaska Native","1002-5",67
,"Tarrant County, TX","48439","Asian","A",1603
,"Tarrant County, TX","48439","Black or African American","2054-5",5988
,"Tarrant County, TX","48439","Native Hawaiian or Other Pacific Islander","NHOPI",91
,"Tarrant County, TX","48439","White","2106-3",19675
,"Tarrant County, TX","48439","More than one race","M",702
,"Tarrant County, TX","48439","Unknown or Not Stated","UNK",0
,"Tarrant County, TX","48439","Not Available","NA",0
,"Tarrant County, TX","48439","Not Reported","NR",0
,"Taylor County, TX","48441","American Indian or Alaska Native","1002-5",Suppressed
,"Taylor County, TX","48441","Asian","A",43
,"Taylor County, TX","48441","Black or African American","2054-5",181
,"Taylor County, TX","48441","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Taylor County, TX","48441","White","2106-3",1670
,"Taylor County, TX","48441","More than one race","M",54
,"Taylor County, TX","48441","Unknown or Not Stated","UNK",0
,"Taylor County, TX","48441","Not Available","NA",0
,"Taylor County, TX","48441","Not Reported","NR",0
,"Tom Green County, TX","48451","American Indian or Alaska Native","1002-5",Suppressed
,"Tom Green County, TX","48451","Asian","A",23
,"Tom Green County, TX","48451","Black or African American","2054-5",47
,"Tom Green County, TX","48451","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Tom Green County, TX","48451","White","2106-3",1324
,"Tom Green County, TX","48451","More than one race","M",41
,"Tom Green County, TX","48451","Unknown or Not Stated","UNK",0
,"Tom Green County, TX","48451","Not Available","NA",0
,"Tom Green County, TX","48451","Not Reported","NR",0
,"Travis County, TX","48453","American Indian or Alaska Native","1002-5",62
,"Travis County, TX","48453","Asian","A",1493
,"Travis County, TX","48453","Black or African American","2054-5",1431
,"Travis County, TX","48453","Native Hawaiian or Other Pacific Islander","NHOPI",24
,"Travis County, TX","48453","White","2106-3",13134
,"Travis County, TX","48453","More than one race","M",306
,"Travis County, TX","48453","Unknown or Not Stated","UNK",0
,"Travis County, TX","48453","Not Available","NA",0
,"Travis County, TX","48453","Not Reported","NR",0
,"Webb County, TX","48479","American Indian or Alaska Native","1002-5",0
,"Webb County, TX","48479","Asian","A",13
,"Webb County, TX","48479","Black or African American","2054-5",Suppressed
,"Webb County, TX","48479","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Webb County, TX","48479","White","2106-3",4516
,"Webb County, TX","48479","More than one race","M",0
,"Webb County, TX","48479","Unknown or Not Stated","UNK",0
,"Webb County, TX","48479","Not Available","NA",0
,"Webb County, TX","48479","Not Reported","NR",0
,"Wichita County, TX","48485","American Indian or Alaska Native","1002-5",22
,"Wichita County, TX","48485","Asian","A",27
,"Wichita County, TX","48485","Black or African American","2054-5",207
,"Wichita County, TX","48485","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Wichita County, TX","48485","White","2106-3",1204
,"Wichita County, TX","48485","More than one race","M",62
,"Wichita County, TX","48485","Unknown or Not Stated","UNK",0
,"Wichita County, TX","48485","Not Available","NA",0
,"Wichita County, TX","48485","Not Reported","NR",0
,"Williamson County, TX","48491","American Indian or Alaska Native","1002-5",37
,"Williamson County, TX","48491","Asian","A",1210
,"Williamson County, TX","48491","Black or African American","2054-5",637
,"Williamson County, TX","48491","Native Hawaiian or Other Pacific Islander","NHOPI",25
,"Williamson County, TX","48491","White","2106-3",5980
,"Williamson County, TX","48491","More than one race","M",183
,"Williamson County, TX","48491","Unknown or Not Stated","UNK",0
,"Williamson County, TX","48491","Not Available","NA",0
,"Williamson County, TX","48491","Not Reported","NR",0
,"Unidentified Counties, TX","48999","American Indian or Alaska Native","1002-5",237
,"Unidentified Counties, TX","48999","Asian","A",616
,"Unidentified Counties, TX","48999","Black or African American","2054-5",3982
,"Unidentified Counties, TX","48999","Native Hawaiian or Other Pacific Islander","NHOPI",136
,"Unidentified Counties, TX","48999","White","2106-3",52027
,"Unidentified Counties, TX","48999","More than one race","M",768
,"Unidentified Counties, TX","48999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, TX","48999","Not Available","NA",0
,"Unidentified Counties, TX","48999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Texas (48)"
"Year: 2022"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 6:26:55 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 6:26:55 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
