"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Catawba County, NC","37035","30-34 years","30-34",433
,"Catawba County, NC","37035","35-39 years","35-39",213
,"Catawba County, NC","37035","40-44 years","40-44",41
,"Catawba County, NC","37035","45-49 years","45-49",Suppressed
,"Catawba County, NC","37035","50 years and over","50+",0
,"Craven County, NC","37049","Under 15 years","15",Suppressed
,"Craven County, NC","37049","15-19 years","15-19",51
,"Craven County, NC","37049","20-24 years","20-24",378
,"Craven County, NC","37049","25-29 years","25-29",397
,"Craven County, NC","37049","30-34 years","30-34",290
,"Craven County, NC","37049","35-39 years","35-39",152
,"Craven County, NC","37049","40-44 years","40-44",20
,"Craven County, NC","37049","45-49 years","45-49",Suppressed
,"Craven County, NC","37049","50 years and over","50+",0
,"Cumberland County, NC","37051","Under 15 years","15",Suppressed
,"Cumberland County, NC","37051","15-19 years","15-19",219
,"Cumberland County, NC","37051","20-24 years","20-24",1524
,"Cumberland County, NC","37051","25-29 years","25-29",1633
,"Cumberland County, NC","37051","30-34 years","30-34",1249
,"Cumberland County, NC","37051","35-39 years","35-39",538
,"Cumberland County, NC","37051","40-44 years","40-44",113
,"Cumberland County, NC","37051","45-49 years","45-49",Suppressed
,"Cumberland County, NC","37051","50 years and over","50+",Suppressed
,"Davidson County, NC","37057","Under 15 years","15",Suppressed
,"Davidson County, NC","37057","15-19 years","15-19",88
,"Davidson County, NC","37057","20-24 years","20-24",390
,"Davidson County, NC","37057","25-29 years","25-29",573
,"Davidson County, NC","37057","30-34 years","30-34",479
,"Davidson County, NC","37057","35-39 years","35-39",182
,"Davidson County, NC","37057","40-44 years","40-44",35
,"Davidson County, NC","37057","45-49 years","45-49",Suppressed
,"Davidson County, NC","37057","50 years and over","50+",Suppressed
,"Durham County, NC","37063","Under 15 years","15",Suppressed
,"Durham County, NC","37063","15-19 years","15-19",131
,"Durham County, NC","37063","20-24 years","20-24",537
,"Durham County, NC","37063","25-29 years","25-29",900
,"Durham County, NC","37063","30-34 years","30-34",1484
,"Durham County, NC","37063","35-39 years","35-39",847
,"Durham County, NC","37063","40-44 years","40-44",171
,"Durham County, NC","37063","45-49 years","45-49",Suppressed
,"Durham County, NC","37063","50 years and over","50+",Suppressed
,"Forsyth County, NC","37067","Under 15 years","15",Suppressed
,"Forsyth County, NC","37067","15-19 years","15-19",226
,"Forsyth County, NC","37067","20-24 years","20-24",855
,"Forsyth County, NC","37067","25-29 years","25-29",1279
,"Forsyth County, NC","37067","30-34 years","30-34",1386
,"Forsyth County, NC","37067","35-39 years","35-39",643
,"Forsyth County, NC","37067","40-44 years","40-44",145
,"Forsyth County, NC","37067","45-49 years","45-49",14
,"Forsyth County, NC","37067","50 years and over","50+",Suppressed
,"Gaston County, NC","37071","Under 15 years","15",Suppressed
,"Gaston County, NC","37071","15-19 years","15-19",133
,"Gaston County, NC","37071","20-24 years","20-24",528
,"Gaston County, NC","37071","25-29 years","25-29",852
,"Gaston County, NC","37071","30-34 years","30-34",813
,"Gaston County, NC","37071","35-39 years","35-39",360
,"Gaston County, NC","37071","40-44 years","40-44",86
,"Gaston County, NC","37071","45-49 years","45-49",Suppressed
,"Gaston County, NC","37071","50 years and over","50+",Suppressed
,"Guilford County, NC","37081","Under 15 years","15",Suppressed
,"Guilford County, NC","37081","15-19 years","15-19",202
,"Guilford County, NC","37081","20-24 years","20-24",1057
,"Guilford County, NC","37081","25-29 years","25-29",1630
,"Guilford County, NC","37081","30-34 years","30-34",1785
,"Guilford County, NC","37081","35-39 years","35-39",955
,"Guilford County, NC","37081","40-44 years","40-44",232
,"Guilford County, NC","37081","45-49 years","45-49",20
,"Guilford County, NC","37081","50 years and over","50+",Suppressed
,"Harnett County, NC","37085","Under 15 years","15",Suppressed
,"Harnett County, NC","37085","15-19 years","15-19",77
,"Harnett County, NC","37085","20-24 years","20-24",343
,"Harnett County, NC","37085","25-29 years","25-29",606
,"Harnett County, NC","37085","30-34 years","30-34",514
,"Harnett County, NC","37085","35-39 years","35-39",227
,"Harnett County, NC","37085","40-44 years","40-44",57
,"Harnett County, NC","37085","45-49 years","45-49",Suppressed
,"Harnett County, NC","37085","50 years and over","50+",0
,"Henderson County, NC","37089","Under 15 years","15",0
,"Henderson County, NC","37089","15-19 years","15-19",43
,"Henderson County, NC","37089","20-24 years","20-24",183
,"Henderson County, NC","37089","25-29 years","25-29",324
,"Henderson County, NC","37089","30-34 years","30-34",280
,"Henderson County, NC","37089","35-39 years","35-39",183
,"Henderson County, NC","37089","40-44 years","40-44",35
,"Henderson County, NC","37089","45-49 years","45-49",Suppressed
,"Henderson County, NC","37089","50 years and over","50+",0
,"Iredell County, NC","37097","Under 15 years","15",0
,"Iredell County, NC","37097","15-19 years","15-19",64
,"Iredell County, NC","37097","20-24 years","20-24",342
,"Iredell County, NC","37097","25-29 years","25-29",634
,"Iredell County, NC","37097","30-34 years","30-34",720
,"Iredell County, NC","37097","35-39 years","35-39",263
,"Iredell County, NC","37097","40-44 years","40-44",58
,"Iredell County, NC","37097","45-49 years","45-49",Suppressed
,"Iredell County, NC","37097","50 years and over","50+",0
,"Johnston County, NC","37101","Under 15 years","15",Suppressed
,"Johnston County, NC","37101","15-19 years","15-19",92
,"Johnston County, NC","37101","20-24 years","20-24",437
,"Johnston County, NC","37101","25-29 years","25-29",902
,"Johnston County, NC","37101","30-34 years","30-34",915
,"Johnston County, NC","37101","35-39 years","35-39",413
,"Johnston County, NC","37101","40-44 years","40-44",90
,"Johnston County, NC","37101","45-49 years","45-49",Suppressed
,"Johnston County, NC","37101","50 years and over","50+",0
,"Mecklenburg County, NC","37119","Under 15 years","15",15
,"Mecklenburg County, NC","37119","15-19 years","15-19",531
,"Mecklenburg County, NC","37119","20-24 years","20-24",1976
,"Mecklenburg County, NC","37119","25-29 years","25-29",3685
,"Mecklenburg County, NC","37119","30-34 years","30-34",5318
,"Mecklenburg County, NC","37119","35-39 years","35-39",2848
,"Mecklenburg County, NC","37119","40-44 years","40-44",623
,"Mecklenburg County, NC","37119","45-49 years","45-49",46
,"Mecklenburg County, NC","37119","50 years and over","50+",Suppressed
,"New Hanover County, NC","37129","Under 15 years","15",0
,"New Hanover County, NC","37129","15-19 years","15-19",69
,"New Hanover County, NC","37129","20-24 years","20-24",318
,"New Hanover County, NC","37129","25-29 years","25-29",564
,"New Hanover County, NC","37129","30-34 years","30-34",808
,"New Hanover County, NC","37129","35-39 years","35-39",410
,"New Hanover County, NC","37129","40-44 years","40-44",80
,"New Hanover County, NC","37129","45-49 years","45-49",Suppressed
,"New Hanover County, NC","37129","50 years and over","50+",0
,"Onslow County, NC","37133","Under 15 years","15",0
,"Onslow County, NC","37133","15-19 years","15-19",150
,"Onslow County, NC","37133","20-24 years","20-24",1377
,"Onslow County, NC","37133","25-29 years","25-29",1220
,"Onslow County, NC","37133","30-34 years","30-34",809
,"Onslow County, NC","37133","35-39 years","35-39",313
,"Onslow County, NC","37133","40-44 years","40-44",52
,"Onslow County, NC","37133","45-49 years","45-49",Suppressed
,"Onslow County, NC","37133","50 years and over","50+",0
,"Orange County, NC","37135","Under 15 years","15",Suppressed
,"Orange County, NC","37135","15-19 years","15-19",35
,"Orange County, NC","37135","20-24 years","20-24",122
,"Orange County, NC","37135","25-29 years","25-29",230
,"Orange County, NC","37135","30-34 years","30-34",432
,"Orange County, NC","37135","35-39 years","35-39",291
,"Orange County, NC","37135","40-44 years","40-44",67
,"Orange County, NC","37135","45-49 years","45-49",Suppressed
,"Orange County, NC","37135","50 years and over","50+",Suppressed
,"Pitt County, NC","37147","Under 15 years","15",0
,"Pitt County, NC","37147","15-19 years","15-19",126
,"Pitt County, NC","37147","20-24 years","20-24",471
,"Pitt County, NC","37147","25-29 years","25-29",607
,"Pitt County, NC","37147","30-34 years","30-34",530
,"Pitt County, NC","37147","35-39 years","35-39",249
,"Pitt County, NC","37147","40-44 years","40-44",52
,"Pitt County, NC","37147","45-49 years","45-49",Suppressed
,"Pitt County, NC","37147","50 years and over","50+",0
,"Randolph County, NC","37151","Under 15 years","15",0
,"Randolph County, NC","37151","15-19 years","15-19",72
,"Randolph County, NC","37151","20-24 years","20-24",374
,"Randolph County, NC","37151","25-29 years","25-29",525
,"Randolph County, NC","37151","30-34 years","30-34",393
,"Randolph County, NC","37151","35-39 years","35-39",188
,"Randolph County, NC","37151","40-44 years","40-44",37
,"Randolph County, NC","37151","45-49 years","45-49",0
,"Randolph County, NC","37151","50 years and over","50+",0
,"Robeson County, NC","37155","Under 15 years","15",Suppressed
,"Robeson County, NC","37155","15-19 years","15-19",167
,"Robeson County, NC","37155","20-24 years","20-24",613
,"Robeson County, NC","37155","25-29 years","25-29",568
,"Robeson County, NC","37155","30-34 years","30-34",357
,"Robeson County, NC","37155","35-39 years","35-39",144
,"Robeson County, NC","37155","40-44 years","40-44",49
,"Robeson County, NC","37155","45-49 years","45-49",Suppressed
,"Robeson County, NC","37155","50 years and over","50+",Suppressed
,"Rowan County, NC","37159","Under 15 years","15",0
,"Rowan County, NC","37159","15-19 years","15-19",79
,"Rowan County, NC","37159","20-24 years","20-24",371
,"Rowan County, NC","37159","25-29 years","25-29",530
,"Rowan County, NC","37159","30-34 years","30-34",427
,"Rowan County, NC","37159","35-39 years","35-39",178
,"Rowan County, NC","37159","40-44 years","40-44",39
,"Rowan County, NC","37159","45-49 years","45-49",0
,"Rowan County, NC","37159","50 years and over","50+",0
,"Union County, NC","37179","Under 15 years","15",0
,"Union County, NC","37179","15-19 years","15-19",96
,"Union County, NC","37179","20-24 years","20-24",381
,"Union County, NC","37179","25-29 years","25-29",709
,"Union County, NC","37179","30-34 years","30-34",832
,"Union County, NC","37179","35-39 years","35-39",454
,"Union County, NC","37179","40-44 years","40-44",99
,"Union County, NC","37179","45-49 years","45-49",Suppressed
,"Union County, NC","37179","50 years and over","50+",Suppressed
,"Wake County, NC","37183","Under 15 years","15",Suppressed
,"Wake County, NC","37183","15-19 years","15-19",303
,"Wake County, NC","37183","20-24 years","20-24",1385
,"Wake County, NC","37183","25-29 years","25-29",3086
,"Wake County, NC","37183","30-34 years","30-34",4982
,"Wake County, NC","37183","35-39 years","35-39",2789
,"Wake County, NC","37183","40-44 years","40-44",595
,"Wake County, NC","37183","45-49 years","45-49",39
,"Wake County, NC","37183","50 years and over","50+",Suppressed
,"Wayne County, NC","37191","Under 15 years","15",0
,"Wayne County, NC","37191","15-19 years","15-19",101
,"Wayne County, NC","37191","20-24 years","20-24",407
,"Wayne County, NC","37191","25-29 years","25-29",499
,"Wayne County, NC","37191","30-34 years","30-34",378
,"Wayne County, NC","37191","35-39 years","35-39",184
,"Wayne County, NC","37191","40-44 years","40-44",29
,"Wayne County, NC","37191","45-49 years","45-49",Suppressed
,"Wayne County, NC","37191","50 years and over","50+",Suppressed
,"Unidentified Counties, NC","37999","Under 15 years","15",21
,"Unidentified Counties, NC","37999","15-19 years","15-19",1704
,"Unidentified Counties, NC","37999","20-24 years","20-24",7363
,"Unidentified Counties, NC","37999","25-29 years","25-29",9772
,"Unidentified Counties, NC","37999","30-34 years","30-34",8106
,"Unidentified Counties, NC","37999","35-39 years","35-39",3499
,"Unidentified Counties, NC","37999","40-44 years","40-44",759
,"Unidentified Counties, NC","37999","45-49 years","45-49",48
,"Unidentified Counties, NC","37999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: North Carolina (37)"
"Year: 2022"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:26:33 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:26:33 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
