"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Hudson County, NJ","34017","35-39 years","35-39",2203
,"Hudson County, NJ","34017","40-44 years","40-44",577
,"Hudson County, NJ","34017","45-49 years","45-49",30
,"Hudson County, NJ","34017","50 years and over","50+",Suppressed
,"Hunterdon County, NJ","34019","Under 15 years","15",0
,"Hunterdon County, NJ","34019","15-19 years","15-19",Suppressed
,"Hunterdon County, NJ","34019","20-24 years","20-24",38
,"Hunterdon County, NJ","34019","25-29 years","25-29",193
,"Hunterdon County, NJ","34019","30-34 years","30-34",482
,"Hunterdon County, NJ","34019","35-39 years","35-39",308
,"Hunterdon County, NJ","34019","40-44 years","40-44",75
,"Hunterdon County, NJ","34019","45-49 years","45-49",Suppressed
,"Hunterdon County, NJ","34019","50 years and over","50+",Suppressed
,"Mercer County, NJ","34021","Under 15 years","15",Suppressed
,"Mercer County, NJ","34021","15-19 years","15-19",185
,"Mercer County, NJ","34021","20-24 years","20-24",567
,"Mercer County, NJ","34021","25-29 years","25-29",954
,"Mercer County, NJ","34021","30-34 years","30-34",1386
,"Mercer County, NJ","34021","35-39 years","35-39",874
,"Mercer County, NJ","34021","40-44 years","40-44",217
,"Mercer County, NJ","34021","45-49 years","45-49",17
,"Mercer County, NJ","34021","50 years and over","50+",Suppressed
,"Middlesex County, NJ","34023","Under 15 years","15",Suppressed
,"Middlesex County, NJ","34023","15-19 years","15-19",162
,"Middlesex County, NJ","34023","20-24 years","20-24",817
,"Middlesex County, NJ","34023","25-29 years","25-29",1946
,"Middlesex County, NJ","34023","30-34 years","30-34",3214
,"Middlesex County, NJ","34023","35-39 years","35-39",1970
,"Middlesex County, NJ","34023","40-44 years","40-44",406
,"Middlesex County, NJ","34023","45-49 years","45-49",32
,"Middlesex County, NJ","34023","50 years and over","50+",Suppressed
,"Monmouth County, NJ","34025","Under 15 years","15",0
,"Monmouth County, NJ","34025","15-19 years","15-19",97
,"Monmouth County, NJ","34025","20-24 years","20-24",451
,"Monmouth County, NJ","34025","25-29 years","25-29",1138
,"Monmouth County, NJ","34025","30-34 years","30-34",2629
,"Monmouth County, NJ","34025","35-39 years","35-39",1758
,"Monmouth County, NJ","34025","40-44 years","40-44",345
,"Monmouth County, NJ","34025","45-49 years","45-49",21
,"Monmouth County, NJ","34025","50 years and over","50+",Suppressed
,"Morris County, NJ","34027","Under 15 years","15",0
,"Morris County, NJ","34027","15-19 years","15-19",49
,"Morris County, NJ","34027","20-24 years","20-24",215
,"Morris County, NJ","34027","25-29 years","25-29",828
,"Morris County, NJ","34027","30-34 years","30-34",2246
,"Morris County, NJ","34027","35-39 years","35-39",1459
,"Morris County, NJ","34027","40-44 years","40-44",273
,"Morris County, NJ","34027","45-49 years","45-49",25
,"Morris County, NJ","34027","50 years and over","50+",Suppressed
,"Ocean County, NJ","34029","Under 15 years","15",Suppressed
,"Ocean County, NJ","34029","15-19 years","15-19",112
,"Ocean County, NJ","34029","20-24 years","20-24",2104
,"Ocean County, NJ","34029","25-29 years","25-29",2798
,"Ocean County, NJ","34029","30-34 years","30-34",2971
,"Ocean County, NJ","34029","35-39 years","35-39",1750
,"Ocean County, NJ","34029","40-44 years","40-44",457
,"Ocean County, NJ","34029","45-49 years","45-49",30
,"Ocean County, NJ","34029","50 years and over","50+",0
,"Passaic County, NJ","34031","Under 15 years","15",Suppressed
,"Passaic County, NJ","34031","15-19 years","15-19",217
,"Passaic County, NJ","34031","20-24 years","20-24",990
,"Passaic County, NJ","34031","25-29 years","25-29",1623
,"Passaic County, NJ","34031","30-34 years","30-34",2085
,"Passaic County, NJ","34031","35-39 years","35-39",1217
,"Passaic County, NJ","34031","40-44 years","40-44",260
,"Passaic County, NJ","34031","45-49 years","45-49",16
,"Passaic County, NJ","34031","50 years and over","50+",Suppressed
,"Somerset County, NJ","34035","Under 15 years","15",Suppressed
,"Somerset County, NJ","34035","15-19 years","15-19",51
,"Somerset County, NJ","34035","20-24 years","20-24",250
,"Somerset County, NJ","34035","25-29 years","25-29",573
,"Somerset County, NJ","34035","30-34 years","30-34",1312
,"Somerset County, NJ","34035","35-39 years","35-39",863
,"Somerset County, NJ","34035","40-44 years","40-44",203
,"Somerset County, NJ","34035","45-49 years","45-49",20
,"Somerset County, NJ","34035","50 years and over","50+",Suppressed
,"Sussex County, NJ","34037","Under 15 years","15",0
,"Sussex County, NJ","34037","15-19 years","15-19",13
,"Sussex County, NJ","34037","20-24 years","20-24",109
,"Sussex County, NJ","34037","25-29 years","25-29",335
,"Sussex County, NJ","34037","30-34 years","30-34",586
,"Sussex County, NJ","34037","35-39 years","35-39",338
,"Sussex County, NJ","34037","40-44 years","40-44",61
,"Sussex County, NJ","34037","45-49 years","45-49",Suppressed
,"Sussex County, NJ","34037","50 years and over","50+",0
,"Union County, NJ","34039","Under 15 years","15",Suppressed
,"Union County, NJ","34039","15-19 years","15-19",179
,"Union County, NJ","34039","20-24 years","20-24",768
,"Union County, NJ","34039","25-29 years","25-29",1367
,"Union County, NJ","34039","30-34 years","30-34",2336
,"Union County, NJ","34039","35-39 years","35-39",1614
,"Union County, NJ","34039","40-44 years","40-44",403
,"Union County, NJ","34039","45-49 years","45-49",32
,"Union County, NJ","34039","50 years and over","50+",Suppressed
,"Warren County, NJ","34041","Under 15 years","15",0
,"Warren County, NJ","34041","15-19 years","15-19",24
,"Warren County, NJ","34041","20-24 years","20-24",108
,"Warren County, NJ","34041","25-29 years","25-29",254
,"Warren County, NJ","34041","30-34 years","30-34",363
,"Warren County, NJ","34041","35-39 years","35-39",197
,"Warren County, NJ","34041","40-44 years","40-44",39
,"Warren County, NJ","34041","45-49 years","45-49",Suppressed
,"Warren County, NJ","34041","50 years and over","50+",0
,"Unidentified Counties, NJ","34999","Under 15 years","15",0
,"Unidentified Counties, NJ","34999","15-19 years","15-19",61
,"Unidentified Counties, NJ","34999","20-24 years","20-24",218
,"Unidentified Counties, NJ","34999","25-29 years","25-29",427
,"Unidentified Counties, NJ","34999","30-34 years","30-34",484
,"Unidentified Counties, NJ","34999","35-39 years","35-39",245
,"Unidentified Counties, NJ","34999","40-44 years","40-44",44
,"Unidentified Counties, NJ","34999","45-49 years","45-49",Suppressed
,"Unidentified Counties, NJ","34999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New Jersey (34)"
"Year: 2022"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:23:34 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:23:34 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
