"Notes","County of Residence","County of Residence Code","Mother's Hispanic Origin","Mother's Hispanic Origin Code",Births
,"El Paso County, TX","48141","Not Hispanic or Latino","2186-5",1545
,"El Paso County, TX","48141","Unknown or Not Stated","9",Suppressed
,"Fort Bend County, TX","48157","Hispanic or Latino","2135-2",2757
,"Fort Bend County, TX","48157","Not Hispanic or Latino","2186-5",6616
,"Fort Bend County, TX","48157","Unknown or Not Stated","9",27
,"Galveston County, TX","48167","Hispanic or Latino","2135-2",1422
,"Galveston County, TX","48167","Not Hispanic or Latino","2186-5",2508
,"Galveston County, TX","48167","Unknown or Not Stated","9",Suppressed
,"Grayson County, TX","48181","Hispanic or Latino","2135-2",416
,"Grayson County, TX","48181","Not Hispanic or Latino","2186-5",1357
,"Grayson County, TX","48181","Unknown or Not Stated","9",15
,"Gregg County, TX","48183","Hispanic or Latino","2135-2",538
,"Gregg County, TX","48183","Not Hispanic or Latino","2186-5",1110
,"Gregg County, TX","48183","Unknown or Not Stated","9",Suppressed
,"Guadalupe County, TX","48187","Hispanic or Latino","2135-2",1040
,"Guadalupe County, TX","48187","Not Hispanic or Latino","2186-5",1234
,"Guadalupe County, TX","48187","Unknown or Not Stated","9",10
,"Harris County, TX","48201","Hispanic or Latino","2135-2",34817
,"Harris County, TX","48201","Not Hispanic or Latino","2186-5",28770
,"Harris County, TX","48201","Unknown or Not Stated","9",242
,"Hays County, TX","48209","Hispanic or Latino","2135-2",1862
,"Hays County, TX","48209","Not Hispanic or Latino","2186-5",1796
,"Hays County, TX","48209","Unknown or Not Stated","9",12
,"Hidalgo County, TX","48215","Hispanic or Latino","2135-2",13388
,"Hidalgo County, TX","48215","Not Hispanic or Latino","2186-5",349
,"Hidalgo County, TX","48215","Unknown or Not Stated","9",Suppressed
,"Jefferson County, TX","48245","Hispanic or Latino","2135-2",1094
,"Jefferson County, TX","48245","Not Hispanic or Latino","2186-5",1974
,"Jefferson County, TX","48245","Unknown or Not Stated","9",Suppressed
,"Johnson County, TX","48251","Hispanic or Latino","2135-2",894
,"Johnson County, TX","48251","Not Hispanic or Latino","2186-5",1704
,"Johnson County, TX","48251","Unknown or Not Stated","9",15
,"Kaufman County, TX","48257","Hispanic or Latino","2135-2",1091
,"Kaufman County, TX","48257","Not Hispanic or Latino","2186-5",1899
,"Kaufman County, TX","48257","Unknown or Not Stated","9",Suppressed
,"Lubbock County, TX","48303","Hispanic or Latino","2135-2",1997
,"Lubbock County, TX","48303","Not Hispanic or Latino","2186-5",2240
,"Lubbock County, TX","48303","Unknown or Not Stated","9",Suppressed
,"McLennan County, TX","48309","Hispanic or Latino","2135-2",1291
,"McLennan County, TX","48309","Not Hispanic or Latino","2186-5",2039
,"McLennan County, TX","48309","Unknown or Not Stated","9",0
,"Midland County, TX","48329","Hispanic or Latino","2135-2",1979
,"Midland County, TX","48329","Not Hispanic or Latino","2186-5",1261
,"Midland County, TX","48329","Unknown or Not Stated","9",Suppressed
,"Montgomery County, TX","48339","Hispanic or Latino","2135-2",3601
,"Montgomery County, TX","48339","Not Hispanic or Latino","2186-5",5603
,"Montgomery County, TX","48339","Unknown or Not Stated","9",16
,"Nueces County, TX","48355","Hispanic or Latino","2135-2",3082
,"Nueces County, TX","48355","Not Hispanic or Latino","2186-5",1168
,"Nueces County, TX","48355","Unknown or Not Stated","9",Suppressed
,"Parker County, TX","48367","Hispanic or Latino","2135-2",401
,"Parker County, TX","48367","Not Hispanic or Latino","2186-5",1663
,"Parker County, TX","48367","Unknown or Not Stated","9",32
,"Potter County, TX","48375","Hispanic or Latino","2135-2",828
,"Potter County, TX","48375","Not Hispanic or Latino","2186-5",670
,"Potter County, TX","48375","Unknown or Not Stated","9",Suppressed
,"Randall County, TX","48381","Hispanic or Latino","2135-2",641
,"Randall County, TX","48381","Not Hispanic or Latino","2186-5",1138
,"Randall County, TX","48381","Unknown or Not Stated","9",Suppressed
,"Smith County, TX","48423","Hispanic or Latino","2135-2",984
,"Smith County, TX","48423","Not Hispanic or Latino","2186-5",2171
,"Smith County, TX","48423","Unknown or Not Stated","9",Suppressed
,"Tarrant County, TX","48439","Hispanic or Latino","2135-2",10900
,"Tarrant County, TX","48439","Not Hispanic or Latino","2186-5",16416
,"Tarrant County, TX","48439","Unknown or Not Stated","9",164
,"Taylor County, TX","48441","Hispanic or Latino","2135-2",655
,"Taylor County, TX","48441","Not Hispanic or Latino","2186-5",1267
,"Taylor County, TX","48441","Unknown or Not Stated","9",0
,"Tom Green County, TX","48451","Hispanic or Latino","2135-2",741
,"Tom Green County, TX","48451","Not Hispanic or Latino","2186-5",738
,"Tom Green County, TX","48451","Unknown or Not Stated","9",Suppressed
,"Travis County, TX","48453","Hispanic or Latino","2135-2",7790
,"Travis County, TX","48453","Not Hispanic or Latino","2186-5",8822
,"Travis County, TX","48453","Unknown or Not Stated","9",65
,"Webb County, TX","48479","Hispanic or Latino","2135-2",4334
,"Webb County, TX","48479","Not Hispanic or Latino","2186-5",44
,"Webb County, TX","48479","Unknown or Not Stated","9",0
,"Wichita County, TX","48485","Hispanic or Latino","2135-2",456
,"Wichita County, TX","48485","Not Hispanic or Latino","2186-5",1035
,"Wichita County, TX","48485","Unknown or Not Stated","9",11
,"Williamson County, TX","48491","Hispanic or Latino","2135-2",2883
,"Williamson County, TX","48491","Not Hispanic or Latino","2186-5",6405
,"Williamson County, TX","48491","Unknown or Not Stated","9",37
,"Unidentified Counties, TX","48999","Hispanic or Latino","2135-2",25870
,"Unidentified Counties, TX","48999","Not Hispanic or Latino","2186-5",32986
,"Unidentified Counties, TX","48999","Unknown or Not Stated","9",122
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Texas (48)"
"Year: 2024"
"Group By: County of Residence; Mother's Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 5:10:32 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 5:10:32 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
