"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Greenville County, SC","45045","35-39 years","35-39",1096
,"Greenville County, SC","45045","40-44 years","40-44",222
,"Greenville County, SC","45045","45-49 years","45-49",10
,"Greenville County, SC","45045","50 years and over","50+",Suppressed
,"Horry County, SC","45051","Under 15 years","15",Suppressed
,"Horry County, SC","45051","15-19 years","15-19",183
,"Horry County, SC","45051","20-24 years","20-24",708
,"Horry County, SC","45051","25-29 years","25-29",1066
,"Horry County, SC","45051","30-34 years","30-34",943
,"Horry County, SC","45051","35-39 years","35-39",483
,"Horry County, SC","45051","40-44 years","40-44",112
,"Horry County, SC","45051","45-49 years","45-49",Suppressed
,"Horry County, SC","45051","50 years and over","50+",0
,"Lexington County, SC","45063","Under 15 years","15",Suppressed
,"Lexington County, SC","45063","15-19 years","15-19",149
,"Lexington County, SC","45063","20-24 years","20-24",583
,"Lexington County, SC","45063","25-29 years","25-29",989
,"Lexington County, SC","45063","30-34 years","30-34",988
,"Lexington County, SC","45063","35-39 years","35-39",470
,"Lexington County, SC","45063","40-44 years","40-44",98
,"Lexington County, SC","45063","45-49 years","45-49",Suppressed
,"Lexington County, SC","45063","50 years and over","50+",0
,"Pickens County, SC","45077","Under 15 years","15",Suppressed
,"Pickens County, SC","45077","15-19 years","15-19",84
,"Pickens County, SC","45077","20-24 years","20-24",252
,"Pickens County, SC","45077","25-29 years","25-29",448
,"Pickens County, SC","45077","30-34 years","30-34",347
,"Pickens County, SC","45077","35-39 years","35-39",161
,"Pickens County, SC","45077","40-44 years","40-44",39
,"Pickens County, SC","45077","45-49 years","45-49",Suppressed
,"Pickens County, SC","45077","50 years and over","50+",0
,"Richland County, SC","45079","Under 15 years","15",Suppressed
,"Richland County, SC","45079","15-19 years","15-19",232
,"Richland County, SC","45079","20-24 years","20-24",796
,"Richland County, SC","45079","25-29 years","25-29",1227
,"Richland County, SC","45079","30-34 years","30-34",1355
,"Richland County, SC","45079","35-39 years","35-39",655
,"Richland County, SC","45079","40-44 years","40-44",170
,"Richland County, SC","45079","45-49 years","45-49",Suppressed
,"Richland County, SC","45079","50 years and over","50+",Suppressed
,"Spartanburg County, SC","45083","Under 15 years","15",Suppressed
,"Spartanburg County, SC","45083","15-19 years","15-19",226
,"Spartanburg County, SC","45083","20-24 years","20-24",898
,"Spartanburg County, SC","45083","25-29 years","25-29",1411
,"Spartanburg County, SC","45083","30-34 years","30-34",1251
,"Spartanburg County, SC","45083","35-39 years","35-39",583
,"Spartanburg County, SC","45083","40-44 years","40-44",135
,"Spartanburg County, SC","45083","45-49 years","45-49",Suppressed
,"Spartanburg County, SC","45083","50 years and over","50+",0
,"Sumter County, SC","45085","Under 15 years","15",Suppressed
,"Sumter County, SC","45085","15-19 years","15-19",92
,"Sumter County, SC","45085","20-24 years","20-24",296
,"Sumter County, SC","45085","25-29 years","25-29",390
,"Sumter County, SC","45085","30-34 years","30-34",301
,"Sumter County, SC","45085","35-39 years","35-39",146
,"Sumter County, SC","45085","40-44 years","40-44",31
,"Sumter County, SC","45085","45-49 years","45-49",Suppressed
,"Sumter County, SC","45085","50 years and over","50+",0
,"York County, SC","45091","Under 15 years","15",Suppressed
,"York County, SC","45091","15-19 years","15-19",120
,"York County, SC","45091","20-24 years","20-24",448
,"York County, SC","45091","25-29 years","25-29",822
,"York County, SC","45091","30-34 years","30-34",990
,"York County, SC","45091","35-39 years","35-39",496
,"York County, SC","45091","40-44 years","40-44",110
,"York County, SC","45091","45-49 years","45-49",Suppressed
,"York County, SC","45091","50 years and over","50+",0
,"Unidentified Counties, SC","45999","Under 15 years","15",12
,"Unidentified Counties, SC","45999","15-19 years","15-19",866
,"Unidentified Counties, SC","45999","20-24 years","20-24",3106
,"Unidentified Counties, SC","45999","25-29 years","25-29",3847
,"Unidentified Counties, SC","45999","30-34 years","30-34",3061
,"Unidentified Counties, SC","45999","35-39 years","35-39",1388
,"Unidentified Counties, SC","45999","40-44 years","40-44",312
,"Unidentified Counties, SC","45999","45-49 years","45-49",13
,"Unidentified Counties, SC","45999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: South Carolina (45)"
"Year: 2024"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 2:30:32 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 2:30:32 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
