"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Okaloosa County, FL","12091","30-34 years","30-34",757
,"Okaloosa County, FL","12091","35-39 years","35-39",356
,"Okaloosa County, FL","12091","40-44 years","40-44",74
,"Okaloosa County, FL","12091","45-49 years","45-49",Suppressed
,"Okaloosa County, FL","12091","50 years and over","50+",0
,"Orange County, FL","12095","Under 15 years","15",Suppressed
,"Orange County, FL","12095","15-19 years","15-19",469
,"Orange County, FL","12095","20-24 years","20-24",2347
,"Orange County, FL","12095","25-29 years","25-29",4225
,"Orange County, FL","12095","30-34 years","30-34",5271
,"Orange County, FL","12095","35-39 years","35-39",3209
,"Orange County, FL","12095","40-44 years","40-44",845
,"Orange County, FL","12095","45-49 years","45-49",51
,"Orange County, FL","12095","50 years and over","50+",Suppressed
,"Osceola County, FL","12097","Under 15 years","15",Suppressed
,"Osceola County, FL","12097","15-19 years","15-19",162
,"Osceola County, FL","12097","20-24 years","20-24",890
,"Osceola County, FL","12097","25-29 years","25-29",1437
,"Osceola County, FL","12097","30-34 years","30-34",1544
,"Osceola County, FL","12097","35-39 years","35-39",843
,"Osceola County, FL","12097","40-44 years","40-44",226
,"Osceola County, FL","12097","45-49 years","45-49",18
,"Osceola County, FL","12097","50 years and over","50+",0
,"Palm Beach County, FL","12099","Under 15 years","15",Suppressed
,"Palm Beach County, FL","12099","15-19 years","15-19",488
,"Palm Beach County, FL","12099","20-24 years","20-24",1787
,"Palm Beach County, FL","12099","25-29 years","25-29",3588
,"Palm Beach County, FL","12099","30-34 years","30-34",4932
,"Palm Beach County, FL","12099","35-39 years","35-39",3200
,"Palm Beach County, FL","12099","40-44 years","40-44",859
,"Palm Beach County, FL","12099","45-49 years","45-49",61
,"Palm Beach County, FL","12099","50 years and over","50+",Suppressed
,"Pasco County, FL","12101","Under 15 years","15",Suppressed
,"Pasco County, FL","12101","15-19 years","15-19",192
,"Pasco County, FL","12101","20-24 years","20-24",953
,"Pasco County, FL","12101","25-29 years","25-29",1767
,"Pasco County, FL","12101","30-34 years","30-34",1984
,"Pasco County, FL","12101","35-39 years","35-39",1098
,"Pasco County, FL","12101","40-44 years","40-44",245
,"Pasco County, FL","12101","45-49 years","45-49",15
,"Pasco County, FL","12101","50 years and over","50+",0
,"Pinellas County, FL","12103","Under 15 years","15",Suppressed
,"Pinellas County, FL","12103","15-19 years","15-19",209
,"Pinellas County, FL","12103","20-24 years","20-24",875
,"Pinellas County, FL","12103","25-29 years","25-29",1749
,"Pinellas County, FL","12103","30-34 years","30-34",2361
,"Pinellas County, FL","12103","35-39 years","35-39",1466
,"Pinellas County, FL","12103","40-44 years","40-44",336
,"Pinellas County, FL","12103","45-49 years","45-49",11
,"Pinellas County, FL","12103","50 years and over","50+",Suppressed
,"Polk County, FL","12105","Under 15 years","15",Suppressed
,"Polk County, FL","12105","15-19 years","15-19",407
,"Polk County, FL","12105","20-24 years","20-24",1948
,"Polk County, FL","12105","25-29 years","25-29",2888
,"Polk County, FL","12105","30-34 years","30-34",2599
,"Polk County, FL","12105","35-39 years","35-39",1293
,"Polk County, FL","12105","40-44 years","40-44",299
,"Polk County, FL","12105","45-49 years","45-49",27
,"Polk County, FL","12105","50 years and over","50+",Suppressed
,"St. Johns County, FL","12109","Under 15 years","15",0
,"St. Johns County, FL","12109","15-19 years","15-19",34
,"St. Johns County, FL","12109","20-24 years","20-24",259
,"St. Johns County, FL","12109","25-29 years","25-29",643
,"St. Johns County, FL","12109","30-34 years","30-34",951
,"St. Johns County, FL","12109","35-39 years","35-39",602
,"St. Johns County, FL","12109","40-44 years","40-44",141
,"St. Johns County, FL","12109","45-49 years","45-49",10
,"St. Johns County, FL","12109","50 years and over","50+",Suppressed
,"St. Lucie County, FL","12111","Under 15 years","15",0
,"St. Lucie County, FL","12111","15-19 years","15-19",131
,"St. Lucie County, FL","12111","20-24 years","20-24",561
,"St. Lucie County, FL","12111","25-29 years","25-29",1099
,"St. Lucie County, FL","12111","30-34 years","30-34",1215
,"St. Lucie County, FL","12111","35-39 years","35-39",701
,"St. Lucie County, FL","12111","40-44 years","40-44",175
,"St. Lucie County, FL","12111","45-49 years","45-49",12
,"St. Lucie County, FL","12111","50 years and over","50+",0
,"Santa Rosa County, FL","12113","Under 15 years","15",0
,"Santa Rosa County, FL","12113","15-19 years","15-19",76
,"Santa Rosa County, FL","12113","20-24 years","20-24",349
,"Santa Rosa County, FL","12113","25-29 years","25-29",631
,"Santa Rosa County, FL","12113","30-34 years","30-34",625
,"Santa Rosa County, FL","12113","35-39 years","35-39",250
,"Santa Rosa County, FL","12113","40-44 years","40-44",59
,"Santa Rosa County, FL","12113","45-49 years","45-49",Suppressed
,"Santa Rosa County, FL","12113","50 years and over","50+",0
,"Sarasota County, FL","12115","Under 15 years","15",Suppressed
,"Sarasota County, FL","12115","15-19 years","15-19",73
,"Sarasota County, FL","12115","20-24 years","20-24",459
,"Sarasota County, FL","12115","25-29 years","25-29",891
,"Sarasota County, FL","12115","30-34 years","30-34",1013
,"Sarasota County, FL","12115","35-39 years","35-39",598
,"Sarasota County, FL","12115","40-44 years","40-44",150
,"Sarasota County, FL","12115","45-49 years","45-49",Suppressed
,"Sarasota County, FL","12115","50 years and over","50+",0
,"Seminole County, FL","12117","Under 15 years","15",Suppressed
,"Seminole County, FL","12117","15-19 years","15-19",122
,"Seminole County, FL","12117","20-24 years","20-24",529
,"Seminole County, FL","12117","25-29 years","25-29",1126
,"Seminole County, FL","12117","30-34 years","30-34",1505
,"Seminole County, FL","12117","35-39 years","35-39",868
,"Seminole County, FL","12117","40-44 years","40-44",219
,"Seminole County, FL","12117","45-49 years","45-49",13
,"Seminole County, FL","12117","50 years and over","50+",Suppressed
,"Volusia County, FL","12127","Under 15 years","15",Suppressed
,"Volusia County, FL","12127","15-19 years","15-19",175
,"Volusia County, FL","12127","20-24 years","20-24",868
,"Volusia County, FL","12127","25-29 years","25-29",1509
,"Volusia County, FL","12127","30-34 years","30-34",1483
,"Volusia County, FL","12127","35-39 years","35-39",864
,"Volusia County, FL","12127","40-44 years","40-44",171
,"Volusia County, FL","12127","45-49 years","45-49",12
,"Volusia County, FL","12127","50 years and over","50+",0
,"Unidentified Counties, FL","12999","Under 15 years","15",Suppressed
,"Unidentified Counties, FL","12999","15-19 years","15-19",789
,"Unidentified Counties, FL","12999","20-24 years","20-24",3262
,"Unidentified Counties, FL","12999","25-29 years","25-29",4071
,"Unidentified Counties, FL","12999","30-34 years","30-34",3325
,"Unidentified Counties, FL","12999","35-39 years","35-39",1709
,"Unidentified Counties, FL","12999","40-44 years","40-44",378
,"Unidentified Counties, FL","12999","45-49 years","45-49",18
,"Unidentified Counties, FL","12999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Florida (12)"
"Year: 2024"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 1:57:58 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 1:57:58 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
