"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Gloucester County, NJ","34015","40-44 years","40-44",123
,"Gloucester County, NJ","34015","45-49 years","45-49",10
,"Gloucester County, NJ","34015","50 years and over","50+",0
,"Hudson County, NJ","34017","Under 15 years","15",Suppressed
,"Hudson County, NJ","34017","15-19 years","15-19",159
,"Hudson County, NJ","34017","20-24 years","20-24",777
,"Hudson County, NJ","34017","25-29 years","25-29",1667
,"Hudson County, NJ","34017","30-34 years","30-34",3395
,"Hudson County, NJ","34017","35-39 years","35-39",2421
,"Hudson County, NJ","34017","40-44 years","40-44",571
,"Hudson County, NJ","34017","45-49 years","45-49",52
,"Hudson County, NJ","34017","50 years and over","50+",Suppressed
,"Hunterdon County, NJ","34019","Under 15 years","15",0
,"Hunterdon County, NJ","34019","15-19 years","15-19",Suppressed
,"Hunterdon County, NJ","34019","20-24 years","20-24",40
,"Hunterdon County, NJ","34019","25-29 years","25-29",174
,"Hunterdon County, NJ","34019","30-34 years","30-34",504
,"Hunterdon County, NJ","34019","35-39 years","35-39",300
,"Hunterdon County, NJ","34019","40-44 years","40-44",84
,"Hunterdon County, NJ","34019","45-49 years","45-49",Suppressed
,"Hunterdon County, NJ","34019","50 years and over","50+",0
,"Mercer County, NJ","34021","Under 15 years","15",Suppressed
,"Mercer County, NJ","34021","15-19 years","15-19",185
,"Mercer County, NJ","34021","20-24 years","20-24",553
,"Mercer County, NJ","34021","25-29 years","25-29",946
,"Mercer County, NJ","34021","30-34 years","30-34",1388
,"Mercer County, NJ","34021","35-39 years","35-39",827
,"Mercer County, NJ","34021","40-44 years","40-44",184
,"Mercer County, NJ","34021","45-49 years","45-49",10
,"Mercer County, NJ","34021","50 years and over","50+",Suppressed
,"Middlesex County, NJ","34023","Under 15 years","15",Suppressed
,"Middlesex County, NJ","34023","15-19 years","15-19",131
,"Middlesex County, NJ","34023","20-24 years","20-24",783
,"Middlesex County, NJ","34023","25-29 years","25-29",1828
,"Middlesex County, NJ","34023","30-34 years","30-34",3106
,"Middlesex County, NJ","34023","35-39 years","35-39",1948
,"Middlesex County, NJ","34023","40-44 years","40-44",454
,"Middlesex County, NJ","34023","45-49 years","45-49",33
,"Middlesex County, NJ","34023","50 years and over","50+",Suppressed
,"Monmouth County, NJ","34025","Under 15 years","15",Suppressed
,"Monmouth County, NJ","34025","15-19 years","15-19",88
,"Monmouth County, NJ","34025","20-24 years","20-24",455
,"Monmouth County, NJ","34025","25-29 years","25-29",1156
,"Monmouth County, NJ","34025","30-34 years","30-34",2535
,"Monmouth County, NJ","34025","35-39 years","35-39",1732
,"Monmouth County, NJ","34025","40-44 years","40-44",387
,"Monmouth County, NJ","34025","45-49 years","45-49",27
,"Monmouth County, NJ","34025","50 years and over","50+",Suppressed
,"Morris County, NJ","34027","Under 15 years","15",0
,"Morris County, NJ","34027","15-19 years","15-19",44
,"Morris County, NJ","34027","20-24 years","20-24",241
,"Morris County, NJ","34027","25-29 years","25-29",780
,"Morris County, NJ","34027","30-34 years","30-34",2092
,"Morris County, NJ","34027","35-39 years","35-39",1520
,"Morris County, NJ","34027","40-44 years","40-44",321
,"Morris County, NJ","34027","45-49 years","45-49",26
,"Morris County, NJ","34027","50 years and over","50+",Suppressed
,"Ocean County, NJ","34029","Under 15 years","15",Suppressed
,"Ocean County, NJ","34029","15-19 years","15-19",138
,"Ocean County, NJ","34029","20-24 years","20-24",2261
,"Ocean County, NJ","34029","25-29 years","25-29",2853
,"Ocean County, NJ","34029","30-34 years","30-34",3146
,"Ocean County, NJ","34029","35-39 years","35-39",1901
,"Ocean County, NJ","34029","40-44 years","40-44",494
,"Ocean County, NJ","34029","45-49 years","45-49",22
,"Ocean County, NJ","34029","50 years and over","50+",Suppressed
,"Passaic County, NJ","34031","Under 15 years","15",Suppressed
,"Passaic County, NJ","34031","15-19 years","15-19",161
,"Passaic County, NJ","34031","20-24 years","20-24",928
,"Passaic County, NJ","34031","25-29 years","25-29",1587
,"Passaic County, NJ","34031","30-34 years","30-34",1925
,"Passaic County, NJ","34031","35-39 years","35-39",1212
,"Passaic County, NJ","34031","40-44 years","40-44",304
,"Passaic County, NJ","34031","45-49 years","45-49",23
,"Passaic County, NJ","34031","50 years and over","50+",Suppressed
,"Somerset County, NJ","34035","Under 15 years","15",0
,"Somerset County, NJ","34035","15-19 years","15-19",37
,"Somerset County, NJ","34035","20-24 years","20-24",215
,"Somerset County, NJ","34035","25-29 years","25-29",562
,"Somerset County, NJ","34035","30-34 years","30-34",1273
,"Somerset County, NJ","34035","35-39 years","35-39",918
,"Somerset County, NJ","34035","40-44 years","40-44",201
,"Somerset County, NJ","34035","45-49 years","45-49",13
,"Somerset County, NJ","34035","50 years and over","50+",Suppressed
,"Sussex County, NJ","34037","Under 15 years","15",Suppressed
,"Sussex County, NJ","34037","15-19 years","15-19",12
,"Sussex County, NJ","34037","20-24 years","20-24",78
,"Sussex County, NJ","34037","25-29 years","25-29",287
,"Sussex County, NJ","34037","30-34 years","30-34",571
,"Sussex County, NJ","34037","35-39 years","35-39",319
,"Sussex County, NJ","34037","40-44 years","40-44",62
,"Sussex County, NJ","34037","45-49 years","45-49",Suppressed
,"Sussex County, NJ","34037","50 years and over","50+",0
,"Union County, NJ","34039","Under 15 years","15",Suppressed
,"Union County, NJ","34039","15-19 years","15-19",175
,"Union County, NJ","34039","20-24 years","20-24",737
,"Union County, NJ","34039","25-29 years","25-29",1332
,"Union County, NJ","34039","30-34 years","30-34",2308
,"Union County, NJ","34039","35-39 years","35-39",1593
,"Union County, NJ","34039","40-44 years","40-44",365
,"Union County, NJ","34039","45-49 years","45-49",34
,"Union County, NJ","34039","50 years and over","50+",Suppressed
,"Warren County, NJ","34041","Under 15 years","15",Suppressed
,"Warren County, NJ","34041","15-19 years","15-19",19
,"Warren County, NJ","34041","20-24 years","20-24",108
,"Warren County, NJ","34041","25-29 years","25-29",249
,"Warren County, NJ","34041","30-34 years","30-34",411
,"Warren County, NJ","34041","35-39 years","35-39",242
,"Warren County, NJ","34041","40-44 years","40-44",43
,"Warren County, NJ","34041","45-49 years","45-49",Suppressed
,"Warren County, NJ","34041","50 years and over","50+",0
,"Unidentified Counties, NJ","34999","Under 15 years","15",0
,"Unidentified Counties, NJ","34999","15-19 years","15-19",32
,"Unidentified Counties, NJ","34999","20-24 years","20-24",223
,"Unidentified Counties, NJ","34999","25-29 years","25-29",388
,"Unidentified Counties, NJ","34999","30-34 years","30-34",423
,"Unidentified Counties, NJ","34999","35-39 years","35-39",248
,"Unidentified Counties, NJ","34999","40-44 years","40-44",41
,"Unidentified Counties, NJ","34999","45-49 years","45-49",Suppressed
,"Unidentified Counties, NJ","34999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New Jersey (34)"
"Year: 2024"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 2:20:08 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 2:20:08 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
