"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Jefferson Parish, LA","22051","25-29 years","25-29",1398
,"Jefferson Parish, LA","22051","30-34 years","30-34",1492
,"Jefferson Parish, LA","22051","35-39 years","35-39",806
,"Jefferson Parish, LA","22051","40-44 years","40-44",170
,"Jefferson Parish, LA","22051","45-49 years","45-49",Suppressed
,"Jefferson Parish, LA","22051","50 years and over","50+",0
,"Lafayette Parish, LA","22055","Under 15 years","15",Suppressed
,"Lafayette Parish, LA","22055","15-19 years","15-19",190
,"Lafayette Parish, LA","22055","20-24 years","20-24",685
,"Lafayette Parish, LA","22055","25-29 years","25-29",1077
,"Lafayette Parish, LA","22055","30-34 years","30-34",948
,"Lafayette Parish, LA","22055","35-39 years","35-39",429
,"Lafayette Parish, LA","22055","40-44 years","40-44",95
,"Lafayette Parish, LA","22055","45-49 years","45-49",Suppressed
,"Lafayette Parish, LA","22055","50 years and over","50+",0
,"Livingston Parish, LA","22063","Under 15 years","15",Suppressed
,"Livingston Parish, LA","22063","15-19 years","15-19",86
,"Livingston Parish, LA","22063","20-24 years","20-24",425
,"Livingston Parish, LA","22063","25-29 years","25-29",696
,"Livingston Parish, LA","22063","30-34 years","30-34",470
,"Livingston Parish, LA","22063","35-39 years","35-39",208
,"Livingston Parish, LA","22063","40-44 years","40-44",42
,"Livingston Parish, LA","22063","45-49 years","45-49",Suppressed
,"Livingston Parish, LA","22063","50 years and over","50+",0
,"Orleans Parish, LA","22071","Under 15 years","15",Suppressed
,"Orleans Parish, LA","22071","15-19 years","15-19",216
,"Orleans Parish, LA","22071","20-24 years","20-24",673
,"Orleans Parish, LA","22071","25-29 years","25-29",810
,"Orleans Parish, LA","22071","30-34 years","30-34",1086
,"Orleans Parish, LA","22071","35-39 years","35-39",779
,"Orleans Parish, LA","22071","40-44 years","40-44",189
,"Orleans Parish, LA","22071","45-49 years","45-49",10
,"Orleans Parish, LA","22071","50 years and over","50+",Suppressed
,"Ouachita Parish, LA","22073","Under 15 years","15",Suppressed
,"Ouachita Parish, LA","22073","15-19 years","15-19",146
,"Ouachita Parish, LA","22073","20-24 years","20-24",462
,"Ouachita Parish, LA","22073","25-29 years","25-29",617
,"Ouachita Parish, LA","22073","30-34 years","30-34",448
,"Ouachita Parish, LA","22073","35-39 years","35-39",182
,"Ouachita Parish, LA","22073","40-44 years","40-44",27
,"Ouachita Parish, LA","22073","45-49 years","45-49",0
,"Ouachita Parish, LA","22073","50 years and over","50+",0
,"Rapides Parish, LA","22079","Under 15 years","15",Suppressed
,"Rapides Parish, LA","22079","15-19 years","15-19",101
,"Rapides Parish, LA","22079","20-24 years","20-24",419
,"Rapides Parish, LA","22079","25-29 years","25-29",459
,"Rapides Parish, LA","22079","30-34 years","30-34",363
,"Rapides Parish, LA","22079","35-39 years","35-39",161
,"Rapides Parish, LA","22079","40-44 years","40-44",28
,"Rapides Parish, LA","22079","45-49 years","45-49",0
,"Rapides Parish, LA","22079","50 years and over","50+",0
,"St. Tammany Parish, LA","22103","Under 15 years","15",0
,"St. Tammany Parish, LA","22103","15-19 years","15-19",91
,"St. Tammany Parish, LA","22103","20-24 years","20-24",438
,"St. Tammany Parish, LA","22103","25-29 years","25-29",718
,"St. Tammany Parish, LA","22103","30-34 years","30-34",840
,"St. Tammany Parish, LA","22103","35-39 years","35-39",485
,"St. Tammany Parish, LA","22103","40-44 years","40-44",120
,"St. Tammany Parish, LA","22103","45-49 years","45-49",Suppressed
,"St. Tammany Parish, LA","22103","50 years and over","50+",Suppressed
,"Tangipahoa Parish, LA","22105","Under 15 years","15",Suppressed
,"Tangipahoa Parish, LA","22105","15-19 years","15-19",102
,"Tangipahoa Parish, LA","22105","20-24 years","20-24",423
,"Tangipahoa Parish, LA","22105","25-29 years","25-29",618
,"Tangipahoa Parish, LA","22105","30-34 years","30-34",445
,"Tangipahoa Parish, LA","22105","35-39 years","35-39",202
,"Tangipahoa Parish, LA","22105","40-44 years","40-44",36
,"Tangipahoa Parish, LA","22105","45-49 years","45-49",0
,"Tangipahoa Parish, LA","22105","50 years and over","50+",0
,"Terrebonne Parish, LA","22109","Under 15 years","15",Suppressed
,"Terrebonne Parish, LA","22109","15-19 years","15-19",81
,"Terrebonne Parish, LA","22109","20-24 years","20-24",321
,"Terrebonne Parish, LA","22109","25-29 years","25-29",356
,"Terrebonne Parish, LA","22109","30-34 years","30-34",294
,"Terrebonne Parish, LA","22109","35-39 years","35-39",115
,"Terrebonne Parish, LA","22109","40-44 years","40-44",26
,"Terrebonne Parish, LA","22109","45-49 years","45-49",0
,"Terrebonne Parish, LA","22109","50 years and over","50+",0
,"Unidentified Counties, LA","22999","Under 15 years","15",16
,"Unidentified Counties, LA","22999","15-19 years","15-19",1184
,"Unidentified Counties, LA","22999","20-24 years","20-24",4604
,"Unidentified Counties, LA","22999","25-29 years","25-29",5267
,"Unidentified Counties, LA","22999","30-34 years","30-34",3680
,"Unidentified Counties, LA","22999","35-39 years","35-39",1637
,"Unidentified Counties, LA","22999","40-44 years","40-44",320
,"Unidentified Counties, LA","22999","45-49 years","45-49",14
,"Unidentified Counties, LA","22999","50 years and over","50+",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Louisiana (22)"
"Year: 2024"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 2:07:51 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 2:07:51 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
