"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Saratoga County, NY","36091","50 years and over","50+",0
,"Schenectady County, NY","36093","Under 15 years","15",0
,"Schenectady County, NY","36093","15-19 years","15-19",43
,"Schenectady County, NY","36093","20-24 years","20-24",217
,"Schenectady County, NY","36093","25-29 years","25-29",475
,"Schenectady County, NY","36093","30-34 years","30-34",556
,"Schenectady County, NY","36093","35-39 years","35-39",314
,"Schenectady County, NY","36093","40-44 years","40-44",85
,"Schenectady County, NY","36093","45-49 years","45-49",Suppressed
,"Schenectady County, NY","36093","50 years and over","50+",0
,"Suffolk County, NY","36103","Under 15 years","15",Suppressed
,"Suffolk County, NY","36103","15-19 years","15-19",289
,"Suffolk County, NY","36103","20-24 years","20-24",1396
,"Suffolk County, NY","36103","25-29 years","25-29",3369
,"Suffolk County, NY","36103","30-34 years","30-34",6030
,"Suffolk County, NY","36103","35-39 years","35-39",3713
,"Suffolk County, NY","36103","40-44 years","40-44",847
,"Suffolk County, NY","36103","45-49 years","45-49",74
,"Suffolk County, NY","36103","50 years and over","50+",14
,"Tompkins County, NY","36109","Under 15 years","15",Suppressed
,"Tompkins County, NY","36109","15-19 years","15-19",15
,"Tompkins County, NY","36109","20-24 years","20-24",70
,"Tompkins County, NY","36109","25-29 years","25-29",115
,"Tompkins County, NY","36109","30-34 years","30-34",198
,"Tompkins County, NY","36109","35-39 years","35-39",162
,"Tompkins County, NY","36109","40-44 years","40-44",45
,"Tompkins County, NY","36109","45-49 years","45-49",Suppressed
,"Tompkins County, NY","36109","50 years and over","50+",Suppressed
,"Ulster County, NY","36111","Under 15 years","15",0
,"Ulster County, NY","36111","15-19 years","15-19",38
,"Ulster County, NY","36111","20-24 years","20-24",164
,"Ulster County, NY","36111","25-29 years","25-29",307
,"Ulster County, NY","36111","30-34 years","30-34",499
,"Ulster County, NY","36111","35-39 years","35-39",331
,"Ulster County, NY","36111","40-44 years","40-44",89
,"Ulster County, NY","36111","45-49 years","45-49",10
,"Ulster County, NY","36111","50 years and over","50+",0
,"Westchester County, NY","36119","Under 15 years","15",Suppressed
,"Westchester County, NY","36119","15-19 years","15-19",172
,"Westchester County, NY","36119","20-24 years","20-24",814
,"Westchester County, NY","36119","25-29 years","25-29",1652
,"Westchester County, NY","36119","30-34 years","30-34",3461
,"Westchester County, NY","36119","35-39 years","35-39",2876
,"Westchester County, NY","36119","40-44 years","40-44",757
,"Westchester County, NY","36119","45-49 years","45-49",52
,"Westchester County, NY","36119","50 years and over","50+",Suppressed
,"Unidentified Counties, NY","36999","Under 15 years","15",Suppressed
,"Unidentified Counties, NY","36999","15-19 years","15-19",553
,"Unidentified Counties, NY","36999","20-24 years","20-24",3137
,"Unidentified Counties, NY","36999","25-29 years","25-29",4841
,"Unidentified Counties, NY","36999","30-34 years","30-34",4778
,"Unidentified Counties, NY","36999","35-39 years","35-39",2510
,"Unidentified Counties, NY","36999","40-44 years","40-44",552
,"Unidentified Counties, NY","36999","45-49 years","45-49",28
,"Unidentified Counties, NY","36999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New York (36)"
"Year: 2024"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 2:22:07 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 2:22:07 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."
"8. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."
