"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Cumberland County, PA","42041","Under 15 years","15",0
,"Cumberland County, PA","42041","15-19 years","15-19",53
,"Cumberland County, PA","42041","20-24 years","20-24",320
,"Cumberland County, PA","42041","25-29 years","25-29",786
,"Cumberland County, PA","42041","30-34 years","30-34",884
,"Cumberland County, PA","42041","35-39 years","35-39",491
,"Cumberland County, PA","42041","40-44 years","40-44",97
,"Cumberland County, PA","42041","45-49 years","45-49",11
,"Cumberland County, PA","42041","50 years and over","50+",0
,"Dauphin County, PA","42043","Under 15 years","15",Suppressed
,"Dauphin County, PA","42043","15-19 years","15-19",150
,"Dauphin County, PA","42043","20-24 years","20-24",568
,"Dauphin County, PA","42043","25-29 years","25-29",943
,"Dauphin County, PA","42043","30-34 years","30-34",948
,"Dauphin County, PA","42043","35-39 years","35-39",485
,"Dauphin County, PA","42043","40-44 years","40-44",107
,"Dauphin County, PA","42043","45-49 years","45-49",Suppressed
,"Dauphin County, PA","42043","50 years and over","50+",Suppressed
,"Delaware County, PA","42045","Under 15 years","15",Suppressed
,"Delaware County, PA","42045","15-19 years","15-19",144
,"Delaware County, PA","42045","20-24 years","20-24",621
,"Delaware County, PA","42045","25-29 years","25-29",1279
,"Delaware County, PA","42045","30-34 years","30-34",2288
,"Delaware County, PA","42045","35-39 years","35-39",1442
,"Delaware County, PA","42045","40-44 years","40-44",309
,"Delaware County, PA","42045","45-49 years","45-49",24
,"Delaware County, PA","42045","50 years and over","50+",Suppressed
,"Erie County, PA","42049","Under 15 years","15",Suppressed
,"Erie County, PA","42049","15-19 years","15-19",123
,"Erie County, PA","42049","20-24 years","20-24",471
,"Erie County, PA","42049","25-29 years","25-29",726
,"Erie County, PA","42049","30-34 years","30-34",719
,"Erie County, PA","42049","35-39 years","35-39",365
,"Erie County, PA","42049","40-44 years","40-44",65
,"Erie County, PA","42049","45-49 years","45-49",Suppressed
,"Erie County, PA","42049","50 years and over","50+",0
,"Fayette County, PA","42051","Under 15 years","15",0
,"Fayette County, PA","42051","15-19 years","15-19",65
,"Fayette County, PA","42051","20-24 years","20-24",269
,"Fayette County, PA","42051","25-29 years","25-29",336
,"Fayette County, PA","42051","30-34 years","30-34",272
,"Fayette County, PA","42051","35-39 years","35-39",109
,"Fayette County, PA","42051","40-44 years","40-44",20
,"Fayette County, PA","42051","45-49 years","45-49",Suppressed
,"Fayette County, PA","42051","50 years and over","50+",0
,"Franklin County, PA","42055","Under 15 years","15",0
,"Franklin County, PA","42055","15-19 years","15-19",65
,"Franklin County, PA","42055","20-24 years","20-24",331
,"Franklin County, PA","42055","25-29 years","25-29",547
,"Franklin County, PA","42055","30-34 years","30-34",470
,"Franklin County, PA","42055","35-39 years","35-39",221
,"Franklin County, PA","42055","40-44 years","40-44",47
,"Franklin County, PA","42055","45-49 years","45-49",Suppressed
,"Franklin County, PA","42055","50 years and over","50+",0
,"Lackawanna County, PA","42069","Under 15 years","15",Suppressed
,"Lackawanna County, PA","42069","15-19 years","15-19",81
,"Lackawanna County, PA","42069","20-24 years","20-24",326
,"Lackawanna County, PA","42069","25-29 years","25-29",510
,"Lackawanna County, PA","42069","30-34 years","30-34",615
,"Lackawanna County, PA","42069","35-39 years","35-39",352
,"Lackawanna County, PA","42069","40-44 years","40-44",70
,"Lackawanna County, PA","42069","45-49 years","45-49",Suppressed
,"Lackawanna County, PA","42069","50 years and over","50+",0
,"Lancaster County, PA","42071","Under 15 years","15",Suppressed
,"Lancaster County, PA","42071","15-19 years","15-19",150
,"Lancaster County, PA","42071","20-24 years","20-24",1196
,"Lancaster County, PA","42071","25-29 years","25-29",2043
,"Lancaster County, PA","42071","30-34 years","30-34",2182
,"Lancaster County, PA","42071","35-39 years","35-39",1041
,"Lancaster County, PA","42071","40-44 years","40-44",230
,"Lancaster County, PA","42071","45-49 years","45-49",17
,"Lancaster County, PA","42071","50 years and over","50+",Suppressed
,"Lebanon County, PA","42075","Under 15 years","15",0
,"Lebanon County, PA","42075","15-19 years","15-19",53
,"Lebanon County, PA","42075","20-24 years","20-24",315
,"Lebanon County, PA","42075","25-29 years","25-29",486
,"Lebanon County, PA","42075","30-34 years","30-34",468
,"Lebanon County, PA","42075","35-39 years","35-39",220
,"Lebanon County, PA","42075","40-44 years","40-44",39
,"Lebanon County, PA","42075","45-49 years","45-49",Suppressed
,"Lebanon County, PA","42075","50 years and over","50+",0
,"Lehigh County, PA","42077","Under 15 years","15",Suppressed
,"Lehigh County, PA","42077","15-19 years","15-19",116
,"Lehigh County, PA","42077","20-24 years","20-24",600
,"Lehigh County, PA","42077","25-29 years","25-29",958
,"Lehigh County, PA","42077","30-34 years","30-34",1313
,"Lehigh County, PA","42077","35-39 years","35-39",705
,"Lehigh County, PA","42077","40-44 years","40-44",136
,"Lehigh County, PA","42077","45-49 years","45-49",10
,"Lehigh County, PA","42077","50 years and over","50+",Suppressed
,"Luzerne County, PA","42079","Under 15 years","15",Suppressed
,"Luzerne County, PA","42079","15-19 years","15-19",149
,"Luzerne County, PA","42079","20-24 years","20-24",614
,"Luzerne County, PA","42079","25-29 years","25-29",947
,"Luzerne County, PA","42079","30-34 years","30-34",959
,"Luzerne County, PA","42079","35-39 years","35-39",515
,"Luzerne County, PA","42079","40-44 years","40-44",106
,"Luzerne County, PA","42079","45-49 years","45-49",Suppressed
,"Luzerne County, PA","42079","50 years and over","50+",Suppressed
,"Lycoming County, PA","42081","Under 15 years","15",0
,"Lycoming County, PA","42081","15-19 years","15-19",37
,"Lycoming County, PA","42081","20-24 years","20-24",244
,"Lycoming County, PA","42081","25-29 years","25-29",319
,"Lycoming County, PA","42081","30-34 years","30-34",291
,"Lycoming County, PA","42081","35-39 years","35-39",134
,"Lycoming County, PA","42081","40-44 years","40-44",22
,"Lycoming County, PA","42081","45-49 years","45-49",Suppressed
,"Lycoming County, PA","42081","50 years and over","50+",0
,"Mercer County, PA","42085","Under 15 years","15",Suppressed
,"Mercer County, PA","42085","15-19 years","15-19",46
,"Mercer County, PA","42085","20-24 years","20-24",206
,"Mercer County, PA","42085","25-29 years","25-29",352
,"Mercer County, PA","42085","30-34 years","30-34",248
,"Mercer County, PA","42085","35-39 years","35-39",111
,"Mercer County, PA","42085","40-44 years","40-44",28
,"Mercer County, PA","42085","45-49 years","45-49",Suppressed
,"Mercer County, PA","42085","50 years and over","50+",0
,"Monroe County, PA","42089","Under 15 years","15",0
,"Monroe County, PA","42089","15-19 years","15-19",26
,"Monroe County, PA","42089","20-24 years","20-24",175
,"Monroe County, PA","42089","25-29 years","25-29",335
,"Monroe County, PA","42089","30-34 years","30-34",390
,"Monroe County, PA","42089","35-39 years","35-39",211
,"Monroe County, PA","42089","40-44 years","40-44",63
,"Monroe County, PA","42089","45-49 years","45-49",Suppressed
,"Monroe County, PA","42089","50 years and over","50+",0
,"Montgomery County, PA","42091","Under 15 years","15",Suppressed
,"Montgomery County, PA","42091","15-19 years","15-19",118
,"Montgomery County, PA","42091","20-24 years","20-24",570
,"Montgomery County, PA","42091","25-29 years","25-29",1627
,"Montgomery County, PA","42091","30-34 years","30-34",3373
,"Montgomery County, PA","42091","35-39 years","35-39",2249
,"Montgomery County, PA","42091","40-44 years","40-44",390
,"Montgomery County, PA","42091","45-49 years","45-49",38
,"Montgomery County, PA","42091","50 years and over","50+",Suppressed
,"Northampton County, PA","42095","Under 15 years","15",0
,"Northampton County, PA","42095","15-19 years","15-19",87
,"Northampton County, PA","42095","20-24 years","20-24",326
,"Northampton County, PA","42095","25-29 years","25-29",666
,"Northampton County, PA","42095","30-34 years","30-34",938
,"Northampton County, PA","42095","35-39 years","35-39",549
,"Northampton County, PA","42095","40-44 years","40-44",108
,"Northampton County, PA","42095","45-49 years","45-49",Suppressed
,"Northampton County, PA","42095","50 years and over","50+",0
,"Philadelphia County, PA","42101","Under 15 years","15",20
,"Philadelphia County, PA","42101","15-19 years","15-19",815
,"Philadelphia County, PA","42101","20-24 years","20-24",2964
,"Philadelphia County, PA","42101","25-29 years","25-29",4369
,"Philadelphia County, PA","42101","30-34 years","30-34",5733
,"Philadelphia County, PA","42101","35-39 years","35-39",3454
,"Philadelphia County, PA","42101","40-44 years","40-44",727
,"Philadelphia County, PA","42101","45-49 years","45-49",51
,"Philadelphia County, PA","42101","50 years and over","50+",Suppressed
,"Schuylkill County, PA","42107","Under 15 years","15",0
,"Schuylkill County, PA","42107","15-19 years","15-19",56
,"Schuylkill County, PA","42107","20-24 years","20-24",291
,"Schuylkill County, PA","42107","25-29 years","25-29",410
,"Schuylkill County, PA","42107","30-34 years","30-34",354
,"Schuylkill County, PA","42107","35-39 years","35-39",170
,"Schuylkill County, PA","42107","40-44 years","40-44",36
,"Schuylkill County, PA","42107","45-49 years","45-49",Suppressed
,"Schuylkill County, PA","42107","50 years and over","50+",Suppressed
,"Washington County, PA","42125","Under 15 years","15",0
,"Washington County, PA","42125","15-19 years","15-19",61
,"Washington County, PA","42125","20-24 years","20-24",251
,"Washington County, PA","42125","25-29 years","25-29",564
,"Washington County, PA","42125","30-34 years","30-34",695
,"Washington County, PA","42125","35-39 years","35-39",341
,"Washington County, PA","42125","40-44 years","40-44",59
,"Washington County, PA","42125","45-49 years","45-49",Suppressed
,"Washington County, PA","42125","50 years and over","50+",0
,"Westmoreland County, PA","42129","Under 15 years","15",Suppressed
,"Westmoreland County, PA","42129","15-19 years","15-19",66
,"Westmoreland County, PA","42129","20-24 years","20-24",371
,"Westmoreland County, PA","42129","25-29 years","25-29",826
,"Westmoreland County, PA","42129","30-34 years","30-34",1028
,"Westmoreland County, PA","42129","35-39 years","35-39",429
,"Westmoreland County, PA","42129","40-44 years","40-44",87
,"Westmoreland County, PA","42129","45-49 years","45-49",Suppressed
,"Westmoreland County, PA","42129","50 years and over","50+",0
,"York County, PA","42133","Under 15 years","15",0
,"York County, PA","42133","15-19 years","15-19",182
,"York County, PA","42133","20-24 years","20-24",820
,"York County, PA","42133","25-29 years","25-29",1412
,"York County, PA","42133","30-34 years","30-34",1571
,"York County, PA","42133","35-39 years","35-39",678
,"York County, PA","42133","40-44 years","40-44",150
,"York County, PA","42133","45-49 years","45-49",Suppressed
,"York County, PA","42133","50 years and over","50+",Suppressed
,"Unidentified Counties, PA","42999","Under 15 years","15",Suppressed
,"Unidentified Counties, PA","42999","15-19 years","15-19",564
,"Unidentified Counties, PA","42999","20-24 years","20-24",3233
,"Unidentified Counties, PA","42999","25-29 years","25-29",4748
,"Unidentified Counties, PA","42999","30-34 years","30-34",4074
,"Unidentified Counties, PA","42999","35-39 years","35-39",1812
,"Unidentified Counties, PA","42999","40-44 years","40-44",377
,"Unidentified Counties, PA","42999","45-49 years","45-49",24
,"Unidentified Counties, PA","42999","50 years and over","50+",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Pennsylvania (42)"
"Year: 2024"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 2:28:15 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 2:28:15 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
