"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Richmond County, NY","36085","Under 15 years","15",0
,"Richmond County, NY","36085","15-19 years","15-19",115
,"Richmond County, NY","36085","20-24 years","20-24",582
,"Richmond County, NY","36085","25-29 years","25-29",1329
,"Richmond County, NY","36085","30-34 years","30-34",1892
,"Richmond County, NY","36085","35-39 years","35-39",1098
,"Richmond County, NY","36085","40-44 years","40-44",244
,"Richmond County, NY","36085","45-49 years","45-49",17
,"Richmond County, NY","36085","50 years and over","50+",Suppressed
,"Rockland County, NY","36087","Under 15 years","15",Suppressed
,"Rockland County, NY","36087","15-19 years","15-19",123
,"Rockland County, NY","36087","20-24 years","20-24",1144
,"Rockland County, NY","36087","25-29 years","25-29",1364
,"Rockland County, NY","36087","30-34 years","30-34",1632
,"Rockland County, NY","36087","35-39 years","35-39",1094
,"Rockland County, NY","36087","40-44 years","40-44",329
,"Rockland County, NY","36087","45-49 years","45-49",26
,"Rockland County, NY","36087","50 years and over","50+",Suppressed
,"St. Lawrence County, NY","36089","Under 15 years","15",0
,"St. Lawrence County, NY","36089","15-19 years","15-19",48
,"St. Lawrence County, NY","36089","20-24 years","20-24",241
,"St. Lawrence County, NY","36089","25-29 years","25-29",309
,"St. Lawrence County, NY","36089","30-34 years","30-34",254
,"St. Lawrence County, NY","36089","35-39 years","35-39",109
,"St. Lawrence County, NY","36089","40-44 years","40-44",22
,"St. Lawrence County, NY","36089","45-49 years","45-49",Suppressed
,"St. Lawrence County, NY","36089","50 years and over","50+",0
,"Saratoga County, NY","36091","Under 15 years","15",0
,"Saratoga County, NY","36091","15-19 years","15-19",39
,"Saratoga County, NY","36091","20-24 years","20-24",202
,"Saratoga County, NY","36091","25-29 years","25-29",509
,"Saratoga County, NY","36091","30-34 years","30-34",773
,"Saratoga County, NY","36091","35-39 years","35-39",453
,"Saratoga County, NY","36091","40-44 years","40-44",78
,"Saratoga County, NY","36091","45-49 years","45-49",Suppressed
,"Saratoga County, NY","36091","50 years and over","50+",Suppressed
,"Schenectady County, NY","36093","Under 15 years","15",Suppressed
,"Schenectady County, NY","36093","15-19 years","15-19",84
,"Schenectady County, NY","36093","20-24 years","20-24",315
,"Schenectady County, NY","36093","25-29 years","25-29",507
,"Schenectady County, NY","36093","30-34 years","30-34",583
,"Schenectady County, NY","36093","35-39 years","35-39",257
,"Schenectady County, NY","36093","40-44 years","40-44",48
,"Schenectady County, NY","36093","45-49 years","45-49",Suppressed
,"Schenectady County, NY","36093","50 years and over","50+",Suppressed
,"Suffolk County, NY","36103","Under 15 years","15",Suppressed
,"Suffolk County, NY","36103","15-19 years","15-19",437
,"Suffolk County, NY","36103","20-24 years","20-24",1641
,"Suffolk County, NY","36103","25-29 years","25-29",3601
,"Suffolk County, NY","36103","30-34 years","30-34",5267
,"Suffolk County, NY","36103","35-39 years","35-39",3252
,"Suffolk County, NY","36103","40-44 years","40-44",785
,"Suffolk County, NY","36103","45-49 years","45-49",43
,"Suffolk County, NY","36103","50 years and over","50+",Suppressed
,"Tompkins County, NY","36109","Under 15 years","15",0
,"Tompkins County, NY","36109","15-19 years","15-19",27
,"Tompkins County, NY","36109","20-24 years","20-24",99
,"Tompkins County, NY","36109","25-29 years","25-29",149
,"Tompkins County, NY","36109","30-34 years","30-34",250
,"Tompkins County, NY","36109","35-39 years","35-39",139
,"Tompkins County, NY","36109","40-44 years","40-44",36
,"Tompkins County, NY","36109","45-49 years","45-49",Suppressed
,"Tompkins County, NY","36109","50 years and over","50+",0
,"Ulster County, NY","36111","Under 15 years","15",0
,"Ulster County, NY","36111","15-19 years","15-19",60
,"Ulster County, NY","36111","20-24 years","20-24",214
,"Ulster County, NY","36111","25-29 years","25-29",446
,"Ulster County, NY","36111","30-34 years","30-34",449
,"Ulster County, NY","36111","35-39 years","35-39",286
,"Ulster County, NY","36111","40-44 years","40-44",65
,"Ulster County, NY","36111","45-49 years","45-49",Suppressed
,"Ulster County, NY","36111","50 years and over","50+",0
,"Westchester County, NY","36119","Under 15 years","15",0
,"Westchester County, NY","36119","15-19 years","15-19",234
,"Westchester County, NY","36119","20-24 years","20-24",890
,"Westchester County, NY","36119","25-29 years","25-29",1823
,"Westchester County, NY","36119","30-34 years","30-34",3518
,"Westchester County, NY","36119","35-39 years","35-39",2704
,"Westchester County, NY","36119","40-44 years","40-44",632
,"Westchester County, NY","36119","45-49 years","45-49",68
,"Westchester County, NY","36119","50 years and over","50+",11
,"Unidentified Counties, NY","36999","Under 15 years","15",Suppressed
,"Unidentified Counties, NY","36999","15-19 years","15-19",755
,"Unidentified Counties, NY","36999","20-24 years","20-24",3700
,"Unidentified Counties, NY","36999","25-29 years","25-29",5613
,"Unidentified Counties, NY","36999","30-34 years","30-34",4915
,"Unidentified Counties, NY","36999","35-39 years","35-39",2242
,"Unidentified Counties, NY","36999","40-44 years","40-44",428
,"Unidentified Counties, NY","36999","45-49 years","45-49",38
,"Unidentified Counties, NY","36999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New York (36)"
"Year: 2019"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:37:26 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:37:26 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."
"8. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."
