"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Hudson County, NJ","34017","45-49 years","45-49",39
,"Hudson County, NJ","34017","50 years and over","50+",Suppressed
,"Hunterdon County, NJ","34019","Under 15 years","15",0
,"Hunterdon County, NJ","34019","15-19 years","15-19",16
,"Hunterdon County, NJ","34019","20-24 years","20-24",35
,"Hunterdon County, NJ","34019","25-29 years","25-29",200
,"Hunterdon County, NJ","34019","30-34 years","30-34",419
,"Hunterdon County, NJ","34019","35-39 years","35-39",253
,"Hunterdon County, NJ","34019","40-44 years","40-44",67
,"Hunterdon County, NJ","34019","45-49 years","45-49",Suppressed
,"Hunterdon County, NJ","34019","50 years and over","50+",0
,"Mercer County, NJ","34021","Under 15 years","15",Suppressed
,"Mercer County, NJ","34021","15-19 years","15-19",212
,"Mercer County, NJ","34021","20-24 years","20-24",585
,"Mercer County, NJ","34021","25-29 years","25-29",995
,"Mercer County, NJ","34021","30-34 years","30-34",1347
,"Mercer County, NJ","34021","35-39 years","35-39",784
,"Mercer County, NJ","34021","40-44 years","40-44",157
,"Mercer County, NJ","34021","45-49 years","45-49",16
,"Mercer County, NJ","34021","50 years and over","50+",Suppressed
,"Middlesex County, NJ","34023","Under 15 years","15",Suppressed
,"Middlesex County, NJ","34023","15-19 years","15-19",193
,"Middlesex County, NJ","34023","20-24 years","20-24",909
,"Middlesex County, NJ","34023","25-29 years","25-29",2098
,"Middlesex County, NJ","34023","30-34 years","30-34",3237
,"Middlesex County, NJ","34023","35-39 years","35-39",1693
,"Middlesex County, NJ","34023","40-44 years","40-44",348
,"Middlesex County, NJ","34023","45-49 years","45-49",31
,"Middlesex County, NJ","34023","50 years and over","50+",Suppressed
,"Monmouth County, NJ","34025","Under 15 years","15",0
,"Monmouth County, NJ","34025","15-19 years","15-19",95
,"Monmouth County, NJ","34025","20-24 years","20-24",472
,"Monmouth County, NJ","34025","25-29 years","25-29",1152
,"Monmouth County, NJ","34025","30-34 years","30-34",2296
,"Monmouth County, NJ","34025","35-39 years","35-39",1325
,"Monmouth County, NJ","34025","40-44 years","40-44",309
,"Monmouth County, NJ","34025","45-49 years","45-49",14
,"Monmouth County, NJ","34025","50 years and over","50+",Suppressed
,"Morris County, NJ","34027","Under 15 years","15",0
,"Morris County, NJ","34027","15-19 years","15-19",38
,"Morris County, NJ","34027","20-24 years","20-24",224
,"Morris County, NJ","34027","25-29 years","25-29",830
,"Morris County, NJ","34027","30-34 years","30-34",1961
,"Morris County, NJ","34027","35-39 years","35-39",1121
,"Morris County, NJ","34027","40-44 years","40-44",270
,"Morris County, NJ","34027","45-49 years","45-49",39
,"Morris County, NJ","34027","50 years and over","50+",Suppressed
,"Ocean County, NJ","34029","Under 15 years","15",0
,"Ocean County, NJ","34029","15-19 years","15-19",119
,"Ocean County, NJ","34029","20-24 years","20-24",1852
,"Ocean County, NJ","34029","25-29 years","25-29",2621
,"Ocean County, NJ","34029","30-34 years","30-34",2597
,"Ocean County, NJ","34029","35-39 years","35-39",1442
,"Ocean County, NJ","34029","40-44 years","40-44",375
,"Ocean County, NJ","34029","45-49 years","45-49",20
,"Ocean County, NJ","34029","50 years and over","50+",Suppressed
,"Passaic County, NJ","34031","Under 15 years","15",Suppressed
,"Passaic County, NJ","34031","15-19 years","15-19",282
,"Passaic County, NJ","34031","20-24 years","20-24",1063
,"Passaic County, NJ","34031","25-29 years","25-29",1742
,"Passaic County, NJ","34031","30-34 years","30-34",1887
,"Passaic County, NJ","34031","35-39 years","35-39",1116
,"Passaic County, NJ","34031","40-44 years","40-44",282
,"Passaic County, NJ","34031","45-49 years","45-49",19
,"Passaic County, NJ","34031","50 years and over","50+",0
,"Somerset County, NJ","34035","Under 15 years","15",Suppressed
,"Somerset County, NJ","34035","15-19 years","15-19",58
,"Somerset County, NJ","34035","20-24 years","20-24",195
,"Somerset County, NJ","34035","25-29 years","25-29",667
,"Somerset County, NJ","34035","30-34 years","30-34",1186
,"Somerset County, NJ","34035","35-39 years","35-39",753
,"Somerset County, NJ","34035","40-44 years","40-44",176
,"Somerset County, NJ","34035","45-49 years","45-49",19
,"Somerset County, NJ","34035","50 years and over","50+",Suppressed
,"Sussex County, NJ","34037","Under 15 years","15",0
,"Sussex County, NJ","34037","15-19 years","15-19",15
,"Sussex County, NJ","34037","20-24 years","20-24",95
,"Sussex County, NJ","34037","25-29 years","25-29",322
,"Sussex County, NJ","34037","30-34 years","30-34",482
,"Sussex County, NJ","34037","35-39 years","35-39",239
,"Sussex County, NJ","34037","40-44 years","40-44",55
,"Sussex County, NJ","34037","45-49 years","45-49",Suppressed
,"Sussex County, NJ","34037","50 years and over","50+",0
,"Union County, NJ","34039","Under 15 years","15",Suppressed
,"Union County, NJ","34039","15-19 years","15-19",212
,"Union County, NJ","34039","20-24 years","20-24",775
,"Union County, NJ","34039","25-29 years","25-29",1523
,"Union County, NJ","34039","30-34 years","30-34",2271
,"Union County, NJ","34039","35-39 years","35-39",1475
,"Union County, NJ","34039","40-44 years","40-44",372
,"Union County, NJ","34039","45-49 years","45-49",16
,"Union County, NJ","34039","50 years and over","50+",Suppressed
,"Warren County, NJ","34041","Under 15 years","15",0
,"Warren County, NJ","34041","15-19 years","15-19",24
,"Warren County, NJ","34041","20-24 years","20-24",91
,"Warren County, NJ","34041","25-29 years","25-29",290
,"Warren County, NJ","34041","30-34 years","30-34",330
,"Warren County, NJ","34041","35-39 years","35-39",197
,"Warren County, NJ","34041","40-44 years","40-44",35
,"Warren County, NJ","34041","45-49 years","45-49",Suppressed
,"Warren County, NJ","34041","50 years and over","50+",0
,"Unidentified Counties, NJ","34999","Under 15 years","15",0
,"Unidentified Counties, NJ","34999","15-19 years","15-19",59
,"Unidentified Counties, NJ","34999","20-24 years","20-24",246
,"Unidentified Counties, NJ","34999","25-29 years","25-29",479
,"Unidentified Counties, NJ","34999","30-34 years","30-34",452
,"Unidentified Counties, NJ","34999","35-39 years","35-39",196
,"Unidentified Counties, NJ","34999","40-44 years","40-44",42
,"Unidentified Counties, NJ","34999","45-49 years","45-49",Suppressed
,"Unidentified Counties, NJ","34999","50 years and over","50+",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New Jersey (34)"
"Year: 2019"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:35:10 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:35:10 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
