"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Cambria County, PA","42021","30-34 years","30-34",339
,"Cambria County, PA","42021","35-39 years","35-39",118
,"Cambria County, PA","42021","40-44 years","40-44",21
,"Cambria County, PA","42021","45-49 years","45-49",0
,"Cambria County, PA","42021","50 years and over","50+",0
,"Centre County, PA","42027","Under 15 years","15",0
,"Centre County, PA","42027","15-19 years","15-19",18
,"Centre County, PA","42027","20-24 years","20-24",143
,"Centre County, PA","42027","25-29 years","25-29",339
,"Centre County, PA","42027","30-34 years","30-34",387
,"Centre County, PA","42027","35-39 years","35-39",170
,"Centre County, PA","42027","40-44 years","40-44",23
,"Centre County, PA","42027","45-49 years","45-49",Suppressed
,"Centre County, PA","42027","50 years and over","50+",0
,"Chester County, PA","42029","Under 15 years","15",Suppressed
,"Chester County, PA","42029","15-19 years","15-19",84
,"Chester County, PA","42029","20-24 years","20-24",505
,"Chester County, PA","42029","25-29 years","25-29",1229
,"Chester County, PA","42029","30-34 years","30-34",2123
,"Chester County, PA","42029","35-39 years","35-39",1189
,"Chester County, PA","42029","40-44 years","40-44",180
,"Chester County, PA","42029","45-49 years","45-49",15
,"Chester County, PA","42029","50 years and over","50+",Suppressed
,"Cumberland County, PA","42041","Under 15 years","15",Suppressed
,"Cumberland County, PA","42041","15-19 years","15-19",81
,"Cumberland County, PA","42041","20-24 years","20-24",407
,"Cumberland County, PA","42041","25-29 years","25-29",749
,"Cumberland County, PA","42041","30-34 years","30-34",915
,"Cumberland County, PA","42041","35-39 years","35-39",378
,"Cumberland County, PA","42041","40-44 years","40-44",65
,"Cumberland County, PA","42041","45-49 years","45-49",Suppressed
,"Cumberland County, PA","42041","50 years and over","50+",0
,"Dauphin County, PA","42043","Under 15 years","15",0
,"Dauphin County, PA","42043","15-19 years","15-19",165
,"Dauphin County, PA","42043","20-24 years","20-24",724
,"Dauphin County, PA","42043","25-29 years","25-29",989
,"Dauphin County, PA","42043","30-34 years","30-34",847
,"Dauphin County, PA","42043","35-39 years","35-39",450
,"Dauphin County, PA","42043","40-44 years","40-44",89
,"Dauphin County, PA","42043","45-49 years","45-49",Suppressed
,"Dauphin County, PA","42043","50 years and over","50+",Suppressed
,"Delaware County, PA","42045","Under 15 years","15",0
,"Delaware County, PA","42045","15-19 years","15-19",184
,"Delaware County, PA","42045","20-24 years","20-24",718
,"Delaware County, PA","42045","25-29 years","25-29",1539
,"Delaware County, PA","42045","30-34 years","30-34",2355
,"Delaware County, PA","42045","35-39 years","35-39",1289
,"Delaware County, PA","42045","40-44 years","40-44",229
,"Delaware County, PA","42045","45-49 years","45-49",13
,"Delaware County, PA","42045","50 years and over","50+",Suppressed
,"Erie County, PA","42049","Under 15 years","15",0
,"Erie County, PA","42049","15-19 years","15-19",187
,"Erie County, PA","42049","20-24 years","20-24",578
,"Erie County, PA","42049","25-29 years","25-29",887
,"Erie County, PA","42049","30-34 years","30-34",758
,"Erie County, PA","42049","35-39 years","35-39",310
,"Erie County, PA","42049","40-44 years","40-44",58
,"Erie County, PA","42049","45-49 years","45-49",Suppressed
,"Erie County, PA","42049","50 years and over","50+",0
,"Fayette County, PA","42051","Under 15 years","15",0
,"Fayette County, PA","42051","15-19 years","15-19",75
,"Fayette County, PA","42051","20-24 years","20-24",342
,"Fayette County, PA","42051","25-29 years","25-29",389
,"Fayette County, PA","42051","30-34 years","30-34",275
,"Fayette County, PA","42051","35-39 years","35-39",131
,"Fayette County, PA","42051","40-44 years","40-44",20
,"Fayette County, PA","42051","45-49 years","45-49",Suppressed
,"Fayette County, PA","42051","50 years and over","50+",0
,"Franklin County, PA","42055","Under 15 years","15",0
,"Franklin County, PA","42055","15-19 years","15-19",86
,"Franklin County, PA","42055","20-24 years","20-24",391
,"Franklin County, PA","42055","25-29 years","25-29",619
,"Franklin County, PA","42055","30-34 years","30-34",419
,"Franklin County, PA","42055","35-39 years","35-39",189
,"Franklin County, PA","42055","40-44 years","40-44",37
,"Franklin County, PA","42055","45-49 years","45-49",Suppressed
,"Franklin County, PA","42055","50 years and over","50+",0
,"Lackawanna County, PA","42069","Under 15 years","15",Suppressed
,"Lackawanna County, PA","42069","15-19 years","15-19",93
,"Lackawanna County, PA","42069","20-24 years","20-24",356
,"Lackawanna County, PA","42069","25-29 years","25-29",593
,"Lackawanna County, PA","42069","30-34 years","30-34",630
,"Lackawanna County, PA","42069","35-39 years","35-39",323
,"Lackawanna County, PA","42069","40-44 years","40-44",55
,"Lackawanna County, PA","42069","45-49 years","45-49",Suppressed
,"Lackawanna County, PA","42069","50 years and over","50+",Suppressed
,"Lancaster County, PA","42071","Under 15 years","15",Suppressed
,"Lancaster County, PA","42071","15-19 years","15-19",212
,"Lancaster County, PA","42071","20-24 years","20-24",1343
,"Lancaster County, PA","42071","25-29 years","25-29",2232
,"Lancaster County, PA","42071","30-34 years","30-34",2045
,"Lancaster County, PA","42071","35-39 years","35-39",874
,"Lancaster County, PA","42071","40-44 years","40-44",173
,"Lancaster County, PA","42071","45-49 years","45-49",15
,"Lancaster County, PA","42071","50 years and over","50+",Suppressed
,"Lebanon County, PA","42075","Under 15 years","15",Suppressed
,"Lebanon County, PA","42075","15-19 years","15-19",85
,"Lebanon County, PA","42075","20-24 years","20-24",381
,"Lebanon County, PA","42075","25-29 years","25-29",513
,"Lebanon County, PA","42075","30-34 years","30-34",416
,"Lebanon County, PA","42075","35-39 years","35-39",154
,"Lebanon County, PA","42075","40-44 years","40-44",43
,"Lebanon County, PA","42075","45-49 years","45-49",Suppressed
,"Lebanon County, PA","42075","50 years and over","50+",0
,"Lehigh County, PA","42077","Under 15 years","15",Suppressed
,"Lehigh County, PA","42077","15-19 years","15-19",225
,"Lehigh County, PA","42077","20-24 years","20-24",810
,"Lehigh County, PA","42077","25-29 years","25-29",1227
,"Lehigh County, PA","42077","30-34 years","30-34",1262
,"Lehigh County, PA","42077","35-39 years","35-39",614
,"Lehigh County, PA","42077","40-44 years","40-44",128
,"Lehigh County, PA","42077","45-49 years","45-49",11
,"Lehigh County, PA","42077","50 years and over","50+",Suppressed
,"Luzerne County, PA","42079","Under 15 years","15",0
,"Luzerne County, PA","42079","15-19 years","15-19",200
,"Luzerne County, PA","42079","20-24 years","20-24",740
,"Luzerne County, PA","42079","25-29 years","25-29",970
,"Luzerne County, PA","42079","30-34 years","30-34",880
,"Luzerne County, PA","42079","35-39 years","35-39",384
,"Luzerne County, PA","42079","40-44 years","40-44",79
,"Luzerne County, PA","42079","45-49 years","45-49",Suppressed
,"Luzerne County, PA","42079","50 years and over","50+",0
,"Lycoming County, PA","42081","Under 15 years","15",Suppressed
,"Lycoming County, PA","42081","15-19 years","15-19",49
,"Lycoming County, PA","42081","20-24 years","20-24",282
,"Lycoming County, PA","42081","25-29 years","25-29",400
,"Lycoming County, PA","42081","30-34 years","30-34",314
,"Lycoming County, PA","42081","35-39 years","35-39",117
,"Lycoming County, PA","42081","40-44 years","40-44",20
,"Lycoming County, PA","42081","45-49 years","45-49",Suppressed
,"Lycoming County, PA","42081","50 years and over","50+",0
,"Mercer County, PA","42085","Under 15 years","15",0
,"Mercer County, PA","42085","15-19 years","15-19",41
,"Mercer County, PA","42085","20-24 years","20-24",247
,"Mercer County, PA","42085","25-29 years","25-29",342
,"Mercer County, PA","42085","30-34 years","30-34",251
,"Mercer County, PA","42085","35-39 years","35-39",118
,"Mercer County, PA","42085","40-44 years","40-44",25
,"Mercer County, PA","42085","45-49 years","45-49",Suppressed
,"Mercer County, PA","42085","50 years and over","50+",0
,"Monroe County, PA","42089","Under 15 years","15",Suppressed
,"Monroe County, PA","42089","15-19 years","15-19",50
,"Monroe County, PA","42089","20-24 years","20-24",272
,"Monroe County, PA","42089","25-29 years","25-29",484
,"Monroe County, PA","42089","30-34 years","30-34",402
,"Monroe County, PA","42089","35-39 years","35-39",212
,"Monroe County, PA","42089","40-44 years","40-44",51
,"Monroe County, PA","42089","45-49 years","45-49",Suppressed
,"Monroe County, PA","42089","50 years and over","50+",0
,"Montgomery County, PA","42091","Under 15 years","15",Suppressed
,"Montgomery County, PA","42091","15-19 years","15-19",148
,"Montgomery County, PA","42091","20-24 years","20-24",670
,"Montgomery County, PA","42091","25-29 years","25-29",1874
,"Montgomery County, PA","42091","30-34 years","30-34",3459
,"Montgomery County, PA","42091","35-39 years","35-39",1940
,"Montgomery County, PA","42091","40-44 years","40-44",332
,"Montgomery County, PA","42091","45-49 years","45-49",15
,"Montgomery County, PA","42091","50 years and over","50+",0
,"Northampton County, PA","42095","Under 15 years","15",Suppressed
,"Northampton County, PA","42095","15-19 years","15-19",87
,"Northampton County, PA","42095","20-24 years","20-24",405
,"Northampton County, PA","42095","25-29 years","25-29",820
,"Northampton County, PA","42095","30-34 years","30-34",900
,"Northampton County, PA","42095","35-39 years","35-39",457
,"Northampton County, PA","42095","40-44 years","40-44",98
,"Northampton County, PA","42095","45-49 years","45-49",11
,"Northampton County, PA","42095","50 years and over","50+",Suppressed
,"Philadelphia County, PA","42101","Under 15 years","15",18
,"Philadelphia County, PA","42101","15-19 years","15-19",1090
,"Philadelphia County, PA","42101","20-24 years","20-24",3803
,"Philadelphia County, PA","42101","25-29 years","25-29",5749
,"Philadelphia County, PA","42101","30-34 years","30-34",6024
,"Philadelphia County, PA","42101","35-39 years","35-39",3116
,"Philadelphia County, PA","42101","40-44 years","40-44",665
,"Philadelphia County, PA","42101","45-49 years","45-49",40
,"Philadelphia County, PA","42101","50 years and over","50+",Suppressed
,"Schuylkill County, PA","42107","Under 15 years","15",Suppressed
,"Schuylkill County, PA","42107","15-19 years","15-19",70
,"Schuylkill County, PA","42107","20-24 years","20-24",284
,"Schuylkill County, PA","42107","25-29 years","25-29",448
,"Schuylkill County, PA","42107","30-34 years","30-34",335
,"Schuylkill County, PA","42107","35-39 years","35-39",156
,"Schuylkill County, PA","42107","40-44 years","40-44",27
,"Schuylkill County, PA","42107","45-49 years","45-49",Suppressed
,"Schuylkill County, PA","42107","50 years and over","50+",0
,"Washington County, PA","42125","Under 15 years","15",Suppressed
,"Washington County, PA","42125","15-19 years","15-19",64
,"Washington County, PA","42125","20-24 years","20-24",323
,"Washington County, PA","42125","25-29 years","25-29",629
,"Washington County, PA","42125","30-34 years","30-34",643
,"Washington County, PA","42125","35-39 years","35-39",312
,"Washington County, PA","42125","40-44 years","40-44",51
,"Washington County, PA","42125","45-49 years","45-49",Suppressed
,"Washington County, PA","42125","50 years and over","50+",0
,"Westmoreland County, PA","42129","Under 15 years","15",Suppressed
,"Westmoreland County, PA","42129","15-19 years","15-19",90
,"Westmoreland County, PA","42129","20-24 years","20-24",457
,"Westmoreland County, PA","42129","25-29 years","25-29",948
,"Westmoreland County, PA","42129","30-34 years","30-34",977
,"Westmoreland County, PA","42129","35-39 years","35-39",418
,"Westmoreland County, PA","42129","40-44 years","40-44",65
,"Westmoreland County, PA","42129","45-49 years","45-49",Suppressed
,"Westmoreland County, PA","42129","50 years and over","50+",Suppressed
,"York County, PA","42133","Under 15 years","15",0
,"York County, PA","42133","15-19 years","15-19",218
,"York County, PA","42133","20-24 years","20-24",941
,"York County, PA","42133","25-29 years","25-29",1538
,"York County, PA","42133","30-34 years","30-34",1365
,"York County, PA","42133","35-39 years","35-39",589
,"York County, PA","42133","40-44 years","40-44",100
,"York County, PA","42133","45-49 years","45-49",Suppressed
,"York County, PA","42133","50 years and over","50+",Suppressed
,"Unidentified Counties, PA","42999","Under 15 years","15",Suppressed
,"Unidentified Counties, PA","42999","15-19 years","15-19",735
,"Unidentified Counties, PA","42999","20-24 years","20-24",3653
,"Unidentified Counties, PA","42999","25-29 years","25-29",5246
,"Unidentified Counties, PA","42999","30-34 years","30-34",4012
,"Unidentified Counties, PA","42999","35-39 years","35-39",1641
,"Unidentified Counties, PA","42999","40-44 years","40-44",318
,"Unidentified Counties, PA","42999","45-49 years","45-49",17
,"Unidentified Counties, PA","42999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Pennsylvania (42)"
"Year: 2019"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:43:31 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:43:31 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
