"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Pinellas County, FL","12103","35-39 years","35-39",1348
,"Pinellas County, FL","12103","40-44 years","40-44",269
,"Pinellas County, FL","12103","45-49 years","45-49",21
,"Pinellas County, FL","12103","50 years and over","50+",Suppressed
,"Polk County, FL","12105","Under 15 years","15",Suppressed
,"Polk County, FL","12105","15-19 years","15-19",516
,"Polk County, FL","12105","20-24 years","20-24",1968
,"Polk County, FL","12105","25-29 years","25-29",2565
,"Polk County, FL","12105","30-34 years","30-34",1964
,"Polk County, FL","12105","35-39 years","35-39",968
,"Polk County, FL","12105","40-44 years","40-44",198
,"Polk County, FL","12105","45-49 years","45-49",Suppressed
,"Polk County, FL","12105","50 years and over","50+",Suppressed
,"St. Johns County, FL","12109","Under 15 years","15",Suppressed
,"St. Johns County, FL","12109","15-19 years","15-19",60
,"St. Johns County, FL","12109","20-24 years","20-24",219
,"St. Johns County, FL","12109","25-29 years","25-29",564
,"St. Johns County, FL","12109","30-34 years","30-34",773
,"St. Johns County, FL","12109","35-39 years","35-39",493
,"St. Johns County, FL","12109","40-44 years","40-44",91
,"St. Johns County, FL","12109","45-49 years","45-49",Suppressed
,"St. Johns County, FL","12109","50 years and over","50+",0
,"St. Lucie County, FL","12111","Under 15 years","15",Suppressed
,"St. Lucie County, FL","12111","15-19 years","15-19",140
,"St. Lucie County, FL","12111","20-24 years","20-24",652
,"St. Lucie County, FL","12111","25-29 years","25-29",952
,"St. Lucie County, FL","12111","30-34 years","30-34",832
,"St. Lucie County, FL","12111","35-39 years","35-39",420
,"St. Lucie County, FL","12111","40-44 years","40-44",95
,"St. Lucie County, FL","12111","45-49 years","45-49",12
,"St. Lucie County, FL","12111","50 years and over","50+",0
,"Santa Rosa County, FL","12113","Under 15 years","15",0
,"Santa Rosa County, FL","12113","15-19 years","15-19",89
,"Santa Rosa County, FL","12113","20-24 years","20-24",375
,"Santa Rosa County, FL","12113","25-29 years","25-29",630
,"Santa Rosa County, FL","12113","30-34 years","30-34",545
,"Santa Rosa County, FL","12113","35-39 years","35-39",251
,"Santa Rosa County, FL","12113","40-44 years","40-44",52
,"Santa Rosa County, FL","12113","45-49 years","45-49",Suppressed
,"Santa Rosa County, FL","12113","50 years and over","50+",Suppressed
,"Sarasota County, FL","12115","Under 15 years","15",0
,"Sarasota County, FL","12115","15-19 years","15-19",136
,"Sarasota County, FL","12115","20-24 years","20-24",498
,"Sarasota County, FL","12115","25-29 years","25-29",802
,"Sarasota County, FL","12115","30-34 years","30-34",842
,"Sarasota County, FL","12115","35-39 years","35-39",484
,"Sarasota County, FL","12115","40-44 years","40-44",113
,"Sarasota County, FL","12115","45-49 years","45-49",10
,"Sarasota County, FL","12115","50 years and over","50+",0
,"Seminole County, FL","12117","Under 15 years","15",Suppressed
,"Seminole County, FL","12117","15-19 years","15-19",145
,"Seminole County, FL","12117","20-24 years","20-24",624
,"Seminole County, FL","12117","25-29 years","25-29",1307
,"Seminole County, FL","12117","30-34 years","30-34",1576
,"Seminole County, FL","12117","35-39 years","35-39",818
,"Seminole County, FL","12117","40-44 years","40-44",166
,"Seminole County, FL","12117","45-49 years","45-49",Suppressed
,"Seminole County, FL","12117","50 years and over","50+",0
,"Volusia County, FL","12127","Under 15 years","15",Suppressed
,"Volusia County, FL","12127","15-19 years","15-19",228
,"Volusia County, FL","12127","20-24 years","20-24",1058
,"Volusia County, FL","12127","25-29 years","25-29",1541
,"Volusia County, FL","12127","30-34 years","30-34",1239
,"Volusia County, FL","12127","35-39 years","35-39",608
,"Volusia County, FL","12127","40-44 years","40-44",140
,"Volusia County, FL","12127","45-49 years","45-49",Suppressed
,"Volusia County, FL","12127","50 years and over","50+",0
,"Unidentified Counties, FL","12999","Under 15 years","15",Suppressed
,"Unidentified Counties, FL","12999","15-19 years","15-19",920
,"Unidentified Counties, FL","12999","20-24 years","20-24",3417
,"Unidentified Counties, FL","12999","25-29 years","25-29",4060
,"Unidentified Counties, FL","12999","30-34 years","30-34",2956
,"Unidentified Counties, FL","12999","35-39 years","35-39",1390
,"Unidentified Counties, FL","12999","40-44 years","40-44",263
,"Unidentified Counties, FL","12999","45-49 years","45-49",19
,"Unidentified Counties, FL","12999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Florida (12)"
"Year: 2019"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:13:07 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:13:07 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
