"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Spartanburg County, SC","45083","30-34 years","30-34",1011
,"Spartanburg County, SC","45083","35-39 years","35-39",441
,"Spartanburg County, SC","45083","40-44 years","40-44",87
,"Spartanburg County, SC","45083","45-49 years","45-49",Suppressed
,"Spartanburg County, SC","45083","50 years and over","50+",Suppressed
,"Sumter County, SC","45085","Under 15 years","15",0
,"Sumter County, SC","45085","15-19 years","15-19",104
,"Sumter County, SC","45085","20-24 years","20-24",396
,"Sumter County, SC","45085","25-29 years","25-29",457
,"Sumter County, SC","45085","30-34 years","30-34",284
,"Sumter County, SC","45085","35-39 years","35-39",138
,"Sumter County, SC","45085","40-44 years","40-44",32
,"Sumter County, SC","45085","45-49 years","45-49",Suppressed
,"Sumter County, SC","45085","50 years and over","50+",Suppressed
,"York County, SC","45091","Under 15 years","15",Suppressed
,"York County, SC","45091","15-19 years","15-19",150
,"York County, SC","45091","20-24 years","20-24",574
,"York County, SC","45091","25-29 years","25-29",877
,"York County, SC","45091","30-34 years","30-34",876
,"York County, SC","45091","35-39 years","35-39",417
,"York County, SC","45091","40-44 years","40-44",78
,"York County, SC","45091","45-49 years","45-49",Suppressed
,"York County, SC","45091","50 years and over","50+",0
,"Unidentified Counties, SC","45999","Under 15 years","15",12
,"Unidentified Counties, SC","45999","15-19 years","15-19",1040
,"Unidentified Counties, SC","45999","20-24 years","20-24",3515
,"Unidentified Counties, SC","45999","25-29 years","25-29",4022
,"Unidentified Counties, SC","45999","30-34 years","30-34",2687
,"Unidentified Counties, SC","45999","35-39 years","35-39",1227
,"Unidentified Counties, SC","45999","40-44 years","40-44",230
,"Unidentified Counties, SC","45999","45-49 years","45-49",10
,"Unidentified Counties, SC","45999","50 years and over","50+",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: South Carolina (45)"
"Year: 2019"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:45:34 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:45:34 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
