"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Imperial County, CA","06025","20-24 years","20-24",557
,"Imperial County, CA","06025","25-29 years","25-29",828
,"Imperial County, CA","06025","30-34 years","30-34",632
,"Imperial County, CA","06025","35-39 years","35-39",317
,"Imperial County, CA","06025","40-44 years","40-44",46
,"Imperial County, CA","06025","45-49 years","45-49",Suppressed
,"Imperial County, CA","06025","50 years and over","50+",0
,"Kern County, CA","06029","Under 15 years","15",Suppressed
,"Kern County, CA","06029","15-19 years","15-19",805
,"Kern County, CA","06029","20-24 years","20-24",3014
,"Kern County, CA","06029","25-29 years","25-29",4053
,"Kern County, CA","06029","30-34 years","30-34",3046
,"Kern County, CA","06029","35-39 years","35-39",1459
,"Kern County, CA","06029","40-44 years","40-44",343
,"Kern County, CA","06029","45-49 years","45-49",32
,"Kern County, CA","06029","50 years and over","50+",Suppressed
,"Kings County, CA","06031","Under 15 years","15",Suppressed
,"Kings County, CA","06031","15-19 years","15-19",127
,"Kings County, CA","06031","20-24 years","20-24",520
,"Kings County, CA","06031","25-29 years","25-29",678
,"Kings County, CA","06031","30-34 years","30-34",525
,"Kings County, CA","06031","35-39 years","35-39",212
,"Kings County, CA","06031","40-44 years","40-44",48
,"Kings County, CA","06031","45-49 years","45-49",Suppressed
,"Kings County, CA","06031","50 years and over","50+",0
,"Los Angeles County, CA","06037","Under 15 years","15",21
,"Los Angeles County, CA","06037","15-19 years","15-19",3643
,"Los Angeles County, CA","06037","20-24 years","20-24",15146
,"Los Angeles County, CA","06037","25-29 years","25-29",26092
,"Los Angeles County, CA","06037","30-34 years","30-34",32977
,"Los Angeles County, CA","06037","35-39 years","35-39",22822
,"Los Angeles County, CA","06037","40-44 years","40-44",5945
,"Los Angeles County, CA","06037","45-49 years","45-49",496
,"Los Angeles County, CA","06037","50 years and over","50+",89
,"Madera County, CA","06039","Under 15 years","15",0
,"Madera County, CA","06039","15-19 years","15-19",126
,"Madera County, CA","06039","20-24 years","20-24",470
,"Madera County, CA","06039","25-29 years","25-29",614
,"Madera County, CA","06039","30-34 years","30-34",502
,"Madera County, CA","06039","35-39 years","35-39",265
,"Madera County, CA","06039","40-44 years","40-44",59
,"Madera County, CA","06039","45-49 years","45-49",Suppressed
,"Madera County, CA","06039","50 years and over","50+",0
,"Marin County, CA","06041","Under 15 years","15",0
,"Marin County, CA","06041","15-19 years","15-19",34
,"Marin County, CA","06041","20-24 years","20-24",119
,"Marin County, CA","06041","25-29 years","25-29",280
,"Marin County, CA","06041","30-34 years","30-34",712
,"Marin County, CA","06041","35-39 years","35-39",714
,"Marin County, CA","06041","40-44 years","40-44",194
,"Marin County, CA","06041","45-49 years","45-49",18
,"Marin County, CA","06041","50 years and over","50+",0
,"Merced County, CA","06047","Under 15 years","15",Suppressed
,"Merced County, CA","06047","15-19 years","15-19",221
,"Merced County, CA","06047","20-24 years","20-24",816
,"Merced County, CA","06047","25-29 years","25-29",1195
,"Merced County, CA","06047","30-34 years","30-34",999
,"Merced County, CA","06047","35-39 years","35-39",458
,"Merced County, CA","06047","40-44 years","40-44",103
,"Merced County, CA","06047","45-49 years","45-49",Suppressed
,"Merced County, CA","06047","50 years and over","50+",Suppressed
,"Monterey County, CA","06053","Under 15 years","15",Suppressed
,"Monterey County, CA","06053","15-19 years","15-19",357
,"Monterey County, CA","06053","20-24 years","20-24",1090
,"Monterey County, CA","06053","25-29 years","25-29",1645
,"Monterey County, CA","06053","30-34 years","30-34",1573
,"Monterey County, CA","06053","35-39 years","35-39",933
,"Monterey County, CA","06053","40-44 years","40-44",230
,"Monterey County, CA","06053","45-49 years","45-49",15
,"Monterey County, CA","06053","50 years and over","50+",Suppressed
,"Napa County, CA","06055","Under 15 years","15",0
,"Napa County, CA","06055","15-19 years","15-19",35
,"Napa County, CA","06055","20-24 years","20-24",168
,"Napa County, CA","06055","25-29 years","25-29",317
,"Napa County, CA","06055","30-34 years","30-34",398
,"Napa County, CA","06055","35-39 years","35-39",291
,"Napa County, CA","06055","40-44 years","40-44",63
,"Napa County, CA","06055","45-49 years","45-49",Suppressed
,"Napa County, CA","06055","50 years and over","50+",Suppressed
,"Orange County, CA","06059","Under 15 years","15",15
,"Orange County, CA","06059","15-19 years","15-19",836
,"Orange County, CA","06059","20-24 years","20-24",3626
,"Orange County, CA","06059","25-29 years","25-29",8285
,"Orange County, CA","06059","30-34 years","30-34",12279
,"Orange County, CA","06059","35-39 years","35-39",8016
,"Orange County, CA","06059","40-44 years","40-44",1785
,"Orange County, CA","06059","45-49 years","45-49",188
,"Orange County, CA","06059","50 years and over","50+",22
,"Placer County, CA","06061","Under 15 years","15",0
,"Placer County, CA","06061","15-19 years","15-19",54
,"Placer County, CA","06061","20-24 years","20-24",390
,"Placer County, CA","06061","25-29 years","25-29",970
,"Placer County, CA","06061","30-34 years","30-34",1297
,"Placer County, CA","06061","35-39 years","35-39",757
,"Placer County, CA","06061","40-44 years","40-44",170
,"Placer County, CA","06061","45-49 years","45-49",15
,"Placer County, CA","06061","50 years and over","50+",Suppressed
,"Riverside County, CA","06065","Under 15 years","15",Suppressed
,"Riverside County, CA","06065","15-19 years","15-19",1126
,"Riverside County, CA","06065","20-24 years","20-24",5177
,"Riverside County, CA","06065","25-29 years","25-29",8533
,"Riverside County, CA","06065","30-34 years","30-34",7877
,"Riverside County, CA","06065","35-39 years","35-39",4199
,"Riverside County, CA","06065","40-44 years","40-44",972
,"Riverside County, CA","06065","45-49 years","45-49",111
,"Riverside County, CA","06065","50 years and over","50+",27
,"Sacramento County, CA","06067","Under 15 years","15",Suppressed
,"Sacramento County, CA","06067","15-19 years","15-19",565
,"Sacramento County, CA","06067","20-24 years","20-24",3085
,"Sacramento County, CA","06067","25-29 years","25-29",5480
,"Sacramento County, CA","06067","30-34 years","30-34",5844
,"Sacramento County, CA","06067","35-39 years","35-39",3299
,"Sacramento County, CA","06067","40-44 years","40-44",725
,"Sacramento County, CA","06067","45-49 years","45-49",69
,"Sacramento County, CA","06067","50 years and over","50+",19
,"San Bernardino County, CA","06071","Under 15 years","15",10
,"San Bernardino County, CA","06071","15-19 years","15-19",1240
,"San Bernardino County, CA","06071","20-24 years","20-24",5836
,"San Bernardino County, CA","06071","25-29 years","25-29",8622
,"San Bernardino County, CA","06071","30-34 years","30-34",7812
,"San Bernardino County, CA","06071","35-39 years","35-39",4085
,"San Bernardino County, CA","06071","40-44 years","40-44",926
,"San Bernardino County, CA","06071","45-49 years","45-49",99
,"San Bernardino County, CA","06071","50 years and over","50+",26
,"San Diego County, CA","06073","Under 15 years","15",Suppressed
,"San Diego County, CA","06073","15-19 years","15-19",993
,"San Diego County, CA","06073","20-24 years","20-24",5654
,"San Diego County, CA","06073","25-29 years","25-29",9929
,"San Diego County, CA","06073","30-34 years","30-34",12218
,"San Diego County, CA","06073","35-39 years","35-39",7709
,"San Diego County, CA","06073","40-44 years","40-44",1780
,"San Diego County, CA","06073","45-49 years","45-49",211
,"San Diego County, CA","06073","50 years and over","50+",37
,"San Francisco County, CA","06075","Under 15 years","15",Suppressed
,"San Francisco County, CA","06075","15-19 years","15-19",101
,"San Francisco County, CA","06075","20-24 years","20-24",394
,"San Francisco County, CA","06075","25-29 years","25-29",1112
,"San Francisco County, CA","06075","30-34 years","30-34",3220
,"San Francisco County, CA","06075","35-39 years","35-39",2842
,"San Francisco County, CA","06075","40-44 years","40-44",679
,"San Francisco County, CA","06075","45-49 years","45-49",83
,"San Francisco County, CA","06075","50 years and over","50+",Suppressed
,"San Joaquin County, CA","06077","Under 15 years","15",Suppressed
,"San Joaquin County, CA","06077","15-19 years","15-19",502
,"San Joaquin County, CA","06077","20-24 years","20-24",1949
,"San Joaquin County, CA","06077","25-29 years","25-29",3003
,"San Joaquin County, CA","06077","30-34 years","30-34",2784
,"San Joaquin County, CA","06077","35-39 years","35-39",1390
,"San Joaquin County, CA","06077","40-44 years","40-44",356
,"San Joaquin County, CA","06077","45-49 years","45-49",22
,"San Joaquin County, CA","06077","50 years and over","50+",Suppressed
,"San Luis Obispo County, CA","06079","Under 15 years","15",0
,"San Luis Obispo County, CA","06079","15-19 years","15-19",70
,"San Luis Obispo County, CA","06079","20-24 years","20-24",338
,"San Luis Obispo County, CA","06079","25-29 years","25-29",623
,"San Luis Obispo County, CA","06079","30-34 years","30-34",861
,"San Luis Obispo County, CA","06079","35-39 years","35-39",464
,"San Luis Obispo County, CA","06079","40-44 years","40-44",87
,"San Luis Obispo County, CA","06079","45-49 years","45-49",Suppressed
,"San Luis Obispo County, CA","06079","50 years and over","50+",0
,"San Mateo County, CA","06081","Under 15 years","15",Suppressed
,"San Mateo County, CA","06081","15-19 years","15-19",131
,"San Mateo County, CA","06081","20-24 years","20-24",559
,"San Mateo County, CA","06081","25-29 years","25-29",1373
,"San Mateo County, CA","06081","30-34 years","30-34",3086
,"San Mateo County, CA","06081","35-39 years","35-39",2424
,"San Mateo County, CA","06081","40-44 years","40-44",566
,"San Mateo County, CA","06081","45-49 years","45-49",56
,"San Mateo County, CA","06081","50 years and over","50+",10
,"Santa Barbara County, CA","06083","Under 15 years","15",Suppressed
,"Santa Barbara County, CA","06083","15-19 years","15-19",326
,"Santa Barbara County, CA","06083","20-24 years","20-24",960
,"Santa Barbara County, CA","06083","25-29 years","25-29",1496
,"Santa Barbara County, CA","06083","30-34 years","30-34",1549
,"Santa Barbara County, CA","06083","35-39 years","35-39",971
,"Santa Barbara County, CA","06083","40-44 years","40-44",213
,"Santa Barbara County, CA","06083","45-49 years","45-49",18
,"Santa Barbara County, CA","06083","50 years and over","50+",Suppressed
,"Santa Clara County, CA","06085","Under 15 years","15",Suppressed
,"Santa Clara County, CA","06085","15-19 years","15-19",358
,"Santa Clara County, CA","06085","20-24 years","20-24",1627
,"Santa Clara County, CA","06085","25-29 years","25-29",4480
,"Santa Clara County, CA","06085","30-34 years","30-34",8129
,"Santa Clara County, CA","06085","35-39 years","35-39",5344
,"Santa Clara County, CA","06085","40-44 years","40-44",1140
,"Santa Clara County, CA","06085","45-49 years","45-49",92
,"Santa Clara County, CA","06085","50 years and over","50+",13
,"Santa Cruz County, CA","06087","Under 15 years","15",0
,"Santa Cruz County, CA","06087","15-19 years","15-19",97
,"Santa Cruz County, CA","06087","20-24 years","20-24",331
,"Santa Cruz County, CA","06087","25-29 years","25-29",551
,"Santa Cruz County, CA","06087","30-34 years","30-34",746
,"Santa Cruz County, CA","06087","35-39 years","35-39",554
,"Santa Cruz County, CA","06087","40-44 years","40-44",145
,"Santa Cruz County, CA","06087","45-49 years","45-49",10
,"Santa Cruz County, CA","06087","50 years and over","50+",0
,"Shasta County, CA","06089","Under 15 years","15",Suppressed
,"Shasta County, CA","06089","15-19 years","15-19",78
,"Shasta County, CA","06089","20-24 years","20-24",388
,"Shasta County, CA","06089","25-29 years","25-29",618
,"Shasta County, CA","06089","30-34 years","30-34",539
,"Shasta County, CA","06089","35-39 years","35-39",238
,"Shasta County, CA","06089","40-44 years","40-44",38
,"Shasta County, CA","06089","45-49 years","45-49",Suppressed
,"Shasta County, CA","06089","50 years and over","50+",0
,"Solano County, CA","06095","Under 15 years","15",Suppressed
,"Solano County, CA","06095","15-19 years","15-19",176
,"Solano County, CA","06095","20-24 years","20-24",802
,"Solano County, CA","06095","25-29 years","25-29",1441
,"Solano County, CA","06095","30-34 years","30-34",1600
,"Solano County, CA","06095","35-39 years","35-39",858
,"Solano County, CA","06095","40-44 years","40-44",178
,"Solano County, CA","06095","45-49 years","45-49",Suppressed
,"Solano County, CA","06095","50 years and over","50+",0
,"Sonoma County, CA","06097","Under 15 years","15",Suppressed
,"Sonoma County, CA","06097","15-19 years","15-19",121
,"Sonoma County, CA","06097","20-24 years","20-24",522
,"Sonoma County, CA","06097","25-29 years","25-29",1100
,"Sonoma County, CA","06097","30-34 years","30-34",1460
,"Sonoma County, CA","06097","35-39 years","35-39",961
,"Sonoma County, CA","06097","40-44 years","40-44",206
,"Sonoma County, CA","06097","45-49 years","45-49",23
,"Sonoma County, CA","06097","50 years and over","50+",Suppressed
,"Stanislaus County, CA","06099","Under 15 years","15",0
,"Stanislaus County, CA","06099","15-19 years","15-19",347
,"Stanislaus County, CA","06099","20-24 years","20-24",1450
,"Stanislaus County, CA","06099","25-29 years","25-29",2296
,"Stanislaus County, CA","06099","30-34 years","30-34",2086
,"Stanislaus County, CA","06099","35-39 years","35-39",984
,"Stanislaus County, CA","06099","40-44 years","40-44",215
,"Stanislaus County, CA","06099","45-49 years","45-49",19
,"Stanislaus County, CA","06099","50 years and over","50+",Suppressed
,"Tulare County, CA","06107","Under 15 years","15",Suppressed
,"Tulare County, CA","06107","15-19 years","15-19",418
,"Tulare County, CA","06107","20-24 years","20-24",1590
,"Tulare County, CA","06107","25-29 years","25-29",2040
,"Tulare County, CA","06107","30-34 years","30-34",1669
,"Tulare County, CA","06107","35-39 years","35-39",785
,"Tulare County, CA","06107","40-44 years","40-44",192
,"Tulare County, CA","06107","45-49 years","45-49",16
,"Tulare County, CA","06107","50 years and over","50+",0
,"Ventura County, CA","06111","Under 15 years","15",Suppressed
,"Ventura County, CA","06111","15-19 years","15-19",318
,"Ventura County, CA","06111","20-24 years","20-24",1248
,"Ventura County, CA","06111","25-29 years","25-29",2276
,"Ventura County, CA","06111","30-34 years","30-34",2729
,"Ventura County, CA","06111","35-39 years","35-39",1680
,"Ventura County, CA","06111","40-44 years","40-44",444
,"Ventura County, CA","06111","45-49 years","45-49",28
,"Ventura County, CA","06111","50 years and over","50+",Suppressed
,"Yolo County, CA","06113","Under 15 years","15",0
,"Yolo County, CA","06113","15-19 years","15-19",76
,"Yolo County, CA","06113","20-24 years","20-24",288
,"Yolo County, CA","06113","25-29 years","25-29",523
,"Yolo County, CA","06113","30-34 years","30-34",678
,"Yolo County, CA","06113","35-39 years","35-39",416
,"Yolo County, CA","06113","40-44 years","40-44",72
,"Yolo County, CA","06113","45-49 years","45-49",Suppressed
,"Yolo County, CA","06113","50 years and over","50+",Suppressed
,"Unidentified Counties, CA","06999","Under 15 years","15",Suppressed
,"Unidentified Counties, CA","06999","15-19 years","15-19",440
,"Unidentified Counties, CA","06999","20-24 years","20-24",2099
,"Unidentified Counties, CA","06999","25-29 years","25-29",3134
,"Unidentified Counties, CA","06999","30-34 years","30-34",2790
,"Unidentified Counties, CA","06999","35-39 years","35-39",1361
,"Unidentified Counties, CA","06999","40-44 years","40-44",301
,"Unidentified Counties, CA","06999","45-49 years","45-49",16
,"Unidentified Counties, CA","06999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: California (06)"
"Year: 2019"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:07:34 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:07:34 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
