"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Oneida County, NY","36065","Not Available","NA",0
,"Oneida County, NY","36065","Not Reported","NR",0
,"Onondaga County, NY","36067","American Indian or Alaska Native","1002-5",48
,"Onondaga County, NY","36067","Asian","A",280
,"Onondaga County, NY","36067","Black or African American","2054-5",1013
,"Onondaga County, NY","36067","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Onondaga County, NY","36067","White","2106-3",3437
,"Onondaga County, NY","36067","More than one race","M",271
,"Onondaga County, NY","36067","Unknown or Not Stated","UNK",0
,"Onondaga County, NY","36067","Not Available","NA",0
,"Onondaga County, NY","36067","Not Reported","NR",0
,"Ontario County, NY","36069","American Indian or Alaska Native","1002-5",Suppressed
,"Ontario County, NY","36069","Asian","A",14
,"Ontario County, NY","36069","Black or African American","2054-5",32
,"Ontario County, NY","36069","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Ontario County, NY","36069","White","2106-3",890
,"Ontario County, NY","36069","More than one race","M",26
,"Ontario County, NY","36069","Unknown or Not Stated","UNK",0
,"Ontario County, NY","36069","Not Available","NA",0
,"Ontario County, NY","36069","Not Reported","NR",0
,"Orange County, NY","36071","American Indian or Alaska Native","1002-5",33
,"Orange County, NY","36071","Asian","A",136
,"Orange County, NY","36071","Black or African American","2054-5",608
,"Orange County, NY","36071","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Orange County, NY","36071","White","2106-3",4305
,"Orange County, NY","36071","More than one race","M",111
,"Orange County, NY","36071","Unknown or Not Stated","UNK",0
,"Orange County, NY","36071","Not Available","NA",0
,"Orange County, NY","36071","Not Reported","NR",0
,"Oswego County, NY","36075","American Indian or Alaska Native","1002-5",0
,"Oswego County, NY","36075","Asian","A",Suppressed
,"Oswego County, NY","36075","Black or African American","2054-5",14
,"Oswego County, NY","36075","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Oswego County, NY","36075","White","2106-3",1198
,"Oswego County, NY","36075","More than one race","M",14
,"Oswego County, NY","36075","Unknown or Not Stated","UNK",0
,"Oswego County, NY","36075","Not Available","NA",0
,"Oswego County, NY","36075","Not Reported","NR",0
,"Queens County, NY","36081","American Indian or Alaska Native","1002-5",65
,"Queens County, NY","36081","Asian","A",8716
,"Queens County, NY","36081","Black or African American","2054-5",5135
,"Queens County, NY","36081","Native Hawaiian or Other Pacific Islander","NHOPI",14
,"Queens County, NY","36081","White","2106-3",12639
,"Queens County, NY","36081","More than one race","M",494
,"Queens County, NY","36081","Unknown or Not Stated","UNK",0
,"Queens County, NY","36081","Not Available","NA",0
,"Queens County, NY","36081","Not Reported","NR",0
,"Rensselaer County, NY","36083","American Indian or Alaska Native","1002-5",Suppressed
,"Rensselaer County, NY","36083","Asian","A",77
,"Rensselaer County, NY","36083","Black or African American","2054-5",214
,"Rensselaer County, NY","36083","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Rensselaer County, NY","36083","White","2106-3",1269
,"Rensselaer County, NY","36083","More than one race","M",46
,"Rensselaer County, NY","36083","Unknown or Not Stated","UNK",0
,"Rensselaer County, NY","36083","Not Available","NA",0
,"Rensselaer County, NY","36083","Not Reported","NR",0
,"Richmond County, NY","36085","American Indian or Alaska Native","1002-5",14
,"Richmond County, NY","36085","Asian","A",653
,"Richmond County, NY","36085","Black or African American","2054-5",841
,"Richmond County, NY","36085","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Richmond County, NY","36085","White","2106-3",3651
,"Richmond County, NY","36085","More than one race","M",120
,"Richmond County, NY","36085","Unknown or Not Stated","UNK",0
,"Richmond County, NY","36085","Not Available","NA",0
,"Richmond County, NY","36085","Not Reported","NR",0
,"Rockland County, NY","36087","American Indian or Alaska Native","1002-5",Suppressed
,"Rockland County, NY","36087","Asian","A",223
,"Rockland County, NY","36087","Black or African American","2054-5",465
,"Rockland County, NY","36087","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Rockland County, NY","36087","White","2106-3",4990
,"Rockland County, NY","36087","More than one race","M",26
,"Rockland County, NY","36087","Unknown or Not Stated","UNK",0
,"Rockland County, NY","36087","Not Available","NA",0
,"Rockland County, NY","36087","Not Reported","NR",0
,"St. Lawrence County, NY","36089","American Indian or Alaska Native","1002-5",Suppressed
,"St. Lawrence County, NY","36089","Asian","A",14
,"St. Lawrence County, NY","36089","Black or African American","2054-5",Suppressed
,"St. Lawrence County, NY","36089","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"St. Lawrence County, NY","36089","White","2106-3",940
,"St. Lawrence County, NY","36089","More than one race","M",15
,"St. Lawrence County, NY","36089","Unknown or Not Stated","UNK",0
,"St. Lawrence County, NY","36089","Not Available","NA",0
,"St. Lawrence County, NY","36089","Not Reported","NR",0
,"Saratoga County, NY","36091","American Indian or Alaska Native","1002-5",Suppressed
,"Saratoga County, NY","36091","Asian","A",106
,"Saratoga County, NY","36091","Black or African American","2054-5",53
,"Saratoga County, NY","36091","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Saratoga County, NY","36091","White","2106-3",1871
,"Saratoga County, NY","36091","More than one race","M",30
,"Saratoga County, NY","36091","Unknown or Not Stated","UNK",0
,"Saratoga County, NY","36091","Not Available","NA",0
,"Saratoga County, NY","36091","Not Reported","NR",0
,"Schenectady County, NY","36093","American Indian or Alaska Native","1002-5",Suppressed
,"Schenectady County, NY","36093","Asian","A",105
,"Schenectady County, NY","36093","Black or African American","2054-5",341
,"Schenectady County, NY","36093","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Schenectady County, NY","36093","White","2106-3",1274
,"Schenectady County, NY","36093","More than one race","M",67
,"Schenectady County, NY","36093","Unknown or Not Stated","UNK",0
,"Schenectady County, NY","36093","Not Available","NA",0
,"Schenectady County, NY","36093","Not Reported","NR",0
,"Suffolk County, NY","36103","American Indian or Alaska Native","1002-5",49
,"Suffolk County, NY","36103","Asian","A",852
,"Suffolk County, NY","36103","Black or African American","2054-5",1694
,"Suffolk County, NY","36103","Native Hawaiian or Other Pacific Islander","NHOPI",14
,"Suffolk County, NY","36103","White","2106-3",12198
,"Suffolk County, NY","36103","More than one race","M",229
,"Suffolk County, NY","36103","Unknown or Not Stated","UNK",0
,"Suffolk County, NY","36103","Not Available","NA",0
,"Suffolk County, NY","36103","Not Reported","NR",0
,"Tompkins County, NY","36109","American Indian or Alaska Native","1002-5",Suppressed
,"Tompkins County, NY","36109","Asian","A",71
,"Tompkins County, NY","36109","Black or African American","2054-5",37
,"Tompkins County, NY","36109","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Tompkins County, NY","36109","White","2106-3",570
,"Tompkins County, NY","36109","More than one race","M",22
,"Tompkins County, NY","36109","Unknown or Not Stated","UNK",0
,"Tompkins County, NY","36109","Not Available","NA",0
,"Tompkins County, NY","36109","Not Reported","NR",0
,"Ulster County, NY","36111","American Indian or Alaska Native","1002-5",Suppressed
,"Ulster County, NY","36111","Asian","A",26
,"Ulster County, NY","36111","Black or African American","2054-5",145
,"Ulster County, NY","36111","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Ulster County, NY","36111","White","2106-3",1307
,"Ulster County, NY","36111","More than one race","M",45
,"Ulster County, NY","36111","Unknown or Not Stated","UNK",0
,"Ulster County, NY","36111","Not Available","NA",0
,"Ulster County, NY","36111","Not Reported","NR",0
,"Westchester County, NY","36119","American Indian or Alaska Native","1002-5",40
,"Westchester County, NY","36119","Asian","A",726
,"Westchester County, NY","36119","Black or African American","2054-5",1871
,"Westchester County, NY","36119","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Westchester County, NY","36119","White","2106-3",7072
,"Westchester County, NY","36119","More than one race","M",166
,"Westchester County, NY","36119","Unknown or Not Stated","UNK",0
,"Westchester County, NY","36119","Not Available","NA",0
,"Westchester County, NY","36119","Not Reported","NR",0
,"Unidentified Counties, NY","36999","American Indian or Alaska Native","1002-5",121
,"Unidentified Counties, NY","36999","Asian","A",240
,"Unidentified Counties, NY","36999","Black or African American","2054-5",470
,"Unidentified Counties, NY","36999","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Unidentified Counties, NY","36999","White","2106-3",16527
,"Unidentified Counties, NY","36999","More than one race","M",339
,"Unidentified Counties, NY","36999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, NY","36999","Not Available","NA",0
,"Unidentified Counties, NY","36999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New York (36)"
"Year: 2019"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 6:25:24 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 6:25:24 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."
"8. Richmond County, New York (FIPS code 36085) represents Staten Island Borough, New York City."
