"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Cuyahoga County, OH","39035","Under 15 years","15",10
,"Cuyahoga County, OH","39035","15-19 years","15-19",700
,"Cuyahoga County, OH","39035","20-24 years","20-24",2549
,"Cuyahoga County, OH","39035","25-29 years","25-29",3936
,"Cuyahoga County, OH","39035","30-34 years","30-34",4294
,"Cuyahoga County, OH","39035","35-39 years","35-39",2053
,"Cuyahoga County, OH","39035","40-44 years","40-44",378
,"Cuyahoga County, OH","39035","45-49 years","45-49",14
,"Cuyahoga County, OH","39035","50 years and over","50+",Suppressed
,"Delaware County, OH","39041","Under 15 years","15",0
,"Delaware County, OH","39041","15-19 years","15-19",35
,"Delaware County, OH","39041","20-24 years","20-24",151
,"Delaware County, OH","39041","25-29 years","25-29",467
,"Delaware County, OH","39041","30-34 years","30-34",892
,"Delaware County, OH","39041","35-39 years","35-39",494
,"Delaware County, OH","39041","40-44 years","40-44",78
,"Delaware County, OH","39041","45-49 years","45-49",Suppressed
,"Delaware County, OH","39041","50 years and over","50+",0
,"Fairfield County, OH","39045","Under 15 years","15",Suppressed
,"Fairfield County, OH","39045","15-19 years","15-19",76
,"Fairfield County, OH","39045","20-24 years","20-24",330
,"Fairfield County, OH","39045","25-29 years","25-29",565
,"Fairfield County, OH","39045","30-34 years","30-34",480
,"Fairfield County, OH","39045","35-39 years","35-39",246
,"Fairfield County, OH","39045","40-44 years","40-44",32
,"Fairfield County, OH","39045","45-49 years","45-49",Suppressed
,"Fairfield County, OH","39045","50 years and over","50+",0
,"Franklin County, OH","39049","Under 15 years","15",13
,"Franklin County, OH","39049","15-19 years","15-19",708
,"Franklin County, OH","39049","20-24 years","20-24",3095
,"Franklin County, OH","39049","25-29 years","25-29",5241
,"Franklin County, OH","39049","30-34 years","30-34",5909
,"Franklin County, OH","39049","35-39 years","35-39",2829
,"Franklin County, OH","39049","40-44 years","40-44",561
,"Franklin County, OH","39049","45-49 years","45-49",41
,"Franklin County, OH","39049","50 years and over","50+",Suppressed
,"Greene County, OH","39057","Under 15 years","15",Suppressed
,"Greene County, OH","39057","15-19 years","15-19",63
,"Greene County, OH","39057","20-24 years","20-24",322
,"Greene County, OH","39057","25-29 years","25-29",550
,"Greene County, OH","39057","30-34 years","30-34",555
,"Greene County, OH","39057","35-39 years","35-39",205
,"Greene County, OH","39057","40-44 years","40-44",39
,"Greene County, OH","39057","45-49 years","45-49",Suppressed
,"Greene County, OH","39057","50 years and over","50+",0
,"Hamilton County, OH","39061","Under 15 years","15",Suppressed
,"Hamilton County, OH","39061","15-19 years","15-19",562
,"Hamilton County, OH","39061","20-24 years","20-24",1973
,"Hamilton County, OH","39061","25-29 years","25-29",3056
,"Hamilton County, OH","39061","30-34 years","30-34",3307
,"Hamilton County, OH","39061","35-39 years","35-39",1502
,"Hamilton County, OH","39061","40-44 years","40-44",255
,"Hamilton County, OH","39061","45-49 years","45-49",15
,"Hamilton County, OH","39061","50 years and over","50+",Suppressed
,"Lake County, OH","39085","Under 15 years","15",0
,"Lake County, OH","39085","15-19 years","15-19",77
,"Lake County, OH","39085","20-24 years","20-24",328
,"Lake County, OH","39085","25-29 years","25-29",704
,"Lake County, OH","39085","30-34 years","30-34",690
,"Lake County, OH","39085","35-39 years","35-39",335
,"Lake County, OH","39085","40-44 years","40-44",44
,"Lake County, OH","39085","45-49 years","45-49",Suppressed
,"Lake County, OH","39085","50 years and over","50+",Suppressed
,"Licking County, OH","39089","Under 15 years","15",Suppressed
,"Licking County, OH","39089","15-19 years","15-19",97
,"Licking County, OH","39089","20-24 years","20-24",405
,"Licking County, OH","39089","25-29 years","25-29",647
,"Licking County, OH","39089","30-34 years","30-34",569
,"Licking County, OH","39089","35-39 years","35-39",243
,"Licking County, OH","39089","40-44 years","40-44",27
,"Licking County, OH","39089","45-49 years","45-49",0
,"Licking County, OH","39089","50 years and over","50+",0
,"Lorain County, OH","39093","Under 15 years","15",Suppressed
,"Lorain County, OH","39093","15-19 years","15-19",202
,"Lorain County, OH","39093","20-24 years","20-24",697
,"Lorain County, OH","39093","25-29 years","25-29",935
,"Lorain County, OH","39093","30-34 years","30-34",897
,"Lorain County, OH","39093","35-39 years","35-39",453
,"Lorain County, OH","39093","40-44 years","40-44",65
,"Lorain County, OH","39093","45-49 years","45-49",Suppressed
,"Lorain County, OH","39093","50 years and over","50+",0
,"Lucas County, OH","39095","Under 15 years","15",Suppressed
,"Lucas County, OH","39095","15-19 years","15-19",302
,"Lucas County, OH","39095","20-24 years","20-24",1234
,"Lucas County, OH","39095","25-29 years","25-29",1730
,"Lucas County, OH","39095","30-34 years","30-34",1332
,"Lucas County, OH","39095","35-39 years","35-39",532
,"Lucas County, OH","39095","40-44 years","40-44",90
,"Lucas County, OH","39095","45-49 years","45-49",Suppressed
,"Lucas County, OH","39095","50 years and over","50+",Suppressed
,"Mahoning County, OH","39099","Under 15 years","15",Suppressed
,"Mahoning County, OH","39099","15-19 years","15-19",155
,"Mahoning County, OH","39099","20-24 years","20-24",548
,"Mahoning County, OH","39099","25-29 years","25-29",785
,"Mahoning County, OH","39099","30-34 years","30-34",622
,"Mahoning County, OH","39099","35-39 years","35-39",263
,"Mahoning County, OH","39099","40-44 years","40-44",54
,"Mahoning County, OH","39099","45-49 years","45-49",Suppressed
,"Mahoning County, OH","39099","50 years and over","50+",0
,"Medina County, OH","39103","Under 15 years","15",Suppressed
,"Medina County, OH","39103","15-19 years","15-19",36
,"Medina County, OH","39103","20-24 years","20-24",199
,"Medina County, OH","39103","25-29 years","25-29",491
,"Medina County, OH","39103","30-34 years","30-34",609
,"Medina County, OH","39103","35-39 years","35-39",285
,"Medina County, OH","39103","40-44 years","40-44",64
,"Medina County, OH","39103","45-49 years","45-49",Suppressed
,"Medina County, OH","39103","50 years and over","50+",0
,"Miami County, OH","39109","Under 15 years","15",Suppressed
,"Miami County, OH","39109","15-19 years","15-19",67
,"Miami County, OH","39109","20-24 years","20-24",278
,"Miami County, OH","39109","25-29 years","25-29",403
,"Miami County, OH","39109","30-34 years","30-34",364
,"Miami County, OH","39109","35-39 years","35-39",104
,"Miami County, OH","39109","40-44 years","40-44",21
,"Miami County, OH","39109","45-49 years","45-49",0
,"Miami County, OH","39109","50 years and over","50+",0
,"Montgomery County, OH","39113","Under 15 years","15",Suppressed
,"Montgomery County, OH","39113","15-19 years","15-19",401
,"Montgomery County, OH","39113","20-24 years","20-24",1425
,"Montgomery County, OH","39113","25-29 years","25-29",2079
,"Montgomery County, OH","39113","30-34 years","30-34",1711
,"Montgomery County, OH","39113","35-39 years","35-39",637
,"Montgomery County, OH","39113","40-44 years","40-44",130
,"Montgomery County, OH","39113","45-49 years","45-49",Suppressed
,"Montgomery County, OH","39113","50 years and over","50+",Suppressed
,"Portage County, OH","39133","Under 15 years","15",0
,"Portage County, OH","39133","15-19 years","15-19",35
,"Portage County, OH","39133","20-24 years","20-24",233
,"Portage County, OH","39133","25-29 years","25-29",449
,"Portage County, OH","39133","30-34 years","30-34",429
,"Portage County, OH","39133","35-39 years","35-39",176
,"Portage County, OH","39133","40-44 years","40-44",30
,"Portage County, OH","39133","45-49 years","45-49",Suppressed
,"Portage County, OH","39133","50 years and over","50+",0
,"Richland County, OH","39139","Under 15 years","15",Suppressed
,"Richland County, OH","39139","15-19 years","15-19",102
,"Richland County, OH","39139","20-24 years","20-24",439
,"Richland County, OH","39139","25-29 years","25-29",467
,"Richland County, OH","39139","30-34 years","30-34",292
,"Richland County, OH","39139","35-39 years","35-39",103
,"Richland County, OH","39139","40-44 years","40-44",19
,"Richland County, OH","39139","45-49 years","45-49",0
,"Richland County, OH","39139","50 years and over","50+",0
,"Stark County, OH","39151","Under 15 years","15",Suppressed
,"Stark County, OH","39151","15-19 years","15-19",261
,"Stark County, OH","39151","20-24 years","20-24",931
,"Stark County, OH","39151","25-29 years","25-29",1356
,"Stark County, OH","39151","30-34 years","30-34",1032
,"Stark County, OH","39151","35-39 years","35-39",445
,"Stark County, OH","39151","40-44 years","40-44",77
,"Stark County, OH","39151","45-49 years","45-49",0
,"Stark County, OH","39151","50 years and over","50+",Suppressed
,"Summit County, OH","39153","Under 15 years","15",Suppressed
,"Summit County, OH","39153","15-19 years","15-19",291
,"Summit County, OH","39153","20-24 years","20-24",1064
,"Summit County, OH","39153","25-29 years","25-29",1766
,"Summit County, OH","39153","30-34 years","30-34",1832
,"Summit County, OH","39153","35-39 years","35-39",747
,"Summit County, OH","39153","40-44 years","40-44",122
,"Summit County, OH","39153","45-49 years","45-49",10
,"Summit County, OH","39153","50 years and over","50+",Suppressed
,"Trumbull County, OH","39155","Under 15 years","15",Suppressed
,"Trumbull County, OH","39155","15-19 years","15-19",145
,"Trumbull County, OH","39155","20-24 years","20-24",571
,"Trumbull County, OH","39155","25-29 years","25-29",713
,"Trumbull County, OH","39155","30-34 years","30-34",465
,"Trumbull County, OH","39155","35-39 years","35-39",213
,"Trumbull County, OH","39155","40-44 years","40-44",40
,"Trumbull County, OH","39155","45-49 years","45-49",0
,"Trumbull County, OH","39155","50 years and over","50+",0
,"Warren County, OH","39165","Under 15 years","15",0
,"Warren County, OH","39165","15-19 years","15-19",61
,"Warren County, OH","39165","20-24 years","20-24",299
,"Warren County, OH","39165","25-29 years","25-29",698
,"Warren County, OH","39165","30-34 years","30-34",862
,"Warren County, OH","39165","35-39 years","35-39",412
,"Warren County, OH","39165","40-44 years","40-44",63
,"Warren County, OH","39165","45-49 years","45-49",Suppressed
,"Warren County, OH","39165","50 years and over","50+",0
,"Wayne County, OH","39169","Under 15 years","15",0
,"Wayne County, OH","39169","15-19 years","15-19",43
,"Wayne County, OH","39169","20-24 years","20-24",334
,"Wayne County, OH","39169","25-29 years","25-29",464
,"Wayne County, OH","39169","30-34 years","30-34",384
,"Wayne County, OH","39169","35-39 years","35-39",173
,"Wayne County, OH","39169","40-44 years","40-44",39
,"Wayne County, OH","39169","45-49 years","45-49",Suppressed
,"Wayne County, OH","39169","50 years and over","50+",0
,"Wood County, OH","39173","Under 15 years","15",0
,"Wood County, OH","39173","15-19 years","15-19",47
,"Wood County, OH","39173","20-24 years","20-24",219
,"Wood County, OH","39173","25-29 years","25-29",419
,"Wood County, OH","39173","30-34 years","30-34",409
,"Wood County, OH","39173","35-39 years","35-39",151
,"Wood County, OH","39173","40-44 years","40-44",33
,"Wood County, OH","39173","45-49 years","45-49",Suppressed
,"Wood County, OH","39173","50 years and over","50+",0
,"Unidentified Counties, OH","39999","Under 15 years","15",14
,"Unidentified Counties, OH","39999","15-19 years","15-19",1801
,"Unidentified Counties, OH","39999","20-24 years","20-24",7917
,"Unidentified Counties, OH","39999","25-29 years","25-29",10017
,"Unidentified Counties, OH","39999","30-34 years","30-34",6871
,"Unidentified Counties, OH","39999","35-39 years","35-39",2679
,"Unidentified Counties, OH","39999","40-44 years","40-44",502
,"Unidentified Counties, OH","39999","45-49 years","45-49",23
,"Unidentified Counties, OH","39999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Ohio (39)"
"Year: 2019"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:40:31 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:40:31 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
